Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-ck1c,randomiser-8rl3,branch-tpdd,branch-qy9p,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: answer,Spreadsheet: img,Spreadsheet: Screen,Spreadsheet: answer2,Spreadsheet: answer3,Manipulation: Spreadsheet,Store: correct2,Store: Total2
1,1733425579444,05/12/2024 19:06:19,1733407579444,-5,05/12/2024 09:06:19,187004,8,task-xcgh,repeat-3dmk#3->-repeat-tj2w#1,41837641,BLIND,12211521,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x730,,,0,Memory Practice Clone,7,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,,
2,1733425583302,05/12/2024 19:06:23,1733407583302,-5,05/12/2024 09:06:23,187004,8,task-xcgh,repeat-3dmk#3->-repeat-tj2w#1,41837641,BLIND,12211521,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x776,,,0,Memory Practice Clone,7,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,1,instructions,Screen 2,1kaj8e,1,continue,,3887.7999999523163,3879,3887.7999999523163,3887.7999999523163,3879,3887.7999999523163,1,3887.7999999523163,0,0,,Click To Continue,Continue Button,2,object-7,instructions,,,,,,,0,0
3,1733425586292,05/12/2024 19:06:26,1733407586292,-5,05/12/2024 09:06:26,187004,8,task-xcgh,repeat-3dmk#3->-repeat-tj2w#1,41837641,BLIND,12211521,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x776,,,0,Memory Practice Clone,7,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,1,instructions,Screen 3,j5lb3b,2,timedOut,,3000.7000000476837,2999.5,3000.7000000476837,3000.7000000476837,2999.5,3000.7000000476837,1,3000.7000000476837,0,0,,Time Limit,screen,0,screen,instructions,,,,,,,0,0
4,1733425591045,05/12/2024 19:06:31,1733407591045,-5,05/12/2024 09:06:31,187004,8,task-xcgh,repeat-3dmk#3->-repeat-tj2w#1,41837641,BLIND,12211521,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x776,,,0,Memory Practice Clone,7,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,1,image,Trials,mxeghn,1,response,5,4753.200000047684,4748.799999999999,4753.200000047684,4753.200000047684,4748.799999999999,4753.200000047684,0,4753.200000047684,0,0,,Keyboard Response,Keyboard Response,2,object-4,image,1,instr_photo_3.jpg,Screen 3,5,3,,0,1
5,1733425598583,05/12/2024 19:06:38,1733407598583,-5,05/12/2024 09:06:38,187004,8,task-xcgh,repeat-3dmk#3->-repeat-tj2w#1,41837641,BLIND,12211521,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x776,,,0,Memory Practice Clone,7,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,1,image,Screen 3,ornkij,2,response,1,6542.700000047684,6532.0999999999985,6542.700000047684,6542.700000047684,6532.0999999999985,6542.700000047684,0,6542.700000047684,0,0,,Keyboard Response,Keyboard Response,2,object-25,image,1,instr_photo_3.jpg,Screen 3,5,3,,0,2
6,1733425603396,05/12/2024 19:06:43,1733407603396,-5,05/12/2024 09:06:43,187004,8,task-xcgh,repeat-3dmk#3->-repeat-tj2w#1,41837641,BLIND,12211521,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x776,,,0,Memory Practice Clone,7,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,1,image,Screen 2,ou4ign,3,response,5,3823.7999999046333,3815.7000000000007,3823.7999999046333,3823.7999999046333,3815.7000000000007,3823.7999999046333,1,3823.7999999046333,0,0,,Keyboard Response,Keyboard Response,3,object-22,image,1,instr_photo_3.jpg,Screen 3,5,3,,1,3
7,1733425604389,05/12/2024 19:06:44,1733407604389,-5,05/12/2024 09:06:44,187004,8,task-xcgh,repeat-3dmk#3->-repeat-tj2w#1,41837641,BLIND,12211521,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x776,,,0,Memory Practice Clone,7,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,,,,,,info,END,,,24883,,,,0,,,,,,,,,,,,,,,,,
1,1733425683295,05/12/2024 19:08:03,1733407683295,-5,05/12/2024 09:08:03,187004,8,task-xcgh,repeat-3dmk#3->-repeat-tj2w#2,41837702,BLIND,12211521,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x776,,,0,Memory Practice Clone,7,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,,
2,1733425686597,05/12/2024 19:08:06,1733407686597,-5,05/12/2024 09:08:06,187004,8,task-xcgh,repeat-3dmk#3->-repeat-tj2w#2,41837702,BLIND,12211521,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x776,,,0,Memory Practice Clone,7,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,1,instructions,Screen 2,1kaj8e,1,continue,,3316.500000047683,3305.7999999999993,3316.500000047683,3316.500000047683,3305.7999999999993,3316.500000047683,1,3316.500000047683,0,0,,Click To Continue,Continue Button,2,object-7,instructions,,,,,,,0,0
3,1733425689586,05/12/2024 19:08:09,1733407689586,-5,05/12/2024 09:08:09,187004,8,task-xcgh,repeat-3dmk#3->-repeat-tj2w#2,41837702,BLIND,12211521,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x776,,,0,Memory Practice Clone,7,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,1,instructions,Screen 3,j5lb3b,2,timedOut,,3000.2000000476837,2999.2000000000007,3000.2000000476837,3000.2000000476837,2999.2000000000007,3000.2000000476837,1,3000.2000000476837,0,0,,Time Limit,screen,0,screen,instructions,,,,,,,0,0
4,1733425693588,05/12/2024 19:08:13,1733407693588,-5,05/12/2024 09:08:13,187004,8,task-xcgh,repeat-3dmk#3->-repeat-tj2w#2,41837702,BLIND,12211521,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x776,,,0,Memory Practice Clone,7,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,1,image,Trials,mxeghn,1,response,1,4002.500000047683,3999.0999999999985,4002.500000047683,4002.500000047683,3999.0999999999985,4002.500000047683,1,4002.500000047683,0,0,,Keyboard Response,Keyboard Response,2,object-4,image,1,instr_photo_3.jpg,Screen 3,5,3,,1,1
5,1733425702788,05/12/2024 19:08:22,1733407702788,-5,05/12/2024 09:08:22,187004,8,task-xcgh,repeat-3dmk#3->-repeat-tj2w#2,41837702,BLIND,12211521,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x776,,,0,Memory Practice Clone,7,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,1,image,Screen 3,ornkij,2,response,3,8203.700000047684,8198.400000000001,8203.700000047684,8203.700000047684,8198.400000000001,8203.700000047684,1,8203.700000047684,0,0,,Keyboard Response,Keyboard Response,2,object-25,image,1,instr_photo_3.jpg,Screen 3,5,3,,2,2
6,1733425711460,05/12/2024 19:08:31,1733407711460,-5,05/12/2024 09:08:31,187004,8,task-xcgh,repeat-3dmk#3->-repeat-tj2w#2,41837702,BLIND,12211521,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x776,,,0,Memory Practice Clone,7,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,1,image,Screen 2,ou4ign,3,response,5,7677.200000000001,7664.899999999998,7677.200000000001,7677.200000000001,7664.899999999998,7677.200000000001,1,7677.200000000001,0,0,,Keyboard Response,Keyboard Response,3,object-22,image,1,instr_photo_3.jpg,Screen 3,5,3,,3,3
7,1733425712449,05/12/2024 19:08:32,1733407712449,-5,05/12/2024 09:08:32,187004,8,task-xcgh,repeat-3dmk#3->-repeat-tj2w#2,41837702,BLIND,12211521,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x776,,,0,Memory Practice Clone,7,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,,,,,,info,END,,,29109,,,,0,,,,,,,,,,,,,,,,,
END OF FILE
