Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-ck1c,randomiser-8rl3,branch-tpdd,branch-qy9p,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: answer,Spreadsheet: img,Spreadsheet: border,Spreadsheet: Screen,Spreadsheet: timing,Manipulation: Spreadsheet
11,1733333437479,04/12/2024 17:30:37,1733311837479,-6,04/12/2024 05:30:37,187004,8,task-wzke,repeat-3dmk#1,41803845,BLIND,12211453,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x800,1280x631,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Accurate,1,Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,4,image,Trials,mxeghn,1,response,F,540.3999999940388,533.1000000000022,540.3999999940388,540.3999999940388,533.1000000000022,540.3999999940388,0,540.3999999940388,0,0,,Keyboard Response,Keyboard Response,2,object-4,image,J,instr_photo_3.jpg,#DC143C,,1000ms,
12,1733333438472,04/12/2024 17:30:38,1733311838472,-6,04/12/2024 05:30:38,187004,8,task-wzke,repeat-3dmk#1,41803845,BLIND,12211453,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x800,1280x631,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Accurate,1,Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,4,image,Screen 2,2al84i,2,continue,,500.1999999999971,500.1999999999971,500.1999999999971,500.1999999999971,500.1999999999971,500.1999999999971,1,500.1999999999971,0,0,,Fixation Timing,Fixation,1,object-24,image,J,instr_photo_3.jpg,#DC143C,,1000ms,
13,1733333439472,04/12/2024 17:30:39,1733311839472,-6,04/12/2024 05:30:39,187004,8,task-wzke,repeat-3dmk#1,41803845,BLIND,12211453,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x800,1280x631,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Accurate,1,Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,5,image,Trials,mxeghn,1,response,J,999.9000000000015,999.9000000000015,999.9000000000015,999.9000000000015,999.9000000000015,999.9000000000015,0,999.9000000000015,0,0,,Time Limit,screen,0,screen,image,F,instr_photo_5.jpg,#FF69B4,,1000ms,
14,1733333440455,04/12/2024 17:30:40,1733311840455,-6,04/12/2024 05:30:40,187004,8,task-wzke,repeat-3dmk#1,41803845,BLIND,12211453,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x800,1280x631,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Accurate,1,Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,5,image,Screen 2,2al84i,2,continue,,500.3000000000029,500.3000000000029,500.3000000000029,500.3000000000029,500.3000000000029,500.3000000000029,1,500.3000000000029,0,0,,Fixation Timing,Fixation,1,object-24,image,F,instr_photo_5.jpg,#FF69B4,,1000ms,
15,1733333440456,04/12/2024 17:30:40,1733311840456,-6,04/12/2024 05:30:40,187004,8,task-wzke,repeat-3dmk#1,41803845,BLIND,12211453,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x800,1280x631,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Accurate,1,Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,,,,,,info,END,,,32919,,,,0,,,,,,,,,,,,,,,
1,1733333455996,04/12/2024 17:30:55,1733311855996,-6,04/12/2024 05:30:55,187004,8,task-wzke,repeat-3dmk#2,41803887,BLIND,12211453,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x800,1280x631,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Accurate,1,Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,
2,1733333464222,04/12/2024 17:31:04,1733311864222,-6,04/12/2024 05:31:04,187004,8,task-wzke,repeat-3dmk#2,41803887,BLIND,12211453,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x800,1280x631,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Accurate,1,Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,1,instructions,Screen 1,djhvrt,1,continue,,8183.400000000001,8166.8,8183.400000000001,8183.400000000001,8166.8,8183.400000000001,1,8183.400000000001,0,0,,Click To Continue,Continue Button,6,object-20,instructions,,,,,,
3,1733333465051,04/12/2024 17:31:05,1733311865051,-6,04/12/2024 05:31:05,187004,8,task-wzke,repeat-3dmk#2,41803887,BLIND,12211453,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x800,1280x631,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Accurate,1,Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,1,instructions,Screen 2,1kaj8e,2,continue,,846.2999999910589,833.2999999999993,846.2999999910589,846.2999999910589,833.2999999999993,846.2999999910589,1,846.2999999910589,0,0,,Click To Continue,Continue Button,2,object-7,instructions,,,,,,
4,1733333468038,04/12/2024 17:31:08,1733311868038,-6,04/12/2024 05:31:08,187004,8,task-wzke,repeat-3dmk#2,41803887,BLIND,12211453,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x800,1280x631,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Accurate,1,Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,1,instructions,Screen 3,j5lb3b,3,timedOut,,3000.6000000000004,3000.1000000000004,3000.6000000000004,3000.6000000000004,3000.1000000000004,3000.6000000000004,1,3000.6000000000004,0,0,,Time Limit,screen,0,screen,instructions,,,,,,
5,1733333468410,04/12/2024 17:31:08,1733311868410,-6,04/12/2024 05:31:08,187004,8,task-wzke,repeat-3dmk#2,41803887,BLIND,12211453,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x800,1280x631,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Accurate,1,Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,1,image,Trials,mxeghn,1,response,F,371.19999998807907,366.60000000000036,371.19999998807907,371.19999998807907,366.60000000000036,371.19999998807907,1,371.19999998807907,0,0,,Keyboard Response,Keyboard Response,2,object-4,image,F,instr_photo.jpg,#FF69B4,,1000ms,
6,1733333469406,04/12/2024 17:31:09,1733311869406,-6,04/12/2024 05:31:09,187004,8,task-wzke,repeat-3dmk#2,41803887,BLIND,12211453,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x800,1280x631,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Accurate,1,Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,1,image,Screen 2,2al84i,2,continue,,500,500,500,500,500,500,1,500,0,0,,Fixation Timing,Fixation,1,object-24,image,F,instr_photo.jpg,#FF69B4,,1000ms,
7,1733333469788,04/12/2024 17:31:09,1733311869788,-6,04/12/2024 05:31:09,187004,8,task-wzke,repeat-3dmk#2,41803887,BLIND,12211453,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x800,1280x631,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Accurate,1,Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,2,image,Trials,mxeghn,1,response,F,382.8999999940388,366.6999999999989,382.8999999940388,382.8999999940388,366.6999999999989,382.8999999940388,1,382.8999999940388,0,0,,Keyboard Response,Keyboard Response,2,object-4,image,F,instr_photo_2.jpg,#DC143C,,1000ms,
8,1733333470772,04/12/2024 17:31:10,1733311870772,-6,04/12/2024 05:31:10,187004,8,task-wzke,repeat-3dmk#2,41803887,BLIND,12211453,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x800,1280x631,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Accurate,1,Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,2,image,Screen 2,2al84i,2,continue,,499.5,499.5,499.5,499.5,499.5,499.5,1,499.5,0,0,,Fixation Timing,Fixation,1,object-24,image,F,instr_photo_2.jpg,#DC143C,,1000ms,
9,1733333471167,04/12/2024 17:31:11,1733311871167,-6,04/12/2024 05:31:11,187004,8,task-wzke,repeat-3dmk#2,41803887,BLIND,12211453,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x800,1280x631,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Accurate,1,Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,3,image,Trials,mxeghn,1,response,F,395.59999999999854,383.59999999999854,395.59999999999854,395.59999999999854,383.59999999999854,395.59999999999854,1,395.59999999999854,0,0,,Keyboard Response,Keyboard Response,2,object-4,image,F,instr_photo_3.jpg,#E2752C,,1000ms,
10,1733333472155,04/12/2024 17:31:12,1733311872155,-6,04/12/2024 05:31:12,187004,8,task-wzke,repeat-3dmk#2,41803887,BLIND,12211453,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x800,1280x631,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Accurate,1,Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,3,image,Screen 2,2al84i,2,continue,,499.90000000000146,499.90000000000146,499.90000000000146,499.90000000000146,499.90000000000146,499.90000000000146,1,499.90000000000146,0,0,,Fixation Timing,Fixation,1,object-24,image,F,instr_photo_3.jpg,#E2752C,,1000ms,
11,1733333473156,04/12/2024 17:31:13,1733311873156,-6,04/12/2024 05:31:13,187004,8,task-wzke,repeat-3dmk#2,41803887,BLIND,12211453,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x800,1280x631,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Accurate,1,Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,4,image,Trials,mxeghn,1,response,J,1000,1000,1000,1000,1000,1000,1,1000,0,0,,Time Limit,screen,0,screen,image,J,instr_photo_3.jpg,#DC143C,,1000ms,
12,1733333474138,04/12/2024 17:31:14,1733311874138,-6,04/12/2024 05:31:14,187004,8,task-wzke,repeat-3dmk#2,41803887,BLIND,12211453,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x800,1280x631,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Accurate,1,Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,4,image,Screen 2,2al84i,2,continue,,500.09999999999854,500.09999999999854,500.09999999999854,500.09999999999854,500.09999999999854,500.09999999999854,1,500.09999999999854,0,0,,Fixation Timing,Fixation,1,object-24,image,J,instr_photo_3.jpg,#DC143C,,1000ms,
13,1733333474565,04/12/2024 17:31:14,1733311874565,-6,04/12/2024 05:31:14,187004,8,task-wzke,repeat-3dmk#2,41803887,BLIND,12211453,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x800,1280x631,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Accurate,1,Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,5,image,Trials,mxeghn,1,response,F,426.90000000000146,416.6000000000022,426.90000000000146,426.90000000000146,416.6000000000022,426.90000000000146,1,426.90000000000146,0,0,,Keyboard Response,Keyboard Response,2,object-4,image,F,instr_photo_5.jpg,#FF69B4,,1000ms,
14,1733333475555,04/12/2024 17:31:15,1733311875555,-6,04/12/2024 05:31:15,187004,8,task-wzke,repeat-3dmk#2,41803887,BLIND,12211453,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x800,1280x631,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Accurate,1,Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,5,image,Screen 2,2al84i,2,continue,,499.7000000000007,499.7000000000007,499.7000000000007,499.7000000000007,499.7000000000007,499.7000000000007,1,499.7000000000007,0,0,,Fixation Timing,Fixation,1,object-24,image,F,instr_photo_5.jpg,#FF69B4,,1000ms,
15,1733333475556,04/12/2024 17:31:15,1733311875556,-6,04/12/2024 05:31:15,187004,8,task-wzke,repeat-3dmk#2,41803887,BLIND,12211453,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x800,1280x631,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Accurate,1,Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,,,,,,info,END,,,19525,,,,0,,,,,,,,,,,,,,,
1,1733333475886,04/12/2024 17:31:15,1733315475886,-5,04/12/2024 07:31:15,187004,8,task-wzke,repeat-3dmk#1,41803909,BLIND,12211467,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,1440x900,1440x712,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,
2,1733333485591,04/12/2024 17:31:25,1733315485591,-5,04/12/2024 07:31:25,187004,8,task-wzke,repeat-3dmk#1,41803909,BLIND,12211467,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,1440x900,1440x712,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,1,instructions,Screen 1,djhvrt,1,continue,,9038,9030,9038,9038,9030,9038,1,9038,0,0,,Click To Continue,Continue Button,6,object-20,instructions,,,,,,
3,1733333488575,04/12/2024 17:31:28,1733315488575,-5,04/12/2024 07:31:28,187004,8,task-wzke,repeat-3dmk#1,41803909,BLIND,12211467,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,1440x900,1440x712,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,1,instructions,Screen 2,1kaj8e,2,continue,,2992,2988,2992,2992,2988,2992,1,2992,0,0,,Click To Continue,Continue Button,2,object-7,instructions,,,,,,
4,1733333491571,04/12/2024 17:31:31,1733315491571,-5,04/12/2024 07:31:31,187004,8,task-wzke,repeat-3dmk#1,41803909,BLIND,12211467,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,1440x900,1440x712,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,1,instructions,Screen 3,j5lb3b,3,timedOut,,3002,3001,3002,3002,3001,3002,1,3002,0,0,,Time Limit,screen,0,screen,instructions,,,,,,
5,1733333492565,04/12/2024 17:31:32,1733315492565,-5,04/12/2024 07:31:32,187004,8,task-wzke,repeat-3dmk#1,41803909,BLIND,12211467,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,1440x900,1440x712,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,1,image,Trials,mxeghn,1,response,J,993,993,993,993,993,993,0,993,0,0,,Time Limit,screen,0,screen,image,F,instr_photo.jpg,#FF69B4,,1000ms,
6,1733333493546,04/12/2024 17:31:33,1733315493546,-5,04/12/2024 07:31:33,187004,8,task-wzke,repeat-3dmk#1,41803909,BLIND,12211467,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,1440x900,1440x712,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,1,image,Screen 2,2al84i,2,continue,,493,493,493,493,493,493,1,493,0,0,,Fixation Timing,Fixation,1,object-24,image,F,instr_photo.jpg,#FF69B4,,1000ms,
7,1733333494552,04/12/2024 17:31:34,1733315494552,-5,04/12/2024 07:31:34,187004,8,task-wzke,repeat-3dmk#1,41803909,BLIND,12211467,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,1440x900,1440x712,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,2,image,Trials,mxeghn,1,response,J,1006,1006,1006,1006,1006,1006,0,1006,0,0,,Time Limit,screen,0,screen,image,F,instr_photo_2.jpg,#DC143C,,1000ms,
8,1733333495540,04/12/2024 17:31:35,1733315495540,-5,04/12/2024 07:31:35,187004,8,task-wzke,repeat-3dmk#1,41803909,BLIND,12211467,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,1440x900,1440x712,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,2,image,Screen 2,2al84i,2,continue,,499,499,499,499,499,499,1,499,0,0,,Fixation Timing,Fixation,1,object-24,image,F,instr_photo_2.jpg,#DC143C,,1000ms,
9,1733333496534,04/12/2024 17:31:36,1733315496534,-5,04/12/2024 07:31:36,187004,8,task-wzke,repeat-3dmk#1,41803909,BLIND,12211467,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,1440x900,1440x712,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,3,image,Trials,mxeghn,1,response,J,995,995,995,995,995,995,0,995,0,0,,Time Limit,screen,0,screen,image,F,instr_photo_3.jpg,#E2752C,,1000ms,
10,1733333497519,04/12/2024 17:31:37,1733315497519,-5,04/12/2024 07:31:37,187004,8,task-wzke,repeat-3dmk#1,41803909,BLIND,12211467,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,1440x900,1440x712,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,3,image,Screen 2,2al84i,2,continue,,502,502,502,502,502,502,1,502,0,0,,Fixation Timing,Fixation,1,object-24,image,F,instr_photo_3.jpg,#E2752C,,1000ms,
11,1733333498056,04/12/2024 17:31:38,1733315498056,-5,04/12/2024 07:31:38,187004,8,task-wzke,repeat-3dmk#1,41803909,BLIND,12211467,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,1440x900,1440x712,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,4,image,Trials,mxeghn,1,response,F,537,535,537,537,535,537,0,537,0,0,,Keyboard Response,Keyboard Response,2,object-4,image,J,instr_photo_3.jpg,#DC143C,,1000ms,
12,1733333499063,04/12/2024 17:31:39,1733315499063,-5,04/12/2024 07:31:39,187004,8,task-wzke,repeat-3dmk#1,41803909,BLIND,12211467,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,1440x900,1440x712,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,4,image,Screen 2,2al84i,2,continue,,504,504,504,504,504,504,1,504,0,0,,Fixation Timing,Fixation,1,object-24,image,J,instr_photo_3.jpg,#DC143C,,1000ms,
13,1733333499706,04/12/2024 17:31:39,1733315499706,-5,04/12/2024 07:31:39,187004,8,task-wzke,repeat-3dmk#1,41803909,BLIND,12211467,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,1440x900,1440x712,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,5,image,Trials,mxeghn,1,response,F,643,637,643,643,637,643,1,643,0,0,,Keyboard Response,Keyboard Response,2,object-4,image,F,instr_photo_5.jpg,#FF69B4,,1000ms,
14,1733333500709,04/12/2024 17:31:40,1733315500709,-5,04/12/2024 07:31:40,187004,8,task-wzke,repeat-3dmk#1,41803909,BLIND,12211467,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,1440x900,1440x712,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,5,image,Screen 2,2al84i,2,continue,,504,504,504,504,504,504,1,504,0,0,,Fixation Timing,Fixation,1,object-24,image,F,instr_photo_5.jpg,#FF69B4,,1000ms,
