Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-ck1c,randomiser-8rl3,branch-tpdd,branch-qy9p,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: answer,Spreadsheet: img,Spreadsheet: border,Spreadsheet: Screen,Manipulation: Spreadsheet,Store: Total,Store: correct
2,1733333566687,04/12/2024 17:32:46,1733333566687,0,04/12/2024 17:32:46,187004,8,task-icdl,,41804007,BLIND,12211465,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1382x777,1382x622,,,0,Sustained Attention Task Instructions,14,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Accurate,,Sustained Attention Trials,Sustained Attention Trials,1,instructions,Intro,3syeo3,1,continue,,2986.39999999851,2983.3999999999996,2986.39999999851,2986.39999999851,2983.3999999999996,2986.39999999851,1,2986.39999999851,0,0,,Click To Continue,Continue Button,2,object-56,instructions,,,,,,,
3,1733333566690,04/12/2024 17:32:46,1733333566690,0,04/12/2024 17:32:46,187004,8,task-icdl,,41804007,BLIND,12211465,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1382x777,1382x622,,,0,Sustained Attention Task Instructions,14,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Accurate,,Sustained Attention Trials,Sustained Attention Trials,,,,,,info,END,,,2964,,,,0,,,,,,,,,,,,,,,,
1,1733333561661,04/12/2024 17:32:41,1733315561661,-5,04/12/2024 07:32:41,187004,8,task-icdl,,41804018,BLIND,12211491,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1920x1080,1920x1080,,,0,Sustained Attention Task Instructions,14,Inaccurate~Accurate,1,Inaccurate~Accurate,,Sustained Attention Trials,Sustained Attention Trials,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,
2,1733333563591,04/12/2024 17:32:43,1733315563591,-5,04/12/2024 07:32:43,187004,8,task-icdl,,41804018,BLIND,12211491,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1920x1080,1920x1080,,,0,Sustained Attention Task Instructions,14,Inaccurate~Accurate,1,Inaccurate~Accurate,,Sustained Attention Trials,Sustained Attention Trials,1,instructions,Intro,3syeo3,1,continue,,1942.4599998569488,1933.2599999999998,1942.4599998569488,1942.4599998569488,1933.2599999999998,1942.4599998569488,1,1942.4599998569488,0,0,,Click To Continue,Continue Button,2,object-56,instructions,,,,,,,
3,1733333563592,04/12/2024 17:32:43,1733315563592,-5,04/12/2024 07:32:43,187004,8,task-icdl,,41804018,BLIND,12211491,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1920x1080,1920x1080,,,0,Sustained Attention Task Instructions,14,Inaccurate~Accurate,1,Inaccurate~Accurate,,Sustained Attention Trials,Sustained Attention Trials,,,,,,info,END,,,1919,,,,0,,,,,,,,,,,,,,,,
1,1733333571458,04/12/2024 17:32:51,1733315571458,-5,04/12/2024 07:32:51,187004,8,task-icdl,,41804026,BLIND,12211495,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1680x1050,1680x923,,,0,Sustained Attention Task Instructions,14,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Accurate,Sustained Attention Trials,Sustained Attention Trials,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,
2,1733333572669,04/12/2024 17:32:52,1733315572669,-5,04/12/2024 07:32:52,187004,8,task-icdl,,41804026,BLIND,12211495,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1680x1050,1680x923,,,0,Sustained Attention Task Instructions,14,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Accurate,Sustained Attention Trials,Sustained Attention Trials,1,instructions,Intro,3syeo3,1,continue,,1251.400000000001,1234.7000000000003,1251.400000000001,1251.400000000001,1234.7000000000003,1251.400000000001,1,1251.400000000001,0,0,,Click To Continue,Continue Button,2,object-56,instructions,,,,,,,
3,1733333572672,04/12/2024 17:32:52,1733315572672,-5,04/12/2024 07:32:52,187004,8,task-icdl,,41804026,BLIND,12211495,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1680x1050,1680x923,,,0,Sustained Attention Task Instructions,14,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Accurate,Sustained Attention Trials,Sustained Attention Trials,,,,,,info,END,,,1192,,,,0,,,,,,,,,,,,,,,,
1,1733333673840,04/12/2024 17:34:33,1733304873840,-8,04/12/2024 01:34:33,187004,8,task-icdl,,41804124,BLIND,12211488,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,2560x1440,2560x1440,,,0,Sustained Attention Task Instructions,14,Inaccurate~Accurate,1,Accurate,,Sustained Attention Trials,Sustained Attention Trials,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,
2,1733333675377,04/12/2024 17:34:35,1733304875377,-8,04/12/2024 01:34:35,187004,8,task-icdl,,41804124,BLIND,12211488,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,2560x1440,2560x1440,,,0,Sustained Attention Task Instructions,14,Inaccurate~Accurate,1,Accurate,,Sustained Attention Trials,Sustained Attention Trials,1,instructions,Intro,3syeo3,1,continue,,1543.0000000029804,1541.9000000000005,1543.0000000029804,1543.0000000029804,1541.9000000000005,1543.0000000029804,1,1543.0000000029804,0,0,,Click To Continue,Continue Button,2,object-56,instructions,,,,,,,
3,1733333675378,04/12/2024 17:34:35,1733304875378,-8,04/12/2024 01:34:35,187004,8,task-icdl,,41804124,BLIND,12211488,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,2560x1440,2560x1440,,,0,Sustained Attention Task Instructions,14,Inaccurate~Accurate,1,Accurate,,Sustained Attention Trials,Sustained Attention Trials,,,,,,info,END,,,1533,,,,0,,,,,,,,,,,,,,,,
1,1733333728211,04/12/2024 17:35:28,1733315728211,-5,04/12/2024 07:35:28,187004,8,task-icdl,,41804173,BLIND,12211463,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1360x768,1360x641,,,0,Sustained Attention Task Instructions,14,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Accurate,Sustained Attention Trials,Sustained Attention Trials,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,
2,1733333791206,04/12/2024 17:36:31,1733315791206,-5,04/12/2024 07:36:31,187004,8,task-icdl,,41804173,BLIND,12211463,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1360x768,1360x641,,,0,Sustained Attention Task Instructions,14,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Accurate,Sustained Attention Trials,Sustained Attention Trials,1,instructions,Intro,3syeo3,1,continue,,63041.89999997616,63025.2,63041.89999997616,63041.89999997616,63025.2,63041.89999997616,1,63041.89999997616,0,0,,Click To Continue,Continue Button,2,object-56,instructions,,,,,,,
3,1733333791216,04/12/2024 17:36:31,1733315791216,-5,04/12/2024 07:36:31,187004,8,task-icdl,,41804173,BLIND,12211463,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1360x768,1360x641,,,0,Sustained Attention Task Instructions,14,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Accurate,Sustained Attention Trials,Sustained Attention Trials,,,,,,info,END,,,62980,,,,0,,,,,,,,,,,,,,,,
1,1733333744392,04/12/2024 17:35:44,1733315744392,-5,04/12/2024 07:35:44,187004,8,task-icdl,,41804178,BLIND,12211462,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1920x869,,,0,Sustained Attention Task Instructions,14,Inaccurate~Accurate,2,,Inaccurate~Accurate,Sustained Attention Trials,Sustained Attention Trials,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,
2,1733333748321,04/12/2024 17:35:48,1733315748321,-5,04/12/2024 07:35:48,187004,8,task-icdl,,41804178,BLIND,12211462,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1920x869,,,0,Sustained Attention Task Instructions,14,Inaccurate~Accurate,2,,Inaccurate~Accurate,Sustained Attention Trials,Sustained Attention Trials,1,instructions,Intro,3syeo3,1,continue,,3948.5279998569495,3933.6280000000006,3948.5279998569495,3948.5279998569495,3933.6280000000006,3948.5279998569495,1,3948.5279998569495,0,0,,Click To Continue,Continue Button,2,object-56,instructions,,,,,,,
3,1733333748324,04/12/2024 17:35:48,1733315748324,-5,04/12/2024 07:35:48,187004,8,task-icdl,,41804178,BLIND,12211462,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1920x869,,,0,Sustained Attention Task Instructions,14,Inaccurate~Accurate,2,,Inaccurate~Accurate,Sustained Attention Trials,Sustained Attention Trials,,,,,,info,END,,,3923,,,,0,,,,,,,,,,,,,,,,
1,1733333743099,04/12/2024 17:35:43,1733312143099,-6,04/12/2024 05:35:43,187004,8,task-icdl,,41804190,BLIND,12211514,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1920x1080,2400x1196,,,0,Sustained Attention Task Instructions,14,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,Sustained Attention Trials,Sustained Attention Trials,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,
2,1733333745156,04/12/2024 17:35:45,1733312145156,-6,04/12/2024 05:35:45,187004,8,task-icdl,,41804190,BLIND,12211514,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1920x1080,2400x1196,,,0,Sustained Attention Task Instructions,14,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,Sustained Attention Trials,Sustained Attention Trials,1,instructions,Intro,3syeo3,1,continue,,2059.3000000059606,2055.5,2059.3000000059606,2059.3000000059606,2055.5,2059.3000000059606,1,2059.3000000059606,0,0,,Click To Continue,Continue Button,2,object-56,instructions,,,,,,,
3,1733333745157,04/12/2024 17:35:45,1733312145157,-6,04/12/2024 05:35:45,187004,8,task-icdl,,41804190,BLIND,12211514,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1920x1080,2400x1196,,,0,Sustained Attention Task Instructions,14,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,Sustained Attention Trials,Sustained Attention Trials,,,,,,info,END,,,2051,,,,0,,,,,,,,,,,,,,,,
1,1733334100768,04/12/2024 17:41:40,1733316100768,-5,04/12/2024 07:41:40,187004,8,task-icdl,,41804269,BLIND,12211521,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,759x774,,,0,Sustained Attention Task Instructions,14,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,Sustained Attention Trials,Sustained Attention Trials,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,
2,1733334102739,04/12/2024 17:41:42,1733316102739,-5,04/12/2024 07:41:42,187004,8,task-icdl,,41804269,BLIND,12211521,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,759x774,,,0,Sustained Attention Task Instructions,14,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,Sustained Attention Trials,Sustained Attention Trials,1,instructions,Intro,3syeo3,1,continue,,1978.2579999999998,1964.9580000000005,1978.2579999999998,1978.2579999999998,1964.9580000000005,1978.2579999999998,1,1978.2579999999998,0,0,,Click To Continue,Continue Button,2,object-56,instructions,,,,,,,
3,1733334102756,04/12/2024 17:41:42,1733316102756,-5,04/12/2024 07:41:42,187004,8,task-icdl,,41804269,BLIND,12211521,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,759x774,,,0,Sustained Attention Task Instructions,14,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,Sustained Attention Trials,Sustained Attention Trials,,,,,,info,END,,,1969,,,,0,,,,,,,,,,,,,,,,
1,1733334220226,04/12/2024 17:43:40,1733305420226,-8,04/12/2024 01:43:40,187004,8,task-icdl,,41804428,BLIND,12211564,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1707x960,633x639,,,0,Sustained Attention Task Instructions,14,Accurate,1,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,Sustained Attention Trials,Sustained Attention Trials,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,
2,1733334221689,04/12/2024 17:43:41,1733305421689,-8,04/12/2024 01:43:41,187004,8,task-icdl,,41804428,BLIND,12211564,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1707x960,633x639,,,0,Sustained Attention Task Instructions,14,Accurate,1,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,Sustained Attention Trials,Sustained Attention Trials,1,instructions,Intro,3syeo3,1,continue,,4374.699999999255,4370.1,4374.699999999255,4374.699999999255,4370.1,4374.699999999255,1,4374.699999999255,0,0,,Click To Continue,Continue Button,2,object-56,instructions,,,,,,,
3,1733334221689,04/12/2024 17:43:41,1733305421689,-8,04/12/2024 01:43:41,187004,8,task-icdl,,41804428,BLIND,12211564,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1707x960,633x639,,,0,Sustained Attention Task Instructions,14,Accurate,1,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,Sustained Attention Trials,Sustained Attention Trials,,,,,,info,END,,,1459,,,,0,,,,,,,,,,,,,,,,
1,1733334257920,04/12/2024 17:44:17,1733316257920,-5,04/12/2024 07:44:17,187004,8,task-icdl,,41804440,BLIND,12211553,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x703,,,0,Sustained Attention Task Instructions,14,Inaccurate~Accurate,2,,Inaccurate~Accurate,Sustained Attention Trials,Sustained Attention Trials,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,
2,1733334317145,04/12/2024 17:45:17,1733316317145,-5,04/12/2024 07:45:17,187004,8,task-icdl,,41804440,BLIND,12211553,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x703,,,0,Sustained Attention Task Instructions,14,Inaccurate~Accurate,2,,Inaccurate~Accurate,Sustained Attention Trials,Sustained Attention Trials,1,instructions,Intro,3syeo3,1,continue,,59247.259999904636,59237.96000000001,59247.259999904636,59247.259999904636,59237.96000000001,59247.259999904636,1,59247.259999904636,0,0,,Click To Continue,Continue Button,2,object-56,instructions,,,,,,,
3,1733334317149,04/12/2024 17:45:17,1733316317149,-5,04/12/2024 07:45:17,187004,8,task-icdl,,41804440,BLIND,12211553,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x703,,,0,Sustained Attention Task Instructions,14,Inaccurate~Accurate,2,,Inaccurate~Accurate,Sustained Attention Trials,Sustained Attention Trials,,,,,,info,END,,,59214,,,,0,,,,,,,,,,,,,,,,
1,1733334276749,04/12/2024 17:44:36,1733312676749,-6,04/12/2024 05:44:36,187004,8,task-icdl,,41804452,BLIND,12211556,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2560x1440,2552x1314,,,0,Sustained Attention Task Instructions,14,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,1,Accurate,,Sustained Attention Trials,Sustained Attention Trials,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,
2,1733334279447,04/12/2024 17:44:39,1733312679447,-6,04/12/2024 05:44:39,187004,8,task-icdl,,41804452,BLIND,12211556,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2560x1440,2552x1314,,,0,Sustained Attention Task Instructions,14,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,1,Accurate,,Sustained Attention Trials,Sustained Attention Trials,1,instructions,Intro,3syeo3,1,continue,,2708.6,2701.9999999999995,2708.6,2708.6,2701.9999999999995,2708.6,1,2708.6,0,0,,Click To Continue,Continue Button,2,object-56,instructions,,,,,,,
3,1733334279448,04/12/2024 17:44:39,1733312679448,-6,04/12/2024 05:44:39,187004,8,task-icdl,,41804452,BLIND,12211556,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2560x1440,2552x1314,,,0,Sustained Attention Task Instructions,14,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,1,Accurate,,Sustained Attention Trials,Sustained Attention Trials,,,,,,info,END,,,2691,,,,0,,,,,,,,,,,,,,,,
1,1733334312557,04/12/2024 17:45:12,1733316312557,-5,04/12/2024 07:45:12,187004,8,task-icdl,,41804467,BLIND,12211574,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,2560x1440,2560x1279,,,0,Sustained Attention Task Instructions,14,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,Sustained Attention Trials,Sustained Attention Trials,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,
2,1733334314077,04/12/2024 17:45:14,1733316314077,-5,04/12/2024 07:45:14,187004,8,task-icdl,,41804467,BLIND,12211574,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,2560x1440,2560x1279,,,0,Sustained Attention Task Instructions,14,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,Sustained Attention Trials,Sustained Attention Trials,1,instructions,Intro,3syeo3,1,continue,,1526.3000000029801,1521.7999999999997,1526.3000000029801,1526.3000000029801,1521.7999999999997,1526.3000000029801,1,1526.3000000029801,0,0,,Click To Continue,Continue Button,2,object-56,instructions,,,,,,,
3,1733334314078,04/12/2024 17:45:14,1733316314078,-5,04/12/2024 07:45:14,187004,8,task-icdl,,41804467,BLIND,12211574,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,2560x1440,2560x1279,,,0,Sustained Attention Task Instructions,14,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,Sustained Attention Trials,Sustained Attention Trials,,,,,,info,END,,,1516,,,,0,,,,,,,,,,,,,,,,
1,1733335871792,04/12/2024 18:11:11,1733314271792,-6,04/12/2024 06:11:11,187004,8,task-icdl,,41804955,BLIND,12211690,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1463x823,730x735,,,0,Sustained Attention Task Instructions,14,Inaccurate~Accurate,2,,Accurate,Sustained Attention Trials,Sustained Attention Trials,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,
2,1733335874430,04/12/2024 18:11:14,1733314274430,-6,04/12/2024 06:11:14,187004,8,task-icdl,,41804955,BLIND,12211690,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1463x823,730x735,,,0,Sustained Attention Task Instructions,14,Inaccurate~Accurate,2,,Accurate,Sustained Attention Trials,Sustained Attention Trials,1,instructions,Intro,3syeo3,1,continue,,2667.791999928475,2658.5920000000006,2667.791999928475,2667.791999928475,2658.5920000000006,2667.791999928475,1,2667.791999928475,0,0,,Click To Continue,Continue Button,2,object-56,instructions,,,,,,,
3,1733335874437,04/12/2024 18:11:14,1733314274437,-6,04/12/2024 06:11:14,187004,8,task-icdl,,41804955,BLIND,12211690,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1463x823,730x735,,,0,Sustained Attention Task Instructions,14,Inaccurate~Accurate,2,,Accurate,Sustained Attention Trials,Sustained Attention Trials,,,,,,info,END,,,2625,,,,0,,,,,,,,,,,,,,,,
1,1733333607248,04/12/2024 17:33:27,1733308407248,-7,04/12/2024 03:33:27,187004,8,task-icdl,,41804059,BLIND,12211492,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1430x720,,,0,Sustained Attention Task Instructions,14,Inaccurate~Accurate,1,Accurate,,Sustained Attention Trials,Sustained Attention Trials,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,
2,1733333608957,04/12/2024 17:33:28,1733308408957,-7,04/12/2024 03:33:28,187004,8,task-icdl,,41804059,BLIND,12211492,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1430x720,,,0,Sustained Attention Task Instructions,14,Inaccurate~Accurate,1,Accurate,,Sustained Attention Trials,Sustained Attention Trials,1,instructions,Intro,3syeo3,1,continue,,1726.0000000119207,1717.1999999999998,1726.0000000119207,1726.0000000119207,1717.1999999999998,1726.0000000119207,1,1726.0000000119207,0,0,,Click To Continue,Continue Button,2,object-56,instructions,,,,,,,
3,1733333608958,04/12/2024 17:33:28,1733308408958,-7,04/12/2024 03:33:28,187004,8,task-icdl,,41804059,BLIND,12211492,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1430x720,,,0,Sustained Attention Task Instructions,14,Inaccurate~Accurate,1,Accurate,,Sustained Attention Trials,Sustained Attention Trials,,,,,,info,END,,,1701,,,,0,,,,,,,,,,,,,,,,
END OF FILE
