Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-ck1c,randomiser-8rl3,branch-tpdd,branch-qy9p,Spreadsheet,,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Manipulation: Spreadsheet,Manipulation: undefined
2,1733333472066,04/12/2024 17:31:12,1733315472066,-5,04/12/2024 07:31:12,187004,8,task-efz1,,41803871,BLIND,12211472,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1707x960,1707x843,,,0,Study Welcome,16,Inaccurate~Inaccurate~Accurate,2,,Accurate,Spreadsheet1,,Spreadsheet1,1,IMG,Study Welcome,gc8r1z,1,continue,,26286.500000000746,26278.899999999998,26286.500000000746,26286.500000000746,26278.899999999998,26286.500000000746,1,26286.500000000746,0,0,,Click To Continue,Continue Button,2,object-4,IMG,,
3,1733333472071,04/12/2024 17:31:12,1733315472071,-5,04/12/2024 07:31:12,187004,8,task-efz1,,41803871,BLIND,12211472,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1707x960,1707x843,,,0,Study Welcome,16,Inaccurate~Inaccurate~Accurate,2,,Accurate,Spreadsheet1,,Spreadsheet1,,,,,,info,END,,,26244,,,,0,,,,,,,,,,,
1,1733333489108,04/12/2024 17:31:29,1733304689108,-8,04/12/2024 01:31:29,187004,8,task-efz1,,41803925,BLIND,12211488,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,2560x1440,2560x1352,,,0,Study Welcome,16,Inaccurate~Accurate,1,Accurate,,Spreadsheet1,,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
2,1733333522244,04/12/2024 17:32:02,1733304722244,-8,04/12/2024 01:32:02,187004,8,task-efz1,,41803925,BLIND,12211488,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,2560x1440,2560x1440,,,0,Study Welcome,16,Inaccurate~Accurate,1,Accurate,,Spreadsheet1,,Spreadsheet1,1,IMG,Study Welcome,gc8r1z,1,continue,,33144.70000000894,33138.799999999996,33144.70000000894,33144.70000000894,33138.799999999996,33144.70000000894,1,33144.70000000894,0,0,,Click To Continue,Continue Button,2,object-4,IMG,,
3,1733333522246,04/12/2024 17:32:02,1733304722246,-8,04/12/2024 01:32:02,187004,8,task-efz1,,41803925,BLIND,12211488,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,2560x1440,2560x1440,,,0,Study Welcome,16,Inaccurate~Accurate,1,Accurate,,Spreadsheet1,,Spreadsheet1,,,,,,info,END,,,33125,,,,0,,,,,,,,,,,
1,1733333488890,04/12/2024 17:31:28,1733315488890,-5,04/12/2024 07:31:28,187004,8,task-efz1,,41803930,BLIND,12211491,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1920x1080,1920x919,,,0,Study Welcome,16,Inaccurate~Accurate,1,Inaccurate~Accurate,,Spreadsheet1,,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
2,1733333530564,04/12/2024 17:32:10,1733315530564,-5,04/12/2024 07:32:10,187004,8,task-efz1,,41803930,BLIND,12211491,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1920x1080,1920x1080,,,0,Study Welcome,16,Inaccurate~Accurate,1,Inaccurate~Accurate,,Spreadsheet1,,Spreadsheet1,1,IMG,Study Welcome,gc8r1z,1,continue,,41695.80000004768,41682.7,41695.80000004768,41695.80000004768,41682.7,41695.80000004768,1,41695.80000004768,0,0,,Click To Continue,Continue Button,2,object-4,IMG,,
3,1733333530576,04/12/2024 17:32:10,1733315530576,-5,04/12/2024 07:32:10,187004,8,task-efz1,,41803930,BLIND,12211491,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1920x1080,1920x1080,,,0,Study Welcome,16,Inaccurate~Accurate,1,Inaccurate~Accurate,,Spreadsheet1,,Spreadsheet1,,,,,,info,END,,,41646,,,,0,,,,,,,,,,,
1,1733333500393,04/12/2024 17:31:40,1733308300393,-7,04/12/2024 03:31:40,187004,8,task-efz1,,41803937,BLIND,12211492,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1430x720,,,0,Study Welcome,16,Inaccurate~Accurate,1,Accurate,,Spreadsheet1,,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
2,1733333540830,04/12/2024 17:32:20,1733308340830,-7,04/12/2024 03:32:20,187004,8,task-efz1,,41803937,BLIND,12211492,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1430x720,,,0,Study Welcome,16,Inaccurate~Accurate,1,Accurate,,Spreadsheet1,,Spreadsheet1,1,IMG,Study Welcome,gc8r1z,1,continue,,40448.832,40432.932,40448.832,40448.832,40432.932,40448.832,1,40448.832,0,0,,Click To Continue,Continue Button,2,object-4,IMG,,
3,1733333540833,04/12/2024 17:32:20,1733308340833,-7,04/12/2024 03:32:20,187004,8,task-efz1,,41803937,BLIND,12211492,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1430x720,,,0,Study Welcome,16,Inaccurate~Accurate,1,Accurate,,Spreadsheet1,,Spreadsheet1,,,,,,info,END,,,40426,,,,0,,,,,,,,,,,
1,1733333509084,04/12/2024 17:31:49,1733315509084,-5,04/12/2024 07:31:49,187004,8,task-efz1,,41803946,BLIND,12211495,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1680x1050,1680x923,,,0,Study Welcome,16,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Accurate,Spreadsheet1,,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
2,1733333519057,04/12/2024 17:31:59,1733315519057,-5,04/12/2024 07:31:59,187004,8,task-efz1,,41803946,BLIND,12211495,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1680x1050,1680x923,,,0,Study Welcome,16,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Accurate,Spreadsheet1,,Spreadsheet1,1,IMG,Study Welcome,gc8r1z,1,continue,,10006.1,9993.1,10006.1,10006.1,9993.1,10006.1,1,10006.1,0,0,,Click To Continue,Continue Button,2,object-4,IMG,,
3,1733333519065,04/12/2024 17:31:59,1733315519065,-5,04/12/2024 07:31:59,187004,8,task-efz1,,41803946,BLIND,12211495,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1680x1050,1680x923,,,0,Study Welcome,16,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Accurate,Spreadsheet1,,Spreadsheet1,,,,,,info,END,,,9890,,,,0,,,,,,,,,,,
1,1733333656538,04/12/2024 17:34:16,1733312056538,-6,04/12/2024 05:34:16,187004,8,task-efz1,,41804108,BLIND,12211514,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1920x1080,2400x1196,,,0,Study Welcome,16,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,Spreadsheet1,,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
2,1733333657869,04/12/2024 17:34:17,1733312057869,-6,04/12/2024 05:34:17,187004,8,task-efz1,,41804108,BLIND,12211514,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1920x1080,2400x1196,,,0,Study Welcome,16,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,Spreadsheet1,,Spreadsheet1,1,IMG,Study Welcome,gc8r1z,1,continue,,1340.0000000059604,1333.2999999999997,1340.0000000059604,1340.0000000059604,1333.2999999999997,1340.0000000059604,1,1340.0000000059604,0,0,,Click To Continue,Continue Button,2,object-4,IMG,,
3,1733333657870,04/12/2024 17:34:17,1733312057870,-6,04/12/2024 05:34:17,187004,8,task-efz1,,41804108,BLIND,12211514,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1920x1080,2400x1196,,,0,Study Welcome,16,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,Spreadsheet1,,Spreadsheet1,,,,,,info,END,,,1313,,,,0,,,,,,,,,,,
1,1733333998875,04/12/2024 17:39:58,1733315998875,-5,04/12/2024 07:39:58,187004,8,task-efz1,,41804196,BLIND,12211521,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,759x774,,,0,Study Welcome,16,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,Spreadsheet1,,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
2,1733334002666,04/12/2024 17:40:02,1733316002666,-5,04/12/2024 07:40:02,187004,8,task-efz1,,41804196,BLIND,12211521,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,759x774,,,0,Study Welcome,16,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,Spreadsheet1,,Spreadsheet1,1,IMG,Study Welcome,gc8r1z,1,continue,,3848.145999999999,3831.645999999999,3848.145999999999,3848.145999999999,3831.645999999999,3848.145999999999,1,3848.145999999999,0,0,,Click To Continue,Continue Button,2,object-4,IMG,,
3,1733334002685,04/12/2024 17:40:02,1733316002685,-5,04/12/2024 07:40:02,187004,8,task-efz1,,41804196,BLIND,12211521,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,759x774,,,0,Study Welcome,16,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,Spreadsheet1,,Spreadsheet1,,,,,,info,END,,,3770,,,,0,,,,,,,,,,,
1,1733334045382,04/12/2024 17:40:45,1733316045382,-5,04/12/2024 07:40:45,187004,8,task-efz1,,41804373,BLIND,12211553,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1326x616,,,0,Study Welcome,16,Inaccurate~Accurate,2,,Inaccurate~Accurate,Spreadsheet1,,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
2,1733334054862,04/12/2024 17:40:54,1733316054862,-5,04/12/2024 07:40:54,187004,8,task-efz1,,41804373,BLIND,12211553,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1326x616,,,0,Study Welcome,16,Inaccurate~Accurate,2,,Inaccurate~Accurate,Spreadsheet1,,Spreadsheet1,1,IMG,Study Welcome,gc8r1z,1,continue,,9504.717999809265,9497.818,9504.717999809265,9504.717999809265,9497.818,9504.717999809265,1,9504.717999809265,0,0,,Click To Continue,Continue Button,2,object-4,IMG,,
3,1733334054864,04/12/2024 17:40:54,1733316054864,-5,04/12/2024 07:40:54,187004,8,task-efz1,,41804373,BLIND,12211553,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1326x616,,,0,Study Welcome,16,Inaccurate~Accurate,2,,Inaccurate~Accurate,Spreadsheet1,,Spreadsheet1,,,,,,info,END,,,9450,,,,0,,,,,,,,,,,
1,1733334064255,04/12/2024 17:41:04,1733312464255,-6,04/12/2024 05:41:04,187004,8,task-efz1,,41804386,BLIND,12211556,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2560x1440,2552x1280,,,0,Study Welcome,16,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,1,Accurate,,Spreadsheet1,,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
2,1733334143651,04/12/2024 17:42:23,1733312543651,-6,04/12/2024 05:42:23,187004,8,task-efz1,,41804386,BLIND,12211556,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2560x1440,2552x1314,,,0,Study Welcome,16,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,1,Accurate,,Spreadsheet1,,Spreadsheet1,1,IMG,Study Welcome,gc8r1z,1,continue,,79408.67,79403.27,79408.67,79408.67,79403.27,79408.67,1,79408.67,0,0,,Click To Continue,Continue Button,2,object-4,IMG,,
3,1733334143653,04/12/2024 17:42:23,1733312543653,-6,04/12/2024 05:42:23,187004,8,task-efz1,,41804386,BLIND,12211556,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2560x1440,2552x1314,,,0,Study Welcome,16,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,1,Accurate,,Spreadsheet1,,Spreadsheet1,,,,,,info,END,,,79379,,,,0,,,,,,,,,,,
1,1733334152708,04/12/2024 17:42:32,1733305352708,-8,04/12/2024 01:42:32,187004,8,task-efz1,,41804406,BLIND,12211564,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1707x960,633x639,,,0,Study Welcome,16,Accurate,1,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,Spreadsheet1,,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
2,1733334181675,04/12/2024 17:43:01,1733305381675,-8,04/12/2024 01:43:01,187004,8,task-efz1,,41804406,BLIND,12211564,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1707x960,633x639,,,0,Study Welcome,16,Accurate,1,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,Spreadsheet1,,Spreadsheet1,1,IMG,Study Welcome,gc8r1z,1,continue,,28976.600000000744,28962.499999999996,28976.600000000744,28976.600000000744,28962.499999999996,28976.600000000744,1,28976.600000000744,0,0,,Click To Continue,Continue Button,2,object-4,IMG,,
3,1733334181677,04/12/2024 17:43:01,1733305381677,-8,04/12/2024 01:43:01,187004,8,task-efz1,,41804406,BLIND,12211564,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1707x960,633x639,,,0,Study Welcome,16,Accurate,1,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,Spreadsheet1,,Spreadsheet1,,,,,,info,END,,,28952,,,,0,,,,,,,,,,,
1,1733334263801,04/12/2024 17:44:23,1733316263801,-5,04/12/2024 07:44:23,187004,8,task-efz1,,41804442,BLIND,12211574,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,2560x1440,2560x1279,,,0,Study Welcome,16,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,Spreadsheet1,,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
2,1733334271349,04/12/2024 17:44:31,1733316271349,-5,04/12/2024 07:44:31,187004,8,task-efz1,,41804442,BLIND,12211574,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,2560x1440,2560x1279,,,0,Study Welcome,16,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,Spreadsheet1,,Spreadsheet1,1,IMG,Study Welcome,gc8r1z,1,continue,,10274.60000000149,10268.8,10274.60000000149,10274.60000000149,10268.8,10274.60000000149,1,10274.60000000149,0,0,,Click To Continue,Continue Button,2,object-4,IMG,,
3,1733334271350,04/12/2024 17:44:31,1733316271350,-5,04/12/2024 07:44:31,187004,8,task-efz1,,41804442,BLIND,12211574,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,2560x1440,2560x1279,,,0,Study Welcome,16,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,Spreadsheet1,,Spreadsheet1,,,,,,info,END,,,7533,,,,0,,,,,,,,,,,
1,1733335520238,04/12/2024 18:05:20,1733313920238,-6,04/12/2024 06:05:20,187004,8,task-efz1,,41804832,BLIND,12211690,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1463x823,730x735,,,0,Study Welcome,16,Inaccurate~Accurate,2,,Accurate,Spreadsheet1,,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
2,1733335590218,04/12/2024 18:06:30,1733313990218,-6,04/12/2024 06:06:30,187004,8,task-efz1,,41804832,BLIND,12211690,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1463x823,730x735,,,0,Study Welcome,16,Inaccurate~Accurate,2,,Accurate,Spreadsheet1,,Spreadsheet1,1,IMG,Study Welcome,gc8r1z,1,continue,,97385.30000000002,97368.6,97385.30000000002,97385.30000000002,97368.6,97385.30000000002,1,97385.30000000002,0,0,,Click To Continue,Continue Button,2,object-4,IMG,,
3,1733335590240,04/12/2024 18:06:30,1733313990240,-6,04/12/2024 06:06:30,187004,8,task-efz1,,41804832,BLIND,12211690,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1463x823,730x735,,,0,Study Welcome,16,Inaccurate~Accurate,2,,Accurate,Spreadsheet1,,Spreadsheet1,,,,,,info,END,,,69950,,,,0,,,,,,,,,,,
END OF FILE
