Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-ck1c,randomiser-8rl3,branch-tpdd,branch-qy9p,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: number,Spreadsheet: img,Spreadsheet: type,Spreadsheet: answer,Spreadsheet: border,Spreadsheet: memory,Manipulation: Spreadsheet
1,1733420567592,05/12/2024 17:42:47,1733398967592,-6,05/12/2024 05:42:47,187004,8,task-i3u4,repeat-3dmk#3->-repeat-tj2w#1,41835151,BLIND,12211514,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1920x1080,2400x1196,,,0,Memory Task (instr only),5,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,memory_version_1,memory_version_1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,
2,1733420570324,05/12/2024 17:42:50,1733398970324,-6,05/12/2024 05:42:50,187004,8,task-i3u4,repeat-3dmk#3->-repeat-tj2w#1,41835151,BLIND,12211514,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1920x1080,2400x1196,,,0,Memory Task (instr only),5,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,memory_version_1,memory_version_1,1,instructions,Screen 1,9emqwl,1,continue,,2137.5999999996275,2131.8999999999996,2137.5999999996275,2137.5999999996275,2131.8999999999996,2137.5999999996275,1,2137.5999999996275,0,0,,Click To Continue,Continue Button,2,object-4,instructions,,,,,,,
3,1733420576081,05/12/2024 17:42:56,1733398976081,-6,05/12/2024 05:42:56,187004,8,task-i3u4,repeat-3dmk#3->-repeat-tj2w#1,41835151,BLIND,12211514,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1920x1080,2400x1196,,,0,Memory Task (instr only),5,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,memory_version_1,memory_version_1,1,instructions,Screen 2,rbq82w,2,continue,,5762.800000001118,5756.9,5762.800000001118,5762.800000001118,5756.9,5762.800000001118,1,5762.800000001118,0,0,,Click To Continue,Text,10,object-62,instructions,,,,,,,
4,1733420578214,05/12/2024 17:42:58,1733398978214,-6,05/12/2024 05:42:58,187004,8,task-i3u4,repeat-3dmk#3->-repeat-tj2w#1,41835151,BLIND,12211514,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1920x1080,2400x1196,,,0,Memory Task (instr only),5,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,memory_version_1,memory_version_1,1,instructions,Screen 4,8hhdnx,3,continue,,2138.1000000003733,2131.800000000001,2138.1000000003733,2138.1000000003733,2131.800000000001,2138.1000000003733,1,2138.1000000003733,0,0,,Click To Continue,Text,10,object-80,instructions,,,,,,,
5,1733420579663,05/12/2024 17:42:59,1733398979663,-6,05/12/2024 05:42:59,187004,8,task-i3u4,repeat-3dmk#3->-repeat-tj2w#1,41835151,BLIND,12211514,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1920x1080,2400x1196,,,0,Memory Task (instr only),5,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,memory_version_1,memory_version_1,1,instructions,Screen 6,5bug7j,4,continue,,1455.7000000007447,1451.5,1455.7000000007447,1455.7000000007447,1451.5,1455.7000000007447,1,1455.7000000007447,0,0,,Click To Continue,Text,10,object-108,instructions,,,,,,,
6,1733420581059,05/12/2024 17:43:01,1733398981059,-6,05/12/2024 05:43:01,187004,8,task-i3u4,repeat-3dmk#3->-repeat-tj2w#1,41835151,BLIND,12211514,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1920x1080,2400x1196,,,0,Memory Task (instr only),5,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,memory_version_1,memory_version_1,1,instructions,Screen 7,2p8goo,5,continue,,1400.7000000007447,1395.699999999999,1400.7000000007447,1400.7000000007447,1395.699999999999,1400.7000000007447,1,1400.7000000007447,0,0,,Click To Continue,Text,4,object-123,instructions,,,,,,,
7,1733420581061,05/12/2024 17:43:01,1733398981061,-6,05/12/2024 05:43:01,187004,8,task-i3u4,repeat-3dmk#3->-repeat-tj2w#1,41835151,BLIND,12211514,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1920x1080,2400x1196,,,0,Memory Task (instr only),5,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,memory_version_1,memory_version_1,,,,,,info,END,,,13446,,,,0,,,,,,,,,,,,,,,,
1,1733420635433,05/12/2024 17:43:55,1733399035433,-6,05/12/2024 05:43:55,187004,8,task-i3u4,repeat-3dmk#3->-repeat-tj2w#2,41835202,BLIND,12211514,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1920x1080,2400x1196,,,0,Memory Task (instr only),5,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,memory_version_1,memory_version_1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,
2,1733420637182,05/12/2024 17:43:57,1733399037182,-6,05/12/2024 05:43:57,187004,8,task-i3u4,repeat-3dmk#3->-repeat-tj2w#2,41835202,BLIND,12211514,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1920x1080,2400x1196,,,0,Memory Task (instr only),5,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,memory_version_1,memory_version_1,1,instructions,Screen 1,9emqwl,1,continue,,1732.2999999992549,1729.1,1732.2999999992549,1732.2999999992549,1729.1,1732.2999999992549,1,1732.2999999992549,0,0,,Click To Continue,Continue Button,2,object-4,instructions,,,,,,,
3,1733420638299,05/12/2024 17:43:58,1733399038299,-6,05/12/2024 05:43:58,187004,8,task-i3u4,repeat-3dmk#3->-repeat-tj2w#2,41835202,BLIND,12211514,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1920x1080,2400x1196,,,0,Memory Task (instr only),5,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,memory_version_1,memory_version_1,1,instructions,Screen 2,rbq82w,2,continue,,1120.0999999996275,1118.1000000000004,1120.0999999996275,1120.0999999996275,1118.1000000000004,1120.0999999996275,1,1120.0999999996275,0,0,,Click To Continue,Text,10,object-62,instructions,,,,,,,
