Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-ck1c,randomiser-8rl3,branch-tpdd,branch-qy9p,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: number,Spreadsheet: img,Spreadsheet: type,Spreadsheet: answer,Spreadsheet: border,Spreadsheet: memory,Manipulation: Spreadsheet
1,1733421103451,05/12/2024 17:51:43,1733392303451,-8,05/12/2024 01:51:43,187004,8,task-x1rt,repeat-3dmk#1->-repeat-ku6w#1,41835450,BLIND,12211564,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1707x960,681x639,,,0,Memory Task (instr only),5,Accurate,1,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,memory_version_1,memory_version_1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,
2,1733421164335,05/12/2024 17:52:44,1733392364335,-8,05/12/2024 01:52:44,187004,8,task-x1rt,repeat-3dmk#1->-repeat-ku6w#1,41835450,BLIND,12211564,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1707x960,681x639,,,0,Memory Task (instr only),5,Accurate,1,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,memory_version_1,memory_version_1,1,instructions,Screen 1,9emqwl,1,timedOut,,59995.40000000037,59994,59995.40000000037,59995.40000000037,59994,59995.40000000037,1,59995.40000000037,0,0,,Time Limit,screen,0,screen,instructions,,,,,,,
3,1733421245707,05/12/2024 17:54:05,1733392445707,-8,05/12/2024 01:54:05,187004,8,task-x1rt,repeat-3dmk#1->-repeat-ku6w#1,41835450,BLIND,12211564,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1707x960,681x639,,,0,Memory Task (instr only),5,Accurate,1,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,memory_version_1,memory_version_1,1,instructions,Screen 2,rbq82w,2,continue,,81374.19999999925,81365.29999999999,81374.19999999925,81374.19999999925,81365.29999999999,81374.19999999925,1,81374.19999999925,0,0,,Click To Continue,Text,10,object-62,instructions,,,,,,,
4,1733421254363,05/12/2024 17:54:14,1733392454363,-8,05/12/2024 01:54:14,187004,8,task-x1rt,repeat-3dmk#1->-repeat-ku6w#1,41835450,BLIND,12211564,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1707x960,681x639,,,0,Memory Task (instr only),5,Accurate,1,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,memory_version_1,memory_version_1,1,instructions,Screen 4,8hhdnx,3,continue,,8664.79999999964,8658.700000000012,8664.79999999964,8664.79999999964,8658.700000000012,8664.79999999964,1,8664.79999999964,0,0,,Click To Continue,Text,10,object-80,instructions,,,,,,,
5,1733421263950,05/12/2024 17:54:23,1733392463950,-8,05/12/2024 01:54:23,187004,8,task-x1rt,repeat-3dmk#1->-repeat-ku6w#1,41835450,BLIND,12211564,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1707x960,681x639,,,0,Memory Task (instr only),5,Accurate,1,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,memory_version_1,memory_version_1,1,instructions,Screen 6,5bug7j,4,continue,,9593.199999999255,9576.399999999994,9593.199999999255,9593.199999999255,9576.399999999994,9593.199999999255,1,9593.199999999255,0,0,,Click To Continue,Text,10,object-108,instructions,,,,,,,
6,1733421309270,05/12/2024 17:55:09,1733392509270,-8,05/12/2024 01:55:09,187004,8,task-x1rt,repeat-3dmk#1->-repeat-ku6w#1,41835450,BLIND,12211564,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1707x960,1365x639,,,0,Memory Task (instr only),5,Accurate,1,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,memory_version_1,memory_version_1,1,instructions,Screen 7,2p8goo,5,continue,,45336.79999999926,45329.100000000006,45336.79999999926,45336.79999999926,45329.100000000006,45336.79999999926,1,45336.79999999926,0,0,,Click To Continue,Text,4,object-123,instructions,,,,,,,
7,1733421309272,05/12/2024 17:55:09,1733392509272,-8,05/12/2024 01:55:09,187004,8,task-x1rt,repeat-3dmk#1->-repeat-ku6w#1,41835450,BLIND,12211564,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1707x960,1365x639,,,0,Memory Task (instr only),5,Accurate,1,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,memory_version_1,memory_version_1,,,,,,info,END,,,205794,,,,0,,,,,,,,,,,,,,,,
1,1733421223355,05/12/2024 17:53:43,1733421223355,0,05/12/2024 17:53:43,187004,8,task-x1rt,repeat-3dmk#5->-repeat-ku6w#1,41835491,BLIND,12211465,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1382x777,1382x622,,,0,Memory Task (instr only),5,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Accurate,,memory_version_1,memory_version_1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,
2,1733421229616,05/12/2024 17:53:49,1733421229616,0,05/12/2024 17:53:49,187004,8,task-x1rt,repeat-3dmk#5->-repeat-ku6w#1,41835491,BLIND,12211465,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1382x777,1382x622,,,0,Memory Task (instr only),5,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Accurate,,memory_version_1,memory_version_1,1,instructions,Screen 1,9emqwl,1,continue,,5480.39999999702,5466.699999999999,5480.39999999702,5480.39999999702,5466.699999999999,5480.39999999702,1,5480.39999999702,0,0,,Click To Continue,Continue Button,2,object-4,instructions,,,,,,,
3,1733421260372,05/12/2024 17:54:20,1733421260372,0,05/12/2024 17:54:20,187004,8,task-x1rt,repeat-3dmk#5->-repeat-ku6w#1,41835491,BLIND,12211465,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1382x777,1382x622,,,0,Memory Task (instr only),5,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Accurate,,memory_version_1,memory_version_1,1,instructions,Screen 2,rbq82w,2,continue,,30771.09999998808,30767.200000000004,30771.09999998808,30771.09999998808,30767.200000000004,30771.09999998808,1,30771.09999998808,0,0,,Click To Continue,Text,10,object-62,instructions,,,,,,,
4,1733421274695,05/12/2024 17:54:34,1733421274695,0,05/12/2024 17:54:34,187004,8,task-x1rt,repeat-3dmk#5->-repeat-ku6w#1,41835491,BLIND,12211465,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1382x777,1382x622,,,0,Memory Task (instr only),5,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Accurate,,memory_version_1,memory_version_1,1,instructions,Screen 4,8hhdnx,3,continue,,14326.999999997017,14317.099999999999,14326.999999997017,14326.999999997017,14317.099999999999,14326.999999997017,1,14326.999999997017,0,0,,Click To Continue,Text,10,object-80,instructions,,,,,,,
