Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-ck1c,randomiser-8rl3,branch-tpdd,branch-qy9p,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Manipulation: Spreadsheet,Store: correct
1,1733421396001,05/12/2024 17:56:36,1733396196001,-7,05/12/2024 03:56:36,187004,8,task-4d82,repeat-3dmk#2->-repeat-ku6w#1,41835581,BLIND,12211492,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1430x720,,,0,Advance (Memory),2,Inaccurate~Accurate,1,Accurate,,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
2,1733421398193,05/12/2024 17:56:38,1733396198193,-7,05/12/2024 03:56:38,187004,8,task-4d82,repeat-3dmk#2->-repeat-ku6w#1,41835581,BLIND,12211492,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1430x720,,,0,Advance (Memory),2,Inaccurate~Accurate,1,Accurate,,Spreadsheet1,Spreadsheet1,1,Advance Instructions,Screen 1,klqz88,1,continue,,2214.0599999523165,2200.76,2214.0599999523165,2214.0599999523165,2200.76,2214.0599999523165,1,2214.0599999523165,0,0,,Click To Continue,Continue Button,2,object-2,Advance Instructions,,32
3,1733421398194,05/12/2024 17:56:38,1733396198194,-7,05/12/2024 03:56:38,187004,8,task-4d82,repeat-3dmk#2->-repeat-ku6w#1,41835581,BLIND,12211492,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1430x720,,,0,Advance (Memory),2,Inaccurate~Accurate,1,Accurate,,Spreadsheet1,Spreadsheet1,,,,,,info,END,,,2184,,,,0,,,,,,,,,,,
1,1733421481895,05/12/2024 17:58:01,1733403481895,-5,05/12/2024 07:58:01,187004,8,task-4d82,repeat-3dmk#2->-repeat-ku6w#2,41835627,BLIND,12211491,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1920x1080,1920x919,,,0,Advance (Memory),2,Inaccurate~Accurate,1,Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
2,1733421484590,05/12/2024 17:58:04,1733403484590,-5,05/12/2024 07:58:04,187004,8,task-4d82,repeat-3dmk#2->-repeat-ku6w#2,41835627,BLIND,12211491,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1920x1080,1920x919,,,0,Advance (Memory),2,Inaccurate~Accurate,1,Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,1,Advance Instructions,Screen 1,klqz88,1,continue,,2709.399999856949,2699.8999999999996,2709.399999856949,2709.399999856949,2699.8999999999996,2709.399999856949,1,2709.399999856949,0,0,,Click To Continue,Continue Button,2,object-2,Advance Instructions,,34
3,1733421484591,05/12/2024 17:58:04,1733403484591,-5,05/12/2024 07:58:04,187004,8,task-4d82,repeat-3dmk#2->-repeat-ku6w#2,41835627,BLIND,12211491,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1920x1080,1920x919,,,0,Advance (Memory),2,Inaccurate~Accurate,1,Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,,,,,,info,END,,,2674,,,,0,,,,,,,,,,,
1,1733421565692,05/12/2024 17:59:25,1733421565692,0,05/12/2024 17:59:25,187004,8,task-4d82,repeat-3dmk#5->-repeat-ku6w#2,41835664,BLIND,12211465,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1382x777,1382x622,,,0,Advance (Memory),2,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
2,1733421573913,05/12/2024 17:59:33,1733421573913,0,05/12/2024 17:59:33,187004,8,task-4d82,repeat-3dmk#5->-repeat-ku6w#2,41835664,BLIND,12211465,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1382x777,1382x622,,,0,Advance (Memory),2,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,1,Advance Instructions,Screen 1,klqz88,1,continue,,8239.200000008941,8233.4,8239.200000008941,8239.200000008941,8233.4,8239.200000008941,1,8239.200000008941,0,0,,Click To Continue,Continue Button,2,object-2,Advance Instructions,,29
3,1733421573915,05/12/2024 17:59:33,1733421573915,0,05/12/2024 17:59:33,187004,8,task-4d82,repeat-3dmk#5->-repeat-ku6w#2,41835664,BLIND,12211465,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1382x777,1382x622,,,0,Advance (Memory),2,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,,,,,,info,END,,,8212,,,,0,,,,,,,,,,,
1,1733421571390,05/12/2024 17:59:31,1733392771390,-8,05/12/2024 01:59:31,187004,8,task-4d82,repeat-3dmk#1->-repeat-ku6w#5,41835670,BLIND,12211564,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1707x960,1365x639,,,0,Advance (Memory),2,Accurate,1,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
2,1733421573652,05/12/2024 17:59:33,1733392773652,-8,05/12/2024 01:59:33,187004,8,task-4d82,repeat-3dmk#1->-repeat-ku6w#5,41835670,BLIND,12211564,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1707x960,1365x639,,,0,Advance (Memory),2,Accurate,1,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,1,Advance Instructions,Screen 1,klqz88,1,continue,,2275.2999999996273,2269,2275.2999999996273,2275.2999999996273,2269,2275.2999999996273,1,2275.2999999996273,0,0,,Click To Continue,Continue Button,2,object-2,Advance Instructions,,38
3,1733421573653,05/12/2024 17:59:33,1733392773653,-8,05/12/2024 01:59:33,187004,8,task-4d82,repeat-3dmk#1->-repeat-ku6w#5,41835670,BLIND,12211564,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1707x960,1365x639,,,0,Advance (Memory),2,Accurate,1,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,,,,,,info,END,,,2258,,,,0,,,,,,,,,,,
1,1733423174313,05/12/2024 18:26:14,1733394374313,-8,05/12/2024 02:26:14,187004,8,task-4d82,repeat-3dmk#2->-repeat-ku6w#1,41836392,BLIND,12211488,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,2560x1440,2560x1440,,,0,Advance (Memory),2,Inaccurate~Accurate,1,Accurate,,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
2,1733423176705,05/12/2024 18:26:16,1733394376705,-8,05/12/2024 02:26:16,187004,8,task-4d82,repeat-3dmk#2->-repeat-ku6w#1,41836392,BLIND,12211488,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,2560x1440,2560x1440,,,0,Advance (Memory),2,Inaccurate~Accurate,1,Accurate,,Spreadsheet1,Spreadsheet1,1,Advance Instructions,Screen 1,klqz88,1,continue,,2397.7,2396.0999999999995,2397.7,2397.7,2396.0999999999995,2397.7,1,2397.7,0,0,,Click To Continue,Continue Button,2,object-2,Advance Instructions,,32
