Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-ck1c,randomiser-8rl3,branch-tpdd,branch-qy9p,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: number,Spreadsheet: img,Spreadsheet: type,Spreadsheet: mem_type,Spreadsheet: answer,Spreadsheet: border,Spreadsheet: memory,Spreadsheet: ans1,Spreadsheet: ans2,Spreadsheet: ans3,Spreadsheet: val1,Spreadsheet: val2,Spreadsheet: val3,Manipulation: Spreadsheet,Store: correct3,Store: total3
1,1733420789221,05/12/2024 17:46:29,1733399189221,-6,05/12/2024 05:46:29,187004,8,task-o7gw,repeat-3dmk#3->-repeat-tj2w#2,41835293,BLIND,12211514,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1920x1080,2400x1196,,,0,Subjective rating Practice,7,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,emo_prac,emo_prac,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
2,1733420793143,05/12/2024 17:46:33,1733399193143,-6,05/12/2024 05:46:33,187004,8,task-o7gw,repeat-3dmk#3->-repeat-tj2w#2,41835293,BLIND,12211514,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1920x1080,2400x1196,,,0,Subjective rating Practice,7,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,emo_prac,emo_prac,1,instructions,Screen 12,eyep1y,1,continue,,3293.5000000003724,3291.4999999999995,3293.5000000003724,3293.5000000003724,3291.4999999999995,3293.5000000003724,1,3293.5000000003724,0,0,,Click To Continue,Continue Button,2,object-4,instructions,,,,,,,,,,,,,,,,
3,1733420794733,05/12/2024 17:46:34,1733399194733,-6,05/12/2024 05:46:34,187004,8,task-o7gw,repeat-3dmk#3->-repeat-tj2w#2,41835293,BLIND,12211514,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1920x1080,2400x1196,,,0,Subjective rating Practice,7,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,emo_prac,emo_prac,1,instructions,Screen 9,l1vn7l,2,continue,,1592.2000000014905,1590.3999999999996,1592.2000000014905,1592.2000000014905,1590.3999999999996,1592.2000000014905,1,1592.2000000014905,0,0,,Click To Continue,Text,2,object-28,instructions,,,,,,,,,,,,,,,,
4,1733420794741,05/12/2024 17:46:34,1733399194741,-6,05/12/2024 05:46:34,187004,8,task-o7gw,repeat-3dmk#3->-repeat-tj2w#2,41835293,BLIND,12211514,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1920x1080,2400x1196,,,0,Subjective rating Practice,7,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,emo_prac,emo_prac,1,instructions,Screen 10,xskzd4,3,info,,6.899999999999636,0,6.899999999999636,6.899999999999636,0,6.899999999999636,1,6.899999999999636,0,0,,Slider,Slider,5,object-39,instructions,,,,,,,,,,,,,,,,
5,1733420797707,05/12/2024 17:46:37,1733399197707,-6,05/12/2024 05:46:37,187004,8,task-o7gw,repeat-3dmk#3->-repeat-tj2w#2,41835293,BLIND,12211514,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1920x1080,2400x1196,,,0,Subjective rating Practice,7,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,emo_prac,emo_prac,1,instructions,Screen 10,xskzd4,3,continue,,2975.2000000000007,2972,2975.2000000000007,2975.2000000000007,2972,2975.2000000000007,1,2975.2000000000007,0,0,,Click To Continue,Continue Button,9,object-66,instructions,,,,,,,,,,,,,,,,
6,1733420797707,05/12/2024 17:46:37,1733399197707,-6,05/12/2024 05:46:37,187004,8,task-o7gw,repeat-3dmk#3->-repeat-tj2w#2,41835293,BLIND,12211514,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1920x1080,2400x1196,,,0,Subjective rating Practice,7,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,emo_prac,emo_prac,1,instructions,Screen 10,xskzd4,3,response,,2975.6000000003733,2972,2975.6000000003733,2975.6000000003733,2972,2975.6000000003733,1,2975.6000000003733,0,0,,Slider,Slider,5,object-39,instructions,,,,,,,,,,,,,,,,
7,1733420797711,05/12/2024 17:46:37,1733399197711,-6,05/12/2024 05:46:37,187004,8,task-o7gw,repeat-3dmk#3->-repeat-tj2w#2,41835293,BLIND,12211514,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1920x1080,2400x1196,,,0,Subjective rating Practice,7,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,emo_prac,emo_prac,1,instructions,Screen 11,fgeg47,4,info,,6.899999999999636,0,6.899999999999636,6.899999999999636,0,6.899999999999636,1,6.899999999999636,0,0,,Slider,Slider,5,object-61,instructions,,,,,,,,,,,,,,,,
8,1733420799036,05/12/2024 17:46:39,1733399199036,-6,05/12/2024 05:46:39,187004,8,task-o7gw,repeat-3dmk#3->-repeat-tj2w#2,41835293,BLIND,12211514,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1920x1080,2400x1196,,,0,Subjective rating Practice,7,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,emo_prac,emo_prac,1,instructions,Screen 11,fgeg47,4,continue,,1332.0000000007458,1326.4000000000015,1332.0000000007458,1332.0000000007458,1326.4000000000015,1332.0000000007458,1,1332.0000000007458,0,0,,Click To Continue,Continue Button,9,object-67,instructions,,,,,,,,,,,,,,,,
9,1733420799036,05/12/2024 17:46:39,1733399199036,-6,05/12/2024 05:46:39,187004,8,task-o7gw,repeat-3dmk#3->-repeat-tj2w#2,41835293,BLIND,12211514,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1920x1080,2400x1196,,,0,Subjective rating Practice,7,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,emo_prac,emo_prac,1,instructions,Screen 11,fgeg47,4,response,,1332.4000000011183,1326.4000000000015,1332.4000000011183,1332.4000000011183,1326.4000000000015,1332.4000000011183,1,1332.4000000011183,0,0,,Slider,Slider,5,object-61,instructions,,,,,,,,,,,,,,,,
10,1733420799037,05/12/2024 17:46:39,1733399199037,-6,05/12/2024 05:46:39,187004,8,task-o7gw,repeat-3dmk#3->-repeat-tj2w#2,41835293,BLIND,12211514,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1920x1080,2400x1196,,,0,Subjective rating Practice,7,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,emo_prac,emo_prac,,,,,,info,END,,,9779,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
