Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-ck1c,randomiser-8rl3,branch-tpdd,branch-qy9p,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: number,Spreadsheet: img,Spreadsheet: type,Spreadsheet: mem_type,Spreadsheet: answer,Spreadsheet: border,Spreadsheet: memory,Spreadsheet: ans1,Spreadsheet: ans2,Spreadsheet: ans3,Spreadsheet: val1,Spreadsheet: val2,Spreadsheet: val3,Manipulation: Spreadsheet,Store: correct3,Store: total3
1,1733421626895,05/12/2024 18:00:26,1733396426895,-7,05/12/2024 04:00:26,187004,8,task-cax2,repeat-3dmk#2->-repeat-ku6w#1,41835693,BLIND,12211492,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1430x720,,,0,Subjective rating Practice,7,Inaccurate~Accurate,1,Accurate,,emo_prac,emo_prac,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
2,1733421629787,05/12/2024 18:00:29,1733396429787,-7,05/12/2024 04:00:29,187004,8,task-cax2,repeat-3dmk#2->-repeat-ku6w#1,41835693,BLIND,12211492,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1430x720,,,0,Subjective rating Practice,7,Inaccurate~Accurate,1,Accurate,,emo_prac,emo_prac,1,instructions,Screen 12,eyep1y,1,continue,,2145.2,2134.2,2145.2,2145.2,2134.2,2145.2,1,2145.2,0,0,,Click To Continue,Continue Button,2,object-4,instructions,,,,,,,,,,,,,,,,
3,1733421638298,05/12/2024 18:00:38,1733396438298,-7,05/12/2024 04:00:38,187004,8,task-cax2,repeat-3dmk#2->-repeat-ku6w#1,41835693,BLIND,12211492,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1430x720,,,0,Subjective rating Practice,7,Inaccurate~Accurate,1,Accurate,,emo_prac,emo_prac,1,instructions,Screen 9,l1vn7l,2,continue,,8521.399999976158,8516.7,8521.399999976158,8521.399999976158,8516.7,8521.399999976158,1,8521.399999976158,0,0,,Click To Continue,Continue Button,3,object-65,instructions,,,,,,,,,,,,,,,,
4,1733421638311,05/12/2024 18:00:38,1733396438311,-7,05/12/2024 04:00:38,187004,8,task-cax2,repeat-3dmk#2->-repeat-ku6w#1,41835693,BLIND,12211492,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1430x720,,,0,Subjective rating Practice,7,Inaccurate~Accurate,1,Accurate,,emo_prac,emo_prac,1,instructions,Screen 10,xskzd4,3,info,,17.600000000002183,0,17.600000000002183,17.600000000002183,0,17.600000000002183,1,17.600000000002183,0,0,,Slider,Slider,5,object-39,instructions,,,,,,,,,,,,,,,,
5,1733421646927,05/12/2024 18:00:46,1733396446927,-7,05/12/2024 04:00:46,187004,8,task-cax2,repeat-3dmk#2->-repeat-ku6w#1,41835693,BLIND,12211492,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1430x720,,,0,Subjective rating Practice,7,Inaccurate~Accurate,1,Accurate,,emo_prac,emo_prac,1,instructions,Screen 10,xskzd4,3,continue,,8631.799999999996,8615.899999999998,8631.799999999996,8631.799999999996,8615.899999999998,8631.799999999996,1,8631.799999999996,0,0,,Click To Continue,Continue Button,9,object-66,instructions,,,,,,,,,,,,,,,,
6,1733421646928,05/12/2024 18:00:46,1733396446928,-7,05/12/2024 04:00:46,187004,8,task-cax2,repeat-3dmk#2->-repeat-ku6w#1,41835693,BLIND,12211492,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1430x720,,,0,Subjective rating Practice,7,Inaccurate~Accurate,1,Accurate,,emo_prac,emo_prac,1,instructions,Screen 10,xskzd4,3,response,5,7933.200000000001,8615.899999999998,8631.799999999996,7933.200000000001,8615.899999999998,8631.799999999996,1,7933.200000000001,698.5999999999949,0,,Slider,Slider,5,object-39,instructions,,,,,,,,,,,,,,,,
7,1733421646937,05/12/2024 18:00:46,1733396446937,-7,05/12/2024 04:00:46,187004,8,task-cax2,repeat-3dmk#2->-repeat-ku6w#1,41835693,BLIND,12211492,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1430x720,,,0,Subjective rating Practice,7,Inaccurate~Accurate,1,Accurate,,emo_prac,emo_prac,1,instructions,Screen 11,fgeg47,4,info,,15.899999999997817,0,15.899999999997817,15.899999999997817,0,15.899999999997817,1,15.899999999997817,0,0,,Slider,Slider,5,object-61,instructions,,,,,,,,,,,,,,,,
8,1733421663438,05/12/2024 18:01:03,1733396463438,-7,05/12/2024 04:01:03,187004,8,task-cax2,repeat-3dmk#2->-repeat-ku6w#1,41835693,BLIND,12211492,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1430x720,,,0,Subjective rating Practice,7,Inaccurate~Accurate,1,Accurate,,emo_prac,emo_prac,1,instructions,Screen 11,fgeg47,4,continue,,16528.9,16517.300000000003,16528.9,16528.9,16517.300000000003,16528.9,1,16528.9,0,0,,Click To Continue,Continue Button,9,object-67,instructions,,,,,,,,,,,,,,,,
9,1733421663441,05/12/2024 18:01:03,1733396463441,-7,05/12/2024 04:01:03,187004,8,task-cax2,repeat-3dmk#2->-repeat-ku6w#1,41835693,BLIND,12211492,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1430x720,,,0,Subjective rating Practice,7,Inaccurate~Accurate,1,Accurate,,emo_prac,emo_prac,1,instructions,Screen 11,fgeg47,4,response,,16532.699999952318,16517.300000000003,16532.699999952318,16532.699999952318,16517.300000000003,16532.699999952318,1,16532.699999952318,0,0,,Slider,Slider,5,object-61,instructions,,,,,,,,,,,,,,,,
10,1733421663443,05/12/2024 18:01:03,1733396463443,-7,05/12/2024 04:01:03,187004,8,task-cax2,repeat-3dmk#2->-repeat-ku6w#1,41835693,BLIND,12211492,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1430x720,,,0,Subjective rating Practice,7,Inaccurate~Accurate,1,Accurate,,emo_prac,emo_prac,,,,,,info,END,,,36525,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
1,1733421800547,05/12/2024 18:03:20,1733393000547,-8,05/12/2024 02:03:20,187004,8,task-cax2,repeat-3dmk#1->-repeat-ku6w#5,41835774,BLIND,12211564,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1707x960,1365x639,,,0,Subjective rating Practice,7,Accurate,1,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,emo_prac,emo_prac,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
2,1733421803748,05/12/2024 18:03:23,1733393003748,-8,05/12/2024 02:03:23,187004,8,task-cax2,repeat-3dmk#1->-repeat-ku6w#5,41835774,BLIND,12211564,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1707x960,1365x639,,,0,Subjective rating Practice,7,Accurate,1,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,emo_prac,emo_prac,1,instructions,Screen 12,eyep1y,1,continue,,3105.9,3103.1,3105.9,3105.9,3103.1,3105.9,1,3105.9,0,0,,Click To Continue,Continue Button,2,object-4,instructions,,,,,,,,,,,,,,,,
