Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-ck1c,randomiser-8rl3,branch-tpdd,branch-qy9p,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Manipulation: Spreadsheet,Store: correct
1,1733420630335,05/12/2024 17:43:50,1733399030335,-6,05/12/2024 05:43:50,187004,8,task-mkiw,repeat-3dmk#3->-repeat-tj2w#1,41835198,BLIND,12211514,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1920x1080,2400x1196,,,0,Retry (Memory),2,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
2,1733420631745,05/12/2024 17:43:51,1733399031745,-6,05/12/2024 05:43:51,187004,8,task-mkiw,repeat-3dmk#3->-repeat-tj2w#1,41835198,BLIND,12211514,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1920x1080,2400x1196,,,0,Retry (Memory),2,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,1,Retry Instructions,Screen 1,iwrmq7,1,continue,,4493.5999999996275,4490.2,4493.5999999996275,4493.5999999996275,4490.2,4493.5999999996275,1,4493.5999999996275,0,0,,Click To Continue,Continue Button,2,object-2,Retry Instructions,,66
3,1733420631745,05/12/2024 17:43:51,1733399031745,-6,05/12/2024 05:43:51,187004,8,task-mkiw,repeat-3dmk#3->-repeat-tj2w#1,41835198,BLIND,12211514,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1920x1080,2400x1196,,,0,Retry (Memory),2,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,,,,,,info,END,,,1405,,,,0,,,,,,,,,,,
1,1733421239603,05/12/2024 17:53:59,1733403239603,-5,05/12/2024 07:53:59,187004,8,task-mkiw,repeat-3dmk#4->-repeat-tj2w#1,41835504,BLIND,12211574,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,2560x1440,2560x1279,,,0,Retry (Memory),2,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
2,1733421240859,05/12/2024 17:54:00,1733403240859,-5,05/12/2024 07:54:00,187004,8,task-mkiw,repeat-3dmk#4->-repeat-tj2w#1,41835504,BLIND,12211574,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,2560x1440,2560x1279,,,0,Retry (Memory),2,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,1,Retry Instructions,Screen 1,iwrmq7,1,continue,,1260.6,1258.1,1260.6,1260.6,1258.1,1260.6,1,1260.6,0,0,,Click To Continue,Continue Button,2,object-2,Retry Instructions,,75
3,1733421240860,05/12/2024 17:54:00,1733403240860,-5,05/12/2024 07:54:00,187004,8,task-mkiw,repeat-3dmk#4->-repeat-tj2w#1,41835504,BLIND,12211574,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,2560x1440,2560x1279,,,0,Retry (Memory),2,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,,,,,,info,END,,,1251,,,,0,,,,,,,,,,,
1,1733421998917,05/12/2024 18:06:38,1733403998917,-5,05/12/2024 08:06:38,187004,8,task-mkiw,repeat-3dmk#2->-repeat-tj2w#1,41835865,BLIND,12211553,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x703,,,0,Retry (Memory),2,Inaccurate~Accurate,2,,Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
2,1733422002342,05/12/2024 18:06:42,1733404002342,-5,05/12/2024 08:06:42,187004,8,task-mkiw,repeat-3dmk#2->-repeat-tj2w#1,41835865,BLIND,12211553,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x703,,,0,Retry (Memory),2,Inaccurate~Accurate,2,,Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,1,Retry Instructions,Screen 1,iwrmq7,1,continue,,3444.4000000476835,3432.5999999999995,3444.4000000476835,3444.4000000476835,3432.5999999999995,3444.4000000476835,1,3444.4000000476835,0,0,,Click To Continue,Continue Button,2,object-2,Retry Instructions,,77
3,1733422002343,05/12/2024 18:06:42,1733404002343,-5,05/12/2024 08:06:42,187004,8,task-mkiw,repeat-3dmk#2->-repeat-tj2w#1,41835865,BLIND,12211553,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x703,,,0,Retry (Memory),2,Inaccurate~Accurate,2,,Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,,,,,,info,END,,,3415,,,,0,,,,,,,,,,,
1,1733422036584,05/12/2024 18:07:16,1733404036584,-5,05/12/2024 08:07:16,187004,8,task-mkiw,repeat-3dmk#3->-repeat-tj2w#1,41835883,BLIND,12211463,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1360x768,1360x641,,,0,Retry (Memory),2,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
2,1733422037709,05/12/2024 18:07:17,1733404037709,-5,05/12/2024 08:07:17,187004,8,task-mkiw,repeat-3dmk#3->-repeat-tj2w#1,41835883,BLIND,12211463,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1360x768,1360x641,,,0,Retry (Memory),2,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,1,Retry Instructions,Screen 1,iwrmq7,1,continue,,1157.554,1149.654,1157.554,1157.554,1149.654,1157.554,1,1157.554,0,0,,Click To Continue,Continue Button,2,object-2,Retry Instructions,,57
3,1733422037712,05/12/2024 18:07:17,1733404037712,-5,05/12/2024 08:07:17,187004,8,task-mkiw,repeat-3dmk#3->-repeat-tj2w#1,41835883,BLIND,12211463,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1360x768,1360x641,,,0,Retry (Memory),2,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,,,,,,info,END,,,1102,,,,0,,,,,,,,,,,
