Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-ck1c,randomiser-8rl3,branch-tpdd,branch-qy9p,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: number,Spreadsheet: img,Spreadsheet: type,Spreadsheet: answer,Spreadsheet: border,Spreadsheet: memory,Manipulation: Spreadsheet
1,1733420674121,05/12/2024 17:44:34,1733399074121,-6,05/12/2024 05:44:34,187004,8,task-6sfn,repeat-3dmk#3->-repeat-tj2w#2,41835230,BLIND,12211514,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1920x1080,2400x1196,,,0,Memory Task (Clone 3),8,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,memory_skips2,memory_skips2,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,
2,1733420676439,05/12/2024 17:44:36,1733399076439,-6,05/12/2024 05:44:36,187004,8,task-6sfn,repeat-3dmk#3->-repeat-tj2w#2,41835230,BLIND,12211514,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1920x1080,2400x1196,,,0,Memory Task (Clone 3),8,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,memory_skips2,memory_skips2,1,instructions,Screen 8,bajjy3,1,continue,,2323.4000000011174,2319.3999999999996,2323.4000000011174,2323.4000000011174,2319.3999999999996,2323.4000000011174,1,2323.4000000011174,0,0,,Click To Continue,Continue Button,2,object-1931,instructions,,,,,,,
3,1733420679435,05/12/2024 17:44:39,1733399079435,-6,05/12/2024 05:44:39,187004,8,task-6sfn,repeat-3dmk#3->-repeat-tj2w#2,41835230,BLIND,12211514,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1920x1080,2400x1196,,,0,Memory Task (Clone 3),8,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,memory_skips2,memory_skips2,1,instructions,Screen 9,bxwq68,2,timedOut,,3000.1000000007452,3000.000000000001,3000.1000000007452,3000.1000000007452,3000.000000000001,3000.1000000007452,1,3000.1000000007452,0,0,,Time Limit,screen,0,screen,instructions,,,,,,,
4,1733420686713,05/12/2024 17:44:46,1733399086713,-6,05/12/2024 05:44:46,187004,8,task-6sfn,repeat-3dmk#3->-repeat-tj2w#2,41835230,BLIND,12211514,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1920x1080,2400x1196,,,0,Memory Task (Clone 3),8,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,memory_skips2,memory_skips2,1,image,Screen 3,zz7hbh,1,response,6,7277.600000000002,7270.700000000001,7277.600000000002,7277.600000000002,7270.700000000001,7277.600000000002,1,7277.600000000002,0,0,,Keyboard Response,Image,1,object-1907,image,1911,NegHighNonsoc_10.jpg,target,F,,target,
5,1733420688358,05/12/2024 17:44:48,1733399088358,-6,05/12/2024 05:44:48,187004,8,task-6sfn,repeat-3dmk#3->-repeat-tj2w#2,41835230,BLIND,12211514,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1920x1080,2400x1196,,,0,Memory Task (Clone 3),8,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,memory_skips2,memory_skips2,2,image,Screen 3,zz7hbh,1,response,6,1652.500000000371,1645.7999999999993,1652.500000000371,1652.500000000371,1645.7999999999993,1652.500000000371,1,1652.500000000371,0,0,,Keyboard Response,Image,1,object-1907,image,239,Lava 1.jpg,target,F,,target,
6,1733420689138,05/12/2024 17:44:49,1733399089138,-6,05/12/2024 05:44:49,187004,8,task-6sfn,repeat-3dmk#3->-repeat-tj2w#2,41835230,BLIND,12211514,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1920x1080,2400x1196,,,0,Memory Task (Clone 3),8,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,memory_skips2,memory_skips2,3,image,Screen 3,zz7hbh,1,response,6,786.2999999999993,784.7000000000007,786.2999999999993,786.2999999999993,784.7000000000007,786.2999999999993,1,786.2999999999993,0,0,,Keyboard Response,Image,1,object-1907,image,63,fed68ff713db60eac84b65889ac38028.jpg,target,J,,filler,
7,1733420690233,05/12/2024 17:44:50,1733399090233,-6,05/12/2024 05:44:50,187004,8,task-6sfn,repeat-3dmk#3->-repeat-tj2w#2,41835230,BLIND,12211514,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1920x1080,2400x1196,,,0,Memory Task (Clone 3),8,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,memory_skips2,memory_skips2,4,image,Screen 3,zz7hbh,1,response,6,1097.099999999995,1090.199999999997,1097.099999999995,1097.099999999995,1090.199999999997,1097.099999999995,1,1097.099999999995,0,0,,Keyboard Response,Image,1,object-1907,image,319,Landscapes_070_h.jpg,target,F,,target,
8,1733420691210,05/12/2024 17:44:51,1733399091210,-6,05/12/2024 05:44:51,187004,8,task-6sfn,repeat-3dmk#3->-repeat-tj2w#2,41835230,BLIND,12211514,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1920x1080,2400x1196,,,0,Memory Task (Clone 3),8,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,memory_skips2,memory_skips2,5,image,Screen 3,zz7hbh,1,response,6,983.4000000000015,979.2000000000007,983.4000000000015,983.4000000000015,979.2000000000007,983.4000000000015,1,983.4000000000015,0,0,,Keyboard Response,Image,1,object-1907,image,119,NeutMidNonsoc_6.jpg,target,J,,filler,
9,1733420692061,05/12/2024 17:44:52,1733399092061,-6,05/12/2024 05:44:52,187004,8,task-6sfn,repeat-3dmk#3->-repeat-tj2w#2,41835230,BLIND,12211514,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1920x1080,2400x1196,,,0,Memory Task (Clone 3),8,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,memory_skips2,memory_skips2,6,image,Screen 3,zz7hbh,1,response,6,855.9000000011183,854.2000000000007,855.9000000011183,855.9000000011183,854.2000000000007,855.9000000011183,1,855.9000000011183,0,0,,Keyboard Response,Image,1,object-1907,image,383,01eaa9d3e93ad66b6182e77489aa56ea.jpg,target,J,,filler,
10,1733420694403,05/12/2024 17:44:54,1733399094403,-6,05/12/2024 05:44:54,187004,8,task-6sfn,repeat-3dmk#3->-repeat-tj2w#2,41835230,BLIND,12211514,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1920x1080,2400x1196,,,0,Memory Task (Clone 3),8,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,memory_skips2,memory_skips2,7,image,Screen 3,zz7hbh,1,response,5,2343.5,2340.2000000000007,2343.5,2343.5,2340.2000000000007,2343.5,1,2343.5,0,0,,Keyboard Response,Image,1,object-1907,image,1671,1ff93f044a2f56339403ccc24740e14b.jpg,target,F,,target,
