Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-ck1c,randomiser-8rl3,branch-tpdd,branch-qy9p,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: answer,Spreadsheet: img,Spreadsheet: Screen,Spreadsheet: answer2,Spreadsheet: answer3,Manipulation: Spreadsheet,Store: correct2,Store: Total2
4,1733421347809,05/12/2024 17:55:47,1733421347809,0,05/12/2024 17:55:47,187004,8,task-ugmz,repeat-3dmk#5->-repeat-ku6w#1,41835546,BLIND,12211465,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1382x777,1382x622,,,0,Memory Practice Clone,7,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,1,image,Trials,mxeghn,1,response,1,1871.4999999970205,1866.7000000000007,1871.4999999970205,1871.4999999970205,1866.7000000000007,1871.4999999970205,1,1871.4999999970205,0,0,,Keyboard Response,Keyboard Response,2,object-4,image,1,instr_photo_3.jpg,Screen 3,5,3,,1,1
5,1733421357792,05/12/2024 17:55:57,1733421357792,0,05/12/2024 17:55:57,187004,8,task-ugmz,repeat-3dmk#5->-repeat-ku6w#1,41835546,BLIND,12211465,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1382x777,1382x622,,,0,Memory Practice Clone,7,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,1,image,Screen 3,ornkij,2,response,1,8987.199999997021,8983.400000000001,8987.199999997021,8987.199999997021,8983.400000000001,8987.199999997021,0,8987.199999997021,0,0,,Keyboard Response,Keyboard Response,2,object-25,image,1,instr_photo_3.jpg,Screen 3,5,3,,1,2
6,1733421383806,05/12/2024 17:56:23,1733421383806,0,05/12/2024 17:56:23,187004,8,task-ugmz,repeat-3dmk#5->-repeat-ku6w#1,41835546,BLIND,12211465,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1382x777,1382x622,,,0,Memory Practice Clone,7,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,1,image,Screen 2,ou4ign,3,response,4,25018.99999999404,25016.6,25018.99999999404,25018.99999999404,25016.6,25018.99999999404,0,25018.99999999404,0,0,,Keyboard Response,Keyboard Response,3,object-22,image,1,instr_photo_3.jpg,Screen 3,5,3,,1,3
7,1733421384806,05/12/2024 17:56:24,1733421384806,0,05/12/2024 17:56:24,187004,8,task-ugmz,repeat-3dmk#5->-repeat-ku6w#1,41835546,BLIND,12211465,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1382x777,1382x622,,,0,Memory Practice Clone,7,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,,,,,,info,END,,,52016,,,,0,,,,,,,,,,,,,,,,,
1,1733421358031,05/12/2024 17:55:58,1733396158031,-7,05/12/2024 03:55:58,187004,8,task-ugmz,repeat-3dmk#2->-repeat-ku6w#1,41835559,BLIND,12211492,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1430x720,,,0,Memory Practice Clone,7,Inaccurate~Accurate,1,Accurate,,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,,
2,1733421363225,05/12/2024 17:56:03,1733396163225,-7,05/12/2024 03:56:03,187004,8,task-ugmz,repeat-3dmk#2->-repeat-ku6w#1,41835559,BLIND,12211492,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1430x720,,,0,Memory Practice Clone,7,Inaccurate~Accurate,1,Accurate,,Spreadsheet1,Spreadsheet1,1,instructions,Screen 2,1kaj8e,1,continue,,5211.886,5199.686,5211.886,5211.886,5199.686,5211.886,1,5211.886,0,0,,Click To Continue,Continue Button,2,object-7,instructions,,,,,,,0,0
3,1733421366213,05/12/2024 17:56:06,1733396166213,-7,05/12/2024 03:56:06,187004,8,task-ugmz,repeat-3dmk#2->-repeat-ku6w#1,41835559,BLIND,12211492,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1430x720,,,0,Memory Practice Clone,7,Inaccurate~Accurate,1,Accurate,,Spreadsheet1,Spreadsheet1,1,instructions,Screen 3,j5lb3b,2,timedOut,,3001.3000000238426,3000.4000000000015,3001.3000000238426,3001.3000000238426,3000.4000000000015,3001.3000000238426,1,3001.3000000238426,0,0,,Time Limit,screen,0,screen,instructions,,,,,,,0,0
4,1733421371018,05/12/2024 17:56:11,1733396171018,-7,05/12/2024 03:56:11,187004,8,task-ugmz,repeat-3dmk#2->-repeat-ku6w#1,41835559,BLIND,12211492,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1430x720,,,0,Memory Practice Clone,7,Inaccurate~Accurate,1,Accurate,,Spreadsheet1,Spreadsheet1,1,image,Trials,mxeghn,1,response,1,4804.600000071525,4799.399999999998,4804.600000071525,4804.600000071525,4799.399999999998,4804.600000071525,1,4804.600000071525,0,0,,Keyboard Response,Keyboard Response,2,object-4,image,1,instr_photo_3.jpg,Screen 3,5,3,,1,1
5,1733421379580,05/12/2024 17:56:19,1733396179580,-7,05/12/2024 03:56:19,187004,8,task-ugmz,repeat-3dmk#2->-repeat-ku6w#1,41835559,BLIND,12211492,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1430x720,,,0,Memory Practice Clone,7,Inaccurate~Accurate,1,Accurate,,Spreadsheet1,Spreadsheet1,1,image,Screen 3,ornkij,2,response,3,7566.700000000001,7550,7566.700000000001,7566.700000000001,7550,7566.700000000001,1,7566.700000000001,0,0,,Keyboard Response,Keyboard Response,2,object-25,image,1,instr_photo_3.jpg,Screen 3,5,3,,2,2
6,1733421385870,05/12/2024 17:56:25,1733396185870,-7,05/12/2024 03:56:25,187004,8,task-ugmz,repeat-3dmk#2->-repeat-ku6w#1,41835559,BLIND,12211492,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1430x720,,,0,Memory Practice Clone,7,Inaccurate~Accurate,1,Accurate,,Spreadsheet1,Spreadsheet1,1,image,Screen 2,ou4ign,3,response,5,5307.200000000001,5300.299999999999,5307.200000000001,5307.200000000001,5300.299999999999,5307.200000000001,1,5307.200000000001,0,0,,Keyboard Response,Keyboard Response,3,object-22,image,1,instr_photo_3.jpg,Screen 3,5,3,,3,3
7,1733421386864,05/12/2024 17:56:26,1733396186864,-7,05/12/2024 03:56:26,187004,8,task-ugmz,repeat-3dmk#2->-repeat-ku6w#1,41835559,BLIND,12211492,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1430x720,,,0,Memory Practice Clone,7,Inaccurate~Accurate,1,Accurate,,Spreadsheet1,Spreadsheet1,,,,,,info,END,,,28816,,,,0,,,,,,,,,,,,,,,,,
1,1733421386729,05/12/2024 17:56:26,1733392586729,-8,05/12/2024 01:56:26,187004,8,task-ugmz,repeat-3dmk#1->-repeat-ku6w#2,41835574,BLIND,12211564,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1707x960,1365x639,,,0,Memory Practice Clone,7,Accurate,1,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,,
2,1733421389172,05/12/2024 17:56:29,1733392589172,-8,05/12/2024 01:56:29,187004,8,task-ugmz,repeat-3dmk#1->-repeat-ku6w#2,41835574,BLIND,12211564,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1707x960,1365x639,,,0,Memory Practice Clone,7,Accurate,1,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,1,instructions,Screen 2,1kaj8e,1,continue,,2448.0999999988826,2435.7,2448.0999999988826,2448.0999999988826,2435.7,2448.0999999988826,1,2448.0999999988826,0,0,,Click To Continue,Continue Button,2,object-7,instructions,,,,,,,0,0
3,1733421392163,05/12/2024 17:56:32,1733392592163,-8,05/12/2024 01:56:32,187004,8,task-ugmz,repeat-3dmk#1->-repeat-ku6w#2,41835574,BLIND,12211564,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1707x960,1365x639,,,0,Memory Practice Clone,7,Accurate,1,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,1,instructions,Screen 3,j5lb3b,2,timedOut,,3003.1000000000004,3003.1000000000004,3003.1000000000004,3003.1000000000004,3003.1000000000004,3003.1000000000004,1,3003.1000000000004,0,0,,Time Limit,screen,0,screen,instructions,,,,,,,0,0
4,1733421398939,05/12/2024 17:56:38,1733392598939,-8,05/12/2024 01:56:38,187004,8,task-ugmz,repeat-3dmk#1->-repeat-ku6w#2,41835574,BLIND,12211564,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1707x960,1365x639,,,0,Memory Practice Clone,7,Accurate,1,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,1,image,Trials,mxeghn,1,response,6,6776.199999999255,6773.5,6776.199999999255,6776.199999999255,6773.5,6776.199999999255,0,6776.199999999255,0,0,,Keyboard Response,Keyboard Response,2,object-4,image,1,instr_photo_3.jpg,Screen 3,5,3,,0,1
5,1733421404826,05/12/2024 17:56:44,1733392604826,-8,05/12/2024 01:56:44,187004,8,task-ugmz,repeat-3dmk#1->-repeat-ku6w#2,41835574,BLIND,12211564,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1707x960,1365x639,,,0,Memory Practice Clone,7,Accurate,1,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,1,image,Screen 3,ornkij,2,response,2,4888.0999999996275,4871.5,4888.0999999996275,4888.0999999996275,4871.5,4888.0999999996275,0,4888.0999999996275,0,0,,Keyboard Response,Keyboard Response,2,object-25,image,1,instr_photo_3.jpg,Screen 3,5,3,,0,2
6,1733421406526,05/12/2024 17:56:46,1733392606526,-8,05/12/2024 01:56:46,187004,8,task-ugmz,repeat-3dmk#1->-repeat-ku6w#2,41835574,BLIND,12211564,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1707x960,1365x639,,,0,Memory Practice Clone,7,Accurate,1,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,1,image,Screen 2,ou4ign,3,response,1,715.8999999985099,700.7000000000007,715.8999999985099,715.8999999985099,700.7000000000007,715.8999999985099,0,715.8999999985099,0,0,,Keyboard Response,Keyboard Response,3,object-22,image,1,instr_photo_3.jpg,Screen 3,5,3,,0,3
7,1733421407512,05/12/2024 17:56:47,1733392607512,-8,05/12/2024 01:56:47,187004,8,task-ugmz,repeat-3dmk#1->-repeat-ku6w#2,41835574,BLIND,12211564,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1707x960,1365x639,,,0,Memory Practice Clone,7,Accurate,1,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,,,,,,info,END,,,20768,,,,0,,,,,,,,,,,,,,,,,
1,1733421398042,05/12/2024 17:56:38,1733403398042,-5,05/12/2024 07:56:38,187004,8,task-ugmz,repeat-3dmk#2->-repeat-ku6w#1,41835586,BLIND,12211491,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1920x1080,1920x919,,,0,Memory Practice Clone,7,Inaccurate~Accurate,1,Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,,
2,1733421403311,05/12/2024 17:56:43,1733403403311,-5,05/12/2024 07:56:43,187004,8,task-ugmz,repeat-3dmk#2->-repeat-ku6w#1,41835586,BLIND,12211491,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1920x1080,1920x919,,,0,Memory Practice Clone,7,Inaccurate~Accurate,1,Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,1,instructions,Screen 2,1kaj8e,1,continue,,5278.126,5266.326,5278.126,5278.126,5266.326,5278.126,1,5278.126,0,0,,Click To Continue,Continue Button,2,object-7,instructions,,,,,,,0,0
3,1733421406300,05/12/2024 17:56:46,1733403406300,-5,05/12/2024 07:56:46,187004,8,task-ugmz,repeat-3dmk#2->-repeat-ku6w#1,41835586,BLIND,12211491,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1920x1080,1920x919,,,0,Memory Practice Clone,7,Inaccurate~Accurate,1,Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,1,instructions,Screen 3,j5lb3b,2,timedOut,,3001.000000047684,3000.0999999999995,3001.000000047684,3001.000000047684,3000.0999999999995,3001.000000047684,1,3001.000000047684,0,0,,Time Limit,screen,0,screen,instructions,,,,,,,0,0
4,1733421413076,05/12/2024 17:56:53,1733403413076,-5,05/12/2024 07:56:53,187004,8,task-ugmz,repeat-3dmk#2->-repeat-ku6w#1,41835586,BLIND,12211491,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1920x1080,1920x919,,,0,Memory Practice Clone,7,Inaccurate~Accurate,1,Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,1,image,Trials,mxeghn,1,response,2,6776.600000095368,6766.5,6776.600000095368,6776.600000095368,6766.5,6776.600000095368,0,6776.600000095368,0,0,,Keyboard Response,Keyboard Response,2,object-4,image,1,instr_photo_3.jpg,Screen 3,5,3,,0,1
5,1733421423140,05/12/2024 17:57:03,1733403423140,-5,05/12/2024 07:57:03,187004,8,task-ugmz,repeat-3dmk#2->-repeat-ku6w#1,41835586,BLIND,12211491,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1920x1080,1920x919,,,0,Memory Practice Clone,7,Inaccurate~Accurate,1,Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,1,image,Screen 3,ornkij,2,response,4,9074.500000095366,9066.5,9074.500000095366,9074.500000095366,9066.5,9074.500000095366,0,9074.500000095366,0,0,,Keyboard Response,Keyboard Response,2,object-25,image,1,instr_photo_3.jpg,Screen 3,5,3,,0,2
6,1733421424153,05/12/2024 17:57:04,1733403424153,-5,05/12/2024 07:57:04,187004,8,task-ugmz,repeat-3dmk#2->-repeat-ku6w#1,41835586,BLIND,12211491,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1920x1080,1920x919,,,0,Memory Practice Clone,7,Inaccurate~Accurate,1,Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,1,image,Screen 2,ou4ign,3,response,3,16.600000000002183,0,16.600000000002183,16.600000000002183,0,16.600000000002183,0,16.600000000002183,0,0,,Keyboard Response,Keyboard Response,3,object-22,image,1,instr_photo_3.jpg,Screen 3,5,3,,0,3
7,1733421425134,05/12/2024 17:57:05,1733403425134,-5,05/12/2024 07:57:05,187004,8,task-ugmz,repeat-3dmk#2->-repeat-ku6w#1,41835586,BLIND,12211491,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1920x1080,1920x919,,,0,Memory Practice Clone,7,Inaccurate~Accurate,1,Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,,,,,,info,END,,,27062,,,,0,,,,,,,,,,,,,,,,,
1,1733421431702,05/12/2024 17:57:11,1733392631702,-8,05/12/2024 01:57:11,187004,8,task-ugmz,repeat-3dmk#1->-repeat-ku6w#3,41835605,BLIND,12211564,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1707x960,1365x639,,,0,Memory Practice Clone,7,Accurate,1,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,,
2,1733421432757,05/12/2024 17:57:12,1733392632757,-8,05/12/2024 01:57:12,187004,8,task-ugmz,repeat-3dmk#1->-repeat-ku6w#3,41835605,BLIND,12211564,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1707x960,1365x639,,,0,Memory Practice Clone,7,Accurate,1,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,1,instructions,Screen 2,1kaj8e,1,continue,,1070.199999999255,1067.6999999999998,1070.199999999255,1070.199999999255,1067.6999999999998,1070.199999999255,1,1070.199999999255,0,0,,Click To Continue,Continue Button,2,object-7,instructions,,,,,,,0,0
3,1733421435757,05/12/2024 17:57:15,1733392635757,-8,05/12/2024 01:57:15,187004,8,task-ugmz,repeat-3dmk#1->-repeat-ku6w#3,41835605,BLIND,12211564,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1707x960,1365x639,,,0,Memory Practice Clone,7,Accurate,1,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,1,instructions,Screen 3,j5lb3b,2,timedOut,,3003.1000000007452,3003.1000000000004,3003.1000000007452,3003.1000000007452,3003.1000000000004,3003.1000000007452,1,3003.1000000007452,0,0,,Time Limit,screen,0,screen,instructions,,,,,,,0,0
4,1733421444219,05/12/2024 17:57:24,1733392644219,-8,05/12/2024 01:57:24,187004,8,task-ugmz,repeat-3dmk#1->-repeat-ku6w#3,41835605,BLIND,12211564,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1707x960,1365x639,,,0,Memory Practice Clone,7,Accurate,1,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,1,image,Trials,mxeghn,1,response,1,8461.7,8458.5,8461.7,8461.7,8458.5,8461.7,1,8461.7,0,0,,Keyboard Response,Keyboard Response,2,object-4,image,1,instr_photo_3.jpg,Screen 3,5,3,,1,1
5,1733421464431,05/12/2024 17:57:44,1733392664431,-8,05/12/2024 01:57:44,187004,8,task-ugmz,repeat-3dmk#1->-repeat-ku6w#3,41835605,BLIND,12211564,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1707x960,1365x639,,,0,Memory Practice Clone,7,Accurate,1,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,1,image,Screen 3,ornkij,2,response,3,19214.600000000373,19202.7,19214.600000000373,19214.600000000373,19202.7,19214.600000000373,1,19214.600000000373,0,0,,Keyboard Response,Keyboard Response,2,object-25,image,1,instr_photo_3.jpg,Screen 3,5,3,,2,2
6,1733421481297,05/12/2024 17:58:01,1733392681297,-8,05/12/2024 01:58:01,187004,8,task-ugmz,repeat-3dmk#1->-repeat-ku6w#3,41835605,BLIND,12211564,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1707x960,1365x639,,,0,Memory Practice Clone,7,Accurate,1,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,1,image,Screen 2,ou4ign,3,response,4,15876.900000000001,15865.900000000001,15876.900000000001,15876.900000000001,15865.900000000001,15876.900000000001,0,15876.900000000001,0,0,,Keyboard Response,Keyboard Response,3,object-22,image,1,instr_photo_3.jpg,Screen 3,5,3,,2,3
