Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-ck1c,randomiser-8rl3,branch-tpdd,branch-qy9p,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Manipulation: Spreadsheet,Store: correct
1,1733421363674,05/12/2024 17:56:03,1733392563674,-8,05/12/2024 01:56:03,187004,8,task-lon4,repeat-3dmk#1->-repeat-ku6w#1,41835562,BLIND,12211564,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1707x960,1365x639,,,0,Retry (Memory),2,Accurate,1,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
2,1733421366951,05/12/2024 17:56:06,1733392566951,-8,05/12/2024 01:56:06,187004,8,task-lon4,repeat-3dmk#1->-repeat-ku6w#1,41835562,BLIND,12211564,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1707x960,1365x639,,,0,Retry (Memory),2,Accurate,1,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,1,Retry Instructions,Screen 1,iwrmq7,1,continue,,3283.000000000745,3269.8999999999996,3283.000000000745,3283.000000000745,3269.8999999999996,3283.000000000745,1,3283.000000000745,0,0,,Click To Continue,Continue Button,2,object-2,Retry Instructions,,38
3,1733421366951,05/12/2024 17:56:06,1733392566951,-8,05/12/2024 01:56:06,187004,8,task-lon4,repeat-3dmk#1->-repeat-ku6w#1,41835562,BLIND,12211564,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1707x960,1365x639,,,0,Retry (Memory),2,Accurate,1,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,,,,,,info,END,,,3271,,,,0,,,,,,,,,,,
1,1733421396730,05/12/2024 17:56:36,1733421396730,0,05/12/2024 17:56:36,187004,8,task-lon4,repeat-3dmk#5->-repeat-ku6w#1,41835580,BLIND,12211465,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1382x777,1382x622,,,0,Retry (Memory),2,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
2,1733421398571,05/12/2024 17:56:38,1733421398571,0,05/12/2024 17:56:38,187004,8,task-lon4,repeat-3dmk#5->-repeat-ku6w#1,41835580,BLIND,12211465,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1382x777,1382x622,,,0,Retry (Memory),2,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,1,Retry Instructions,Screen 1,iwrmq7,1,continue,,1865.9540000059606,1849.8539999999994,1865.9540000059606,1865.9540000059606,1849.8539999999994,1865.9540000059606,1,1865.9540000059606,0,0,,Click To Continue,Continue Button,2,object-2,Retry Instructions,,29
3,1733421398573,05/12/2024 17:56:38,1733421398573,0,05/12/2024 17:56:38,187004,8,task-lon4,repeat-3dmk#5->-repeat-ku6w#1,41835580,BLIND,12211465,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1382x777,1382x622,,,0,Retry (Memory),2,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,,,,,,info,END,,,1821,,,,0,,,,,,,,,,,
1,1733421413019,05/12/2024 17:56:53,1733392613019,-8,05/12/2024 01:56:53,187004,8,task-lon4,repeat-3dmk#1->-repeat-ku6w#2,41835597,BLIND,12211564,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1707x960,1365x639,,,0,Retry (Memory),2,Accurate,1,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
2,1733421414475,05/12/2024 17:56:54,1733392614475,-8,05/12/2024 01:56:54,187004,8,task-lon4,repeat-3dmk#1->-repeat-ku6w#2,41835597,BLIND,12211564,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1707x960,1365x639,,,0,Retry (Memory),2,Accurate,1,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,1,Retry Instructions,Screen 1,iwrmq7,1,continue,,1474.8999999992548,1468.1999999999998,1474.8999999992548,1474.8999999992548,1468.1999999999998,1474.8999999992548,1,1474.8999999992548,0,0,,Click To Continue,Continue Button,2,object-2,Retry Instructions,,38
3,1733421414476,05/12/2024 17:56:54,1733392614476,-8,05/12/2024 01:56:54,187004,8,task-lon4,repeat-3dmk#1->-repeat-ku6w#2,41835597,BLIND,12211564,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1707x960,1365x639,,,0,Retry (Memory),2,Accurate,1,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,,,,,,info,END,,,1453,,,,0,,,,,,,,,,,
1,1733421428227,05/12/2024 17:57:08,1733403428227,-5,05/12/2024 07:57:08,187004,8,task-lon4,repeat-3dmk#2->-repeat-ku6w#1,41835603,BLIND,12211491,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1920x1080,1920x919,,,0,Retry (Memory),2,Inaccurate~Accurate,1,Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
2,1733421432650,05/12/2024 17:57:12,1733403432650,-5,05/12/2024 07:57:12,187004,8,task-lon4,repeat-3dmk#2->-repeat-ku6w#1,41835603,BLIND,12211491,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1920x1080,1920x919,,,0,Retry (Memory),2,Inaccurate~Accurate,1,Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,1,Retry Instructions,Screen 1,iwrmq7,1,continue,,5919.2,5902.5,5919.2,5919.2,5902.5,5919.2,1,5919.2,0,0,,Click To Continue,Continue Button,2,object-2,Retry Instructions,,34
3,1733421432652,05/12/2024 17:57:12,1733403432652,-5,05/12/2024 07:57:12,187004,8,task-lon4,repeat-3dmk#2->-repeat-ku6w#1,41835603,BLIND,12211491,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1920x1080,1920x919,,,0,Retry (Memory),2,Inaccurate~Accurate,1,Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,,,,,,info,END,,,4407,,,,0,,,,,,,,,,,
1,1733421487923,05/12/2024 17:58:07,1733392687923,-8,05/12/2024 01:58:07,187004,8,task-lon4,repeat-3dmk#1->-repeat-ku6w#3,41835631,BLIND,12211564,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1707x960,1365x639,,,0,Retry (Memory),2,Accurate,1,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
2,1733421489543,05/12/2024 17:58:09,1733392689543,-8,05/12/2024 01:58:09,187004,8,task-lon4,repeat-3dmk#1->-repeat-ku6w#3,41835631,BLIND,12211564,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1707x960,1365x639,,,0,Retry (Memory),2,Accurate,1,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,1,Retry Instructions,Screen 1,iwrmq7,1,continue,,1633.1999999996274,1618.4,1633.1999999996274,1633.1999999996274,1618.4,1633.1999999996274,1,1633.1999999996274,0,0,,Click To Continue,Continue Button,2,object-2,Retry Instructions,,38
