Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-ck1c,randomiser-8rl3,branch-tpdd,branch-qy9p,branch-phuz,branch-3j3b,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: number,Spreadsheet: img,Spreadsheet: type,Spreadsheet: answer,Spreadsheet: border,Spreadsheet: memory,Manipulation: Spreadsheet
4,1736879930878,14/01/2025 18:38:50,1736854730878,-7,14/01/2025 04:38:50,153647,19,task-x1rt,repeat-3dmk#1->-repeat-ku6w#2,42475698,BLIND,12393678,,complete,,6786aaf3c6c15def4d8c582d,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 131.0.0.0,1920x1080,1920x993,,,0,Memory Task (instr only),4,Accurate,1,Inaccurate~Accurate,,Inaccurate~Accurate,,memory_version_1,memory_version_1,1,instructions,Screen 4,8hhdnx,3,continue,,15621.600000001119,15617.099999999999,15621.600000001119,15621.600000001119,15617.099999999999,15621.600000001119,1,15621.600000001119,0,0,,Click To Continue,Text,10,object-80,instructions,,,,,,,
5,1736879936571,14/01/2025 18:38:56,1736854736571,-7,14/01/2025 04:38:56,153647,19,task-x1rt,repeat-3dmk#1->-repeat-ku6w#2,42475698,BLIND,12393678,,complete,,6786aaf3c6c15def4d8c582d,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 131.0.0.0,1920x1080,1920x993,,,0,Memory Task (instr only),4,Accurate,1,Inaccurate~Accurate,,Inaccurate~Accurate,,memory_version_1,memory_version_1,1,instructions,Screen 6,5bug7j,4,continue,,5698.0000000011205,5683.300000000003,5698.0000000011205,5698.0000000011205,5683.300000000003,5698.0000000011205,1,5698.0000000011205,0,0,,Click To Continue,Text,10,object-108,instructions,,,,,,,
6,1736879937829,14/01/2025 18:38:57,1736854737829,-7,14/01/2025 04:38:57,153647,19,task-x1rt,repeat-3dmk#1->-repeat-ku6w#2,42475698,BLIND,12393678,,complete,,6786aaf3c6c15def4d8c582d,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 131.0.0.0,1920x1080,1920x993,,,0,Memory Task (instr only),4,Accurate,1,Inaccurate~Accurate,,Inaccurate~Accurate,,memory_version_1,memory_version_1,1,instructions,Screen 7,2p8goo,5,continue,,1273,1266.699999999997,1273,1273,1266.699999999997,1273,1,1273,0,0,,Click To Continue,Text,4,object-123,instructions,,,,,,,
7,1736879937836,14/01/2025 18:38:57,1736854737836,-7,14/01/2025 04:38:57,153647,19,task-x1rt,repeat-3dmk#1->-repeat-ku6w#2,42475698,BLIND,12393678,,complete,,6786aaf3c6c15def4d8c582d,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 131.0.0.0,1920x1080,1920x993,,,0,Memory Task (instr only),4,Accurate,1,Inaccurate~Accurate,,Inaccurate~Accurate,,memory_version_1,memory_version_1,,,,,,info,END,,,36840,,,,0,,,,,,,,,,,,,,,,
1,1736880080076,14/01/2025 18:41:20,1736862080076,-5,14/01/2025 08:41:20,153647,19,task-x1rt,repeat-3dmk#2->-repeat-ku6w#1,42475790,BLIND,12393689,,complete,,6786aaf5a728d9311a5fb18e,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1112x717,,,0,Memory Task (instr only),4,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,,memory_version_1,memory_version_1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,
2,1736880084575,14/01/2025 18:41:24,1736862084575,-5,14/01/2025 08:41:24,153647,19,task-x1rt,repeat-3dmk#2->-repeat-ku6w#1,42475790,BLIND,12393689,,complete,,6786aaf5a728d9311a5fb18e,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1112x717,,,0,Memory Task (instr only),4,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,,memory_version_1,memory_version_1,1,instructions,Screen 1,9emqwl,1,continue,,3331.899999988079,3317.0999999999995,3331.899999988079,3331.899999988079,3317.0999999999995,3331.899999988079,1,3331.899999988079,0,0,,Click To Continue,Continue Button,2,object-4,instructions,,,,,,,
3,1736880093359,14/01/2025 18:41:33,1736862093359,-5,14/01/2025 08:41:33,153647,19,task-x1rt,repeat-3dmk#2->-repeat-ku6w#1,42475790,BLIND,12393689,,complete,,6786aaf5a728d9311a5fb18e,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1112x717,,,0,Memory Task (instr only),4,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,,memory_version_1,memory_version_1,1,instructions,Screen 2,rbq82w,2,continue,,8798.999999976159,8783.4,8798.999999976159,8798.999999976159,8783.4,8798.999999976159,1,8798.999999976159,0,0,,Click To Continue,Text,10,object-62,instructions,,,,,,,
4,1736880103640,14/01/2025 18:41:43,1736862103640,-5,14/01/2025 08:41:43,153647,19,task-x1rt,repeat-3dmk#2->-repeat-ku6w#1,42475790,BLIND,12393689,,complete,,6786aaf5a728d9311a5fb18e,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1112x717,,,0,Memory Task (instr only),4,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,,memory_version_1,memory_version_1,1,instructions,Screen 4,8hhdnx,3,continue,,10296.99999998212,10283.400000000001,10296.99999998212,10296.99999998212,10283.400000000001,10296.99999998212,1,10296.99999998212,0,0,,Click To Continue,Text,10,object-80,instructions,,,,,,,
5,1736880113474,14/01/2025 18:41:53,1736862113474,-5,14/01/2025 08:41:53,153647,19,task-x1rt,repeat-3dmk#2->-repeat-ku6w#1,42475790,BLIND,12393689,,complete,,6786aaf5a728d9311a5fb18e,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1112x717,,,0,Memory Task (instr only),4,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,,memory_version_1,memory_version_1,1,instructions,Screen 6,5bug7j,4,continue,,9848.499999988078,9833.399999999998,9848.499999988078,9848.499999988078,9833.399999999998,9848.499999988078,1,9848.499999988078,0,0,,Click To Continue,Text,10,object-108,instructions,,,,,,,
6,1736880127540,14/01/2025 18:42:07,1736862127540,-5,14/01/2025 08:42:07,153647,19,task-x1rt,repeat-3dmk#2->-repeat-ku6w#1,42475790,BLIND,12393689,,complete,,6786aaf5a728d9311a5fb18e,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x717,,,0,Memory Task (instr only),4,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,,memory_version_1,memory_version_1,1,instructions,Screen 7,2p8goo,5,continue,,14081.59999998808,14066.800000000003,14081.59999998808,14081.59999998808,14066.800000000003,14081.59999998808,1,14081.59999998808,0,0,,Click To Continue,Text,4,object-123,instructions,,,,,,,
7,1736880127545,14/01/2025 18:42:07,1736862127545,-5,14/01/2025 08:42:07,153647,19,task-x1rt,repeat-3dmk#2->-repeat-ku6w#1,42475790,BLIND,12393689,,complete,,6786aaf5a728d9311a5fb18e,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x717,,,0,Memory Task (instr only),4,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,,memory_version_1,memory_version_1,,,,,,info,END,,,47440,,,,0,,,,,,,,,,,,,,,,
1,1736880100297,14/01/2025 18:41:40,1736858500297,-6,14/01/2025 06:41:40,153647,19,task-x1rt,repeat-3dmk#2->-repeat-ku6w#1,42475796,BLIND,12393714,,complete,,6786ab72b72bf916222339d8,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1366x768,2049x976,,,0,Memory Task (instr only),4,Inaccurate~Accurate,1,Accurate,,Inaccurate~Inaccurate~Accurate,,memory_version_1,memory_version_1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,
2,1736880107123,14/01/2025 18:41:47,1736858507123,-6,14/01/2025 06:41:47,153647,19,task-x1rt,repeat-3dmk#2->-repeat-ku6w#1,42475796,BLIND,12393714,,complete,,6786ab72b72bf916222339d8,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1366x768,2049x976,,,0,Memory Task (instr only),4,Inaccurate~Accurate,1,Accurate,,Inaccurate~Inaccurate~Accurate,,memory_version_1,memory_version_1,1,instructions,Screen 1,9emqwl,1,continue,,6049.899999952317,6044.5,6049.899999952317,6049.899999952317,6044.5,6049.899999952317,1,6049.899999952317,0,0,,Click To Continue,Continue Button,2,object-4,instructions,,,,,,,
3,1736880114030,14/01/2025 18:41:54,1736858514030,-6,14/01/2025 06:41:54,153647,19,task-x1rt,repeat-3dmk#2->-repeat-ku6w#1,42475796,BLIND,12393714,,complete,,6786ab72b72bf916222339d8,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1366x768,2049x976,,,0,Memory Task (instr only),4,Inaccurate~Accurate,1,Accurate,,Inaccurate~Inaccurate~Accurate,,memory_version_1,memory_version_1,1,instructions,Screen 2,rbq82w,2,continue,,6913.300000047684,6902.4,6913.300000047684,6913.300000047684,6902.4,6913.300000047684,1,6913.300000047684,0,0,,Click To Continue,Text,10,object-62,instructions,,,,,,,
4,1736880118936,14/01/2025 18:41:58,1736858518936,-6,14/01/2025 06:41:58,153647,19,task-x1rt,repeat-3dmk#2->-repeat-ku6w#1,42475796,BLIND,12393714,,complete,,6786ab72b72bf916222339d8,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1366x768,2049x976,,,0,Memory Task (instr only),4,Inaccurate~Accurate,1,Accurate,,Inaccurate~Inaccurate~Accurate,,memory_version_1,memory_version_1,1,instructions,Screen 4,8hhdnx,3,continue,,4913.5999999999985,4897,4913.5999999999985,4913.5999999999985,4897,4913.5999999999985,1,4913.5999999999985,0,0,,Click To Continue,Text,10,object-80,instructions,,,,,,,
5,1736880122692,14/01/2025 18:42:02,1736858522692,-6,14/01/2025 06:42:02,153647,19,task-x1rt,repeat-3dmk#2->-repeat-ku6w#1,42475796,BLIND,12393714,,complete,,6786ab72b72bf916222339d8,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1366x768,2049x976,,,0,Memory Task (instr only),4,Inaccurate~Accurate,1,Accurate,,Inaccurate~Inaccurate~Accurate,,memory_version_1,memory_version_1,1,instructions,Screen 6,5bug7j,4,continue,,3775.600000095368,3759.2000000000007,3775.600000095368,3775.600000095368,3759.2000000000007,3775.600000095368,1,3775.600000095368,0,0,,Click To Continue,Text,10,object-108,instructions,,,,,,,
6,1736880132937,14/01/2025 18:42:12,1736858532937,-6,14/01/2025 06:42:12,153647,19,task-x1rt,repeat-3dmk#2->-repeat-ku6w#1,42475796,BLIND,12393714,,complete,,6786ab72b72bf916222339d8,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1366x768,2049x976,,,0,Memory Task (instr only),4,Inaccurate~Accurate,1,Accurate,,Inaccurate~Inaccurate~Accurate,,memory_version_1,memory_version_1,1,instructions,Screen 7,2p8goo,5,continue,,10259.500000000007,10242.800000000003,10259.500000000007,10259.500000000007,10242.800000000003,10259.500000000007,1,10259.500000000007,0,0,,Click To Continue,Text,4,object-123,instructions,,,,,,,
7,1736880132944,14/01/2025 18:42:12,1736858532944,-6,14/01/2025 06:42:12,153647,19,task-x1rt,repeat-3dmk#2->-repeat-ku6w#1,42475796,BLIND,12393714,,complete,,6786ab72b72bf916222339d8,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1366x768,2049x976,,,0,Memory Task (instr only),4,Inaccurate~Accurate,1,Accurate,,Inaccurate~Inaccurate~Accurate,,memory_version_1,memory_version_1,,,,,,info,END,,,32528,,,,0,,,,,,,,,,,,,,,,
1,1736880165155,14/01/2025 18:42:45,1736862165155,-5,14/01/2025 08:42:45,153647,19,task-x1rt,repeat-3dmk#2->-repeat-ku6w#2,42475816,BLIND,12393689,,complete,,6786aaf5a728d9311a5fb18e,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x717,,,0,Memory Task (instr only),4,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,,memory_version_1,memory_version_1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,
2,1736880167724,14/01/2025 18:42:47,1736862167724,-5,14/01/2025 08:42:47,153647,19,task-x1rt,repeat-3dmk#2->-repeat-ku6w#2,42475816,BLIND,12393689,,complete,,6786aaf5a728d9311a5fb18e,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x717,,,0,Memory Task (instr only),4,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,,memory_version_1,memory_version_1,1,instructions,Screen 1,9emqwl,1,continue,,2548.5999999999995,2532.7,2548.5999999999995,2548.5999999999995,2532.7,2548.5999999999995,1,2548.5999999999995,0,0,,Click To Continue,Continue Button,2,object-4,instructions,,,,,,,
3,1736880169425,14/01/2025 18:42:49,1736862169425,-5,14/01/2025 08:42:49,153647,19,task-x1rt,repeat-3dmk#2->-repeat-ku6w#2,42475816,BLIND,12393689,,complete,,6786aaf5a728d9311a5fb18e,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x717,,,0,Memory Task (instr only),4,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,,memory_version_1,memory_version_1,1,instructions,Screen 2,rbq82w,2,continue,,1717.0000000059608,1700.7000000000007,1717.0000000059608,1717.0000000059608,1700.7000000000007,1717.0000000059608,1,1717.0000000059608,0,0,,Click To Continue,Text,10,object-62,instructions,,,,,,,
4,1736880169725,14/01/2025 18:42:49,1736862169725,-5,14/01/2025 08:42:49,153647,19,task-x1rt,repeat-3dmk#2->-repeat-ku6w#2,42475816,BLIND,12393689,,complete,,6786aaf5a728d9311a5fb18e,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x717,,,0,Memory Task (instr only),4,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,,memory_version_1,memory_version_1,1,instructions,Screen 4,8hhdnx,3,continue,,316.60000000000036,300,316.60000000000036,316.60000000000036,300,316.60000000000036,1,316.60000000000036,0,0,,Click To Continue,Text,10,object-80,instructions,,,,,,,
5,1736880169973,14/01/2025 18:42:49,1736862169973,-5,14/01/2025 08:42:49,153647,19,task-x1rt,repeat-3dmk#2->-repeat-ku6w#2,42475816,BLIND,12393689,,complete,,6786aaf5a728d9311a5fb18e,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x717,,,0,Memory Task (instr only),4,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,,memory_version_1,memory_version_1,1,instructions,Screen 6,5bug7j,4,continue,,264.60000001788103,250.09999999999945,264.60000001788103,264.60000001788103,250.09999999999945,264.60000001788103,1,264.60000001788103,0,0,,Click To Continue,Text,10,object-108,instructions,,,,,,,
6,1736880170223,14/01/2025 18:42:50,1736862170223,-5,14/01/2025 08:42:50,153647,19,task-x1rt,repeat-3dmk#2->-repeat-ku6w#2,42475816,BLIND,12393689,,complete,,6786aaf5a728d9311a5fb18e,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x717,,,0,Memory Task (instr only),4,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,,memory_version_1,memory_version_1,1,instructions,Screen 7,2p8goo,5,continue,,264.20000000596065,249.90000000000055,264.20000000596065,264.20000000596065,249.90000000000055,264.20000000596065,1,264.20000000596065,0,0,,Click To Continue,Text,4,object-123,instructions,,,,,,,
7,1736880170225,14/01/2025 18:42:50,1736862170225,-5,14/01/2025 08:42:50,153647,19,task-x1rt,repeat-3dmk#2->-repeat-ku6w#2,42475816,BLIND,12393689,,complete,,6786aaf5a728d9311a5fb18e,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x717,,,0,Memory Task (instr only),4,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,,memory_version_1,memory_version_1,,,,,,info,END,,,5045,,,,0,,,,,,,,,,,,,,,,
1,1736880206283,14/01/2025 18:43:26,1736862206283,-5,14/01/2025 08:43:26,153647,19,task-x1rt,repeat-3dmk#2->-repeat-ku6w#3,42475834,BLIND,12393689,,complete,,6786aaf5a728d9311a5fb18e,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x717,,,0,Memory Task (instr only),4,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,,memory_version_1,memory_version_1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,
2,1736880207473,14/01/2025 18:43:27,1736862207473,-5,14/01/2025 08:43:27,153647,19,task-x1rt,repeat-3dmk#2->-repeat-ku6w#3,42475834,BLIND,12393689,,complete,,6786aaf5a728d9311a5fb18e,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x717,,,0,Memory Task (instr only),4,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,,memory_version_1,memory_version_1,1,instructions,Screen 1,9emqwl,1,continue,,1165.0999999940395,1150.1,1165.0999999940395,1165.0999999940395,1150.1,1165.0999999940395,1,1165.0999999940395,0,0,,Click To Continue,Continue Button,2,object-4,instructions,,,,,,,
3,1736880213122,14/01/2025 18:43:33,1736862213122,-5,14/01/2025 08:43:33,153647,19,task-x1rt,repeat-3dmk#2->-repeat-ku6w#3,42475834,BLIND,12393689,,complete,,6786aaf5a728d9311a5fb18e,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x717,,,0,Memory Task (instr only),4,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,,memory_version_1,memory_version_1,1,instructions,Screen 2,rbq82w,2,continue,,5663.999999994039,5649.799999999999,5663.999999994039,5663.999999994039,5649.799999999999,5663.999999994039,1,5663.999999994039,0,0,,Click To Continue,Text,10,object-62,instructions,,,,,,,
4,1736880215542,14/01/2025 18:43:35,1736862215542,-5,14/01/2025 08:43:35,153647,19,task-x1rt,repeat-3dmk#2->-repeat-ku6w#3,42475834,BLIND,12393689,,complete,,6786aaf5a728d9311a5fb18e,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x717,,,0,Memory Task (instr only),4,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,,memory_version_1,memory_version_1,1,instructions,Screen 4,8hhdnx,3,continue,,2433.8999999999996,2416.8999999999996,2433.8999999999996,2433.8999999999996,2416.8999999999996,2433.8999999999996,1,2433.8999999999996,0,0,,Click To Continue,Text,10,object-80,instructions,,,,,,,
