Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-ck1c,randomiser-8rl3,branch-tpdd,branch-qy9p,branch-phuz,branch-3j3b,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Manipulation: Spreadsheet,Store: correct
1,1736880132421,14/01/2025 18:42:12,1736858532421,-6,14/01/2025 06:42:12,153647,19,task-7sj6,repeat-3dmk#3->-repeat-tj2w#2,42475807,BLIND,12393674,,complete,,6786aaf2bf26d11963bdaad8,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x695,,,0,Advance (Memory),2,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,,Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
2,1736880136113,14/01/2025 18:42:16,1736858536113,-6,14/01/2025 06:42:16,153647,19,task-7sj6,repeat-3dmk#3->-repeat-tj2w#2,42475807,BLIND,12393674,,complete,,6786aaf2bf26d11963bdaad8,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x695,,,0,Advance (Memory),2,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,,Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,1,Advance Instructions,Screen 1,klqz88,1,continue,,3699.100000023842,3686.7,3699.100000023842,3699.100000023842,3686.7,3699.100000023842,1,3699.100000023842,0,0,,Click To Continue,Continue Button,2,object-2,Advance Instructions,,62
3,1736880136114,14/01/2025 18:42:16,1736858536114,-6,14/01/2025 06:42:16,153647,19,task-7sj6,repeat-3dmk#3->-repeat-tj2w#2,42475807,BLIND,12393674,,complete,,6786aaf2bf26d11963bdaad8,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x695,,,0,Advance (Memory),2,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,,Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,,,,,,info,END,,,3682,,,,0,,,,,,,,,,,
1,1736880604183,14/01/2025 18:50:04,1736862604183,-5,14/01/2025 08:50:04,153647,19,task-7sj6,repeat-3dmk#2->-repeat-tj2w#2,42475991,BLIND,12393679,,complete,,6786aaf1c687d16642ca5e57,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x713,,,0,Advance (Memory),2,Inaccurate~Accurate,2,,Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
2,1736880605933,14/01/2025 18:50:05,1736862605933,-5,14/01/2025 08:50:05,153647,19,task-7sj6,repeat-3dmk#2->-repeat-tj2w#2,42475991,BLIND,12393679,,complete,,6786aaf1c687d16642ca5e57,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x713,,,0,Advance (Memory),2,Inaccurate~Accurate,2,,Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,1,Advance Instructions,Screen 1,klqz88,1,continue,,3300.8999999999996,3285.2,3300.8999999999996,3300.8999999999996,3285.2,3300.8999999999996,1,3300.8999999999996,0,0,,Click To Continue,Continue Button,2,object-2,Advance Instructions,,63
3,1736880605935,14/01/2025 18:50:05,1736862605935,-5,14/01/2025 08:50:05,153647,19,task-7sj6,repeat-3dmk#2->-repeat-tj2w#2,42475991,BLIND,12393679,,complete,,6786aaf1c687d16642ca5e57,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x713,,,0,Advance (Memory),2,Inaccurate~Accurate,2,,Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,,,,,,info,END,,,1741,,,,0,,,,,,,,,,,
1,1736883452108,14/01/2025 19:37:32,1736865452108,-5,14/01/2025 09:37:32,153647,19,task-7sj6,repeat-3dmk#1->-repeat-tj2w#1,42477277,BLIND,12394123,,complete,,6786b88a4d0bfe33f50c2a24,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x695,,,0,Advance (Memory),2,Accurate,2,,Accurate,,Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
2,1736883455004,14/01/2025 19:37:35,1736865455004,-5,14/01/2025 09:37:35,153647,19,task-7sj6,repeat-3dmk#1->-repeat-tj2w#1,42477277,BLIND,12394123,,complete,,6786b88a4d0bfe33f50c2a24,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x695,,,0,Advance (Memory),2,Accurate,2,,Accurate,,Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,1,Advance Instructions,Screen 1,klqz88,1,continue,,2915.4,2900.1,2915.4,2915.4,2900.1,2915.4,1,2915.4,0,0,,Click To Continue,Continue Button,2,object-2,Advance Instructions,,53
3,1736883455007,14/01/2025 19:37:35,1736865455007,-5,14/01/2025 09:37:35,153647,19,task-7sj6,repeat-3dmk#1->-repeat-tj2w#1,42477277,BLIND,12394123,,complete,,6786b88a4d0bfe33f50c2a24,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x695,,,0,Advance (Memory),2,Accurate,2,,Accurate,,Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,,,,,,info,END,,,2890,,,,0,,,,,,,,,,,
1,1736883800625,14/01/2025 19:43:20,1736865800625,-5,14/01/2025 09:43:20,153647,19,task-7sj6,repeat-3dmk#2->-repeat-tj2w#3,42477453,BLIND,12394126,,complete,,6786b92a927bff134b80246d,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1517x871,1512x863,,,0,Advance (Memory),2,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,,Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
