Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-ck1c,randomiser-8rl3,branch-tpdd,branch-qy9p,branch-phuz,branch-3j3b,Spreadsheet,,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Manipulation: Spreadsheet,Manipulation: undefined
2,1736878959559,14/01/2025 18:22:39,1736850159559,-8,14/01/2025 02:22:39,153647,19,task-efz1,,42475036,BLIND,12393685,,complete,,6786aaf475daa490845831e6,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1280x720,1280x593,,,0,Study Welcome,11,Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Accurate,,Spreadsheet1,,Spreadsheet1,1,IMG,Study Welcome,gc8r1z,1,continue,,67436.35600000001,67419.75600000001,67436.35600000001,67436.35600000001,67419.75600000001,67436.35600000001,1,67436.35600000001,0,0,,Click To Continue,Continue Button,2,object-4,IMG,,
3,1736878959574,14/01/2025 18:22:39,1736850159574,-8,14/01/2025 02:22:39,153647,19,task-efz1,,42475036,BLIND,12393685,,complete,,6786aaf475daa490845831e6,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1280x720,1280x593,,,0,Study Welcome,11,Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Accurate,,Spreadsheet1,,Spreadsheet1,,,,,,info,END,,,67385,,,,0,,,,,,,,,,,
1,1736878902907,14/01/2025 18:21:42,1736860902907,-5,14/01/2025 08:21:42,153647,19,task-efz1,,42475046,BLIND,12393689,,complete,,6786aaf5a728d9311a5fb18e,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x812,,,0,Study Welcome,11,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,,Spreadsheet1,,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
2,1736878922025,14/01/2025 18:22:02,1736860922025,-5,14/01/2025 08:22:02,153647,19,task-efz1,,42475046,BLIND,12393689,,complete,,6786aaf5a728d9311a5fb18e,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x812,,,0,Study Welcome,11,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,,Spreadsheet1,,Spreadsheet1,1,IMG,Study Welcome,gc8r1z,1,continue,,19133.50000001788,19117.1,19133.50000001788,19133.50000001788,19117.1,19133.50000001788,1,19133.50000001788,0,0,,Click To Continue,Continue Button,2,object-4,IMG,,
3,1736878922029,14/01/2025 18:22:02,1736860922029,-5,14/01/2025 08:22:02,153647,19,task-efz1,,42475046,BLIND,12393689,,complete,,6786aaf5a728d9311a5fb18e,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x812,,,0,Study Welcome,11,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,,Spreadsheet1,,Spreadsheet1,,,,,,info,END,,,19104,,,,0,,,,,,,,,,,
1,1736879051633,14/01/2025 18:24:11,1736857451633,-6,14/01/2025 06:24:11,153647,19,task-efz1,,42475176,BLIND,12393714,,complete,,6786ab72b72bf916222339d8,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1366x768,1707x813,,,0,Study Welcome,11,Inaccurate~Accurate,1,Accurate,,Inaccurate~Inaccurate~Accurate,,Spreadsheet1,,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
2,1736879065030,14/01/2025 18:24:25,1736857465030,-6,14/01/2025 06:24:25,153647,19,task-efz1,,42475176,BLIND,12393714,,complete,,6786ab72b72bf916222339d8,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1366x768,1707x813,,,0,Study Welcome,11,Inaccurate~Accurate,1,Accurate,,Inaccurate~Inaccurate~Accurate,,Spreadsheet1,,Spreadsheet1,1,IMG,Study Welcome,gc8r1z,1,continue,,13432.623999952317,13428.224000000002,13432.623999952317,13432.623999952317,13428.224000000002,13432.623999952317,1,13432.623999952317,0,0,,Click To Continue,Continue Button,2,object-4,IMG,,
3,1736879065037,14/01/2025 18:24:25,1736857465037,-6,14/01/2025 06:24:25,153647,19,task-efz1,,42475176,BLIND,12393714,,complete,,6786ab72b72bf916222339d8,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1366x768,1707x813,,,0,Study Welcome,11,Inaccurate~Accurate,1,Accurate,,Inaccurate~Inaccurate~Accurate,,Spreadsheet1,,Spreadsheet1,,,,,,info,END,,,13325,,,,0,,,,,,,,,,,
1,1736882335209,14/01/2025 19:18:55,1736864335209,-5,14/01/2025 09:18:55,153647,19,task-efz1,,42476772,BLIND,12394110,,complete,,6786b88e9b07a3cf8cb8ce6c,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1536x864,1396x657,,,0,Study Welcome,11,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,,Spreadsheet1,,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
2,1736882337710,14/01/2025 19:18:57,1736864337710,-5,14/01/2025 09:18:57,153647,19,task-efz1,,42476772,BLIND,12394110,,complete,,6786b88e9b07a3cf8cb8ce6c,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1536x864,1396x657,,,0,Study Welcome,11,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,,Spreadsheet1,,Spreadsheet1,1,IMG,Study Welcome,gc8r1z,1,continue,,2526.74900000298,2516.5119999999997,2526.74900000298,2526.74900000298,2516.5119999999997,2526.74900000298,1,2526.74900000298,0,0,,Click To Continue,Continue Button,2,object-4,IMG,,
3,1736882337712,14/01/2025 19:18:57,1736864337712,-5,14/01/2025 09:18:57,153647,19,task-efz1,,42476772,BLIND,12394110,,complete,,6786b88e9b07a3cf8cb8ce6c,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1536x864,1396x657,,,0,Study Welcome,11,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,,Spreadsheet1,,Spreadsheet1,,,,,,info,END,,,2481,,,,0,,,,,,,,,,,
1,1736882368355,14/01/2025 19:19:28,1736864368355,-5,14/01/2025 09:19:28,153647,19,task-efz1,,42476786,BLIND,12394116,,complete,,6786b891c88050051b38c208,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x960,1021x490,,,0,Study Welcome,11,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,,Inaccurate~Accurate,Spreadsheet1,,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
2,1736882603294,14/01/2025 19:23:23,1736864603294,-5,14/01/2025 09:23:23,153647,19,task-efz1,,42476786,BLIND,12394116,,complete,,6786b891c88050051b38c208,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x960,1021x490,,,0,Study Welcome,11,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,,Inaccurate~Accurate,Spreadsheet1,,Spreadsheet1,1,IMG,Study Welcome,gc8r1z,1,continue,,234954.90000000075,234945,234954.90000000075,234954.90000000075,234945,234954.90000000075,1,234954.90000000075,0,0,,Click To Continue,Continue Button,2,object-4,IMG,,
3,1736882603298,14/01/2025 19:23:23,1736864603298,-5,14/01/2025 09:23:23,153647,19,task-efz1,,42476786,BLIND,12394116,,complete,,6786b891c88050051b38c208,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x960,1021x490,,,0,Study Welcome,11,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,,Inaccurate~Accurate,Spreadsheet1,,Spreadsheet1,,,,,,info,END,,,234920,,,,0,,,,,,,,,,,
1,1736882369688,14/01/2025 19:19:29,1736857169688,-7,14/01/2025 05:19:29,153647,19,task-efz1,,42476787,BLIND,12394117,,complete,,6786b88c21935c1142b8c319,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x960,1536x791,,,0,Study Welcome,11,Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,Inaccurate~Accurate,,Spreadsheet1,,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
2,1736882376155,14/01/2025 19:19:36,1736857176155,-7,14/01/2025 05:19:36,153647,19,task-efz1,,42476787,BLIND,12394117,,complete,,6786b88c21935c1142b8c319,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x960,1536x791,,,0,Study Welcome,11,Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,Inaccurate~Accurate,,Spreadsheet1,,Spreadsheet1,1,IMG,Study Welcome,gc8r1z,1,continue,,6492.699999988079,6476.5,6492.699999988079,6492.699999988079,6476.5,6492.699999988079,1,6492.699999988079,0,0,,Click To Continue,Continue Button,2,object-4,IMG,,
3,1736882376159,14/01/2025 19:19:36,1736857176159,-7,14/01/2025 05:19:36,153647,19,task-efz1,,42476787,BLIND,12394117,,complete,,6786b88c21935c1142b8c319,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x960,1536x791,,,0,Study Welcome,11,Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,Inaccurate~Accurate,,Spreadsheet1,,Spreadsheet1,,,,,,info,END,,,6444,,,,0,,,,,,,,,,,
1,1736882484307,14/01/2025 19:21:24,1736864484307,-5,14/01/2025 09:21:24,153647,19,task-efz1,,42476847,BLIND,12394123,,complete,,6786b88a4d0bfe33f50c2a24,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x695,,,0,Study Welcome,11,Accurate,2,,Accurate,,Inaccurate~Accurate,Spreadsheet1,,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
2,1736882491618,14/01/2025 19:21:31,1736864491618,-5,14/01/2025 09:21:31,153647,19,task-efz1,,42476847,BLIND,12394123,,complete,,6786b88a4d0bfe33f50c2a24,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x695,,,0,Study Welcome,11,Accurate,2,,Accurate,,Inaccurate~Accurate,Spreadsheet1,,Spreadsheet1,1,IMG,Study Welcome,gc8r1z,1,continue,,7330.7,7316.900000000001,7330.7,7330.7,7316.900000000001,7330.7,1,7330.7,0,0,,Click To Continue,Continue Button,2,object-4,IMG,,
3,1736882491622,14/01/2025 19:21:31,1736864491622,-5,14/01/2025 09:21:31,153647,19,task-efz1,,42476847,BLIND,12394123,,complete,,6786b88a4d0bfe33f50c2a24,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x695,,,0,Study Welcome,11,Accurate,2,,Accurate,,Inaccurate~Accurate,Spreadsheet1,,Spreadsheet1,,,,,,info,END,,,7298,,,,0,,,,,,,,,,,
1,1736882516307,14/01/2025 19:21:56,1736864516307,-5,14/01/2025 09:21:56,153647,19,task-efz1,,42476861,BLIND,12394126,,complete,,6786b92a927bff134b80246d,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1517x871,1512x863,,,0,Study Welcome,11,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,,Inaccurate~Accurate,Spreadsheet1,,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
2,1736882531771,14/01/2025 19:22:11,1736864531771,-5,14/01/2025 09:22:11,153647,19,task-efz1,,42476861,BLIND,12394126,,complete,,6786b92a927bff134b80246d,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1517x871,1512x863,,,0,Study Welcome,11,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,,Inaccurate~Accurate,Spreadsheet1,,Spreadsheet1,1,IMG,Study Welcome,gc8r1z,1,continue,,15480.000000023841,15475.300000000001,15480.000000023841,15480.000000023841,15475.300000000001,15480.000000023841,1,15480.000000023841,0,0,,Click To Continue,Continue Button,2,object-4,IMG,,
3,1736882531775,14/01/2025 19:22:11,1736864531775,-5,14/01/2025 09:22:11,153647,19,task-efz1,,42476861,BLIND,12394126,,complete,,6786b92a927bff134b80246d,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1517x871,1512x863,,,0,Study Welcome,11,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,,Inaccurate~Accurate,Spreadsheet1,,Spreadsheet1,,,,,,info,END,,,15453,,,,0,,,,,,,,,,,
1,1736883145962,14/01/2025 19:32:25,1736854345962,-8,14/01/2025 03:32:25,153647,19,task-efz1,,42477131,BLIND,12394189,,complete,,6786bb6b4357b722adcce5fe,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,767x730,,,0,Study Welcome,11,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,,Accurate,Spreadsheet1,,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
2,1736883159990,14/01/2025 19:32:39,1736854359990,-8,14/01/2025 03:32:39,153647,19,task-efz1,,42477131,BLIND,12394189,,complete,,6786bb6b4357b722adcce5fe,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,767x730,,,0,Study Welcome,11,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,,Accurate,Spreadsheet1,,Spreadsheet1,1,IMG,Study Welcome,gc8r1z,1,continue,,33723.699999809265,33711.6,33723.699999809265,33723.699999809265,33711.6,33723.699999809265,1,33723.699999809265,0,0,,Click To Continue,Continue Button,2,object-4,IMG,,
3,1736883160000,14/01/2025 19:32:40,1736854360000,-8,14/01/2025 03:32:40,153647,19,task-efz1,,42477131,BLIND,12394189,,complete,,6786bb6b4357b722adcce5fe,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,767x730,,,0,Study Welcome,11,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,,Accurate,Spreadsheet1,,Spreadsheet1,,,,,,info,END,,,13984,,,,0,,,,,,,,,,,
1,1736884376248,14/01/2025 19:52:56,1736866376248,-5,14/01/2025 09:52:56,153647,19,task-efz1,,42477744,BLIND,12394289,,complete,,6786c08910cbde643ac97098,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x695,,,0,Study Welcome,11,Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Accurate,,Inaccurate~Accurate,,Spreadsheet1,,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
2,1736884378371,14/01/2025 19:52:58,1736866378371,-5,14/01/2025 09:52:58,153647,19,task-efz1,,42477744,BLIND,12394289,,complete,,6786c08910cbde643ac97098,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x695,,,0,Study Welcome,11,Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Accurate,,Inaccurate~Accurate,,Spreadsheet1,,Spreadsheet1,1,IMG,Study Welcome,gc8r1z,1,continue,,4798.900000095367,4794,4798.900000095367,4798.900000095367,4794,4798.900000095367,1,4798.900000095367,0,0,,Click To Continue,Continue Button,2,object-4,IMG,,
3,1736884378373,14/01/2025 19:52:58,1736866378373,-5,14/01/2025 09:52:58,153647,19,task-efz1,,42477744,BLIND,12394289,,complete,,6786c08910cbde643ac97098,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x695,,,0,Study Welcome,11,Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Accurate,,Inaccurate~Accurate,,Spreadsheet1,,Spreadsheet1,,,,,,info,END,,,2104,,,,0,,,,,,,,,,,
1,1736884695883,14/01/2025 19:58:15,1736859495883,-7,14/01/2025 05:58:15,153647,19,task-efz1,,42477880,BLIND,12394317,,complete,,6786c1b2e6554859012aa871,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1366x768,780x347,,,0,Study Welcome,11,Inaccurate~Accurate,2,,Accurate,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
2,1736884707385,14/01/2025 19:58:27,1736859507385,-7,14/01/2025 05:58:27,153647,19,task-efz1,,42477880,BLIND,12394317,,complete,,6786c1b2e6554859012aa871,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1366x768,780x347,,,0,Study Welcome,11,Inaccurate~Accurate,2,,Accurate,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,,Spreadsheet1,1,IMG,Study Welcome,gc8r1z,1,continue,,11518.216,11501.516,11518.216,11518.216,11501.516,11518.216,1,11518.216,0,0,,Click To Continue,Continue Button,2,object-4,IMG,,
3,1736884707391,14/01/2025 19:58:27,1736859507391,-7,14/01/2025 05:58:27,153647,19,task-efz1,,42477880,BLIND,12394317,,complete,,6786c1b2e6554859012aa871,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1366x768,780x347,,,0,Study Welcome,11,Inaccurate~Accurate,2,,Accurate,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,,Spreadsheet1,,,,,,info,END,,,11486,,,,0,,,,,,,,,,,
1,1736885931733,14/01/2025 20:18:51,1736857131733,-8,14/01/2025 04:18:51,153647,19,task-efz1,,42478364,BLIND,12394411,,complete,,6786c6956d0041c89532821f,computer,Desktop or Laptop,Mac OS 10.15,Firefox 134.0,1920x1200,1865x1041,,,0,Study Welcome,11,Inaccurate~Accurate,1,Inaccurate~Accurate,,Inaccurate~Accurate,,Spreadsheet1,,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
2,1736885942944,14/01/2025 20:19:02,1736857142944,-8,14/01/2025 04:19:02,153647,19,task-efz1,,42478364,BLIND,12394411,,complete,,6786c6956d0041c89532821f,computer,Desktop or Laptop,Mac OS 10.15,Firefox 134.0,1920x1200,1865x1041,,,0,Study Welcome,11,Inaccurate~Accurate,1,Inaccurate~Accurate,,Inaccurate~Accurate,,Spreadsheet1,,Spreadsheet1,1,IMG,Study Welcome,gc8r1z,1,continue,,11224.7,11208.279999999999,11224.7,11224.7,11208.279999999999,11224.7,1,11224.7,0,0,,Click To Continue,Continue Button,2,object-4,IMG,,
3,1736885942950,14/01/2025 20:19:02,1736857142950,-8,14/01/2025 04:19:02,153647,19,task-efz1,,42478364,BLIND,12394411,,complete,,6786c6956d0041c89532821f,computer,Desktop or Laptop,Mac OS 10.15,Firefox 134.0,1920x1200,1865x1041,,,0,Study Welcome,11,Inaccurate~Accurate,1,Inaccurate~Accurate,,Inaccurate~Accurate,,Spreadsheet1,,Spreadsheet1,,,,,,info,END,,,11187,,,,0,,,,,,,,,,,
1,1736886920867,14/01/2025 20:35:20,1736865320867,-6,14/01/2025 08:35:20,153647,19,task-efz1,,42478598,BLIND,12394458,,complete,,6786c82bc6b04880df2fcd31,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x720,1280x632,,,0,Study Welcome,11,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Accurate,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
2,1736886931791,14/01/2025 20:35:31,1736865331791,-6,14/01/2025 08:35:31,153647,19,task-efz1,,42478598,BLIND,12394458,,complete,,6786c82bc6b04880df2fcd31,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x720,1280x632,,,0,Study Welcome,11,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Accurate,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,,Spreadsheet1,1,IMG,Study Welcome,gc8r1z,1,continue,,10943.800000008941,10941.600000000002,10943.800000008941,10943.800000008941,10941.600000000002,10943.800000008941,1,10943.800000008941,0,0,,Click To Continue,Continue Button,2,object-4,IMG,,
3,1736886931791,14/01/2025 20:35:31,1736865331791,-6,14/01/2025 08:35:31,153647,19,task-efz1,,42478598,BLIND,12394458,,complete,,6786c82bc6b04880df2fcd31,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x720,1280x632,,,0,Study Welcome,11,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Accurate,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,,Spreadsheet1,1,IMG,Study Welcome,gc8r1z,1,continue,,10943.800000008941,10941.600000000002,10943.800000008941,10943.800000008941,10941.600000000002,10943.800000008941,1,10943.800000008941,0,0,,Click To Continue,Continue Button,2,object-4,IMG,,
