Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-ck1c,randomiser-8rl3,branch-tpdd,branch-qy9p,branch-phuz,branch-3j3b,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: answer,Spreadsheet: img,Spreadsheet: Screen,Spreadsheet: answer2,Spreadsheet: answer3,Manipulation: Spreadsheet,Store: correct2,Store: Total2
5,1736879958492,14/01/2025 18:39:18,1736854758492,-7,14/01/2025 04:39:18,153647,19,task-ugmz,repeat-3dmk#1->-repeat-ku6w#2,42475724,BLIND,12393678,,complete,,6786aaf3c6c15def4d8c582d,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 131.0.0.0,1920x1080,1920x993,,,0,Memory Practice Clone,7,Accurate,1,Inaccurate~Accurate,,Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,1,image,Screen 3,ornkij,2,response,3,4899.999999999998,4883.299999999999,4899.999999999998,4899.999999999998,4883.299999999999,4899.999999999998,1,4899.999999999998,0,0,,Keyboard Response,Keyboard Response,2,object-25,image,1,instr_photo_3.jpg,Screen 3,5,3,,2,2
6,1736879968132,14/01/2025 18:39:28,1736854768132,-7,14/01/2025 04:39:28,153647,19,task-ugmz,repeat-3dmk#1->-repeat-ku6w#2,42475724,BLIND,12393678,,complete,,6786aaf3c6c15def4d8c582d,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 131.0.0.0,1920x1080,1920x993,,,0,Memory Practice Clone,7,Accurate,1,Inaccurate~Accurate,,Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,1,image,Screen 2,ou4ign,3,response,5,8658.599999999627,8649.8,8658.599999999627,8658.599999999627,8649.8,8658.599999999627,1,8658.599999999627,0,0,,Keyboard Response,Keyboard Response,3,object-22,image,1,instr_photo_3.jpg,Screen 3,5,3,,3,3
7,1736879969125,14/01/2025 18:39:29,1736854769125,-7,14/01/2025 04:39:29,153647,19,task-ugmz,repeat-3dmk#1->-repeat-ku6w#2,42475724,BLIND,12393678,,complete,,6786aaf3c6c15def4d8c582d,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 131.0.0.0,1920x1080,1920x993,,,0,Memory Practice Clone,7,Accurate,1,Inaccurate~Accurate,,Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,,,,,,info,END,,,23101,,,,0,,,,,,,,,,,,,,,,,
1,1736880135245,14/01/2025 18:42:15,1736862135245,-5,14/01/2025 08:42:15,153647,19,task-ugmz,repeat-3dmk#2->-repeat-ku6w#1,42475808,BLIND,12393689,,complete,,6786aaf5a728d9311a5fb18e,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x717,,,0,Memory Practice Clone,7,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,,
2,1736880138175,14/01/2025 18:42:18,1736862138175,-5,14/01/2025 08:42:18,153647,19,task-ugmz,repeat-3dmk#2->-repeat-ku6w#1,42475808,BLIND,12393689,,complete,,6786aaf5a728d9311a5fb18e,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x717,,,0,Memory Practice Clone,7,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,1,instructions,Screen 2,1kaj8e,1,continue,,2948.3000000178813,2933.4,2948.3000000178813,2948.3000000178813,2933.4,2948.3000000178813,1,2948.3000000178813,0,0,,Click To Continue,Continue Button,2,object-7,instructions,,,,,,,0,0
3,1736880141160,14/01/2025 18:42:21,1736862141160,-5,14/01/2025 08:42:21,153647,19,task-ugmz,repeat-3dmk#2->-repeat-ku6w#1,42475808,BLIND,12393689,,complete,,6786aaf5a728d9311a5fb18e,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x717,,,0,Memory Practice Clone,7,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,1,instructions,Screen 3,j5lb3b,2,timedOut,,3000.7,2999.999999999999,3000.7,3000.7,2999.999999999999,3000.7,1,3000.7,0,0,,Time Limit,screen,0,screen,instructions,,,,,,,0,0
4,1736880141910,14/01/2025 18:42:21,1736862141910,-5,14/01/2025 08:42:21,153647,19,task-ugmz,repeat-3dmk#2->-repeat-ku6w#1,42475808,BLIND,12393689,,complete,,6786aaf5a728d9311a5fb18e,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x717,,,0,Memory Practice Clone,7,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,1,image,Trials,mxeghn,1,response,1,750.1000000000022,733.4000000000015,750.1000000000022,750.1000000000022,733.4000000000015,750.1000000000022,1,750.1000000000022,0,0,,Keyboard Response,Keyboard Response,2,object-4,image,1,instr_photo_3.jpg,Screen 3,5,3,,1,1
5,1736880143743,14/01/2025 18:42:23,1736862143743,-5,14/01/2025 08:42:23,153647,19,task-ugmz,repeat-3dmk#2->-repeat-ku6w#1,42475808,BLIND,12393689,,complete,,6786aaf5a728d9311a5fb18e,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x717,,,0,Memory Practice Clone,7,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,1,image,Screen 3,ornkij,2,response,1,849.8999999999996,833.2999999999993,849.8999999999996,849.8999999999996,833.2999999999993,849.8999999999996,0,849.8999999999996,0,0,,Keyboard Response,Keyboard Response,2,object-25,image,1,instr_photo_3.jpg,Screen 3,5,3,,1,2
6,1736880146587,14/01/2025 18:42:26,1736862146587,-5,14/01/2025 08:42:26,153647,19,task-ugmz,repeat-3dmk#2->-repeat-ku6w#1,42475808,BLIND,12393689,,complete,,6786aaf5a728d9311a5fb18e,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x717,,,0,Memory Practice Clone,7,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,1,image,Screen 2,ou4ign,3,response,1,1861,1850,1861,1861,1850,1861,0,1861,0,0,,Keyboard Response,Keyboard Response,3,object-22,image,1,instr_photo_3.jpg,Screen 3,5,3,,1,3
7,1736880147577,14/01/2025 18:42:27,1736862147577,-5,14/01/2025 08:42:27,153647,19,task-ugmz,repeat-3dmk#2->-repeat-ku6w#1,42475808,BLIND,12393689,,complete,,6786aaf5a728d9311a5fb18e,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x717,,,0,Memory Practice Clone,7,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,,,,,,info,END,,,12304,,,,0,,,,,,,,,,,,,,,,,
1,1736880140061,14/01/2025 18:42:20,1736858540061,-6,14/01/2025 06:42:20,153647,19,task-ugmz,repeat-3dmk#2->-repeat-ku6w#1,42475809,BLIND,12393714,,complete,,6786ab72b72bf916222339d8,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1366x768,2049x976,,,0,Memory Practice Clone,7,Inaccurate~Accurate,1,Accurate,,Inaccurate~Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,,
2,1736880147593,14/01/2025 18:42:27,1736858547593,-6,14/01/2025 06:42:27,153647,19,task-ugmz,repeat-3dmk#2->-repeat-ku6w#1,42475809,BLIND,12393714,,complete,,6786ab72b72bf916222339d8,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1366x768,2049x976,,,0,Memory Practice Clone,7,Inaccurate~Accurate,1,Accurate,,Inaccurate~Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,1,instructions,Screen 2,1kaj8e,1,continue,,7541.418000000001,7524.818,7541.418000000001,7541.418000000001,7524.818,7541.418000000001,1,7541.418000000001,0,0,,Click To Continue,Continue Button,2,object-7,instructions,,,,,,,0,0
3,1736880150580,14/01/2025 18:42:30,1736858550580,-6,14/01/2025 06:42:30,153647,19,task-ugmz,repeat-3dmk#2->-repeat-ku6w#1,42475809,BLIND,12393714,,complete,,6786ab72b72bf916222339d8,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1366x768,2049x976,,,0,Memory Practice Clone,7,Inaccurate~Accurate,1,Accurate,,Inaccurate~Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,1,instructions,Screen 3,j5lb3b,2,timedOut,,3007.2999999523163,3006.3999999999996,3007.2999999523163,3007.2999999523163,3006.3999999999996,3007.2999999523163,1,3007.2999999523163,0,0,,Time Limit,screen,0,screen,instructions,,,,,,,0,0
4,1736880152483,14/01/2025 18:42:32,1736858552483,-6,14/01/2025 06:42:32,153647,19,task-ugmz,repeat-3dmk#2->-repeat-ku6w#1,42475809,BLIND,12393714,,complete,,6786ab72b72bf916222339d8,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1366x768,2049x976,,,0,Memory Practice Clone,7,Inaccurate~Accurate,1,Accurate,,Inaccurate~Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,1,image,Trials,mxeghn,1,response,1,1902.4999998569492,1896.8999999999996,1902.4999998569492,1902.4999998569492,1896.8999999999996,1902.4999998569492,1,1902.4999998569492,0,0,,Keyboard Response,Keyboard Response,2,object-4,image,1,instr_photo_3.jpg,Screen 3,5,3,,1,1
5,1736880165534,14/01/2025 18:42:45,1736858565534,-6,14/01/2025 06:42:45,153647,19,task-ugmz,repeat-3dmk#2->-repeat-ku6w#1,42475809,BLIND,12393714,,complete,,6786ab72b72bf916222339d8,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1366x768,2049x976,,,0,Memory Practice Clone,7,Inaccurate~Accurate,1,Accurate,,Inaccurate~Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,1,image,Screen 3,ornkij,2,response,3,12058.400000000001,12045.300000000003,12058.400000000001,12058.400000000001,12045.300000000003,12058.400000000001,1,12058.400000000001,0,0,,Keyboard Response,Keyboard Response,2,object-25,image,1,instr_photo_3.jpg,Screen 3,5,3,,2,2
6,1736880179333,14/01/2025 18:42:59,1736858579333,-6,14/01/2025 06:42:59,153647,19,task-ugmz,repeat-3dmk#2->-repeat-ku6w#1,42475809,BLIND,12393714,,complete,,6786ab72b72bf916222339d8,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1366x768,2049x976,,,0,Memory Practice Clone,7,Inaccurate~Accurate,1,Accurate,,Inaccurate~Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,1,image,Screen 2,ou4ign,3,response,5,12812.399999999994,12795.799999999996,12812.399999999994,12812.399999999994,12795.799999999996,12812.399999999994,1,12812.399999999994,0,0,,Keyboard Response,Keyboard Response,3,object-22,image,1,instr_photo_3.jpg,Screen 3,5,3,,3,3
7,1736880180316,14/01/2025 18:43:00,1736858580316,-6,14/01/2025 06:43:00,153647,19,task-ugmz,repeat-3dmk#2->-repeat-ku6w#1,42475809,BLIND,12393714,,complete,,6786ab72b72bf916222339d8,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1366x768,2049x976,,,0,Memory Practice Clone,7,Inaccurate~Accurate,1,Accurate,,Inaccurate~Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,,,,,,info,END,,,40163,,,,0,,,,,,,,,,,,,,,,,
1,1736880177660,14/01/2025 18:42:57,1736862177660,-5,14/01/2025 08:42:57,153647,19,task-ugmz,repeat-3dmk#2->-repeat-ku6w#2,42475820,BLIND,12393689,,complete,,6786aaf5a728d9311a5fb18e,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x717,,,0,Memory Practice Clone,7,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,,
2,1736880179457,14/01/2025 18:42:59,1736862179457,-5,14/01/2025 08:42:59,153647,19,task-ugmz,repeat-3dmk#2->-repeat-ku6w#2,42475820,BLIND,12393689,,complete,,6786aaf5a728d9311a5fb18e,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x717,,,0,Memory Practice Clone,7,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,1,instructions,Screen 2,1kaj8e,1,continue,,1814.7119999880792,1800.1120000000005,1814.7119999880792,1814.7119999880792,1800.1120000000005,1814.7119999880792,1,1814.7119999880792,0,0,,Click To Continue,Continue Button,2,object-7,instructions,,,,,,,0,0
3,1736880182442,14/01/2025 18:43:02,1736862182442,-5,14/01/2025 08:43:02,153647,19,task-ugmz,repeat-3dmk#2->-repeat-ku6w#2,42475820,BLIND,12393689,,complete,,6786aaf5a728d9311a5fb18e,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x717,,,0,Memory Practice Clone,7,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,1,instructions,Screen 3,j5lb3b,2,timedOut,,3000.80000000596,3000.0999999999995,3000.80000000596,3000.80000000596,3000.0999999999995,3000.80000000596,1,3000.80000000596,0,0,,Time Limit,screen,0,screen,instructions,,,,,,,0,0
4,1736880183333,14/01/2025 18:43:03,1736862183333,-5,14/01/2025 08:43:03,153647,19,task-ugmz,repeat-3dmk#2->-repeat-ku6w#2,42475820,BLIND,12393689,,complete,,6786aaf5a728d9311a5fb18e,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x717,,,0,Memory Practice Clone,7,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,1,image,Trials,mxeghn,1,response,1,890.3999999940397,882.9000000000005,890.3999999940397,890.3999999940397,882.9000000000005,890.3999999940397,1,890.3999999940397,0,0,,Keyboard Response,Keyboard Response,2,object-4,image,1,instr_photo_3.jpg,Screen 3,5,3,,1,1
5,1736880185892,14/01/2025 18:43:05,1736862185892,-5,14/01/2025 08:43:05,153647,19,task-ugmz,repeat-3dmk#2->-repeat-ku6w#2,42475820,BLIND,12393689,,complete,,6786aaf5a728d9311a5fb18e,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x717,,,0,Memory Practice Clone,7,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,1,image,Screen 3,ornkij,2,response,3,1567.0999999940395,1550.1000000000004,1567.0999999940395,1567.0999999940395,1550.1000000000004,1567.0999999940395,1,1567.0999999940395,0,0,,Keyboard Response,Keyboard Response,2,object-25,image,1,instr_photo_3.jpg,Screen 3,5,3,,2,2
6,1736880188278,14/01/2025 18:43:08,1736862188278,-5,14/01/2025 08:43:08,153647,19,task-ugmz,repeat-3dmk#2->-repeat-ku6w#2,42475820,BLIND,12393689,,complete,,6786aaf5a728d9311a5fb18e,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x717,,,0,Memory Practice Clone,7,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,1,image,Screen 2,ou4ign,3,response,6,1402.5999999940395,1400.1000000000004,1402.5999999940395,1402.5999999940395,1400.1000000000004,1402.5999999940395,0,1402.5999999940395,0,0,,Keyboard Response,Keyboard Response,3,object-22,image,1,instr_photo_3.jpg,Screen 3,5,3,,2,3
7,1736880189276,14/01/2025 18:43:09,1736862189276,-5,14/01/2025 08:43:09,153647,19,task-ugmz,repeat-3dmk#2->-repeat-ku6w#2,42475820,BLIND,12393689,,complete,,6786aaf5a728d9311a5fb18e,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x717,,,0,Memory Practice Clone,7,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,,,,,,info,END,,,11594,,,,0,,,,,,,,,,,,,,,,,
1,1736880235561,14/01/2025 18:43:55,1736862235561,-5,14/01/2025 08:43:55,153647,19,task-ugmz,repeat-3dmk#2->-repeat-ku6w#3,42475847,BLIND,12393689,,complete,,6786aaf5a728d9311a5fb18e,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x717,,,0,Memory Practice Clone,7,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,,
2,1736880237156,14/01/2025 18:43:57,1736862237156,-5,14/01/2025 08:43:57,153647,19,task-ugmz,repeat-3dmk#2->-repeat-ku6w#3,42475847,BLIND,12393689,,complete,,6786aaf5a728d9311a5fb18e,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x717,,,0,Memory Practice Clone,7,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,1,instructions,Screen 2,1kaj8e,1,continue,,1614.604000011921,1600.004,1614.604000011921,1614.604000011921,1600.004,1614.604000011921,1,1614.604000011921,0,0,,Click To Continue,Continue Button,2,object-7,instructions,,,,,,,0,0
3,1736880240142,14/01/2025 18:44:00,1736862240142,-5,14/01/2025 08:44:00,153647,19,task-ugmz,repeat-3dmk#2->-repeat-ku6w#3,42475847,BLIND,12393689,,complete,,6786aaf5a728d9311a5fb18e,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x717,,,0,Memory Practice Clone,7,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,1,instructions,Screen 3,j5lb3b,2,timedOut,,3000.4999999880793,3000,3000.4999999880793,3000.4999999880793,3000,3000.4999999880793,1,3000.4999999880793,0,0,,Time Limit,screen,0,screen,instructions,,,,,,,0,0
