Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-ck1c,randomiser-8rl3,branch-tpdd,branch-qy9p,branch-phuz,branch-3j3b,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: answer,Spreadsheet: img,Spreadsheet: border,Spreadsheet: Screen,Spreadsheet: timing,Manipulation: Spreadsheet
8,1736884257130,14/01/2025 19:50:57,1736866257130,-5,14/01/2025 09:50:57,153647,19,task-wzke,repeat-3dmk#2,42477678,BLIND,12394116,,complete,,6786b891c88050051b38c208,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x960,1021x490,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,,Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,2,image,Screen 2,2al84i,2,continue,,500.2999999999993,500.2999999999993,500.2999999999993,500.2999999999993,500.2999999999993,500.2999999999993,1,500.2999999999993,0,0,,Fixation Timing,Fixation,1,object-24,image,F,instr_photo_2.jpg,#DC143C,,1000ms,
9,1736884258132,14/01/2025 19:50:58,1736866258132,-5,14/01/2025 09:50:58,153647,19,task-wzke,repeat-3dmk#2,42477678,BLIND,12394116,,complete,,6786b891c88050051b38c208,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x960,1021x490,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,,Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,3,image,Trials,mxeghn,1,response,J,1000.7000000000007,1000.7000000000007,1000.7000000000007,1000.7000000000007,1000.7000000000007,1000.7000000000007,0,1000.7000000000007,0,0,,Time Limit,screen,0,screen,image,F,instr_photo_3.jpg,#E2752C,,1000ms,
10,1736884259114,14/01/2025 19:50:59,1736866259114,-5,14/01/2025 09:50:59,153647,19,task-wzke,repeat-3dmk#2,42477678,BLIND,12394116,,complete,,6786b891c88050051b38c208,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x960,1021x490,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,,Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,3,image,Screen 2,2al84i,2,continue,,500.2999999999993,500.2999999999993,500.2999999999993,500.2999999999993,500.2999999999993,500.2999999999993,1,500.2999999999993,0,0,,Fixation Timing,Fixation,1,object-24,image,F,instr_photo_3.jpg,#E2752C,,1000ms,
11,1736884259800,14/01/2025 19:50:59,1736866259800,-5,14/01/2025 09:50:59,153647,19,task-wzke,repeat-3dmk#2,42477678,BLIND,12394116,,complete,,6786b891c88050051b38c208,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x960,1021x490,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,,Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,4,image,Trials,mxeghn,1,response,F,686.4000000000015,683.7000000000007,686.4000000000015,686.4000000000015,683.7000000000007,686.4000000000015,0,686.4000000000015,0,0,,Keyboard Response,Keyboard Response,2,object-4,image,J,instr_photo_3.jpg,#DC143C,,1000ms,
12,1736884260798,14/01/2025 19:51:00,1736866260798,-5,14/01/2025 09:51:00,153647,19,task-wzke,repeat-3dmk#2,42477678,BLIND,12394116,,complete,,6786b891c88050051b38c208,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x960,1021x490,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,,Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,4,image,Screen 2,2al84i,2,continue,,500.3000000000029,500.3000000000029,500.3000000000029,500.3000000000029,500.3000000000029,500.3000000000029,1,500.3000000000029,0,0,,Fixation Timing,Fixation,1,object-24,image,J,instr_photo_3.jpg,#DC143C,,1000ms,
13,1736884261799,14/01/2025 19:51:01,1736866261799,-5,14/01/2025 09:51:01,153647,19,task-wzke,repeat-3dmk#2,42477678,BLIND,12394116,,complete,,6786b891c88050051b38c208,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x960,1021x490,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,,Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,5,image,Trials,mxeghn,1,response,J,1000.6999999999971,1000.6999999999971,1000.6999999999971,1000.6999999999971,1000.6999999999971,1000.6999999999971,0,1000.6999999999971,0,0,,Time Limit,screen,0,screen,image,F,instr_photo_5.jpg,#FF69B4,,1000ms,
14,1736884262783,14/01/2025 19:51:02,1736866262783,-5,14/01/2025 09:51:02,153647,19,task-wzke,repeat-3dmk#2,42477678,BLIND,12394116,,complete,,6786b891c88050051b38c208,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x960,1021x490,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,,Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,5,image,Screen 2,2al84i,2,continue,,500.40000000000146,500.40000000000146,500.40000000000146,500.40000000000146,500.40000000000146,500.40000000000146,1,500.40000000000146,0,0,,Fixation Timing,Fixation,1,object-24,image,F,instr_photo_5.jpg,#FF69B4,,1000ms,
15,1736884262784,14/01/2025 19:51:02,1736866262784,-5,14/01/2025 09:51:02,153647,19,task-wzke,repeat-3dmk#2,42477678,BLIND,12394116,,complete,,6786b891c88050051b38c208,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x960,1021x490,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,,Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,,,,,,info,END,,,29028,,,,0,,,,,,,,,,,,,,,
1,1736884283347,14/01/2025 19:51:23,1736866283347,-5,14/01/2025 09:51:23,153647,19,task-wzke,repeat-3dmk#3,42477709,BLIND,12394116,,complete,,6786b891c88050051b38c208,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x960,1021x490,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,,Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,
2,1736884289763,14/01/2025 19:51:29,1736866289763,-5,14/01/2025 09:51:29,153647,19,task-wzke,repeat-3dmk#3,42477709,BLIND,12394116,,complete,,6786b891c88050051b38c208,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x960,1021x490,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,,Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,1,instructions,Screen 1,djhvrt,1,continue,,6400.8,6387.2,6400.8,6400.8,6387.2,6400.8,1,6400.8,0,0,,Click To Continue,Continue Button,6,object-20,instructions,,,,,,
3,1736884291687,14/01/2025 19:51:31,1736866291687,-5,14/01/2025 09:51:31,153647,19,task-wzke,repeat-3dmk#3,42477709,BLIND,12394116,,complete,,6786b891c88050051b38c208,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x960,1021x490,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,,Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,1,instructions,Screen 2,1kaj8e,2,continue,,1938.1999999996278,1934.7000000000007,1938.1999999996278,1938.1999999996278,1934.7000000000007,1938.1999999996278,1,1938.1999999996278,0,0,,Click To Continue,Continue Button,2,object-7,instructions,,,,,,
4,1736884294687,14/01/2025 19:51:34,1736866294687,-5,14/01/2025 09:51:34,153647,19,task-wzke,repeat-3dmk#3,42477709,BLIND,12394116,,complete,,6786b891c88050051b38c208,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x960,1021x490,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,,Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,1,instructions,Screen 3,j5lb3b,3,timedOut,,3002.7999999985095,3001.8999999999996,3002.7999999985095,3002.7999999985095,3001.8999999999996,3002.7999999985095,1,3002.7999999985095,0,0,,Time Limit,screen,0,screen,instructions,,,,,,
5,1736884295129,14/01/2025 19:51:35,1736866295129,-5,14/01/2025 09:51:35,153647,19,task-wzke,repeat-3dmk#3,42477709,BLIND,12394116,,complete,,6786b891c88050051b38c208,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x960,1021x490,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,,Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,1,image,Trials,mxeghn,1,response,F,443,433.5,443,443,433.5,443,1,443,0,0,,Keyboard Response,Keyboard Response,2,object-4,image,F,instr_photo.jpg,#FF69B4,,1000ms,
6,1736884296121,14/01/2025 19:51:36,1736866296121,-5,14/01/2025 09:51:36,153647,19,task-wzke,repeat-3dmk#3,42477709,BLIND,12394116,,complete,,6786b891c88050051b38c208,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x960,1021x490,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,,Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,1,image,Screen 2,2al84i,2,continue,,500.2999999999993,500.2999999999993,500.2999999999993,500.2999999999993,500.2999999999993,500.2999999999993,1,500.2999999999993,0,0,,Fixation Timing,Fixation,1,object-24,image,F,instr_photo.jpg,#FF69B4,,1000ms,
7,1736884296772,14/01/2025 19:51:36,1736866296772,-5,14/01/2025 09:51:36,153647,19,task-wzke,repeat-3dmk#3,42477709,BLIND,12394116,,complete,,6786b891c88050051b38c208,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x960,1021x490,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,,Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,2,image,Trials,mxeghn,1,response,F,651.6999999992549,650.2999999999993,651.6999999992549,651.6999999992549,650.2999999999993,651.6999999992549,1,651.6999999992549,0,0,,Keyboard Response,Keyboard Response,2,object-4,image,F,instr_photo_2.jpg,#DC143C,,1000ms,
8,1736884297772,14/01/2025 19:51:37,1736866297772,-5,14/01/2025 09:51:37,153647,19,task-wzke,repeat-3dmk#3,42477709,BLIND,12394116,,complete,,6786b891c88050051b38c208,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x960,1021x490,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,,Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,2,image,Screen 2,2al84i,2,continue,,500.2999999999993,500.2999999999993,500.2999999999993,500.2999999999993,500.2999999999993,500.2999999999993,1,500.2999999999993,0,0,,Fixation Timing,Fixation,1,object-24,image,F,instr_photo_2.jpg,#DC143C,,1000ms,
9,1736884298345,14/01/2025 19:51:38,1736866298345,-5,14/01/2025 09:51:38,153647,19,task-wzke,repeat-3dmk#3,42477709,BLIND,12394116,,complete,,6786b891c88050051b38c208,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x960,1021x490,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,,Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,3,image,Trials,mxeghn,1,response,F,574.1999999992549,567,574.1999999992549,574.1999999992549,567,574.1999999992549,1,574.1999999992549,0,0,,Keyboard Response,Keyboard Response,2,object-4,image,F,instr_photo_3.jpg,#E2752C,,1000ms,
10,1736884299339,14/01/2025 19:51:39,1736866299339,-5,14/01/2025 09:51:39,153647,19,task-wzke,repeat-3dmk#3,42477709,BLIND,12394116,,complete,,6786b891c88050051b38c208,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x960,1021x490,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,,Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,3,image,Screen 2,2al84i,2,continue,,500.2999999999993,500.2999999999993,500.2999999999993,500.2999999999993,500.2999999999993,500.2999999999993,1,500.2999999999993,0,0,,Fixation Timing,Fixation,1,object-24,image,F,instr_photo_3.jpg,#E2752C,,1000ms,
11,1736884300341,14/01/2025 19:51:40,1736866300341,-5,14/01/2025 09:51:40,153647,19,task-wzke,repeat-3dmk#3,42477709,BLIND,12394116,,complete,,6786b891c88050051b38c208,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x960,1021x490,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,,Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,4,image,Trials,mxeghn,1,response,J,1000.7000000000007,1000.7000000000007,1000.7000000000007,1000.7000000000007,1000.7000000000007,1000.7000000000007,1,1000.7000000000007,0,0,,Time Limit,screen,0,screen,image,J,instr_photo_3.jpg,#DC143C,,1000ms,
12,1736884301323,14/01/2025 19:51:41,1736866301323,-5,14/01/2025 09:51:41,153647,19,task-wzke,repeat-3dmk#3,42477709,BLIND,12394116,,complete,,6786b891c88050051b38c208,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x960,1021x490,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,,Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,4,image,Screen 2,2al84i,2,continue,,500.40000000000146,500.40000000000146,500.40000000000146,500.40000000000146,500.40000000000146,500.40000000000146,1,500.40000000000146,0,0,,Fixation Timing,Fixation,1,object-24,image,J,instr_photo_3.jpg,#DC143C,,1000ms,
13,1736884301954,14/01/2025 19:51:41,1736866301954,-5,14/01/2025 09:51:41,153647,19,task-wzke,repeat-3dmk#3,42477709,BLIND,12394116,,complete,,6786b891c88050051b38c208,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x960,1021x490,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,,Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,5,image,Trials,mxeghn,1,response,F,630.8999999996267,617,630.8999999996267,630.8999999996267,617,630.8999999996267,1,630.8999999996267,0,0,,Keyboard Response,Keyboard Response,2,object-4,image,F,instr_photo_5.jpg,#FF69B4,,1000ms,
14,1736884302941,14/01/2025 19:51:42,1736866302941,-5,14/01/2025 09:51:42,153647,19,task-wzke,repeat-3dmk#3,42477709,BLIND,12394116,,complete,,6786b891c88050051b38c208,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x960,1021x490,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,,Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,5,image,Screen 2,2al84i,2,continue,,500.40000000000146,500.40000000000146,500.40000000000146,500.40000000000146,500.40000000000146,500.40000000000146,1,500.40000000000146,0,0,,Fixation Timing,Fixation,1,object-24,image,F,instr_photo_5.jpg,#FF69B4,,1000ms,
15,1736884302942,14/01/2025 19:51:42,1736866302942,-5,14/01/2025 09:51:42,153647,19,task-wzke,repeat-3dmk#3,42477709,BLIND,12394116,,complete,,6786b891c88050051b38c208,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x960,1021x490,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,,Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,,,,,,info,END,,,19570,,,,0,,,,,,,,,,,,,,,
1,1736884471122,14/01/2025 19:54:31,1736866471122,-5,14/01/2025 09:54:31,153647,19,task-wzke,repeat-3dmk#1,42477777,BLIND,12394289,,complete,,6786c08910cbde643ac97098,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x695,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Accurate,,Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,
2,1736884521972,14/01/2025 19:55:21,1736866521972,-5,14/01/2025 09:55:21,153647,19,task-wzke,repeat-3dmk#1,42477777,BLIND,12394289,,complete,,6786c08910cbde643ac97098,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x695,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Accurate,,Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,1,instructions,Screen 1,djhvrt,1,continue,,50561.90000019073,50555.799999999996,50561.90000019073,50561.90000019073,50555.799999999996,50561.90000019073,1,50561.90000019073,0,0,,Click To Continue,Continue Button,6,object-20,instructions,,,,,,
3,1736884529308,14/01/2025 19:55:29,1736866529308,-5,14/01/2025 09:55:29,153647,19,task-wzke,repeat-3dmk#1,42477777,BLIND,12394289,,complete,,6786c08910cbde643ac97098,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x695,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Accurate,,Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,1,instructions,Screen 2,1kaj8e,2,continue,,7341.8999999046355,7339.4000000000015,7341.8999999046355,7341.8999999046355,7339.4000000000015,7341.8999999046355,1,7341.8999999046355,0,0,,Click To Continue,Continue Button,2,object-7,instructions,,,,,,
4,1736884532305,14/01/2025 19:55:32,1736866532305,-5,14/01/2025 09:55:32,153647,19,task-wzke,repeat-3dmk#1,42477777,BLIND,12394289,,complete,,6786c08910cbde643ac97098,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x695,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Accurate,,Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,1,instructions,Screen 3,j5lb3b,3,timedOut,,3000.0999998092666,2999.9000000000015,3000.0999998092666,3000.0999998092666,2999.9000000000015,3000.0999998092666,1,3000.0999998092666,0,0,,Time Limit,screen,0,screen,instructions,,,,,,
5,1736884533307,14/01/2025 19:55:33,1736866533307,-5,14/01/2025 09:55:33,153647,19,task-wzke,repeat-3dmk#1,42477777,BLIND,12394289,,complete,,6786c08910cbde643ac97098,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x695,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Accurate,,Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,1,image,Trials,mxeghn,1,response,J,999.6999999999971,999.6999999999971,999.6999999999971,999.6999999999971,999.6999999999971,999.6999999999971,0,999.6999999999971,0,0,,Time Limit,screen,0,screen,image,F,instr_photo.jpg,#FF69B4,,1000ms,
6,1736884534298,14/01/2025 19:55:34,1736866534298,-5,14/01/2025 09:55:34,153647,19,task-wzke,repeat-3dmk#1,42477777,BLIND,12394289,,complete,,6786c08910cbde643ac97098,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x695,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Accurate,,Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,1,image,Screen 2,2al84i,2,continue,,500,500,500,500,500,500,1,500,0,0,,Fixation Timing,Fixation,1,object-24,image,F,instr_photo.jpg,#FF69B4,,1000ms,
7,1736884535300,14/01/2025 19:55:35,1736866535300,-5,14/01/2025 09:55:35,153647,19,task-wzke,repeat-3dmk#1,42477777,BLIND,12394289,,complete,,6786c08910cbde643ac97098,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x695,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Accurate,,Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,2,image,Trials,mxeghn,1,response,J,1000,1000,1000,1000,1000,1000,0,1000,0,0,,Time Limit,screen,0,screen,image,F,instr_photo_2.jpg,#DC143C,,1000ms,
8,1736884536291,14/01/2025 19:55:36,1736866536291,-5,14/01/2025 09:55:36,153647,19,task-wzke,repeat-3dmk#1,42477777,BLIND,12394289,,complete,,6786c08910cbde643ac97098,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x695,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Accurate,,Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,2,image,Screen 2,2al84i,2,continue,,500.1000000000058,500.1000000000058,500.1000000000058,500.1000000000058,500.1000000000058,500.1000000000058,1,500.1000000000058,0,0,,Fixation Timing,Fixation,1,object-24,image,F,instr_photo_2.jpg,#DC143C,,1000ms,
9,1736884537291,14/01/2025 19:55:37,1736866537291,-5,14/01/2025 09:55:37,153647,19,task-wzke,repeat-3dmk#1,42477777,BLIND,12394289,,complete,,6786c08910cbde643ac97098,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x695,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Accurate,,Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,3,image,Trials,mxeghn,1,response,J,999.8999999999942,999.8999999999942,999.8999999999942,999.8999999999942,999.8999999999942,999.8999999999942,0,999.8999999999942,0,0,,Time Limit,screen,0,screen,image,F,instr_photo_3.jpg,#E2752C,,1000ms,
10,1736884538284,14/01/2025 19:55:38,1736866538284,-5,14/01/2025 09:55:38,153647,19,task-wzke,repeat-3dmk#1,42477777,BLIND,12394289,,complete,,6786c08910cbde643ac97098,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x695,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Accurate,,Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,3,image,Screen 2,2al84i,2,continue,,500.1000000000058,500.1000000000058,500.1000000000058,500.1000000000058,500.1000000000058,500.1000000000058,1,500.1000000000058,0,0,,Fixation Timing,Fixation,1,object-24,image,F,instr_photo_3.jpg,#E2752C,,1000ms,
11,1736884539284,14/01/2025 19:55:39,1736866539284,-5,14/01/2025 09:55:39,153647,19,task-wzke,repeat-3dmk#1,42477777,BLIND,12394289,,complete,,6786c08910cbde643ac97098,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x695,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Accurate,,Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,4,image,Trials,mxeghn,1,response,J,999.8000000000029,999.8000000000029,999.8000000000029,999.8000000000029,999.8000000000029,999.8000000000029,1,999.8000000000029,0,0,,Time Limit,screen,0,screen,image,J,instr_photo_3.jpg,#DC143C,,1000ms,
12,1736884540276,14/01/2025 19:55:40,1736866540276,-5,14/01/2025 09:55:40,153647,19,task-wzke,repeat-3dmk#1,42477777,BLIND,12394289,,complete,,6786c08910cbde643ac97098,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x695,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Accurate,,Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,4,image,Screen 2,2al84i,2,continue,,500.1999999999971,500.1999999999971,500.1999999999971,500.1999999999971,500.1999999999971,500.1999999999971,1,500.1999999999971,0,0,,Fixation Timing,Fixation,1,object-24,image,J,instr_photo_3.jpg,#DC143C,,1000ms,
13,1736884541278,14/01/2025 19:55:41,1736866541278,-5,14/01/2025 09:55:41,153647,19,task-wzke,repeat-3dmk#1,42477777,BLIND,12394289,,complete,,6786c08910cbde643ac97098,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x695,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Accurate,,Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,5,image,Trials,mxeghn,1,response,J,999.8000000000029,999.8000000000029,999.8000000000029,999.8000000000029,999.8000000000029,999.8000000000029,0,999.8000000000029,0,0,,Time Limit,screen,0,screen,image,F,instr_photo_5.jpg,#FF69B4,,1000ms,
14,1736884542269,14/01/2025 19:55:42,1736866542269,-5,14/01/2025 09:55:42,153647,19,task-wzke,repeat-3dmk#1,42477777,BLIND,12394289,,complete,,6786c08910cbde643ac97098,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x695,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Accurate,,Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,5,image,Screen 2,2al84i,2,continue,,500.09999999999127,500.09999999999127,500.09999999999127,500.09999999999127,500.09999999999127,500.09999999999127,1,500.09999999999127,0,0,,Fixation Timing,Fixation,1,object-24,image,F,instr_photo_5.jpg,#FF69B4,,1000ms,
15,1736884542269,14/01/2025 19:55:42,1736866542269,-5,14/01/2025 09:55:42,153647,19,task-wzke,repeat-3dmk#1,42477777,BLIND,12394289,,complete,,6786c08910cbde643ac97098,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x695,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Accurate,,Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,,,,,,info,END,,,71132,,,,0,,,,,,,,,,,,,,,
1,1736884552558,14/01/2025 19:55:52,1736866552558,-5,14/01/2025 09:55:52,153647,19,task-wzke,repeat-3dmk#2,42477804,BLIND,12394289,,complete,,6786c08910cbde643ac97098,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x695,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Accurate,,Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,
