Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-ck1c,randomiser-8rl3,branch-tpdd,branch-qy9p,branch-phuz,branch-3j3b,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Manipulation: Spreadsheet,Store: correct
1,1736879887362,14/01/2025 18:38:07,1736854687362,-7,14/01/2025 04:38:07,153647,19,task-lon4,repeat-3dmk#1->-repeat-ku6w#1,42475689,BLIND,12393678,,complete,,6786aaf3c6c15def4d8c582d,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 131.0.0.0,1920x1080,1920x993,,,0,Retry (Memory),2,Accurate,1,Inaccurate~Accurate,,Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
2,1736879892551,14/01/2025 18:38:12,1736854692551,-7,14/01/2025 04:38:12,153647,19,task-lon4,repeat-3dmk#1->-repeat-ku6w#1,42475689,BLIND,12393678,,complete,,6786aaf3c6c15def4d8c582d,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 131.0.0.0,1920x1080,1920x993,,,0,Retry (Memory),2,Accurate,1,Inaccurate~Accurate,,Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,1,Retry Instructions,Screen 1,iwrmq7,1,continue,,5210.400000000745,5200.1,5210.400000000745,5210.400000000745,5200.1,5210.400000000745,1,5210.400000000745,0,0,,Click To Continue,Continue Button,2,object-2,Retry Instructions,,59
3,1736879892554,14/01/2025 18:38:12,1736854692554,-7,14/01/2025 04:38:12,153647,19,task-lon4,repeat-3dmk#1->-repeat-ku6w#1,42475689,BLIND,12393678,,complete,,6786aaf3c6c15def4d8c582d,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 131.0.0.0,1920x1080,1920x993,,,0,Retry (Memory),2,Accurate,1,Inaccurate~Accurate,,Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,,,,,,info,END,,,5168,,,,0,,,,,,,,,,,
1,1736880155764,14/01/2025 18:42:35,1736862155764,-5,14/01/2025 08:42:35,153647,19,task-lon4,repeat-3dmk#2->-repeat-ku6w#1,42475813,BLIND,12393689,,complete,,6786aaf5a728d9311a5fb18e,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x717,,,0,Retry (Memory),2,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
2,1736880157875,14/01/2025 18:42:37,1736862157875,-5,14/01/2025 08:42:37,153647,19,task-lon4,repeat-3dmk#2->-repeat-ku6w#1,42475813,BLIND,12393689,,complete,,6786aaf5a728d9311a5fb18e,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x717,,,0,Retry (Memory),2,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,1,Retry Instructions,Screen 1,iwrmq7,1,continue,,6184.4000000059605,6168.2,6184.4000000059605,6184.4000000059605,6168.2,6184.4000000059605,1,6184.4000000059605,0,0,,Click To Continue,Continue Button,2,object-2,Retry Instructions,,62
3,1736880157876,14/01/2025 18:42:37,1736862157876,-5,14/01/2025 08:42:37,153647,19,task-lon4,repeat-3dmk#2->-repeat-ku6w#1,42475813,BLIND,12393689,,complete,,6786aaf5a728d9311a5fb18e,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x717,,,0,Retry (Memory),2,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,,,,,,info,END,,,2103,,,,0,,,,,,,,,,,
1,1736880197219,14/01/2025 18:43:17,1736862197219,-5,14/01/2025 08:43:17,153647,19,task-lon4,repeat-3dmk#2->-repeat-ku6w#2,42475830,BLIND,12393689,,complete,,6786aaf5a728d9311a5fb18e,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x717,,,0,Retry (Memory),2,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
2,1736880199107,14/01/2025 18:43:19,1736862199107,-5,14/01/2025 08:43:19,153647,19,task-lon4,repeat-3dmk#2->-repeat-ku6w#2,42475830,BLIND,12393689,,complete,,6786aaf5a728d9311a5fb18e,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x717,,,0,Retry (Memory),2,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,1,Retry Instructions,Screen 1,iwrmq7,1,continue,,1898.5999999940395,1883.5,1898.5999999940395,1898.5999999940395,1883.5,1898.5999999940395,1,1898.5999999940395,0,0,,Click To Continue,Continue Button,2,object-2,Retry Instructions,,62
3,1736880199109,14/01/2025 18:43:19,1736862199109,-5,14/01/2025 08:43:19,153647,19,task-lon4,repeat-3dmk#2->-repeat-ku6w#2,42475830,BLIND,12393689,,complete,,6786aaf5a728d9311a5fb18e,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x717,,,0,Retry (Memory),2,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,,,,,,info,END,,,1881,,,,0,,,,,,,,,,,
1,1736880253209,14/01/2025 18:44:13,1736862253209,-5,14/01/2025 08:44:13,153647,19,task-lon4,repeat-3dmk#2->-repeat-ku6w#3,42475855,BLIND,12393689,,complete,,6786aaf5a728d9311a5fb18e,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x717,,,0,Retry (Memory),2,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
