"","Participant.Private.ID","Display","emo_rate","Spreadsheet..memory","Img","Object.ID","aff_type"
"2913",11329010,"image",8,"target","Grass 6.jpg","object-78","arousal"
"2914",11329010,"image",3,"target","4c9b824221ea465e852f409c11d0bb60.jpg","object-51","valence"
"2915",11329010,"image",7,"target","4c9b824221ea465e852f409c11d0bb60.jpg","object-78","arousal"
"2916",11329010,"image",2,"target","fec11dda30431706f5eb888ce3492570.jpg","object-51","valence"
"2917",11329010,"image",3,"target","fec11dda30431706f5eb888ce3492570.jpg","object-78","arousal"
"2918",11329010,"image",6,"target","2e3b0025fcff7340461ebb7fc282d7c9.jpg","object-51","valence"
"2919",11329010,"image",7,"target","2e3b0025fcff7340461ebb7fc282d7c9.jpg","object-78","arousal"
"2920",11329010,"image",7,"target","ff4a6976c6a7903529752e27103a0547.jpg","object-51","valence"
"2921",11329010,"image",7,"target","ff4a6976c6a7903529752e27103a0547.jpg","object-78","arousal"
"2922",11329010,"image",1,"target","Lava 1.jpg","object-51","valence"
"2923",11329010,"image",4,"target","Lava 1.jpg","object-78","arousal"
"2924",11329010,"image",8,"target","Lightning 1.jpg","object-51","valence"
"2925",11329010,"image",7,"target","Lightning 1.jpg","object-78","arousal"
"2926",11329010,"image",9,"target","7a8791914e3ca49c66c1d6907761707b.jpg","object-51","valence"
"2927",11329010,"image",9,"target","7a8791914e3ca49c66c1d6907761707b.jpg","object-78","arousal"
"2928",11329010,"image",3,"target","Landscapes_076_h.jpg","object-51","valence"
"2929",11329010,"image",3,"target","Landscapes_076_h.jpg","object-78","arousal"
"2930",11329010,"image",7,"target","8ac8bc758313fb5606c25c62ffb54276.jpg","object-51","valence"
"2931",11329010,"image",3,"target","8ac8bc758313fb5606c25c62ffb54276.jpg","object-78","arousal"
"2932",11329010,"image",9,"target","6a183ed7461978a85bbd4b370c7b4854.jpg","object-51","valence"
"2933",11329010,"image",4,"target","6a183ed7461978a85bbd4b370c7b4854.jpg","object-78","arousal"
"2934",11329010,"image",3,"target","Landscapes_070_h.jpg","object-51","valence"
"2935",11329010,"image",7,"target","Landscapes_070_h.jpg","object-78","arousal"
"2936",11329010,"image",2,"target","fdc9e62b6263dadd11d44260bb730622.jpg","object-51","valence"
"2937",11329010,"image",1,"target","NegHighNonsoc_2.jpg","object-51","valence"
"2938",11329010,"image",8,"target","NegHighNonsoc_2.jpg","object-78","arousal"
"2939",11329010,"image",3,"target","2f02c39dabc2c18f71aa323771b1bd08.jpg","object-51","valence"
"2940",11329010,"image",6,"target","2f02c39dabc2c18f71aa323771b1bd08.jpg","object-78","arousal"
"2941",11329010,"image",1,"target","5a23a47679198e010456386f5e261a82.jpg","object-51","valence"
"2942",11329010,"image",7,"target","5a23a47679198e010456386f5e261a82.jpg","object-78","arousal"
"2943",11329029,"image",6,"target","3f2fd5456b6a728e77f9fbbc1107ab49.jpg","object-51","valence"
"2944",11329029,"image",3,"target","3f2fd5456b6a728e77f9fbbc1107ab49.jpg","object-78","arousal"
"2945",11329029,"image",2,"target","ffbf67b06880abe66cf01e4026e70732.jpg","object-51","valence"
"2946",11329029,"image",1,"target","ffbf67b06880abe66cf01e4026e70732.jpg","object-78","arousal"
"2947",11329029,"image",6,"target","Landscapes_037_v.jpg","object-51","valence"
"2948",11329029,"image",6,"target","3d59b2b50b93bc6789d97509f8441be6.jpg","object-51","valence"
"2949",11329029,"image",2,"target","3d59b2b50b93bc6789d97509f8441be6.jpg","object-78","arousal"
"2950",11329029,"image",3,"target","fdc9e62b6263dadd11d44260bb730622.jpg","object-51","valence"
"2951",11329029,"image",2,"target","fdc9e62b6263dadd11d44260bb730622.jpg","object-78","arousal"
"2952",11329029,"image",6,"target","81e66642b9b2a168629fdd62ece35749.jpg","object-51","valence"
"2953",11329029,"image",2,"target","81e66642b9b2a168629fdd62ece35749.jpg","object-78","arousal"
"2954",11329029,"image",7,"target","fff1f99a649e3d1cfa2bd2097cae35e9.jpg","object-51","valence"
"2955",11329029,"image",1,"target","fff1f99a649e3d1cfa2bd2097cae35e9.jpg","object-78","arousal"
"2956",11329029,"image",9,"target","Grass 6.jpg","object-51","valence"
"2957",11329029,"image",9,"target","Grass 6.jpg","object-78","arousal"
"2958",11329029,"image",6,"target","ffb4a2224773cc9402115b14ee95ee01.jpg","object-51","valence"
"2959",11329029,"image",1,"target","Landscapes_011_h.jpg","object-51","valence"
"2960",11329029,"image",8,"target","Landscapes_011_h.jpg","object-78","arousal"
"2961",11329029,"image",1,"target","Landscapes_076_h.jpg","object-51","valence"
"2962",11329029,"image",7,"target","Landscapes_076_h.jpg","object-78","arousal"
"2963",11329029,"image",1,"target","2a108677e97ca05cfd3ffaf1bcf4ab6f.jpg","object-78","arousal"
"2964",11329029,"image",8,"target","c71dcf7bdd9c98bf79ccbe7dda4e6a97.jpg","object-51","valence"
"2965",11329029,"image",8,"target","c71dcf7bdd9c98bf79ccbe7dda4e6a97.jpg","object-78","arousal"
"2966",11329029,"image",2,"target","3b08f28d9d585bfe9af0a73b73fcaa96.jpg","object-51","valence"
"2967",11329029,"image",1,"target","3b08f28d9d585bfe9af0a73b73fcaa96.jpg","object-78","arousal"
"2968",11329029,"image",8,"target","fdda6cc29804708ad31e75527cd76e9c.jpg","object-51","valence"
"2969",11329029,"image",9,"target","Landscapes_164_h.jpg","object-51","valence"
"2970",11329029,"image",6,"target","Landscapes_164_h.jpg","object-78","arousal"
"2971",11329029,"image",8,"target","ff4a6976c6a7903529752e27103a0547.jpg","object-51","valence"
"2972",11329029,"image",8,"target","ff4a6976c6a7903529752e27103a0547.jpg","object-78","arousal"
"2973",11329029,"image",1,"target","Landscapes_032_v.jpg","object-51","valence"
"2974",11329029,"image",9,"target","Landscapes_032_v.jpg","object-78","arousal"
"2975",11329029,"image",2,"target","4ac57136ce3cb26139934fb136585395.jpg","object-51","valence"
"2976",11329029,"image",1,"target","4ac57136ce3cb26139934fb136585395.jpg","object-78","arousal"
"2977",11329029,"image",4,"target","6cb2b2a420aafa64f282ef22e112d0b2.jpg","object-51","valence"
"2978",11329029,"image",1,"target","6cb2b2a420aafa64f282ef22e112d0b2.jpg","object-78","arousal"
"2979",11329029,"image",9,"target","Landscapes_128_h.jpg","object-51","valence"
"2980",11329029,"image",9,"target","Landscapes_128_h.jpg","object-78","arousal"
"2981",11329029,"image",8,"target","4e15898fb6cb711be8d1e1e816b03784.jpg","object-51","valence"
"2982",11329029,"image",4,"target","4e15898fb6cb711be8d1e1e816b03784.jpg","object-78","arousal"
"2983",11329029,"image",1,"target","03b8acc17e9fa12795ac1bdce10e01fe.jpg","object-51","valence"
"2984",11329029,"image",7,"target","03b8acc17e9fa12795ac1bdce10e01fe.jpg","object-78","arousal"
"2985",11329029,"image",8,"target","Lava 1.jpg","object-51","valence"
"2986",11329029,"image",9,"target","Lava 1.jpg","object-78","arousal"
"2987",11329029,"image",1,"target","Landscapes_070_h.jpg","object-51","valence"
"2988",11329029,"image",2,"target","Landscapes_070_h.jpg","object-78","arousal"
"2989",11329029,"image",2,"target","2301953e90a7e451f9113cb4ad3d4d78.jpg","object-51","valence"
"2990",11329029,"image",3,"target","2301953e90a7e451f9113cb4ad3d4d78.jpg","object-78","arousal"
"2991",11329029,"image",9,"target","2f02c39dabc2c18f71aa323771b1bd08.jpg","object-51","valence"
"2992",11329029,"image",9,"target","2f02c39dabc2c18f71aa323771b1bd08.jpg","object-78","arousal"
"2993",11329029,"image",4,"target","5bcf13250037ead4c56e6af86bc07c6e.jpg","object-51","valence"
"2994",11329029,"image",8,"target","5bcf13250037ead4c56e6af86bc07c6e.jpg","object-78","arousal"
"2995",11329029,"image",2,"target","fec11dda30431706f5eb888ce3492570.jpg","object-51","valence"
"2996",11329029,"image",1,"target","fec11dda30431706f5eb888ce3492570.jpg","object-78","arousal"
"2997",11329029,"image",2,"target","Landscapes_005_h.jpg","object-51","valence"
"2998",11329029,"image",8,"target","Landscapes_005_h.jpg","object-78","arousal"
"2999",11329029,"image",1,"target","7a8791914e3ca49c66c1d6907761707b.jpg","object-51","valence"
"3000",11329029,"image",2,"target","7a8791914e3ca49c66c1d6907761707b.jpg","object-78","arousal"
"3001",11329029,"image",8,"target","d5b5180e8720bf487dc9154b77cb6821.jpg","object-51","valence"
"3002",11329029,"image",3,"target","d5b5180e8720bf487dc9154b77cb6821.jpg","object-78","arousal"
"3003",11329029,"image",4,"target","2a3c588170a6bf80d052d1c017bbf1f4.jpg","object-51","valence"
"3004",11329029,"image",2,"target","2a3c588170a6bf80d052d1c017bbf1f4.jpg","object-78","arousal"
"3005",11329029,"image",8,"target","Lightning 1.jpg","object-51","valence"
"3006",11329029,"image",8,"target","Lightning 1.jpg","object-78","arousal"
"3007",11329029,"image",2,"target","3b28318716c8f229919610055035ba3e.jpg","object-51","valence"
"3008",11329029,"image",2,"target","3b28318716c8f229919610055035ba3e.jpg","object-78","arousal"
"3009",11329029,"image",1,"target","NegHighNonsoc_2.jpg","object-51","valence"
"3010",11329029,"image",9,"target","NegHighNonsoc_2.jpg","object-78","arousal"
"3011",11329029,"image",4,"target","2e3b0025fcff7340461ebb7fc282d7c9.jpg","object-51","valence"
"3012",11329029,"image",3,"target","2e3b0025fcff7340461ebb7fc282d7c9.jpg","object-78","arousal"
"3013",11329029,"image",1,"target","5a23a47679198e010456386f5e261a82.jpg","object-51","valence"
"3014",11329029,"image",7,"target","5a23a47679198e010456386f5e261a82.jpg","object-78","arousal"
"3015",11329029,"image",4,"target","3a28649190d86c53706846e0df52129b.jpg","object-51","valence"
"3016",11329029,"image",3,"target","3a28649190d86c53706846e0df52129b.jpg","object-78","arousal"
"3017",11329029,"image",1,"target","NegHighNonsoc_23.jpg","object-51","valence"
"3018",11329029,"image",6,"target","NegHighNonsoc_23.jpg","object-78","arousal"
"3019",11329029,"image",7,"target","6a183ed7461978a85bbd4b370c7b4854.jpg","object-51","valence"
"3020",11329029,"image",2,"target","1ff93f044a2f56339403ccc24740e14b.jpg","object-51","valence"
"3021",11329029,"image",1,"target","1ff93f044a2f56339403ccc24740e14b.jpg","object-78","arousal"
"3022",11329029,"image",4,"target","4bdbc769d61a05c14ff2061b68ffd00e.jpg","object-78","arousal"
"3023",11329029,"image",1,"target","8ac8bc758313fb5606c25c62ffb54276.jpg","object-51","valence"
"3024",11329029,"image",4,"target","8ac8bc758313fb5606c25c62ffb54276.jpg","object-78","arousal"
"3025",11329029,"image",9,"target","4c9b824221ea465e852f409c11d0bb60.jpg","object-51","valence"
"3026",11329029,"image",9,"target","4c9b824221ea465e852f409c11d0bb60.jpg","object-78","arousal"
"3027",11329029,"image",9,"target","fe25ff4825132970ac366436a7ac7f52.jpg","object-51","valence"
"3028",11329029,"image",9,"target","fe25ff4825132970ac366436a7ac7f52.jpg","object-78","arousal"
"3029",11329029,"image",1,"target","NegMidNonsoc_23.jpg","object-51","valence"
"3030",11329029,"image",7,"target","NegMidNonsoc_23.jpg","object-78","arousal"
"3031",11329029,"image",9,"target","fe12a81ec4f462dba63c63d1af8cbd3e.jpg","object-51","valence"
"3032",11329029,"image",7,"target","fe12a81ec4f462dba63c63d1af8cbd3e.jpg","object-78","arousal"
"3033",11329029,"image",2,"target","NegMidNonsoc_20.jpg","object-51","valence"
"3034",11329029,"image",2,"target","NegMidNonsoc_20.jpg","object-78","arousal"
"3035",11329029,"image",1,"target","NegHighNonsoc_10.jpg","object-51","valence"
"3036",11329029,"image",9,"target","NegHighNonsoc_10.jpg","object-78","arousal"
"3037",11329028,"image",2,"target","NegMidNonsoc_20.jpg","object-51","valence"
"3038",11329028,"image",3,"target","NegMidNonsoc_20.jpg","object-78","arousal"
"3039",11329028,"image",6,"target","3a28649190d86c53706846e0df52129b.jpg","object-51","valence"
"3040",11329028,"image",8,"target","3a28649190d86c53706846e0df52129b.jpg","object-78","arousal"
"3041",11329028,"image",1,"target","NegHighNonsoc_23.jpg","object-51","valence"
"3042",11329028,"image",5,"target","NegHighNonsoc_23.jpg","object-78","arousal"
"3043",11329028,"image",6,"target","6cb2b2a420aafa64f282ef22e112d0b2.jpg","object-51","valence"
"3044",11329028,"image",3,"target","6cb2b2a420aafa64f282ef22e112d0b2.jpg","object-78","arousal"
"3045",11329028,"image",1,"target","4ac57136ce3cb26139934fb136585395.jpg","object-51","valence"
"3046",11329028,"image",6,"target","4ac57136ce3cb26139934fb136585395.jpg","object-78","arousal"
"3047",11329028,"image",7,"target","2e3b0025fcff7340461ebb7fc282d7c9.jpg","object-51","valence"
"3048",11329028,"image",4,"target","2e3b0025fcff7340461ebb7fc282d7c9.jpg","object-78","arousal"
"3049",11329028,"image",6,"target","Lava 1.jpg","object-51","valence"
"3050",11329028,"image",9,"target","Lava 1.jpg","object-78","arousal"
"3051",11329028,"image",2,"target","5bcf13250037ead4c56e6af86bc07c6e.jpg","object-51","valence"
"3052",11329028,"image",7,"target","5bcf13250037ead4c56e6af86bc07c6e.jpg","object-78","arousal"
"3053",11329028,"image",3,"target","4c9b824221ea465e852f409c11d0bb60.jpg","object-51","valence"
"3054",11329028,"image",3,"target","4c9b824221ea465e852f409c11d0bb60.jpg","object-78","arousal"
"3055",11329028,"image",8,"target","2301953e90a7e451f9113cb4ad3d4d78.jpg","object-51","valence"
"3056",11329028,"image",8,"target","2301953e90a7e451f9113cb4ad3d4d78.jpg","object-78","arousal"
"3057",11329028,"image",1,"target","NegHighNonsoc_2.jpg","object-51","valence"
"3058",11329028,"image",9,"target","NegHighNonsoc_2.jpg","object-78","arousal"
"3059",11329028,"image",9,"target","fe12a81ec4f462dba63c63d1af8cbd3e.jpg","object-51","valence"
"3060",11329028,"image",3,"target","ff4a6976c6a7903529752e27103a0547.jpg","object-51","valence"
"3061",11329028,"image",2,"target","Landscapes_076_h.jpg","object-51","valence"
"3062",11329028,"image",2,"target","Landscapes_011_h.jpg","object-51","valence"
"3063",11329028,"image",1,"target","Landscapes_032_v.jpg","object-51","valence"
"3064",11329028,"image",9,"target","Grass 6.jpg","object-51","valence"
"3065",11329028,"image",9,"target","Grass 6.jpg","object-78","arousal"
"3066",11329028,"image",2,"target","d5b5180e8720bf487dc9154b77cb6821.jpg","object-51","valence"
"3067",11329028,"image",3,"target","d5b5180e8720bf487dc9154b77cb6821.jpg","object-78","arousal"
"3068",11329028,"image",1,"target","2a3c588170a6bf80d052d1c017bbf1f4.jpg","object-51","valence"
"3069",11329028,"image",7,"target","2a3c588170a6bf80d052d1c017bbf1f4.jpg","object-78","arousal"
"3070",11329028,"image",6,"target","fec11dda30431706f5eb888ce3492570.jpg","object-51","valence"
"3071",11329028,"image",2,"target","NegMidNonsoc_23.jpg","object-51","valence"
"3072",11329028,"image",4,"target","NegMidNonsoc_23.jpg","object-78","arousal"
"3073",11329028,"image",7,"target","4bdbc769d61a05c14ff2061b68ffd00e.jpg","object-51","valence"
"3074",11329028,"image",3,"target","ffb4a2224773cc9402115b14ee95ee01.jpg","object-51","valence"
"3075",11329028,"image",7,"target","Landscapes_164_h.jpg","object-51","valence"
"3076",11329028,"image",8,"target","Landscapes_005_h.jpg","object-51","valence"
"3077",11329028,"image",9,"target","c71dcf7bdd9c98bf79ccbe7dda4e6a97.jpg","object-51","valence"
"3078",11329028,"image",9,"target","c71dcf7bdd9c98bf79ccbe7dda4e6a97.jpg","object-78","arousal"
"3079",11329028,"image",8,"target","Lightning 1.jpg","object-51","valence"
"3080",11329028,"image",8,"target","Lightning 1.jpg","object-78","arousal"
"3081",11329028,"image",7,"target","81e66642b9b2a168629fdd62ece35749.jpg","object-51","valence"
"3082",11329028,"image",1,"target","5a23a47679198e010456386f5e261a82.jpg","object-51","valence"
"3083",11329028,"image",6,"target","5a23a47679198e010456386f5e261a82.jpg","object-78","arousal"
"3084",11329028,"image",8,"target","fe25ff4825132970ac366436a7ac7f52.jpg","object-51","valence"
"3085",11329028,"image",9,"target","fe25ff4825132970ac366436a7ac7f52.jpg","object-78","arousal"
"3086",11329028,"image",1,"target","NegHighNonsoc_10.jpg","object-51","valence"
"3087",11329028,"image",8,"target","3f2fd5456b6a728e77f9fbbc1107ab49.jpg","object-51","valence"
"3088",11329028,"image",7,"target","1ff93f044a2f56339403ccc24740e14b.jpg","object-51","valence"
"3089",11329028,"image",7,"target","6a183ed7461978a85bbd4b370c7b4854.jpg","object-51","valence"
"3090",11329028,"image",7,"target","6a183ed7461978a85bbd4b370c7b4854.jpg","object-78","arousal"
"3091",11329028,"image",8,"target","Landscapes_037_v.jpg","object-51","valence"
"3092",11329393,"image",5,"target","2e3b0025fcff7340461ebb7fc282d7c9.jpg","object-51","valence"
"3093",11329393,"image",2,"target","2e3b0025fcff7340461ebb7fc282d7c9.jpg","object-78","arousal"
"3094",11329393,"image",3,"target","NegHighNonsoc_10.jpg","object-51","valence"
"3095",11329393,"image",6,"target","NegHighNonsoc_10.jpg","object-78","arousal"
"3096",11329393,"image",3,"target","2a3c588170a6bf80d052d1c017bbf1f4.jpg","object-51","valence"
"3097",11329393,"image",6,"target","2a3c588170a6bf80d052d1c017bbf1f4.jpg","object-78","arousal"
"3098",11329393,"image",5,"target","fff1f99a649e3d1cfa2bd2097cae35e9.jpg","object-51","valence"
"3099",11329393,"image",2,"target","fff1f99a649e3d1cfa2bd2097cae35e9.jpg","object-78","arousal"
"3100",11329393,"image",3,"target","fdc9e62b6263dadd11d44260bb730622.jpg","object-51","valence"
"3101",11329393,"image",2,"target","fdc9e62b6263dadd11d44260bb730622.jpg","object-78","arousal"
"3102",11329393,"image",5,"target","Grass 6.jpg","object-51","valence"
"3103",11329393,"image",2,"target","Grass 6.jpg","object-78","arousal"
"3104",11329393,"image",6,"target","Landscapes_164_h.jpg","object-51","valence"
"3105",11329393,"image",3,"target","Landscapes_164_h.jpg","object-78","arousal"
"3106",11329393,"image",2,"target","Landscapes_005_h.jpg","object-51","valence"
"3107",11329393,"image",6,"target","Landscapes_005_h.jpg","object-78","arousal"
"3108",11329393,"image",2,"target","Landscapes_070_h.jpg","object-51","valence"
"3109",11329393,"image",7,"target","Landscapes_070_h.jpg","object-78","arousal"
"3110",11329393,"image",6,"target","ffb4a2224773cc9402115b14ee95ee01.jpg","object-51","valence"
"3111",11329393,"image",3,"target","ffb4a2224773cc9402115b14ee95ee01.jpg","object-78","arousal"
"3112",11329393,"image",5,"target","81e66642b9b2a168629fdd62ece35749.jpg","object-51","valence"
"3113",11329393,"image",2,"target","81e66642b9b2a168629fdd62ece35749.jpg","object-78","arousal"
"3114",11329393,"image",9,"target","fe25ff4825132970ac366436a7ac7f52.jpg","object-51","valence"
"3115",11329393,"image",7,"target","fe25ff4825132970ac366436a7ac7f52.jpg","object-78","arousal"
"3116",11329393,"image",5,"target","NegMidNonsoc_20.jpg","object-51","valence"
"3117",11329393,"image",4,"target","NegMidNonsoc_20.jpg","object-78","arousal"
"3118",11329393,"image",4,"target","3d59b2b50b93bc6789d97509f8441be6.jpg","object-51","valence"
"3119",11329393,"image",7,"target","3d59b2b50b93bc6789d97509f8441be6.jpg","object-78","arousal"
"3120",11329393,"image",8,"target","4c9b824221ea465e852f409c11d0bb60.jpg","object-51","valence"
"3121",11329393,"image",4,"target","4c9b824221ea465e852f409c11d0bb60.jpg","object-78","arousal"
"3122",11329393,"image",3,"target","Landscapes_037_v.jpg","object-51","valence"
"3123",11329393,"image",7,"target","Landscapes_037_v.jpg","object-78","arousal"
"3124",11329393,"image",5,"target","2301953e90a7e451f9113cb4ad3d4d78.jpg","object-51","valence"
"3125",11329393,"image",6,"target","2301953e90a7e451f9113cb4ad3d4d78.jpg","object-78","arousal"
"3126",11329393,"image",7,"target","fe12a81ec4f462dba63c63d1af8cbd3e.jpg","object-51","valence"
"3127",11329393,"image",6,"target","fe12a81ec4f462dba63c63d1af8cbd3e.jpg","object-78","arousal"
"3128",11329393,"image",6,"target","3a28649190d86c53706846e0df52129b.jpg","object-51","valence"
"3129",11329393,"image",6,"target","3a28649190d86c53706846e0df52129b.jpg","object-78","arousal"
"3130",11329393,"image",7,"target","6a183ed7461978a85bbd4b370c7b4854.jpg","object-51","valence"
"3131",11329393,"image",6,"target","6a183ed7461978a85bbd4b370c7b4854.jpg","object-78","arousal"
"3132",11329393,"image",5,"target","Lava 1.jpg","object-51","valence"
"3133",11329393,"image",6,"target","Lava 1.jpg","object-78","arousal"
"3134",11329393,"image",7,"target","4ac57136ce3cb26139934fb136585395.jpg","object-51","valence"
"3135",11329393,"image",3,"target","4ac57136ce3cb26139934fb136585395.jpg","object-78","arousal"
"3136",11329393,"image",5,"target","Lightning 1.jpg","object-51","valence"
"3137",11329393,"image",4,"target","Lightning 1.jpg","object-78","arousal"
"3138",11329393,"image",2,"target","3b28318716c8f229919610055035ba3e.jpg","object-51","valence"
"3139",11329393,"image",6,"target","3b28318716c8f229919610055035ba3e.jpg","object-78","arousal"
"3140",11329393,"image",1,"target","8ac8bc758313fb5606c25c62ffb54276.jpg","object-51","valence"
"3141",11329393,"image",8,"target","8ac8bc758313fb5606c25c62ffb54276.jpg","object-78","arousal"
"3142",11329393,"image",3,"target","5a23a47679198e010456386f5e261a82.jpg","object-51","valence"
"3143",11329393,"image",7,"target","5a23a47679198e010456386f5e261a82.jpg","object-78","arousal"
"3144",11329393,"image",5,"target","fec11dda30431706f5eb888ce3492570.jpg","object-51","valence"
"3145",11329393,"image",3,"target","fec11dda30431706f5eb888ce3492570.jpg","object-78","arousal"
"3146",11329393,"image",5,"target","2f02c39dabc2c18f71aa323771b1bd08.jpg","object-51","valence"
"3147",11329393,"image",2,"target","2f02c39dabc2c18f71aa323771b1bd08.jpg","object-78","arousal"
"3148",11329393,"image",4,"target","03b8acc17e9fa12795ac1bdce10e01fe.jpg","object-51","valence"
"3149",11329393,"image",2,"target","03b8acc17e9fa12795ac1bdce10e01fe.jpg","object-78","arousal"
"3150",11329393,"image",3,"target","d5b5180e8720bf487dc9154b77cb6821.jpg","object-51","valence"
"3151",11329393,"image",4,"target","d5b5180e8720bf487dc9154b77cb6821.jpg","object-78","arousal"
"3152",11329393,"image",5,"target","1ff93f044a2f56339403ccc24740e14b.jpg","object-51","valence"
"3153",11329393,"image",4,"target","1ff93f044a2f56339403ccc24740e14b.jpg","object-78","arousal"
"3154",11329393,"image",5,"target","Landscapes_076_h.jpg","object-51","valence"
"3155",11329393,"image",7,"target","Landscapes_076_h.jpg","object-78","arousal"
"3156",11329393,"image",5,"target","3f2fd5456b6a728e77f9fbbc1107ab49.jpg","object-51","valence"
"3157",11329393,"image",5,"target","3f2fd5456b6a728e77f9fbbc1107ab49.jpg","object-78","arousal"
"3158",11329393,"image",2,"target","Landscapes_011_h.jpg","object-51","valence"
"3159",11329393,"image",8,"target","Landscapes_011_h.jpg","object-78","arousal"
"3160",11329393,"image",7,"target","6cb2b2a420aafa64f282ef22e112d0b2.jpg","object-51","valence"
"3161",11329393,"image",4,"target","6cb2b2a420aafa64f282ef22e112d0b2.jpg","object-78","arousal"
"3162",11329393,"image",8,"target","ff4a6976c6a7903529752e27103a0547.jpg","object-51","valence"
"3163",11329393,"image",4,"target","ff4a6976c6a7903529752e27103a0547.jpg","object-78","arousal"
"3164",11329393,"image",6,"target","5bcf13250037ead4c56e6af86bc07c6e.jpg","object-51","valence"
"3165",11329393,"image",6,"target","5bcf13250037ead4c56e6af86bc07c6e.jpg","object-78","arousal"
"3166",11329393,"image",5,"target","Landscapes_128_h.jpg","object-51","valence"
"3167",11329393,"image",5,"target","Landscapes_128_h.jpg","object-78","arousal"
"3168",11329393,"image",3,"target","ffbf67b06880abe66cf01e4026e70732.jpg","object-51","valence"
"3169",11329393,"image",6,"target","ffbf67b06880abe66cf01e4026e70732.jpg","object-78","arousal"
"3170",11329393,"image",4,"target","2a108677e97ca05cfd3ffaf1bcf4ab6f.jpg","object-51","valence"
"3171",11329393,"image",6,"target","2a108677e97ca05cfd3ffaf1bcf4ab6f.jpg","object-78","arousal"
"3172",11329393,"image",6,"target","4e15898fb6cb711be8d1e1e816b03784.jpg","object-51","valence"
"3173",11329393,"image",6,"target","4e15898fb6cb711be8d1e1e816b03784.jpg","object-78","arousal"
"3174",11329393,"image",1,"target","NegHighNonsoc_2.jpg","object-51","valence"
"3175",11329393,"image",7,"target","NegHighNonsoc_2.jpg","object-78","arousal"
"3176",11329393,"image",2,"target","Landscapes_032_v.jpg","object-51","valence"
"3177",11329393,"image",7,"target","Landscapes_032_v.jpg","object-78","arousal"
"3178",11329393,"image",4,"target","4bdbc769d61a05c14ff2061b68ffd00e.jpg","object-51","valence"
"3179",11329393,"image",6,"target","4bdbc769d61a05c14ff2061b68ffd00e.jpg","object-78","arousal"
"3180",11329393,"image",7,"target","c71dcf7bdd9c98bf79ccbe7dda4e6a97.jpg","object-51","valence"
"3181",11329393,"image",5,"target","c71dcf7bdd9c98bf79ccbe7dda4e6a97.jpg","object-78","arousal"
"3182",11329393,"image",6,"target","NegMidNonsoc_23.jpg","object-51","valence"
"3183",11329393,"image",6,"target","NegMidNonsoc_23.jpg","object-78","arousal"
"3184",11329393,"image",5,"target","3b08f28d9d585bfe9af0a73b73fcaa96.jpg","object-51","valence"
"3185",11329393,"image",3,"target","3b08f28d9d585bfe9af0a73b73fcaa96.jpg","object-78","arousal"
"3186",11329393,"image",5,"target","fdda6cc29804708ad31e75527cd76e9c.jpg","object-51","valence"
"3187",11329393,"image",1,"target","fdda6cc29804708ad31e75527cd76e9c.jpg","object-78","arousal"
"3188",11329393,"image",5,"target","7a8791914e3ca49c66c1d6907761707b.jpg","object-51","valence"
"3189",11329393,"image",6,"target","7a8791914e3ca49c66c1d6907761707b.jpg","object-78","arousal"
"3190",11329393,"image",2,"target","NegHighNonsoc_23.jpg","object-51","valence"
"3191",11329393,"image",8,"target","NegHighNonsoc_23.jpg","object-78","arousal"
"3192",11331004,"image",2,"target","8ac8bc758313fb5606c25c62ffb54276.jpg","object-51","valence"
"3193",11331004,"image",6,"target","8ac8bc758313fb5606c25c62ffb54276.jpg","object-78","arousal"
"3194",11331004,"image",8,"target","Landscapes_128_h.jpg","object-51","valence"
"3195",11331004,"image",7,"target","Landscapes_128_h.jpg","object-78","arousal"
"3196",11331004,"image",7,"target","81e66642b9b2a168629fdd62ece35749.jpg","object-51","valence"
"3197",11331004,"image",7,"target","81e66642b9b2a168629fdd62ece35749.jpg","object-78","arousal"
"3198",11331004,"image",9,"target","c71dcf7bdd9c98bf79ccbe7dda4e6a97.jpg","object-51","valence"
"3199",11331004,"image",6,"target","c71dcf7bdd9c98bf79ccbe7dda4e6a97.jpg","object-78","arousal"
"3200",11331004,"image",4,"target","Landscapes_076_h.jpg","object-51","valence"
"3201",11331004,"image",7,"target","d5b5180e8720bf487dc9154b77cb6821.jpg","object-51","valence"
"3202",11331004,"image",7,"target","d5b5180e8720bf487dc9154b77cb6821.jpg","object-78","arousal"
"3203",11331004,"image",8,"target","2a3c588170a6bf80d052d1c017bbf1f4.jpg","object-51","valence"
"3204",11331004,"image",6,"target","2a3c588170a6bf80d052d1c017bbf1f4.jpg","object-78","arousal"
"3205",11331004,"image",8,"target","NegHighNonsoc_23.jpg","object-51","valence"
"3206",11331004,"image",9,"target","3d59b2b50b93bc6789d97509f8441be6.jpg","object-51","valence"
"3207",11331004,"image",7,"target","3d59b2b50b93bc6789d97509f8441be6.jpg","object-78","arousal"
"3208",11331004,"image",6,"target","2f02c39dabc2c18f71aa323771b1bd08.jpg","object-51","valence"
"3209",11331004,"image",6,"target","2f02c39dabc2c18f71aa323771b1bd08.jpg","object-78","arousal"
"3210",11331004,"image",3,"target","Lava 1.jpg","object-51","valence"
"3211",11331004,"image",7,"target","Landscapes_164_h.jpg","object-51","valence"
"3212",11331004,"image",2,"target","fdc9e62b6263dadd11d44260bb730622.jpg","object-51","valence"
