Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-ck1c,randomiser-8rl3,branch-tpdd,branch-qy9p,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: answer,Spreadsheet: img,Spreadsheet: border,Spreadsheet: Screen,Spreadsheet: timing,Manipulation: Spreadsheet
1,1724949783530,29/08/2024 16:43:03,1724935383530,-4,29/08/2024 08:43:03,187004,3,task-wzke,repeat-3dmk#1,39777142,BLIND,11638959,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 127.0.0.0,1366x768,1366x768,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,
2,1724949822103,29/08/2024 16:43:42,1724935422103,-4,29/08/2024 08:43:42,187004,3,task-wzke,repeat-3dmk#1,39777142,BLIND,11638959,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 127.0.0.0,1366x768,1366x768,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,1,instructions,Screen 1,djhvrt,1,continue,,38410.89999997616,38404.1,38410.89999997616,38410.89999997616,38404.1,38410.89999997616,1,38410.89999997616,0,0,,Click To Continue,Continue Button,6,object-20,instructions,,,,,,
3,1724949827164,29/08/2024 16:43:47,1724935427164,-4,29/08/2024 08:43:47,187004,3,task-wzke,repeat-3dmk#1,39777142,BLIND,11638959,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 127.0.0.0,1366x768,1366x768,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,1,instructions,Screen 2,1kaj8e,2,continue,,5065.000000023843,5049.9000000000015,5065.000000023843,5065.000000023843,5049.9000000000015,5065.000000023843,1,5065.000000023843,0,0,,Click To Continue,Continue Button,2,object-7,instructions,,,,,,
4,1724949830147,29/08/2024 16:43:50,1724935430147,-4,29/08/2024 08:43:50,187004,3,task-wzke,repeat-3dmk#1,39777142,BLIND,11638959,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 127.0.0.0,1366x768,1366x768,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,1,instructions,Screen 3,j5lb3b,3,timedOut,,3004.5,3000.300000000003,3004.5,3004.5,3000.300000000003,3004.5,1,3004.5,0,0,,Time Limit,screen,0,screen,instructions,,,,,,
5,1724949831145,29/08/2024 16:43:51,1724935431145,-4,29/08/2024 08:43:51,187004,3,task-wzke,repeat-3dmk#1,39777142,BLIND,11638959,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 127.0.0.0,1366x768,1366x768,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,1,image,Trials,mxeghn,1,response,J,1000,1000,1000,1000,1000,1000,0,1000,0,0,,Time Limit,screen,0,screen,image,F,instr_photo.jpg,#FF69B4,,1000ms,
6,1724949832128,29/08/2024 16:43:52,1724935432128,-4,29/08/2024 08:43:52,187004,3,task-wzke,repeat-3dmk#1,39777142,BLIND,11638959,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 127.0.0.0,1366x768,1366x768,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,1,image,Screen 2,2al84i,2,continue,,500.29999999999563,500.29999999999563,500.29999999999563,500.29999999999563,500.29999999999563,500.29999999999563,1,500.29999999999563,0,0,,Fixation Timing,Fixation,1,object-24,image,F,instr_photo.jpg,#FF69B4,,1000ms,
7,1724949833128,29/08/2024 16:43:53,1724935433128,-4,29/08/2024 08:43:53,187004,3,task-wzke,repeat-3dmk#1,39777142,BLIND,11638959,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 127.0.0.0,1366x768,1366x768,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,2,image,Trials,mxeghn,1,response,J,1000.4000000000015,1000.4000000000015,1000.4000000000015,1000.4000000000015,1000.4000000000015,1000.4000000000015,0,1000.4000000000015,0,0,,Time Limit,screen,0,screen,image,F,instr_photo_2.jpg,#DC143C,,1000ms,
8,1724949834111,29/08/2024 16:43:54,1724935434111,-4,29/08/2024 08:43:54,187004,3,task-wzke,repeat-3dmk#1,39777142,BLIND,11638959,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 127.0.0.0,1366x768,1366x768,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,2,image,Screen 2,2al84i,2,continue,,500.09999999999854,500.09999999999854,500.09999999999854,500.09999999999854,500.09999999999854,500.09999999999854,1,500.09999999999854,0,0,,Fixation Timing,Fixation,1,object-24,image,F,instr_photo_2.jpg,#DC143C,,1000ms,
9,1724949835111,29/08/2024 16:43:55,1724935435111,-4,29/08/2024 08:43:55,187004,3,task-wzke,repeat-3dmk#1,39777142,BLIND,11638959,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 127.0.0.0,1366x768,1366x768,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,3,image,Trials,mxeghn,1,response,J,1000,1000,1000,1000,1000,1000,0,1000,0,0,,Time Limit,screen,0,screen,image,F,instr_photo_3.jpg,#E2752C,,1000ms,
10,1724949836095,29/08/2024 16:43:56,1724935436095,-4,29/08/2024 08:43:56,187004,3,task-wzke,repeat-3dmk#1,39777142,BLIND,11638959,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 127.0.0.0,1366x768,1366x768,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,3,image,Screen 2,2al84i,2,continue,,500.59999999999854,500.59999999999854,500.59999999999854,500.59999999999854,500.59999999999854,500.59999999999854,1,500.59999999999854,0,0,,Fixation Timing,Fixation,1,object-24,image,F,instr_photo_3.jpg,#E2752C,,1000ms,
11,1724949836619,29/08/2024 16:43:56,1724935436619,-4,29/08/2024 08:43:56,187004,3,task-wzke,repeat-3dmk#1,39777142,BLIND,11638959,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 127.0.0.0,1366x768,1366x768,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,4,image,Trials,mxeghn,1,response,F,524.3000000476823,516.1999999999971,524.3000000476823,524.3000000476823,516.1999999999971,524.3000000476823,0,524.3000000476823,0,0,,Keyboard Response,Keyboard Response,2,object-4,image,J,instr_photo_3.jpg,#DC143C,,1000ms,
12,1724949837611,29/08/2024 16:43:57,1724935437611,-4,29/08/2024 08:43:57,187004,3,task-wzke,repeat-3dmk#1,39777142,BLIND,11638959,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 127.0.0.0,1366x768,1366x768,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,4,image,Screen 2,2al84i,2,continue,,500.09999999999854,500.09999999999854,500.09999999999854,500.09999999999854,500.09999999999854,500.09999999999854,1,500.09999999999854,0,0,,Fixation Timing,Fixation,1,object-24,image,J,instr_photo_3.jpg,#DC143C,,1000ms,
13,1724949838612,29/08/2024 16:43:58,1724935438612,-4,29/08/2024 08:43:58,187004,3,task-wzke,repeat-3dmk#1,39777142,BLIND,11638959,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 127.0.0.0,1366x768,1366x768,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,5,image,Trials,mxeghn,1,response,J,1000.1000000000058,1000.1000000000058,1000.1000000000058,1000.1000000000058,1000.1000000000058,1000.1000000000058,0,1000.1000000000058,0,0,,Time Limit,screen,0,screen,image,F,instr_photo_5.jpg,#FF69B4,,1000ms,
14,1724949839595,29/08/2024 16:43:59,1724935439595,-4,29/08/2024 08:43:59,187004,3,task-wzke,repeat-3dmk#1,39777142,BLIND,11638959,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 127.0.0.0,1366x768,1366x768,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,5,image,Screen 2,2al84i,2,continue,,499.79999999999563,499.79999999999563,499.79999999999563,499.79999999999563,499.79999999999563,499.79999999999563,1,499.79999999999563,0,0,,Fixation Timing,Fixation,1,object-24,image,F,instr_photo_5.jpg,#FF69B4,,1000ms,
15,1724949839596,29/08/2024 16:43:59,1724935439596,-4,29/08/2024 08:43:59,187004,3,task-wzke,repeat-3dmk#1,39777142,BLIND,11638959,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 127.0.0.0,1366x768,1366x768,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,,,,,,info,END,,,,,,,0,,,,,,,,,,,,,,,
1,1724949858936,29/08/2024 16:44:18,1724935458936,-4,29/08/2024 08:44:18,187004,3,task-wzke,repeat-3dmk#2,39777179,BLIND,11638959,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 127.0.0.0,1366x768,1366x768,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,
2,1724949870295,29/08/2024 16:44:30,1724935470295,-4,29/08/2024 08:44:30,187004,3,task-wzke,repeat-3dmk#2,39777179,BLIND,11638959,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 127.0.0.0,1366x768,1366x768,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,1,instructions,Screen 1,djhvrt,1,continue,,11315.099999928474,11301.8,11315.099999928474,11315.099999928474,11301.8,11315.099999928474,1,11315.099999928474,0,0,,Click To Continue,Continue Button,6,object-20,instructions,,,,,,
3,1724949873115,29/08/2024 16:44:33,1724935473115,-4,29/08/2024 08:44:33,187004,3,task-wzke,repeat-3dmk#2,39777179,BLIND,11638959,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 127.0.0.0,1366x768,1366x768,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,1,instructions,Screen 2,1kaj8e,2,continue,,2832.800000000001,2816.1000000000004,2832.800000000001,2832.800000000001,2816.1000000000004,2832.800000000001,1,2832.800000000001,0,0,,Click To Continue,Continue Button,2,object-7,instructions,,,,,,
4,1724949876099,29/08/2024 16:44:36,1724935476099,-4,29/08/2024 08:44:36,187004,3,task-wzke,repeat-3dmk#2,39777179,BLIND,11638959,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 127.0.0.0,1366x768,1366x768,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,1,instructions,Screen 3,j5lb3b,3,timedOut,,3002.2999999523163,3000.2000000000007,3002.2999999523163,3002.2999999523163,3000.2000000000007,3002.2999999523163,1,3002.2999999523163,0,0,,Time Limit,screen,0,screen,instructions,,,,,,
5,1724949876478,29/08/2024 16:44:36,1724935476478,-4,29/08/2024 08:44:36,187004,3,task-wzke,repeat-3dmk#2,39777179,BLIND,11638959,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 127.0.0.0,1366x768,1366x768,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,1,image,Trials,mxeghn,1,response,F,379.59999995231556,366.8999999999978,379.59999995231556,379.59999995231556,366.8999999999978,379.59999995231556,1,379.59999995231556,0,0,,Keyboard Response,Keyboard Response,2,object-4,image,F,instr_photo.jpg,#FF69B4,,1000ms,
6,1724949877464,29/08/2024 16:44:37,1724935477464,-4,29/08/2024 08:44:37,187004,3,task-wzke,repeat-3dmk#2,39777179,BLIND,11638959,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 127.0.0.0,1366x768,1366x768,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,1,image,Screen 2,2al84i,2,continue,,499.59999999999854,499.59999999999854,499.59999999999854,499.59999999999854,499.59999999999854,499.59999999999854,1,499.59999999999854,0,0,,Fixation Timing,Fixation,1,object-24,image,F,instr_photo.jpg,#FF69B4,,1000ms,
7,1724949878002,29/08/2024 16:44:38,1724935478002,-4,29/08/2024 08:44:38,187004,3,task-wzke,repeat-3dmk#2,39777179,BLIND,11638959,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 127.0.0.0,1366x768,1366x768,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,2,image,Trials,mxeghn,1,response,F,536.2999999761596,533.4000000000015,536.2999999761596,536.2999999761596,533.4000000000015,536.2999999761596,1,536.2999999761596,0,0,,Keyboard Response,Keyboard Response,2,object-4,image,F,instr_photo_2.jpg,#DC143C,,1000ms,
8,1724949878998,29/08/2024 16:44:38,1724935478998,-4,29/08/2024 08:44:38,187004,3,task-wzke,repeat-3dmk#2,39777179,BLIND,11638959,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 127.0.0.0,1366x768,1366x768,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,2,image,Screen 2,2al84i,2,continue,,500.09999999999854,500.09999999999854,500.09999999999854,500.09999999999854,500.09999999999854,500.09999999999854,1,500.09999999999854,0,0,,Fixation Timing,Fixation,1,object-24,image,F,instr_photo_2.jpg,#DC143C,,1000ms,
9,1724949879462,29/08/2024 16:44:39,1724935479462,-4,29/08/2024 08:44:39,187004,3,task-wzke,repeat-3dmk#2,39777179,BLIND,11638959,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 127.0.0.0,1366x768,1366x768,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,3,image,Trials,mxeghn,1,response,F,463.5999999284759,450.40000000000146,463.5999999284759,463.5999999284759,450.40000000000146,463.5999999284759,1,463.5999999284759,0,0,,Keyboard Response,Keyboard Response,2,object-4,image,F,instr_photo_3.jpg,#E2752C,,1000ms,
10,1724949880449,29/08/2024 16:44:40,1724935480449,-4,29/08/2024 08:44:40,187004,3,task-wzke,repeat-3dmk#2,39777179,BLIND,11638959,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 127.0.0.0,1366x768,1366x768,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,3,image,Screen 2,2al84i,2,continue,,499,499,499,499,499,499,1,499,0,0,,Fixation Timing,Fixation,1,object-24,image,F,instr_photo_3.jpg,#E2752C,,1000ms,
11,1724949881449,29/08/2024 16:44:41,1724935481449,-4,29/08/2024 08:44:41,187004,3,task-wzke,repeat-3dmk#2,39777179,BLIND,11638959,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 127.0.0.0,1366x768,1366x768,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,4,image,Trials,mxeghn,1,response,J,1000.8000000000029,1000.8000000000029,1000.8000000000029,1000.8000000000029,1000.8000000000029,1000.8000000000029,1,1000.8000000000029,0,0,,Time Limit,screen,0,screen,image,J,instr_photo_3.jpg,#DC143C,,1000ms,
12,1724949882432,29/08/2024 16:44:42,1724935482432,-4,29/08/2024 08:44:42,187004,3,task-wzke,repeat-3dmk#2,39777179,BLIND,11638959,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 127.0.0.0,1366x768,1366x768,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,4,image,Screen 2,2al84i,2,continue,,500.09999999999854,500.09999999999854,500.09999999999854,500.09999999999854,500.09999999999854,500.09999999999854,1,500.09999999999854,0,0,,Fixation Timing,Fixation,1,object-24,image,J,instr_photo_3.jpg,#DC143C,,1000ms,
13,1724949882870,29/08/2024 16:44:42,1724935482870,-4,29/08/2024 08:44:42,187004,3,task-wzke,repeat-3dmk#2,39777179,BLIND,11638959,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 127.0.0.0,1366x768,1366x768,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,5,image,Trials,mxeghn,1,response,F,438.7000000000007,433.40000000000146,438.7000000000007,438.7000000000007,433.40000000000146,438.7000000000007,1,438.7000000000007,0,0,,Keyboard Response,Keyboard Response,2,object-4,image,F,instr_photo_5.jpg,#FF69B4,,1000ms,
14,1724949883866,29/08/2024 16:44:43,1724935483866,-4,29/08/2024 08:44:43,187004,3,task-wzke,repeat-3dmk#2,39777179,BLIND,11638959,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 127.0.0.0,1366x768,1366x768,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,5,image,Screen 2,2al84i,2,continue,,500.6000000000022,500.6000000000022,500.6000000000022,500.6000000000022,500.6000000000022,500.6000000000022,1,500.6000000000022,0,0,,Fixation Timing,Fixation,1,object-24,image,F,instr_photo_5.jpg,#FF69B4,,1000ms,
15,1724949883867,29/08/2024 16:44:43,1724935483867,-4,29/08/2024 08:44:43,187004,3,task-wzke,repeat-3dmk#2,39777179,BLIND,11638959,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 127.0.0.0,1366x768,1366x768,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,,,,,,info,END,,,,,,,0,,,,,,,,,,,,,,,
1,1724949865794,29/08/2024 16:44:25,1724935465794,-4,29/08/2024 08:44:25,187004,3,task-wzke,repeat-3dmk#1,39777180,BLIND,11638968,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 127.0.0.0,1920x1080,1920x935,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Accurate,1,Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,
2,1724949875532,29/08/2024 16:44:35,1724935475532,-4,29/08/2024 08:44:35,187004,3,task-wzke,repeat-3dmk#1,39777180,BLIND,11638968,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 127.0.0.0,1920x1080,1920x935,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Accurate,1,Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,1,instructions,Screen 1,djhvrt,1,continue,,9050.399999999998,9033.199999999999,9050.399999999998,9050.399999999998,9033.199999999999,9050.399999999998,1,9050.399999999998,0,0,,Click To Continue,Continue Button,6,object-20,instructions,,,,,,
3,1724949884234,29/08/2024 16:44:44,1724935484234,-4,29/08/2024 08:44:44,187004,3,task-wzke,repeat-3dmk#1,39777180,BLIND,11638968,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 127.0.0.0,1920x1080,1920x935,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Accurate,1,Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,1,instructions,Screen 2,1kaj8e,2,continue,,8715.7,8700.400000000001,8715.7,8715.7,8700.400000000001,8715.7,1,8715.7,0,0,,Click To Continue,Continue Button,2,object-7,instructions,,,,,,
4,1724949887219,29/08/2024 16:44:47,1724935487219,-4,29/08/2024 08:44:47,187004,3,task-wzke,repeat-3dmk#1,39777180,BLIND,11638968,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 127.0.0.0,1920x1080,1920x935,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Accurate,1,Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,1,instructions,Screen 3,j5lb3b,3,timedOut,,3005.2999999999993,3000,3005.2999999999993,3005.2999999999993,3000,3005.2999999999993,1,3005.2999999999993,0,0,,Time Limit,screen,0,screen,instructions,,,,,,
5,1724949888216,29/08/2024 16:44:48,1724935488216,-4,29/08/2024 08:44:48,187004,3,task-wzke,repeat-3dmk#1,39777180,BLIND,11638968,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 127.0.0.0,1920x1080,1920x935,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Accurate,1,Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,1,image,Trials,mxeghn,1,response,J,1000,1000,1000,1000,1000,1000,0,1000,0,0,,Time Limit,screen,0,screen,image,F,instr_photo.jpg,#FF69B4,,1000ms,
6,1724949889198,29/08/2024 16:44:49,1724935489198,-4,29/08/2024 08:44:49,187004,3,task-wzke,repeat-3dmk#1,39777180,BLIND,11638968,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 127.0.0.0,1920x1080,1920x935,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Accurate,1,Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,1,image,Screen 2,2al84i,2,continue,,500.09999999999854,500.09999999999854,500.09999999999854,500.09999999999854,500.09999999999854,500.09999999999854,1,500.09999999999854,0,0,,Fixation Timing,Fixation,1,object-24,image,F,instr_photo.jpg,#FF69B4,,1000ms,
7,1724949890198,29/08/2024 16:44:50,1724935490198,-4,29/08/2024 08:44:50,187004,3,task-wzke,repeat-3dmk#1,39777180,BLIND,11638968,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 127.0.0.0,1920x1080,1920x935,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Accurate,1,Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,2,image,Trials,mxeghn,1,response,J,1000,1000,1000,1000,1000,1000,0,1000,0,0,,Time Limit,screen,0,screen,image,F,instr_photo_2.jpg,#DC143C,,1000ms,
8,1724949891181,29/08/2024 16:44:51,1724935491181,-4,29/08/2024 08:44:51,187004,3,task-wzke,repeat-3dmk#1,39777180,BLIND,11638968,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 127.0.0.0,1920x1080,1920x935,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Accurate,1,Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,2,image,Screen 2,2al84i,2,continue,,500.3999999999978,500.3999999999978,500.3999999999978,500.3999999999978,500.3999999999978,500.3999999999978,1,500.3999999999978,0,0,,Fixation Timing,Fixation,1,object-24,image,F,instr_photo_2.jpg,#DC143C,,1000ms,
9,1724949892181,29/08/2024 16:44:52,1724935492181,-4,29/08/2024 08:44:52,187004,3,task-wzke,repeat-3dmk#1,39777180,BLIND,11638968,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 127.0.0.0,1920x1080,1920x935,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Accurate,1,Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,3,image,Trials,mxeghn,1,response,J,999.9000000000015,999.9000000000015,999.9000000000015,999.9000000000015,999.9000000000015,999.9000000000015,0,999.9000000000015,0,0,,Time Limit,screen,0,screen,image,F,instr_photo_3.jpg,#E2752C,,1000ms,
10,1724949893165,29/08/2024 16:44:53,1724935493165,-4,29/08/2024 08:44:53,187004,3,task-wzke,repeat-3dmk#1,39777180,BLIND,11638968,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 127.0.0.0,1920x1080,1920x935,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Accurate,1,Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,3,image,Screen 2,2al84i,2,continue,,499.8999999999978,499.8999999999978,499.8999999999978,499.8999999999978,499.8999999999978,499.8999999999978,1,499.8999999999978,0,0,,Fixation Timing,Fixation,1,object-24,image,F,instr_photo_3.jpg,#E2752C,,1000ms,
11,1724949893670,29/08/2024 16:44:53,1724935493670,-4,29/08/2024 08:44:53,187004,3,task-wzke,repeat-3dmk#1,39777180,BLIND,11638968,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 127.0.0.0,1920x1080,1920x935,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Accurate,1,Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,4,image,Trials,mxeghn,1,response,F,505.90000000000146,500,505.90000000000146,505.90000000000146,500,505.90000000000146,0,505.90000000000146,0,0,,Keyboard Response,Keyboard Response,2,object-4,image,J,instr_photo_3.jpg,#DC143C,,1000ms,
12,1724949894665,29/08/2024 16:44:54,1724935494665,-4,29/08/2024 08:44:54,187004,3,task-wzke,repeat-3dmk#1,39777180,BLIND,11638968,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 127.0.0.0,1920x1080,1920x935,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Accurate,1,Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,4,image,Screen 2,2al84i,2,continue,,500.2999999999993,500.2999999999993,500.2999999999993,500.2999999999993,500.2999999999993,500.2999999999993,1,500.2999999999993,0,0,,Fixation Timing,Fixation,1,object-24,image,J,instr_photo_3.jpg,#DC143C,,1000ms,
13,1724949895665,29/08/2024 16:44:55,1724935495665,-4,29/08/2024 08:44:55,187004,3,task-wzke,repeat-3dmk#1,39777180,BLIND,11638968,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 127.0.0.0,1920x1080,1920x935,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Accurate,1,Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,5,image,Trials,mxeghn,1,response,J,1000.0999999999985,1000.0999999999985,1000.0999999999985,1000.0999999999985,1000.0999999999985,1000.0999999999985,0,1000.0999999999985,0,0,,Time Limit,screen,0,screen,image,F,instr_photo_5.jpg,#FF69B4,,1000ms,
