Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-ck1c,randomiser-8rl3,branch-tpdd,branch-qy9p,Page,Page ID,Page Counter,Question,Response Type,Key,Response,Tag,OptionOrder,Object Name,Object Number,Object ID
2,1724950645182,29/08/2024 16:57:25,1724936245182,-4,29/08/2024 08:57:25,187004,3,questionnaire-nzx6,,39777408,BLIND,11639011,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1536x864,1536x730,,,0,Consent Form,4,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Accurate,,Page 1,eouwsm,1,,response,participation-I Agree,1,,participation,Consent Form,5,object-11
3,1724950645182,29/08/2024 16:57:25,1724936245182,-4,29/08/2024 08:57:25,187004,3,questionnaire-nzx6,,39777408,BLIND,11639011,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1536x864,1536x730,,,0,Consent Form,4,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Accurate,,,,,,info,,END,,,,,
1,1725391871110,03/09/2024 19:31:11,1725373871110,-5,03/09/2024 09:31:11,187004,3,questionnaire-nzx6,,39866081,BLIND,11658165,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1585x892,1585x724,,,0,Consent Form,4,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,,,,,info,,BEGIN,,,,,
2,1725391888368,03/09/2024 19:31:28,1725373888368,-5,03/09/2024 09:31:28,187004,3,questionnaire-nzx6,,39866081,BLIND,11658165,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1585x892,1585x724,,,0,Consent Form,4,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,Page 1,eouwsm,1,,response,participation-I Agree,1,,participation,Consent Form,5,object-11
3,1725391888368,03/09/2024 19:31:28,1725373888368,-5,03/09/2024 09:31:28,187004,3,questionnaire-nzx6,,39866081,BLIND,11658165,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1585x892,1585x724,,,0,Consent Form,4,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,,,,,info,,END,,,,,
1,1725391907690,03/09/2024 19:31:47,1725366707690,-7,03/09/2024 05:31:47,187004,3,questionnaire-nzx6,,39866094,BLIND,11658166,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1536x864,1536x695,,,0,Consent Form,4,Inaccurate~Accurate,1,Accurate,,,,,,info,,BEGIN,,,,,
2,1725391940987,03/09/2024 19:32:20,1725366740987,-7,03/09/2024 05:32:20,187004,3,questionnaire-nzx6,,39866094,BLIND,11658166,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1536x864,1536x695,,,0,Consent Form,4,Inaccurate~Accurate,1,Accurate,,Page 1,eouwsm,1,,response,participation-I Agree,1,,participation,Consent Form,5,object-11
3,1725391940987,03/09/2024 19:32:20,1725366740987,-7,03/09/2024 05:32:20,187004,3,questionnaire-nzx6,,39866094,BLIND,11658166,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1536x864,1536x695,,,0,Consent Form,4,Inaccurate~Accurate,1,Accurate,,,,,,info,,END,,,,,
1,1725391915521,03/09/2024 19:31:55,1725370315521,-6,03/09/2024 07:31:55,187004,3,questionnaire-nzx6,,39866099,BLIND,11658163,,rejected - manual,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1372x772,1372x642,,,0,Consent Form,4,Inaccurate~Accurate,2,,,,,,,info,,BEGIN,,,,,
2,1725391970878,03/09/2024 19:32:50,1725370370878,-6,03/09/2024 07:32:50,187004,3,questionnaire-nzx6,,39866099,BLIND,11658163,,rejected - manual,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1372x772,1372x642,,,0,Consent Form,4,Inaccurate~Accurate,2,,,Page 1,eouwsm,1,,response,participation-I Agree,1,,participation,Consent Form,5,object-11
3,1725391970878,03/09/2024 19:32:50,1725370370878,-6,03/09/2024 07:32:50,187004,3,questionnaire-nzx6,,39866099,BLIND,11658163,,rejected - manual,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1372x772,1372x642,,,0,Consent Form,4,Inaccurate~Accurate,2,,,,,,,info,,END,,,,,
1,1725391952035,03/09/2024 19:32:32,1725373952035,-5,03/09/2024 09:32:32,187004,3,questionnaire-nzx6,,39866103,BLIND,11658164,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1024x768,1024x641,,,0,Consent Form,4,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,,,,,info,,BEGIN,,,,,
2,1725391977213,03/09/2024 19:32:57,1725373977213,-5,03/09/2024 09:32:57,187004,3,questionnaire-nzx6,,39866103,BLIND,11658164,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1024x768,1024x641,,,0,Consent Form,4,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,Page 1,eouwsm,1,,response,participation-I Agree,1,,participation,Consent Form,5,object-11
3,1725391977213,03/09/2024 19:32:57,1725373977213,-5,03/09/2024 09:32:57,187004,3,questionnaire-nzx6,,39866103,BLIND,11658164,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1024x768,1024x641,,,0,Consent Form,4,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,,,,,info,,END,,,,,
1,1725392307285,03/09/2024 19:38:27,1725377907285,-4,03/09/2024 11:38:27,187004,3,questionnaire-nzx6,,39866211,BLIND,11658184,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1920x1080,1843x818,,,0,Consent Form,4,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,,,,,info,,BEGIN,,,,,
2,1725392323252,03/09/2024 19:38:43,1725377923252,-4,03/09/2024 11:38:43,187004,3,questionnaire-nzx6,,39866211,BLIND,11658184,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1920x1080,1843x818,,,0,Consent Form,4,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,Page 1,eouwsm,1,,response,participation-I Agree,1,,participation,Consent Form,5,object-11
3,1725392323252,03/09/2024 19:38:43,1725377923252,-4,03/09/2024 11:38:43,187004,3,questionnaire-nzx6,,39866211,BLIND,11658184,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1920x1080,1843x818,,,0,Consent Form,4,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,,,,,info,,END,,,,,
END OF FILE
