Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-ck1c,randomiser-8rl3,branch-tpdd,branch-qy9p,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: answer,Spreadsheet: img,Spreadsheet: Screen,Spreadsheet: answer2,Spreadsheet: answer3,Manipulation: Spreadsheet,Store: correct2,Store: Total2
1,1725040863416,30/08/2024 18:01:03,1725026463416,-4,30/08/2024 10:01:03,187004,3,task-xcgh,repeat-3dmk#2->-repeat-tj2w#1,39797615,BLIND,11638973,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1536x864,1229x691,,,0,Memory Practice Clone,7,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,,
2,1725040881513,30/08/2024 18:01:21,1725026481513,-4,30/08/2024 10:01:21,187004,3,task-xcgh,repeat-3dmk#2->-repeat-tj2w#1,39797615,BLIND,11638973,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1536x864,1229x691,,,0,Memory Practice Clone,7,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,1,instructions,Screen 2,1kaj8e,1,continue,,18098.599999999995,18082.699999999997,18098.599999999995,18098.599999999995,18082.699999999997,18098.599999999995,1,18098.599999999995,0,0,,Click To Continue,Continue Button,2,object-7,instructions,,,,,,,0,0
3,1725040884491,30/08/2024 18:01:24,1725026484491,-4,30/08/2024 10:01:24,187004,3,task-xcgh,repeat-3dmk#2->-repeat-tj2w#1,39797615,BLIND,11638973,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1536x864,1229x691,,,0,Memory Practice Clone,7,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,1,instructions,Screen 3,j5lb3b,2,timedOut,,3001.300000005962,2999.9000000000015,3001.300000005962,3001.300000005962,2999.9000000000015,3001.300000005962,1,3001.300000005962,0,0,,Time Limit,screen,0,screen,instructions,,,,,,,0,0
4,1725040887141,30/08/2024 18:01:27,1725026487141,-4,30/08/2024 10:01:27,187004,3,task-xcgh,repeat-3dmk#2->-repeat-tj2w#1,39797615,BLIND,11638973,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1536x864,1229x691,,,0,Memory Practice Clone,7,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,1,image,Trials,mxeghn,1,response,1,2648.9000000059605,2633.4000000000015,2648.9000000059605,2648.9000000059605,2633.4000000000015,2648.9000000059605,1,2648.9000000059605,0,0,,Keyboard Response,Keyboard Response,2,object-4,image,1,instr_photo_3.jpg,Screen 3,5,3,,1,1
5,1725040901038,30/08/2024 18:01:41,1725026501038,-4,30/08/2024 10:01:41,187004,3,task-xcgh,repeat-3dmk#2->-repeat-tj2w#1,39797615,BLIND,11638973,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1536x864,1229x691,,,0,Memory Practice Clone,7,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,1,image,Screen 3,ornkij,2,response,1,12909.40000000596,12899.800000000003,12909.40000000596,12909.40000000596,12899.800000000003,12909.40000000596,0,12909.40000000596,0,0,,Keyboard Response,Keyboard Response,2,object-25,image,1,instr_photo_3.jpg,Screen 3,5,3,,1,2
6,1725040922070,30/08/2024 18:02:02,1725026522070,-4,30/08/2024 10:02:02,187004,3,task-xcgh,repeat-3dmk#2->-repeat-tj2w#1,39797615,BLIND,11638973,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1536x864,1229x691,,,0,Memory Practice Clone,7,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,1,image,Screen 2,ou4ign,3,response,2,20046.99999999404,20033,20046.99999999404,20046.99999999404,20033,20046.99999999404,0,20046.99999999404,0,0,,Keyboard Response,Keyboard Response,3,object-22,image,1,instr_photo_3.jpg,Screen 3,5,3,,1,3
7,1725040923058,30/08/2024 18:02:03,1725026523058,-4,30/08/2024 10:02:03,187004,3,task-xcgh,repeat-3dmk#2->-repeat-tj2w#1,39797615,BLIND,11638973,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1536x864,1229x691,,,0,Memory Practice Clone,7,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,,,,,,info,END,,,,,,,0,,,,,,,,,,,,,,,,,
1,1725041055073,30/08/2024 18:04:15,1725026655073,-4,30/08/2024 10:04:15,187004,3,task-xcgh,repeat-3dmk#2->-repeat-tj2w#2,39797654,BLIND,11638973,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1536x864,1229x691,,,0,Memory Practice Clone,7,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,,
2,1725041066959,30/08/2024 18:04:26,1725026666959,-4,30/08/2024 10:04:26,187004,3,task-xcgh,repeat-3dmk#2->-repeat-tj2w#2,39797654,BLIND,11638973,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1536x864,1229x691,,,0,Memory Practice Clone,7,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,1,instructions,Screen 2,1kaj8e,1,continue,,11904.7,11899.3,11904.7,11904.7,11899.3,11904.7,1,11904.7,0,0,,Click To Continue,Continue Button,2,object-7,instructions,,,,,,,0,0
3,1725041069954,30/08/2024 18:04:29,1725026669954,-4,30/08/2024 10:04:29,187004,3,task-xcgh,repeat-3dmk#2->-repeat-tj2w#2,39797654,BLIND,11638973,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1536x864,1229x691,,,0,Memory Practice Clone,7,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,1,instructions,Screen 3,j5lb3b,2,timedOut,,3001.2000000119206,3000.1000000000004,3001.2000000119206,3001.2000000119206,3000.1000000000004,3001.2000000119206,1,3001.2000000119206,0,0,,Time Limit,screen,0,screen,instructions,,,,,,,0,0
