Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-ck1c,randomiser-8rl3,branch-tpdd,branch-qy9p,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: answer,Spreadsheet: img,Spreadsheet: border,Spreadsheet: Screen,Manipulation: Spreadsheet,Store: Total,Store: correct
3,1724950653572,29/08/2024 16:57:33,1724936253572,-4,29/08/2024 08:57:33,187004,3,task-icdl,,39777414,BLIND,11639011,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1536x864,1536x730,,,0,Sustained Attention Task Instructions,14,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Accurate,,Sustained Attention Trials,Sustained Attention Trials,,,,,,info,END,,,,,,,0,,,,,,,,,,,,,,,,
1,1725391892951,03/09/2024 19:31:32,1725373892951,-5,03/09/2024 09:31:32,187004,3,task-icdl,,39866089,BLIND,11658165,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1585x892,1585x724,,,0,Sustained Attention Task Instructions,14,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,Sustained Attention Trials,Sustained Attention Trials,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,
2,1725391895740,03/09/2024 19:31:35,1725373895740,-5,03/09/2024 09:31:35,187004,3,task-icdl,,39866089,BLIND,11658165,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1585x892,1585x724,,,0,Sustained Attention Task Instructions,14,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,Sustained Attention Trials,Sustained Attention Trials,1,instructions,Intro,3syeo3,1,continue,,2796.9679996185305,2783.268,2796.9679996185305,2796.9679996185305,2783.268,2796.9679996185305,1,2796.9679996185305,0,0,,Click To Continue,Continue Button,2,object-56,instructions,,,,,,,
3,1725391895741,03/09/2024 19:31:35,1725373895741,-5,03/09/2024 09:31:35,187004,3,task-icdl,,39866089,BLIND,11658165,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1585x892,1585x724,,,0,Sustained Attention Task Instructions,14,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,Sustained Attention Trials,Sustained Attention Trials,,,,,,info,END,,,,,,,0,,,,,,,,,,,,,,,,
1,1725391949990,03/09/2024 19:32:29,1725366749990,-7,03/09/2024 05:32:29,187004,3,task-icdl,,39866112,BLIND,11658166,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1536x864,1536x695,,,0,Sustained Attention Task Instructions,14,Inaccurate~Accurate,1,Accurate,,Sustained Attention Trials,Sustained Attention Trials,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,
2,1725391953157,03/09/2024 19:32:33,1725366753157,-7,03/09/2024 05:32:33,187004,3,task-icdl,,39866112,BLIND,11658166,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1536x864,1536x695,,,0,Sustained Attention Task Instructions,14,Inaccurate~Accurate,1,Accurate,,Sustained Attention Trials,Sustained Attention Trials,1,instructions,Intro,3syeo3,1,continue,,3199.011999988079,3182.4120000000003,3199.011999988079,3199.011999988079,3182.4120000000003,3199.011999988079,1,3199.011999988079,0,0,,Click To Continue,Continue Button,2,object-56,instructions,,,,,,,
3,1725391953169,03/09/2024 19:32:33,1725366753169,-7,03/09/2024 05:32:33,187004,3,task-icdl,,39866112,BLIND,11658166,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1536x864,1536x695,,,0,Sustained Attention Task Instructions,14,Inaccurate~Accurate,1,Accurate,,Sustained Attention Trials,Sustained Attention Trials,,,,,,info,END,,,,,,,0,,,,,,,,,,,,,,,,
1,1725391976081,03/09/2024 19:32:56,1725370376081,-6,03/09/2024 07:32:56,187004,3,task-icdl,,39866120,BLIND,11658163,,rejected - manual,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1372x772,1372x642,,,0,Sustained Attention Task Instructions,14,Inaccurate~Accurate,2,,,Sustained Attention Trials,Sustained Attention Trials,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,
2,1725391980382,03/09/2024 19:33:00,1725370380382,-6,03/09/2024 07:33:00,187004,3,task-icdl,,39866120,BLIND,11658163,,rejected - manual,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1372x772,1372x642,,,0,Sustained Attention Task Instructions,14,Inaccurate~Accurate,2,,,Sustained Attention Trials,Sustained Attention Trials,1,instructions,Intro,3syeo3,1,continue,,4313.90799999553,4309.608,4313.90799999553,4313.90799999553,4309.608,4313.90799999553,1,4313.90799999553,0,0,,Click To Continue,Continue Button,2,object-56,instructions,,,,,,,
3,1725391980383,03/09/2024 19:33:00,1725370380383,-6,03/09/2024 07:33:00,187004,3,task-icdl,,39866120,BLIND,11658163,,rejected - manual,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1372x772,1372x642,,,0,Sustained Attention Task Instructions,14,Inaccurate~Accurate,2,,,Sustained Attention Trials,Sustained Attention Trials,,,,,,info,END,,,,,,,0,,,,,,,,,,,,,,,,
1,1725392009315,03/09/2024 19:33:29,1725374009315,-5,03/09/2024 09:33:29,187004,3,task-icdl,,39866123,BLIND,11658164,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1024x768,1024x641,,,0,Sustained Attention Task Instructions,14,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,Sustained Attention Trials,Sustained Attention Trials,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,
2,1725392015229,03/09/2024 19:33:35,1725374015229,-5,03/09/2024 09:33:35,187004,3,task-icdl,,39866123,BLIND,11658164,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1024x768,1024x641,,,0,Sustained Attention Task Instructions,14,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,Sustained Attention Trials,Sustained Attention Trials,1,instructions,Intro,3syeo3,1,continue,,7281.300000000003,7265.700000000001,7281.300000000003,7281.300000000003,7265.700000000001,7281.300000000003,1,7281.300000000003,0,0,,Click To Continue,Continue Button,2,object-56,instructions,,,,,,,
3,1725392015235,03/09/2024 19:33:35,1725374015235,-5,03/09/2024 09:33:35,187004,3,task-icdl,,39866123,BLIND,11658164,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1024x768,1024x641,,,0,Sustained Attention Task Instructions,14,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,Sustained Attention Trials,Sustained Attention Trials,,,,,,info,END,,,,,,,0,,,,,,,,,,,,,,,,
1,1725392326911,03/09/2024 19:38:46,1725377926911,-4,03/09/2024 11:38:46,187004,3,task-icdl,,39866220,BLIND,11658184,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1920x1080,1843x818,,,0,Sustained Attention Task Instructions,14,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,Sustained Attention Trials,Sustained Attention Trials,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,
2,1725392329406,03/09/2024 19:38:49,1725377929406,-4,03/09/2024 11:38:49,187004,3,task-icdl,,39866220,BLIND,11658184,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1920x1080,1843x818,,,0,Sustained Attention Task Instructions,14,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,Sustained Attention Trials,Sustained Attention Trials,1,instructions,Intro,3syeo3,1,continue,,2497.5699999999997,2483.2699999999995,2497.5699999999997,2497.5699999999997,2483.2699999999995,2497.5699999999997,1,2497.5699999999997,0,0,,Click To Continue,Continue Button,2,object-56,instructions,,,,,,,
3,1725392329407,03/09/2024 19:38:49,1725377929407,-4,03/09/2024 11:38:49,187004,3,task-icdl,,39866220,BLIND,11658184,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1920x1080,1843x818,,,0,Sustained Attention Task Instructions,14,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,Sustained Attention Trials,Sustained Attention Trials,,,,,,info,END,,,,,,,0,,,,,,,,,,,,,,,,
END OF FILE
