Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-ck1c,randomiser-8rl3,branch-tpdd,branch-qy9p,branch-phuz,branch-3j3b,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: answer,Spreadsheet: img,Spreadsheet: Screen,Spreadsheet: answer2,Spreadsheet: answer3,Manipulation: Spreadsheet,Store: correct2,Store: Total2
4,1736880091192,14/01/2025 18:41:31,1736858491192,-6,14/01/2025 06:41:31,153647,19,task-xcgh,repeat-3dmk#3->-repeat-tj2w#2,42475786,BLIND,12393674,,complete,,6786aaf2bf26d11963bdaad8,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x695,,,0,Memory Practice Clone,7,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,,Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,1,image,Trials,mxeghn,1,response,1,13616.499999928474,13613.8,13616.499999928474,13616.499999928474,13613.8,13616.499999928474,1,13616.499999928474,0,0,,Keyboard Response,Keyboard Response,2,object-4,image,1,instr_photo_3.jpg,Screen 3,5,3,,1,1
5,1736880111681,14/01/2025 18:41:51,1736858511681,-6,14/01/2025 06:41:51,153647,19,task-xcgh,repeat-3dmk#3->-repeat-tj2w#2,42475786,BLIND,12393674,,complete,,6786aaf2bf26d11963bdaad8,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x695,,,0,Memory Practice Clone,7,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,,Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,1,image,Screen 3,ornkij,2,response,3,19489.699999952318,19486.1,19489.699999952318,19489.699999952318,19486.1,19489.699999952318,1,19489.699999952318,0,0,,Keyboard Response,Keyboard Response,2,object-25,image,1,instr_photo_3.jpg,Screen 3,5,3,,2,2
6,1736880125361,14/01/2025 18:42:05,1736858525361,-6,14/01/2025 06:42:05,153647,19,task-xcgh,repeat-3dmk#3->-repeat-tj2w#2,42475786,BLIND,12393674,,complete,,6786aaf2bf26d11963bdaad8,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x695,,,0,Memory Practice Clone,7,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,,Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,1,image,Screen 2,ou4ign,3,response,5,12682.599999928476,12679.400000000001,12682.599999928476,12682.599999928476,12679.400000000001,12682.599999928476,1,12682.599999928476,0,0,,Keyboard Response,Keyboard Response,3,object-22,image,1,instr_photo_3.jpg,Screen 3,5,3,,3,3
7,1736880126359,14/01/2025 18:42:06,1736858526359,-6,14/01/2025 06:42:06,153647,19,task-xcgh,repeat-3dmk#3->-repeat-tj2w#2,42475786,BLIND,12393674,,complete,,6786aaf2bf26d11963bdaad8,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x695,,,0,Memory Practice Clone,7,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,,Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,,,,,,info,END,,,54814,,,,0,,,,,,,,,,,,,,,,,
1,1736880485280,14/01/2025 18:48:05,1736862485280,-5,14/01/2025 08:48:05,153647,19,task-xcgh,repeat-3dmk#2->-repeat-tj2w#1,42475950,BLIND,12393679,,complete,,6786aaf1c687d16642ca5e57,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x713,,,0,Memory Practice Clone,7,Inaccurate~Accurate,2,,Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,,
2,1736880492908,14/01/2025 18:48:12,1736862492908,-5,14/01/2025 08:48:12,153647,19,task-xcgh,repeat-3dmk#2->-repeat-tj2w#1,42475950,BLIND,12393679,,complete,,6786aaf1c687d16642ca5e57,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x713,,,0,Memory Practice Clone,7,Inaccurate~Accurate,2,,Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,1,instructions,Screen 2,1kaj8e,1,continue,,7632.352000047684,7616.951999999999,7632.352000047684,7632.352000047684,7616.951999999999,7632.352000047684,1,7632.352000047684,0,0,,Click To Continue,Continue Button,2,object-7,instructions,,,,,,,0,0
3,1736880495892,14/01/2025 18:48:15,1736862495892,-5,14/01/2025 08:48:15,153647,19,task-xcgh,repeat-3dmk#2->-repeat-tj2w#1,42475950,BLIND,12393679,,complete,,6786aaf1c687d16642ca5e57,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x713,,,0,Memory Practice Clone,7,Inaccurate~Accurate,2,,Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,1,instructions,Screen 3,j5lb3b,2,timedOut,,2999.600000095368,2999.2000000000007,2999.600000095368,2999.600000095368,2999.2000000000007,2999.600000095368,1,2999.600000095368,0,0,,Time Limit,screen,0,screen,instructions,,,,,,,0,0
4,1736880506878,14/01/2025 18:48:26,1736862506878,-5,14/01/2025 08:48:26,153647,19,task-xcgh,repeat-3dmk#2->-repeat-tj2w#1,42475950,BLIND,12393679,,complete,,6786aaf1c687d16642ca5e57,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x713,,,0,Memory Practice Clone,7,Inaccurate~Accurate,2,,Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,1,image,Trials,mxeghn,1,response,1,10984.699999999997,10968.099999999999,10984.699999999997,10984.699999999997,10968.099999999999,10984.699999999997,1,10984.699999999997,0,0,,Keyboard Response,Keyboard Response,2,object-4,image,1,instr_photo_3.jpg,Screen 3,5,3,,1,1
5,1736880512535,14/01/2025 18:48:32,1736862512535,-5,14/01/2025 08:48:32,153647,19,task-xcgh,repeat-3dmk#2->-repeat-tj2w#1,42475950,BLIND,12393679,,complete,,6786aaf1c687d16642ca5e57,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x713,,,0,Memory Practice Clone,7,Inaccurate~Accurate,2,,Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,1,image,Screen 3,ornkij,2,response,3,4674.599999952316,4666.899999999998,4674.599999952316,4674.599999952316,4666.899999999998,4674.599999952316,1,4674.599999952316,0,0,,Keyboard Response,Keyboard Response,2,object-25,image,1,instr_photo_3.jpg,Screen 3,5,3,,2,2
6,1736880524488,14/01/2025 18:48:44,1736862524488,-5,14/01/2025 08:48:44,153647,19,task-xcgh,repeat-3dmk#2->-repeat-tj2w#1,42475950,BLIND,12393679,,complete,,6786aaf1c687d16642ca5e57,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x713,,,0,Memory Practice Clone,7,Inaccurate~Accurate,2,,Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,1,image,Screen 2,ou4ign,3,response,4,10960.600000047685,10950.5,10960.600000047685,10960.600000047685,10950.5,10960.600000047685,0,10960.600000047685,0,0,,Keyboard Response,Keyboard Response,3,object-22,image,1,instr_photo_3.jpg,Screen 3,5,3,,2,3
7,1736880525480,14/01/2025 18:48:45,1736862525480,-5,14/01/2025 08:48:45,153647,19,task-xcgh,repeat-3dmk#2->-repeat-tj2w#1,42475950,BLIND,12393679,,complete,,6786aaf1c687d16642ca5e57,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x713,,,0,Memory Practice Clone,7,Inaccurate~Accurate,2,,Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,,,,,,info,END,,,40160,,,,0,,,,,,,,,,,,,,,,,
1,1736880567474,14/01/2025 18:49:27,1736862567474,-5,14/01/2025 08:49:27,153647,19,task-xcgh,repeat-3dmk#2->-repeat-tj2w#2,42475976,BLIND,12393679,,complete,,6786aaf1c687d16642ca5e57,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x713,,,0,Memory Practice Clone,7,Inaccurate~Accurate,2,,Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,,
2,1736880568847,14/01/2025 18:49:28,1736862568847,-5,14/01/2025 08:49:28,153647,19,task-xcgh,repeat-3dmk#2->-repeat-tj2w#2,42475976,BLIND,12393679,,complete,,6786aaf1c687d16642ca5e57,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x713,,,0,Memory Practice Clone,7,Inaccurate~Accurate,2,,Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,1,instructions,Screen 2,1kaj8e,1,continue,,1382.1999999046325,1366.1999999999998,1382.1999999046325,1382.1999999046325,1366.1999999999998,1382.1999999046325,1,1382.1999999046325,0,0,,Click To Continue,Continue Button,2,object-7,instructions,,,,,,,0,0
3,1736880571832,14/01/2025 18:49:31,1736862571832,-5,14/01/2025 08:49:31,153647,19,task-xcgh,repeat-3dmk#2->-repeat-tj2w#2,42475976,BLIND,12393679,,complete,,6786aaf1c687d16642ca5e57,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x713,,,0,Memory Practice Clone,7,Inaccurate~Accurate,2,,Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,1,instructions,Screen 3,j5lb3b,2,timedOut,,3001.1999999523164,3000.7000000000003,3001.1999999523164,3001.1999999523164,3000.7000000000003,3001.1999999523164,1,3001.1999999523164,0,0,,Time Limit,screen,0,screen,instructions,,,,,,,0,0
4,1736880574650,14/01/2025 18:49:34,1736862574650,-5,14/01/2025 08:49:34,153647,19,task-xcgh,repeat-3dmk#2->-repeat-tj2w#2,42475976,BLIND,12393679,,complete,,6786aaf1c687d16642ca5e57,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x713,,,0,Memory Practice Clone,7,Inaccurate~Accurate,2,,Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,1,image,Trials,mxeghn,1,response,1,2816.300000000002,2799.9000000000005,2816.300000000002,2816.300000000002,2799.9000000000005,2816.300000000002,1,2816.300000000002,0,0,,Keyboard Response,Keyboard Response,2,object-4,image,1,instr_photo_3.jpg,Screen 3,5,3,,1,1
5,1736880589824,14/01/2025 18:49:49,1736862589824,-5,14/01/2025 08:49:49,153647,19,task-xcgh,repeat-3dmk#2->-repeat-tj2w#2,42475976,BLIND,12393679,,complete,,6786aaf1c687d16642ca5e57,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x713,,,0,Memory Practice Clone,7,Inaccurate~Accurate,2,,Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,1,image,Screen 3,ornkij,2,response,3,14192.4,14184.9,14192.4,14192.4,14184.9,14192.4,1,14192.4,0,0,,Keyboard Response,Keyboard Response,2,object-25,image,1,instr_photo_3.jpg,Screen 3,5,3,,2,2
6,1736880599129,14/01/2025 18:49:59,1736862599129,-5,14/01/2025 08:49:59,153647,19,task-xcgh,repeat-3dmk#2->-repeat-tj2w#2,42475976,BLIND,12393679,,complete,,6786aaf1c687d16642ca5e57,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x713,,,0,Memory Practice Clone,7,Inaccurate~Accurate,2,,Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,1,image,Screen 2,ou4ign,3,response,5,8312,8300.400000000001,8312,8312,8300.400000000001,8312,1,8312,0,0,,Keyboard Response,Keyboard Response,3,object-22,image,1,instr_photo_3.jpg,Screen 3,5,3,,3,3
7,1736880600118,14/01/2025 18:50:00,1736862600118,-5,14/01/2025 08:50:00,153647,19,task-xcgh,repeat-3dmk#2->-repeat-tj2w#2,42475976,BLIND,12393679,,complete,,6786aaf1c687d16642ca5e57,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x713,,,0,Memory Practice Clone,7,Inaccurate~Accurate,2,,Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,,,,,,info,END,,,32618,,,,0,,,,,,,,,,,,,,,,,
1,1736883419759,14/01/2025 19:36:59,1736865419759,-5,14/01/2025 09:36:59,153647,19,task-xcgh,repeat-3dmk#1->-repeat-tj2w#1,42477261,BLIND,12394123,,complete,,6786b88a4d0bfe33f50c2a24,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x695,,,0,Memory Practice Clone,7,Accurate,2,,Accurate,,Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,,
2,1736883424059,14/01/2025 19:37:04,1736865424059,-5,14/01/2025 09:37:04,153647,19,task-xcgh,repeat-3dmk#1->-repeat-tj2w#1,42477261,BLIND,12394123,,complete,,6786b88a4d0bfe33f50c2a24,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x695,,,0,Memory Practice Clone,7,Accurate,2,,Accurate,,Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,1,instructions,Screen 2,1kaj8e,1,continue,,4321.3,4317.3,4321.3,4321.3,4317.3,4321.3,1,4321.3,0,0,,Click To Continue,Continue Button,2,object-7,instructions,,,,,,,0,0
3,1736883427056,14/01/2025 19:37:07,1736865427056,-5,14/01/2025 09:37:07,153647,19,task-xcgh,repeat-3dmk#1->-repeat-tj2w#1,42477261,BLIND,12394123,,complete,,6786b88a4d0bfe33f50c2a24,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x695,,,0,Memory Practice Clone,7,Accurate,2,,Accurate,,Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,1,instructions,Screen 3,j5lb3b,2,timedOut,,3000.5,2999.6000000000004,3000.5,3000.5,2999.6000000000004,3000.5,1,3000.5,0,0,,Time Limit,screen,0,screen,instructions,,,,,,,0,0
4,1736883430177,14/01/2025 19:37:10,1736865430177,-5,14/01/2025 09:37:10,153647,19,task-xcgh,repeat-3dmk#1->-repeat-tj2w#1,42477261,BLIND,12394123,,complete,,6786b88a4d0bfe33f50c2a24,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x695,,,0,Memory Practice Clone,7,Accurate,2,,Accurate,,Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,1,image,Trials,mxeghn,1,response,1,3116.3999999999996,3099.8999999999996,3116.3999999999996,3116.3999999999996,3099.8999999999996,3116.3999999999996,1,3116.3999999999996,0,0,,Keyboard Response,Keyboard Response,2,object-4,image,1,instr_photo_3.jpg,Screen 3,5,3,,1,1
5,1736883437349,14/01/2025 19:37:17,1736865437349,-5,14/01/2025 09:37:17,153647,19,task-xcgh,repeat-3dmk#1->-repeat-tj2w#1,42477261,BLIND,12394123,,complete,,6786b88a4d0bfe33f50c2a24,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x695,,,0,Memory Practice Clone,7,Accurate,2,,Accurate,,Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,1,image,Screen 3,ornkij,2,response,3,6193.600000071525,6183.399999999998,6193.600000071525,6193.600000071525,6183.399999999998,6193.600000071525,1,6193.600000071525,0,0,,Keyboard Response,Keyboard Response,2,object-25,image,1,instr_photo_3.jpg,Screen 3,5,3,,2,2
6,1736883445520,14/01/2025 19:37:25,1736865445520,-5,14/01/2025 09:37:25,153647,19,task-xcgh,repeat-3dmk#1->-repeat-tj2w#1,42477261,BLIND,12394123,,complete,,6786b88a4d0bfe33f50c2a24,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x695,,,0,Memory Practice Clone,7,Accurate,2,,Accurate,,Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,1,image,Screen 2,ou4ign,3,response,5,7180.9000000000015,7166.9000000000015,7180.9000000000015,7180.9000000000015,7166.9000000000015,7180.9000000000015,1,7180.9000000000015,0,0,,Keyboard Response,Keyboard Response,3,object-22,image,1,instr_photo_3.jpg,Screen 3,5,3,,3,3
7,1736883446514,14/01/2025 19:37:26,1736865446514,-5,14/01/2025 09:37:26,153647,19,task-xcgh,repeat-3dmk#1->-repeat-tj2w#1,42477261,BLIND,12394123,,complete,,6786b88a4d0bfe33f50c2a24,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x695,,,0,Memory Practice Clone,7,Accurate,2,,Accurate,,Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,,,,,,info,END,,,26728,,,,0,,,,,,,,,,,,,,,,,
1,1736883596997,14/01/2025 19:39:56,1736865596997,-5,14/01/2025 09:39:56,153647,19,task-xcgh,repeat-3dmk#2->-repeat-tj2w#1,42477352,BLIND,12394126,,complete,,6786b92a927bff134b80246d,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1517x871,1512x863,,,0,Memory Practice Clone,7,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,,Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,,
2,1736883670174,14/01/2025 19:41:10,1736865670174,-5,14/01/2025 09:41:10,153647,19,task-xcgh,repeat-3dmk#2->-repeat-tj2w#1,42477352,BLIND,12394126,,complete,,6786b92a927bff134b80246d,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1517x871,1512x863,,,0,Memory Practice Clone,7,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,,Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,1,instructions,Screen 2,1kaj8e,1,continue,,73189.40000001788,73183.3,73189.40000001788,73189.40000001788,73183.3,73189.40000001788,1,73189.40000001788,0,0,,Click To Continue,Continue Button,2,object-7,instructions,,,,,,,0,0
3,1736883673168,14/01/2025 19:41:13,1736865673168,-5,14/01/2025 09:41:13,153647,19,task-xcgh,repeat-3dmk#2->-repeat-tj2w#1,42477352,BLIND,12394126,,complete,,6786b92a927bff134b80246d,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1517x871,1512x863,,,0,Memory Practice Clone,7,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,,Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,1,instructions,Screen 3,j5lb3b,2,timedOut,,3001.000000023836,3000,3001.000000023836,3001.000000023836,3000,3001.000000023836,1,3001.000000023836,0,0,,Time Limit,screen,0,screen,instructions,,,,,,,0,0
