Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-ck1c,randomiser-8rl3,branch-tpdd,branch-qy9p,branch-phuz,branch-3j3b,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Manipulation: Spreadsheet,Store: correct
1,1736879979024,14/01/2025 18:39:39,1736854779024,-7,14/01/2025 04:39:39,153647,19,task-4d82,repeat-3dmk#1->-repeat-ku6w#2,42475745,BLIND,12393678,,complete,,6786aaf3c6c15def4d8c582d,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 131.0.0.0,1920x1080,1920x993,,,0,Advance (Memory),2,Accurate,1,Inaccurate~Accurate,,Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
2,1736879981300,14/01/2025 18:39:41,1736854781300,-7,14/01/2025 04:39:41,153647,19,task-4d82,repeat-3dmk#1->-repeat-ku6w#2,42475745,BLIND,12393678,,complete,,6786aaf3c6c15def4d8c582d,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 131.0.0.0,1920x1080,1920x993,,,0,Advance (Memory),2,Accurate,1,Inaccurate~Accurate,,Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,1,Advance Instructions,Screen 1,klqz88,1,continue,,2293.4879999985096,2283.388,2293.4879999985096,2293.4879999985096,2283.388,2293.4879999985096,1,2293.4879999985096,0,0,,Click To Continue,Continue Button,2,object-2,Advance Instructions,,59
3,1736879981301,14/01/2025 18:39:41,1736854781301,-7,14/01/2025 04:39:41,153647,19,task-4d82,repeat-3dmk#1->-repeat-ku6w#2,42475745,BLIND,12393678,,complete,,6786aaf3c6c15def4d8c582d,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 131.0.0.0,1920x1080,1920x993,,,0,Advance (Memory),2,Accurate,1,Inaccurate~Accurate,,Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,,,,,,info,END,,,2249,,,,0,,,,,,,,,,,
1,1736880187779,14/01/2025 18:43:07,1736858587779,-6,14/01/2025 06:43:07,153647,19,task-4d82,repeat-3dmk#2->-repeat-ku6w#1,42475822,BLIND,12393714,,complete,,6786ab72b72bf916222339d8,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1366x768,2049x976,,,0,Advance (Memory),2,Inaccurate~Accurate,1,Accurate,,Inaccurate~Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
2,1736880189590,14/01/2025 18:43:09,1736858589590,-6,14/01/2025 06:43:09,153647,19,task-4d82,repeat-3dmk#2->-repeat-ku6w#1,42475822,BLIND,12393714,,complete,,6786ab72b72bf916222339d8,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1366x768,2049x976,,,0,Advance (Memory),2,Inaccurate~Accurate,1,Accurate,,Inaccurate~Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,1,Advance Instructions,Screen 1,klqz88,1,continue,,1817.8099999523165,1811.21,1817.8099999523165,1817.8099999523165,1811.21,1817.8099999523165,1,1817.8099999523165,0,0,,Click To Continue,Continue Button,2,object-2,Advance Instructions,,64
3,1736880189591,14/01/2025 18:43:09,1736858589591,-6,14/01/2025 06:43:09,153647,19,task-4d82,repeat-3dmk#2->-repeat-ku6w#1,42475822,BLIND,12393714,,complete,,6786ab72b72bf916222339d8,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1366x768,2049x976,,,0,Advance (Memory),2,Inaccurate~Accurate,1,Accurate,,Inaccurate~Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,,,,,,info,END,,,1790,,,,0,,,,,,,,,,,
1,1736880296735,14/01/2025 18:44:56,1736862296735,-5,14/01/2025 08:44:56,153647,19,task-4d82,repeat-3dmk#2->-repeat-ku6w#4,42475873,BLIND,12393689,,complete,,6786aaf5a728d9311a5fb18e,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x717,,,0,Advance (Memory),2,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
2,1736880298707,14/01/2025 18:44:58,1736862298707,-5,14/01/2025 08:44:58,153647,19,task-4d82,repeat-3dmk#2->-repeat-ku6w#4,42475873,BLIND,12393689,,complete,,6786aaf5a728d9311a5fb18e,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x717,,,0,Advance (Memory),2,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,1,Advance Instructions,Screen 1,klqz88,1,continue,,1983.099999976158,1966.5999999999995,1983.099999976158,1983.099999976158,1966.5999999999995,1983.099999976158,1,1983.099999976158,0,0,,Click To Continue,Continue Button,2,object-2,Advance Instructions,,62
3,1736880298709,14/01/2025 18:44:58,1736862298709,-5,14/01/2025 08:44:58,153647,19,task-4d82,repeat-3dmk#2->-repeat-ku6w#4,42475873,BLIND,12393689,,complete,,6786aaf5a728d9311a5fb18e,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x717,,,0,Advance (Memory),2,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,,,,,,info,END,,,1964,,,,0,,,,,,,,,,,
1,1736881602424,14/01/2025 19:06:42,1736852802424,-8,14/01/2025 03:06:42,153647,19,task-4d82,repeat-3dmk#4->-repeat-ku6w#4,42476524,BLIND,12393685,,complete,,6786aaf475daa490845831e6,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1280x720,1280x593,,,0,Advance (Memory),2,Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
2,1736881610770,14/01/2025 19:06:50,1736852810770,-8,14/01/2025 03:06:50,153647,19,task-4d82,repeat-3dmk#4->-repeat-ku6w#4,42476524,BLIND,12393685,,complete,,6786aaf475daa490845831e6,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1280x720,1280x593,,,0,Advance (Memory),2,Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,1,Advance Instructions,Screen 1,klqz88,1,continue,,18373.900000000373,18363.2,18373.900000000373,18373.900000000373,18363.2,18373.900000000373,1,18373.900000000373,0,0,,Click To Continue,Continue Button,2,object-2,Advance Instructions,,68
3,1736881610777,14/01/2025 19:06:50,1736852810777,-8,14/01/2025 03:06:50,153647,19,task-4d82,repeat-3dmk#4->-repeat-ku6w#4,42476524,BLIND,12393685,,complete,,6786aaf475daa490845831e6,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1280x720,1280x593,,,0,Advance (Memory),2,Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,,,,,,info,END,,,8337,,,,0,,,,,,,,,,,
1,1736883577412,14/01/2025 19:39:37,1736858377412,-7,14/01/2025 05:39:37,153647,19,task-4d82,repeat-3dmk#4->-repeat-ku6w#3,42477344,BLIND,12394117,,complete,,6786b88c21935c1142b8c319,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x960,1536x791,,,0,Advance (Memory),2,Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
2,1736883579214,14/01/2025 19:39:39,1736858379214,-7,14/01/2025 05:39:39,153647,19,task-4d82,repeat-3dmk#4->-repeat-ku6w#3,42477344,BLIND,12394117,,complete,,6786b88c21935c1142b8c319,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x960,1536x791,,,0,Advance (Memory),2,Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,1,Advance Instructions,Screen 1,klqz88,1,continue,,1806.837999988079,1801.8379999999997,1806.837999988079,1806.837999988079,1801.8379999999997,1806.837999988079,1,1806.837999988079,0,0,,Click To Continue,Continue Button,2,object-2,Advance Instructions,,57
