Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-ck1c,randomiser-8rl3,branch-tpdd,branch-qy9p,branch-phuz,branch-3j3b,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: type,Spreadsheet: answer,Spreadsheet: memory,Spreadsheet: randomise,Spreadsheet: img,Manipulation: Spreadsheet
21,1736880050604,14/01/2025 18:40:50,1736854850604,-7,14/01/2025 04:40:50,153647,19,task-tak4,repeat-3dmk#1->-repeat-ku6w#2,42475748,BLIND,12393678,,complete,,6786aaf3c6c15def4d8c582d,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 131.0.0.0,1920x1080,1920x993,,,0,Memory Task (Clone 3),10,Accurate,1,Inaccurate~Accurate,,Inaccurate~Accurate,,memory_resampled,memory_resampled,20,image,Screen 3,zz7hbh,1,response,F,1531.5999999996275,1516.699999999997,1531.5999999996275,1531.5999999996275,1516.699999999997,1531.5999999996275,1,1531.5999999996275,0,0,,Keyboard Response,Image,1,object-1907,image,target,F,filler,1,fc7354a0bbef269140ce76bff20aa450.jpg,
22,1736880051966,14/01/2025 18:40:51,1736854851966,-7,14/01/2025 04:40:51,153647,19,task-tak4,repeat-3dmk#1->-repeat-ku6w#2,42475748,BLIND,12393678,,complete,,6786aaf3c6c15def4d8c582d,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 131.0.0.0,1920x1080,1920x993,,,0,Memory Task (Clone 3),10,Accurate,1,Inaccurate~Accurate,,Inaccurate~Accurate,,memory_resampled,memory_resampled,21,image,Screen 3,zz7hbh,1,response,F,1376.2999999981403,1366.699999999997,1376.2999999981403,1376.2999999981403,1366.699999999997,1376.2999999981403,1,1376.2999999981403,0,0,,Keyboard Response,Image,1,object-1907,image,target,F,filler,1,d5b5180e8720bf487dc9154b77cb6821.jpg,
23,1736880053325,14/01/2025 18:40:53,1736854853325,-7,14/01/2025 04:40:53,153647,19,task-tak4,repeat-3dmk#1->-repeat-ku6w#2,42475748,BLIND,12393678,,complete,,6786aaf3c6c15def4d8c582d,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 131.0.0.0,1920x1080,1920x993,,,0,Memory Task (Clone 3),10,Accurate,1,Inaccurate~Accurate,,Inaccurate~Accurate,,memory_resampled,memory_resampled,22,image,Screen 3,zz7hbh,1,response,A,1366.5999999999913,1350,1366.5999999999913,1366.5999999999913,1350,1366.5999999999913,1,1366.5999999999913,0,0,,Keyboard Response,Image,1,object-1907,image,target,F,target,1,Landscapes_002_h.jpg,
24,1736880055654,14/01/2025 18:40:55,1736854855654,-7,14/01/2025 04:40:55,153647,19,task-tak4,repeat-3dmk#1->-repeat-ku6w#2,42475748,BLIND,12393678,,complete,,6786aaf3c6c15def4d8c582d,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 131.0.0.0,1920x1080,1920x993,,,0,Memory Task (Clone 3),10,Accurate,1,Inaccurate~Accurate,,Inaccurate~Accurate,,memory_resampled,memory_resampled,23,image,Screen 3,zz7hbh,1,response,B,2347.8000000011234,2333.300000000003,2347.8000000011234,2347.8000000011234,2333.300000000003,2347.8000000011234,1,2347.8000000011234,0,0,,Keyboard Response,Image,1,object-1907,image,target,F,target,1,1ee7db919447af22c4e020dc971d886d.jpg,
25,1736880058850,14/01/2025 18:40:58,1736854858850,-7,14/01/2025 04:40:58,153647,19,task-tak4,repeat-3dmk#1->-repeat-ku6w#2,42475748,BLIND,12393678,,complete,,6786aaf3c6c15def4d8c582d,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 131.0.0.0,1920x1080,1920x993,,,0,Memory Task (Clone 3),10,Accurate,1,Inaccurate~Accurate,,Inaccurate~Accurate,,memory_resampled,memory_resampled,24,image,Screen 3,zz7hbh,1,response,C,3211.0000000011205,3199.9000000000087,3211.0000000011205,3211.0000000011205,3199.9000000000087,3211.0000000011205,1,3211.0000000011205,0,0,,Keyboard Response,Image,1,object-1907,image,target,F,filler,1,158014689825043d5b49ffcf135892b5.jpg,
26,1736880061159,14/01/2025 18:41:01,1736854861159,-7,14/01/2025 04:41:01,153647,19,task-tak4,repeat-3dmk#1->-repeat-ku6w#2,42475748,BLIND,12393678,,complete,,6786aaf3c6c15def4d8c582d,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 131.0.0.0,1920x1080,1920x993,,,0,Memory Task (Clone 3),10,Accurate,1,Inaccurate~Accurate,,Inaccurate~Accurate,,memory_resampled,memory_resampled,25,image,Screen 3,zz7hbh,1,response,F,2316.7999999999884,2300.0999999999913,2316.7999999999884,2316.7999999999884,2300.0999999999913,2316.7999999999884,1,2316.7999999999884,0,0,,Keyboard Response,Image,1,object-1907,image,target,F,target,1,ff296975cff994a989c6146faba10ef2.jpg,
27,1736880062036,14/01/2025 18:41:02,1736854862036,-7,14/01/2025 04:41:02,153647,19,task-tak4,repeat-3dmk#1->-repeat-ku6w#2,42475748,BLIND,12393678,,complete,,6786aaf3c6c15def4d8c582d,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 131.0.0.0,1920x1080,1920x993,,,0,Memory Task (Clone 3),10,Accurate,1,Inaccurate~Accurate,,Inaccurate~Accurate,,memory_resampled,memory_resampled,26,image,Screen 3,zz7hbh,1,response,F,896.7999999981403,883.4000000000087,896.7999999981403,896.7999999981403,883.4000000000087,896.7999999981403,1,896.7999999981403,0,0,,Keyboard Response,Image,1,object-1907,image,target,F,filler,1,1fbe50e9fbfb4cd25adb8887c3a48e67.jpg,
28,1736880063388,14/01/2025 18:41:03,1736854863388,-7,14/01/2025 04:41:03,153647,19,task-tak4,repeat-3dmk#1->-repeat-ku6w#2,42475748,BLIND,12393678,,complete,,6786aaf3c6c15def4d8c582d,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 131.0.0.0,1920x1080,1920x993,,,0,Memory Task (Clone 3),10,Accurate,1,Inaccurate~Accurate,,Inaccurate~Accurate,,memory_resampled,memory_resampled,27,image,Screen 3,zz7hbh,1,response,A,1365.4999999996217,1349.8999999999942,1365.4999999996217,1365.4999999996217,1349.8999999999942,1365.4999999996217,1,1365.4999999996217,0,0,,Keyboard Response,Image,1,object-1907,image,target,F,filler,1,Lake 11.jpg,
29,1736880064555,14/01/2025 18:41:04,1736854864555,-7,14/01/2025 04:41:04,153647,19,task-tak4,repeat-3dmk#1->-repeat-ku6w#2,42475748,BLIND,12393678,,complete,,6786aaf3c6c15def4d8c582d,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 131.0.0.0,1920x1080,1920x993,,,0,Memory Task (Clone 3),10,Accurate,1,Inaccurate~Accurate,,Inaccurate~Accurate,,memory_resampled,memory_resampled,28,image,Screen 3,zz7hbh,1,response,A,1182.5999999996275,1166.699999999997,1182.5999999996275,1182.5999999996275,1166.699999999997,1182.5999999996275,1,1182.5999999996275,0,0,,Keyboard Response,Image,1,object-1907,image,target,F,target,1,6a8a7d8712318130339bb151a1a480d1.jpg,
30,1736880066548,14/01/2025 18:41:06,1736854866548,-7,14/01/2025 04:41:06,153647,19,task-tak4,repeat-3dmk#1->-repeat-ku6w#2,42475748,BLIND,12393678,,complete,,6786aaf3c6c15def4d8c582d,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 131.0.0.0,1920x1080,1920x993,,,0,Memory Task (Clone 3),10,Accurate,1,Inaccurate~Accurate,,Inaccurate~Accurate,,memory_resampled,memory_resampled,29,image,Screen 3,zz7hbh,1,response,F,2008.3999999996304,2000,2008.3999999996304,2008.3999999996304,2000,2008.3999999996304,1,2008.3999999996304,0,0,,Keyboard Response,Image,1,object-1907,image,target,F,target,1,6c34e2878569d763bdd92cdc72c8be88.jpg,
31,1736880067428,14/01/2025 18:41:07,1736854867428,-7,14/01/2025 04:41:07,153647,19,task-tak4,repeat-3dmk#1->-repeat-ku6w#2,42475748,BLIND,12393678,,complete,,6786aaf3c6c15def4d8c582d,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 131.0.0.0,1920x1080,1920x993,,,0,Memory Task (Clone 3),10,Accurate,1,Inaccurate~Accurate,,Inaccurate~Accurate,,memory_resampled,memory_resampled,30,image,Screen 3,zz7hbh,1,response,F,888.2000000003754,883.4000000000087,888.2000000003754,888.2000000003754,883.4000000000087,888.2000000003754,1,888.2000000003754,0,0,,Keyboard Response,Image,1,object-1907,image,target,F,filler,1,7e7c6491904659cda90b353efa05c36c.jpg,
32,1736880068516,14/01/2025 18:41:08,1736854868516,-7,14/01/2025 04:41:08,153647,19,task-tak4,repeat-3dmk#1->-repeat-ku6w#2,42475748,BLIND,12393678,,complete,,6786aaf3c6c15def4d8c582d,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 131.0.0.0,1920x1080,1920x993,,,0,Memory Task (Clone 3),10,Accurate,1,Inaccurate~Accurate,,Inaccurate~Accurate,,memory_resampled,memory_resampled,31,image,Screen 3,zz7hbh,1,response,A,1093.1000000011118,1083.2999999999884,1093.1000000011118,1093.1000000011118,1083.2999999999884,1093.1000000011118,1,1093.1000000011118,0,0,,Keyboard Response,Image,1,object-1907,image,target,F,target,1,NegMidNonsoc_16.jpg,
33,1736880070841,14/01/2025 18:41:10,1736854870841,-7,14/01/2025 04:41:10,153647,19,task-tak4,repeat-3dmk#1->-repeat-ku6w#2,42475748,BLIND,12393678,,complete,,6786aaf3c6c15def4d8c582d,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 131.0.0.0,1920x1080,1920x993,,,0,Memory Task (Clone 3),10,Accurate,1,Inaccurate~Accurate,,Inaccurate~Accurate,,memory_resampled,memory_resampled,32,image,Screen 3,zz7hbh,1,response,C,2332.8000000011234,2316.7000000000116,2332.8000000011234,2332.8000000011234,2316.7000000000116,2332.8000000011234,1,2332.8000000011234,0,0,,Keyboard Response,Image,1,object-1907,image,target,F,filler,1,fe05bcff562f480c546995c681444a88.jpg,
34,1736880072603,14/01/2025 18:41:12,1736854872603,-7,14/01/2025 04:41:12,153647,19,task-tak4,repeat-3dmk#1->-repeat-ku6w#2,42475748,BLIND,12393678,,complete,,6786aaf3c6c15def4d8c582d,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 131.0.0.0,1920x1080,1920x993,,,0,Memory Task (Clone 3),10,Accurate,1,Inaccurate~Accurate,,Inaccurate~Accurate,,memory_resampled,memory_resampled,33,image,Screen 3,zz7hbh,1,response,A,1780.6999999988766,1766.5999999999913,1780.6999999988766,1780.6999999988766,1766.5999999999913,1780.6999999988766,1,1780.6999999988766,0,0,,Keyboard Response,Image,1,object-1907,image,target,F,target,1,4d617813ee2d6d8c2ce9cc2d540e163f.jpg,
35,1736880074500,14/01/2025 18:41:14,1736854874500,-7,14/01/2025 04:41:14,153647,19,task-tak4,repeat-3dmk#1->-repeat-ku6w#2,42475748,BLIND,12393678,,complete,,6786aaf3c6c15def4d8c582d,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 131.0.0.0,1920x1080,1920x993,,,0,Memory Task (Clone 3),10,Accurate,1,Inaccurate~Accurate,,Inaccurate~Accurate,,memory_resampled,memory_resampled,34,image,Screen 3,zz7hbh,1,response,B,1910.3999999996304,1900,1910.3999999996304,1910.3999999996304,1900,1910.3999999996304,1,1910.3999999996304,0,0,,Keyboard Response,Image,1,object-1907,image,target,F,filler,1,dda7c54d92c7279ad21757f349c7cb59.jpg,
