Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-ck1c,randomiser-8rl3,branch-tpdd,branch-qy9p,branch-phuz,branch-3j3b,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: answer,Spreadsheet: img,Spreadsheet: border,Spreadsheet: Screen,Manipulation: Spreadsheet,Store: Total,Store: correct
1,1736887725075,14/01/2025 20:48:45,1736866125075,-6,14/01/2025 08:48:45,153647,19,task-icdl,,42479356,BLIND,12394608,,complete,,6786c56d93061285158d9bca,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1366x768,1034x571,,,0,Sustained Attention Task Instructions,14,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Accurate,,Accurate,Sustained Attention Trials,Sustained Attention Trials,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,
2,1736887726819,14/01/2025 20:48:46,1736866126819,-6,14/01/2025 08:48:46,153647,19,task-icdl,,42479356,BLIND,12394608,,complete,,6786c56d93061285158d9bca,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1366x768,1034x571,,,0,Sustained Attention Task Instructions,14,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Accurate,,Accurate,Sustained Attention Trials,Sustained Attention Trials,1,instructions,Intro,3syeo3,1,continue,,1790.7339999999986,1774.0339999999997,1790.7339999999986,1790.7339999999986,1774.0339999999997,1790.7339999999986,1,1790.7339999999986,0,0,,Click To Continue,Continue Button,2,object-56,instructions,,,,,,,
3,1736887726822,14/01/2025 20:48:46,1736866126822,-6,14/01/2025 08:48:46,153647,19,task-icdl,,42479356,BLIND,12394608,,complete,,6786c56d93061285158d9bca,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1366x768,1034x571,,,0,Sustained Attention Task Instructions,14,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Accurate,,Accurate,Sustained Attention Trials,Sustained Attention Trials,,,,,,info,END,,,1705,,,,0,,,,,,,,,,,,,,,,
1,1736888727626,14/01/2025 21:05:27,1736867127626,-6,14/01/2025 09:05:27,153647,19,task-icdl,,42479824,BLIND,12394656,,complete,,6786cecb5678a328c0b1a88a,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x730,,,0,Sustained Attention Task Instructions,14,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,Accurate,Sustained Attention Trials,Sustained Attention Trials,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,
2,1736888736469,14/01/2025 21:05:36,1736867136469,-6,14/01/2025 09:05:36,153647,19,task-icdl,,42479824,BLIND,12394656,,complete,,6786cecb5678a328c0b1a88a,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x730,,,0,Sustained Attention Task Instructions,14,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,Accurate,Sustained Attention Trials,Sustained Attention Trials,1,instructions,Intro,3syeo3,1,continue,,8862.05000000596,8854.65,8862.05000000596,8862.05000000596,8854.65,8862.05000000596,1,8862.05000000596,0,0,,Click To Continue,Continue Button,2,object-56,instructions,,,,,,,
3,1736888736471,14/01/2025 21:05:36,1736867136471,-6,14/01/2025 09:05:36,153647,19,task-icdl,,42479824,BLIND,12394656,,complete,,6786cecb5678a328c0b1a88a,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x730,,,0,Sustained Attention Task Instructions,14,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,Accurate,Sustained Attention Trials,Sustained Attention Trials,,,,,,info,END,,,8829,,,,0,,,,,,,,,,,,,,,,
1,1736888914785,14/01/2025 21:08:34,1736870914785,-5,14/01/2025 11:08:34,153647,19,task-icdl,,42479892,BLIND,12394728,,complete,,6786d1fb415168abd9f228e9,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x738,,,0,Sustained Attention Task Instructions,14,Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Accurate,,Inaccurate~Accurate,,Sustained Attention Trials,Sustained Attention Trials,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,
2,1736888915996,14/01/2025 21:08:35,1736870915996,-5,14/01/2025 11:08:35,153647,19,task-icdl,,42479892,BLIND,12394728,,complete,,6786d1fb415168abd9f228e9,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x738,,,0,Sustained Attention Task Instructions,14,Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Accurate,,Inaccurate~Accurate,,Sustained Attention Trials,Sustained Attention Trials,1,instructions,Intro,3syeo3,1,continue,,1218.3160002861023,1215.9160000000002,1218.3160002861023,1218.3160002861023,1215.9160000000002,1218.3160002861023,1,1218.3160002861023,0,0,,Click To Continue,Continue Button,2,object-56,instructions,,,,,,,
3,1736888915997,14/01/2025 21:08:35,1736870915997,-5,14/01/2025 11:08:35,153647,19,task-icdl,,42479892,BLIND,12394728,,complete,,6786d1fb415168abd9f228e9,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x738,,,0,Sustained Attention Task Instructions,14,Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Accurate,,Inaccurate~Accurate,,Sustained Attention Trials,Sustained Attention Trials,,,,,,info,END,,,1204,,,,0,,,,,,,,,,,,,,,,
1,1736889744424,14/01/2025 21:22:24,1736868144424,-6,14/01/2025 09:22:24,153647,19,task-icdl,,42480222,BLIND,12394789,,complete,,6786d2d8d631bf84868d9de2,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x720,1280x630,,,0,Sustained Attention Task Instructions,14,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Accurate,,Sustained Attention Trials,Sustained Attention Trials,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,
2,1736889750622,14/01/2025 21:22:30,1736868150622,-6,14/01/2025 09:22:30,153647,19,task-icdl,,42480222,BLIND,12394789,,complete,,6786d2d8d631bf84868d9de2,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x720,1280x630,,,0,Sustained Attention Task Instructions,14,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Accurate,,Sustained Attention Trials,Sustained Attention Trials,1,instructions,Intro,3syeo3,1,continue,,6210.999999982118,6200.999999999999,6210.999999982118,6210.999999982118,6200.999999999999,6210.999999982118,1,6210.999999982118,0,0,,Click To Continue,Continue Button,2,object-56,instructions,,,,,,,
3,1736889750625,14/01/2025 21:22:30,1736868150625,-6,14/01/2025 09:22:30,153647,19,task-icdl,,42480222,BLIND,12394789,,complete,,6786d2d8d631bf84868d9de2,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x720,1280x630,,,0,Sustained Attention Task Instructions,14,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Accurate,,Sustained Attention Trials,Sustained Attention Trials,,,,,,info,END,,,6190,,,,0,,,,,,,,,,,,,,,,
1,1736889958854,14/01/2025 21:25:58,1736864758854,-7,14/01/2025 07:25:58,153647,19,task-icdl,,42480305,BLIND,12394807,,complete,,6786d599415168abd9f22a11,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1440x960,1440x825,,,0,Sustained Attention Task Instructions,14,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,Accurate,,Sustained Attention Trials,Sustained Attention Trials,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,
2,1736889961453,14/01/2025 21:26:01,1736864761453,-7,14/01/2025 07:26:01,153647,19,task-icdl,,42480305,BLIND,12394807,,complete,,6786d599415168abd9f22a11,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1440x960,1440x825,,,0,Sustained Attention Task Instructions,14,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,Accurate,,Sustained Attention Trials,Sustained Attention Trials,1,instructions,Intro,3syeo3,1,continue,,2616.11400000447,2604.614,2616.11400000447,2616.11400000447,2604.614,2616.11400000447,1,2616.11400000447,0,0,,Click To Continue,Continue Button,2,object-56,instructions,,,,,,,
3,1736889961457,14/01/2025 21:26:01,1736864761457,-7,14/01/2025 07:26:01,153647,19,task-icdl,,42480305,BLIND,12394807,,complete,,6786d599415168abd9f22a11,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1440x960,1440x825,,,0,Sustained Attention Task Instructions,14,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,Accurate,,Sustained Attention Trials,Sustained Attention Trials,,,,,,info,END,,,2566,,,,0,,,,,,,,,,,,,,,,
1,1736890393209,14/01/2025 21:33:13,1736861593209,-8,14/01/2025 05:33:13,153647,19,task-icdl,,42480503,BLIND,12394798,,complete,,6786d4e4b18cba5787ac1243,computer,Desktop or Laptop,Windows 10,Firefox 134.0,1920x1080,1920x947,,,0,Sustained Attention Task Instructions,14,Inaccurate~Accurate,2,,Accurate,,Inaccurate~Accurate,Sustained Attention Trials,Sustained Attention Trials,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,
2,1736890402898,14/01/2025 21:33:22,1736861602898,-8,14/01/2025 05:33:22,153647,19,task-icdl,,42480503,BLIND,12394798,,complete,,6786d4e4b18cba5787ac1243,computer,Desktop or Laptop,Windows 10,Firefox 134.0,1920x1080,1920x947,,,0,Sustained Attention Task Instructions,14,Inaccurate~Accurate,2,,Accurate,,Inaccurate~Accurate,Sustained Attention Trials,Sustained Attention Trials,1,instructions,Intro,3syeo3,1,continue,,9692.1,9689.28,9692.1,9692.1,9689.28,9692.1,1,9692.1,0,0,,Click To Continue,Continue Button,2,object-56,instructions,,,,,,,
3,1736890402898,14/01/2025 21:33:22,1736861602898,-8,14/01/2025 05:33:22,153647,19,task-icdl,,42480503,BLIND,12394798,,complete,,6786d4e4b18cba5787ac1243,computer,Desktop or Laptop,Windows 10,Firefox 134.0,1920x1080,1920x947,,,0,Sustained Attention Task Instructions,14,Inaccurate~Accurate,2,,Accurate,,Inaccurate~Accurate,Sustained Attention Trials,Sustained Attention Trials,,,,,,info,END,,,9684,,,,0,,,,,,,,,,,,,,,,
1,1736890935930,14/01/2025 21:42:15,1736872935930,-5,14/01/2025 11:42:15,153647,19,task-icdl,,42480729,BLIND,12394923,,complete,,6786d9e7c062fa1d0c15ffc3,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x725,,,0,Sustained Attention Task Instructions,14,Accurate,2,,Inaccurate~Inaccurate~Accurate,,Inaccurate~Accurate,Sustained Attention Trials,Sustained Attention Trials,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,
2,1736890938372,14/01/2025 21:42:18,1736872938372,-5,14/01/2025 11:42:18,153647,19,task-icdl,,42480729,BLIND,12394923,,complete,,6786d9e7c062fa1d0c15ffc3,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x725,,,0,Sustained Attention Task Instructions,14,Accurate,2,,Inaccurate~Inaccurate~Accurate,,Inaccurate~Accurate,Sustained Attention Trials,Sustained Attention Trials,1,instructions,Intro,3syeo3,1,continue,,2461.7,2450,2461.7,2461.7,2450,2461.7,1,2461.7,0,0,,Click To Continue,Continue Button,2,object-56,instructions,,,,,,,
3,1736890938374,14/01/2025 21:42:18,1736872938374,-5,14/01/2025 11:42:18,153647,19,task-icdl,,42480729,BLIND,12394923,,complete,,6786d9e7c062fa1d0c15ffc3,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x725,,,0,Sustained Attention Task Instructions,14,Accurate,2,,Inaccurate~Inaccurate~Accurate,,Inaccurate~Accurate,Sustained Attention Trials,Sustained Attention Trials,,,,,,info,END,,,2435,,,,0,,,,,,,,,,,,,,,,
1,1736890949298,14/01/2025 21:42:29,1736862149298,-8,14/01/2025 05:42:29,153647,19,task-icdl,,42480739,BLIND,12394924,,complete,,6786d9fb480d31c2b71c46d0,computer,Desktop or Laptop,Mac OS 10.15,Firefox 134.0,1680x1050,1680x966,,,0,Sustained Attention Task Instructions,14,Inaccurate~Accurate,2,,Accurate,,Inaccurate~Accurate,Sustained Attention Trials,Sustained Attention Trials,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,
2,1736890951405,14/01/2025 21:42:31,1736862151405,-8,14/01/2025 05:42:31,153647,19,task-icdl,,42480739,BLIND,12394924,,complete,,6786d9fb480d31c2b71c46d0,computer,Desktop or Laptop,Mac OS 10.15,Firefox 134.0,1680x1050,1680x966,,,0,Sustained Attention Task Instructions,14,Inaccurate~Accurate,2,,Accurate,,Inaccurate~Accurate,Sustained Attention Trials,Sustained Attention Trials,1,instructions,Intro,3syeo3,1,continue,,2115.62,2107.3599999999997,2115.62,2115.62,2107.3599999999997,2115.62,1,2115.62,0,0,,Click To Continue,Continue Button,2,object-56,instructions,,,,,,,
3,1736890951407,14/01/2025 21:42:31,1736862151407,-8,14/01/2025 05:42:31,153647,19,task-icdl,,42480739,BLIND,12394924,,complete,,6786d9fb480d31c2b71c46d0,computer,Desktop or Laptop,Mac OS 10.15,Firefox 134.0,1680x1050,1680x966,,,0,Sustained Attention Task Instructions,14,Inaccurate~Accurate,2,,Accurate,,Inaccurate~Accurate,Sustained Attention Trials,Sustained Attention Trials,,,,,,info,END,,,2098,,,,0,,,,,,,,,,,,,,,,
1,1736891358237,14/01/2025 21:49:18,1736873358237,-5,14/01/2025 11:49:18,153647,19,task-icdl,,42480851,BLIND,12394803,,complete,,6786d32a329b1d694103f701,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x720,1600x732,,,0,Sustained Attention Task Instructions,14,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Accurate,,Sustained Attention Trials,Sustained Attention Trials,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,
2,1736891466667,14/01/2025 21:51:06,1736873466667,-5,14/01/2025 11:51:06,153647,19,task-icdl,,42480851,BLIND,12394803,,complete,,6786d32a329b1d694103f701,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x720,1600x732,,,0,Sustained Attention Task Instructions,14,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Accurate,,Sustained Attention Trials,Sustained Attention Trials,1,instructions,Intro,3syeo3,1,continue,,108452.02399999776,108438.524,108452.02399999776,108452.02399999776,108438.524,108452.02399999776,1,108452.02399999776,0,0,,Click To Continue,Continue Button,2,object-56,instructions,,,,,,,
3,1736891466675,14/01/2025 21:51:06,1736873466675,-5,14/01/2025 11:51:06,153647,19,task-icdl,,42480851,BLIND,12394803,,complete,,6786d32a329b1d694103f701,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x720,1600x732,,,0,Sustained Attention Task Instructions,14,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Accurate,,Sustained Attention Trials,Sustained Attention Trials,,,,,,info,END,,,108418,,,,0,,,,,,,,,,,,,,,,
1,1736892444432,14/01/2025 22:07:24,1736870844432,-6,14/01/2025 10:07:24,153647,19,task-icdl,,42481310,BLIND,12394667,,complete,,6786cefbfc0d3815f513d650,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1707x960,1708x792,,,0,Sustained Attention Task Instructions,14,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Accurate,,Inaccurate~Accurate,Sustained Attention Trials,Sustained Attention Trials,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,
2,1736892446097,14/01/2025 22:07:26,1736870846097,-6,14/01/2025 10:07:26,153647,19,task-icdl,,42481310,BLIND,12394667,,complete,,6786cefbfc0d3815f513d650,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1707x960,1708x792,,,0,Sustained Attention Task Instructions,14,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Accurate,,Inaccurate~Accurate,Sustained Attention Trials,Sustained Attention Trials,1,instructions,Intro,3syeo3,1,continue,,1692.1299999970197,1683.13,1692.1299999970197,1692.1299999970197,1683.13,1692.1299999970197,1,1692.1299999970197,0,0,,Click To Continue,Continue Button,2,object-56,instructions,,,,,,,
3,1736892446098,14/01/2025 22:07:26,1736870846098,-6,14/01/2025 10:07:26,153647,19,task-icdl,,42481310,BLIND,12394667,,complete,,6786cefbfc0d3815f513d650,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1707x960,1708x792,,,0,Sustained Attention Task Instructions,14,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Accurate,,Inaccurate~Accurate,Sustained Attention Trials,Sustained Attention Trials,,,,,,info,END,,,1645,,,,0,,,,,,,,,,,,,,,,
1,1736894227494,14/01/2025 22:37:07,1736876227494,-5,14/01/2025 12:37:07,153647,19,task-icdl,,42481761,BLIND,12395016,,complete,,6786de884498633c835569ed,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1920x1080,1920x953,,,0,Sustained Attention Task Instructions,14,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,,Accurate,Sustained Attention Trials,Sustained Attention Trials,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,
2,1736894229302,14/01/2025 22:37:09,1736876229302,-5,14/01/2025 12:37:09,153647,19,task-icdl,,42481761,BLIND,12395016,,complete,,6786de884498633c835569ed,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1920x1080,1920x953,,,0,Sustained Attention Task Instructions,14,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,,Accurate,Sustained Attention Trials,Sustained Attention Trials,1,instructions,Intro,3syeo3,1,continue,,19562.299999998882,19561.3,19562.299999998882,19562.299999998882,19561.3,19562.299999998882,1,19562.299999998882,0,0,,Click To Continue,Continue Button,2,object-56,instructions,,,,,,,
3,1736894229304,14/01/2025 22:37:09,1736876229304,-5,14/01/2025 12:37:09,153647,19,task-icdl,,42481761,BLIND,12395016,,complete,,6786de884498633c835569ed,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1920x1080,1920x953,,,0,Sustained Attention Task Instructions,14,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,,Accurate,Sustained Attention Trials,Sustained Attention Trials,,,,,,info,END,,,1797,,,,0,,,,,,,,,,,,,,,,
1,1736900379518,15/01/2025 00:19:39,1736882379518,-5,14/01/2025 14:19:39,153647,19,task-icdl,,42482754,BLIND,12395376,,complete,,6786fe1eed437ef0f0ca6707,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1366x768,1366x641,,,0,Sustained Attention Task Instructions,14,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,Accurate,,Sustained Attention Trials,Sustained Attention Trials,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,
2,1736900380771,15/01/2025 00:19:40,1736882380771,-5,14/01/2025 14:19:40,153647,19,task-icdl,,42482754,BLIND,12395376,,complete,,6786fe1eed437ef0f0ca6707,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1366x768,1366x641,,,0,Sustained Attention Task Instructions,14,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,Accurate,,Sustained Attention Trials,Sustained Attention Trials,1,instructions,Intro,3syeo3,1,continue,,1293.300000011921,1283.5,1293.300000011921,1293.300000011921,1283.5,1293.300000011921,1,1293.300000011921,0,0,,Click To Continue,Continue Button,2,object-56,instructions,,,,,,,
3,1736900380774,15/01/2025 00:19:40,1736882380774,-5,14/01/2025 14:19:40,153647,19,task-icdl,,42482754,BLIND,12395376,,complete,,6786fe1eed437ef0f0ca6707,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1366x768,1366x641,,,0,Sustained Attention Task Instructions,14,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,Accurate,,Sustained Attention Trials,Sustained Attention Trials,,,,,,info,END,,,1231,,,,0,,,,,,,,,,,,,,,,
END OF FILE
