Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-ck1c,randomiser-8rl3,branch-tpdd,branch-qy9p,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: number,Spreadsheet: img,Spreadsheet: type,Spreadsheet: answer,Spreadsheet: border,Spreadsheet: memory,Manipulation: Spreadsheet
1,1726679009072,18/09/2024 17:03:29,1726661009072,-5,18/09/2024 07:03:29,187004,3,task-6sfn,repeat-3dmk#1->-repeat-tj2w#3,40145114,BLIND,11716973,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 128.0.0.0,1536x960,1528x836,,,0,Memory Task (Clone 3),8,Accurate,2,,Inaccurate~Inaccurate~Accurate,memory_skips2,memory_skips2,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,
2,1726679014157,18/09/2024 17:03:34,1726661014157,-5,18/09/2024 07:03:34,187004,3,task-6sfn,repeat-3dmk#1->-repeat-tj2w#3,40145114,BLIND,11716973,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 128.0.0.0,1536x960,1528x836,,,0,Memory Task (Clone 3),8,Accurate,2,,Inaccurate~Inaccurate~Accurate,memory_skips2,memory_skips2,1,instructions,Screen 8,bajjy3,1,continue,,5099.98,5083.18,5099.98,5099.98,5083.18,5099.98,1,5099.98,0,0,,Click To Continue,Continue Button,2,object-1931,instructions,,,,,,,
3,1726679017140,18/09/2024 17:03:37,1726661017140,-5,18/09/2024 07:03:37,187004,3,task-6sfn,repeat-3dmk#1->-repeat-tj2w#3,40145114,BLIND,11716973,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 128.0.0.0,1536x960,1528x836,,,0,Memory Task (Clone 3),8,Accurate,2,,Inaccurate~Inaccurate~Accurate,memory_skips2,memory_skips2,1,instructions,Screen 9,bxwq68,2,timedOut,,3000.3000000715256,2999.7999999999993,3000.3000000715256,3000.3000000715256,2999.7999999999993,3000.3000000715256,1,3000.3000000715256,0,0,,Time Limit,screen,0,screen,instructions,,,,,,,
4,1726679024643,18/09/2024 17:03:44,1726661024643,-5,18/09/2024 07:03:44,187004,3,task-6sfn,repeat-3dmk#1->-repeat-tj2w#3,40145114,BLIND,11716973,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 128.0.0.0,1536x960,1528x836,,,0,Memory Task (Clone 3),8,Accurate,2,,Inaccurate~Inaccurate~Accurate,memory_skips2,memory_skips2,1,image,Screen 3,zz7hbh,1,response,5,7503.599999976159,7499.700000000001,7503.599999976159,7503.599999976159,7499.700000000001,7503.599999976159,1,7503.599999976159,0,0,,Keyboard Response,Image,1,object-1907,image,1671,1ff93f044a2f56339403ccc24740e14b.jpg,target,F,,target,
5,1726679028457,18/09/2024 17:03:48,1726661028457,-5,18/09/2024 07:03:48,187004,3,task-6sfn,repeat-3dmk#1->-repeat-tj2w#3,40145114,BLIND,11716973,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 128.0.0.0,1536x960,1528x836,,,0,Memory Task (Clone 3),8,Accurate,2,,Inaccurate~Inaccurate~Accurate,memory_skips2,memory_skips2,2,image,Screen 3,zz7hbh,1,response,5,3818.399999976158,3816.7000000000007,3818.399999976158,3818.399999976158,3816.7000000000007,3818.399999976158,1,3818.399999976158,0,0,,Keyboard Response,Image,1,object-1907,image,1751,fdda6cc29804708ad31e75527cd76e9c.jpg,target,F,,target,
6,1726679031182,18/09/2024 17:03:51,1726661031182,-5,18/09/2024 07:03:51,187004,3,task-6sfn,repeat-3dmk#1->-repeat-tj2w#3,40145114,BLIND,11716973,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 128.0.0.0,1536x960,1528x836,,,0,Memory Task (Clone 3),8,Accurate,2,,Inaccurate~Inaccurate~Accurate,memory_skips2,memory_skips2,3,image,Screen 3,zz7hbh,1,response,6,2726.1999999761574,2716.2000000000007,2726.1999999761574,2726.1999999761574,2716.2000000000007,2726.1999999761574,1,2726.1999999761574,0,0,,Keyboard Response,Image,1,object-1907,image,39,3e63504a056f9ae4d031ef5b232068fc.jpg,target,J,,filler,
7,1726679033761,18/09/2024 17:03:53,1726661033761,-5,18/09/2024 07:03:53,187004,3,task-6sfn,repeat-3dmk#1->-repeat-tj2w#3,40145114,BLIND,11716973,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 128.0.0.0,1536x960,1528x836,,,0,Memory Task (Clone 3),8,Accurate,2,,Inaccurate~Inaccurate~Accurate,memory_skips2,memory_skips2,4,image,Screen 3,zz7hbh,1,response,4,2588.9999999761567,2583.2999999999993,2588.9999999761567,2588.9999999761567,2583.2999999999993,2588.9999999761567,1,2588.9999999761567,0,0,,Keyboard Response,Image,1,object-1907,image,271,fef52d08fa721202036106f66f1505ac.jpg,target,J,,filler,
8,1726679035135,18/09/2024 17:03:55,1726661035135,-5,18/09/2024 07:03:55,187004,3,task-6sfn,repeat-3dmk#1->-repeat-tj2w#3,40145114,BLIND,11716973,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 128.0.0.0,1536x960,1528x836,,,0,Memory Task (Clone 3),8,Accurate,2,,Inaccurate~Inaccurate~Accurate,memory_skips2,memory_skips2,5,image,Screen 3,zz7hbh,1,response,4,1379.500000047683,1366.5999999999985,1379.500000047683,1379.500000047683,1366.5999999999985,1379.500000047683,1,1379.500000047683,0,0,,Keyboard Response,Image,1,object-1907,image,31,6e2de1dd06b840fb0c30558af808c851.jpg,target,J,,filler,
9,1726679036661,18/09/2024 17:03:56,1726661036661,-5,18/09/2024 07:03:56,187004,3,task-6sfn,repeat-3dmk#1->-repeat-tj2w#3,40145114,BLIND,11716973,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 128.0.0.0,1536x960,1528x836,,,0,Memory Task (Clone 3),8,Accurate,2,,Inaccurate~Inaccurate~Accurate,memory_skips2,memory_skips2,6,image,Screen 3,zz7hbh,1,response,4,1539.2000000000007,1533.2000000000007,1539.2000000000007,1539.2000000000007,1533.2000000000007,1539.2000000000007,1,1539.2000000000007,0,0,,Keyboard Response,Image,1,object-1907,image,368,1ded6e97d0ad65c21ef12e8872f75185.jpg,target,J,,filler,
10,1726679040080,18/09/2024 17:04:00,1726661040080,-5,18/09/2024 07:04:00,187004,3,task-6sfn,repeat-3dmk#1->-repeat-tj2w#3,40145114,BLIND,11716973,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 128.0.0.0,1536x960,1528x836,,,0,Memory Task (Clone 3),8,Accurate,2,,Inaccurate~Inaccurate~Accurate,memory_skips2,memory_skips2,7,image,Screen 3,zz7hbh,1,response,5,3424.899999976158,3416.5999999999985,3424.899999976158,3424.899999976158,3416.5999999999985,3424.899999976158,1,3424.899999976158,0,0,,Keyboard Response,Image,1,object-1907,image,88,Landscapes_112_v.jpg,target,J,,filler,
