Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-ck1c,randomiser-8rl3,branch-tpdd,branch-qy9p,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: number,Spreadsheet: img,Spreadsheet: type,Spreadsheet: answer,Spreadsheet: border,Spreadsheet: memory,Manipulation: Spreadsheet
1,1726680223663,18/09/2024 17:23:43,1726665823663,-4,18/09/2024 09:23:43,187004,3,task-x1rt,repeat-3dmk#3->-repeat-ku6w#1,40145607,BLIND,11716965,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1536x864,1396x632,,,0,Memory Task (instr only),5,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,memory_version_1,memory_version_1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,
2,1726680227410,18/09/2024 17:23:47,1726665827410,-4,18/09/2024 09:23:47,187004,3,task-x1rt,repeat-3dmk#3->-repeat-ku6w#1,40145607,BLIND,11716965,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1536x864,1396x632,,,0,Memory Task (instr only),5,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,memory_version_1,memory_version_1,1,instructions,Screen 1,9emqwl,1,continue,,6754.4000000059605,6739.3,6754.4000000059605,6754.4000000059605,6739.3,6754.4000000059605,1,6754.4000000059605,0,0,,Click To Continue,Continue Button,2,object-4,instructions,,,,,,,
3,1726680232082,18/09/2024 17:23:52,1726665832082,-4,18/09/2024 09:23:52,187004,3,task-x1rt,repeat-3dmk#3->-repeat-ku6w#1,40145607,BLIND,11716965,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1536x864,1396x632,,,0,Memory Task (instr only),5,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,memory_version_1,memory_version_1,1,instructions,Screen 2,rbq82w,2,continue,,4688.60000000596,4682.900000000001,4688.60000000596,4688.60000000596,4682.900000000001,4688.60000000596,1,4688.60000000596,0,0,,Click To Continue,Text,10,object-62,instructions,,,,,,,
4,1726680237225,18/09/2024 17:23:57,1726665837225,-4,18/09/2024 09:23:57,187004,3,task-x1rt,repeat-3dmk#3->-repeat-ku6w#1,40145607,BLIND,11716965,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1536x864,1396x632,,,0,Memory Task (instr only),5,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,memory_version_1,memory_version_1,1,instructions,Screen 4,8hhdnx,3,continue,,5148.40000000894,5133,5148.40000000894,5148.40000000894,5133,5148.40000000894,1,5148.40000000894,0,0,,Click To Continue,Text,10,object-80,instructions,,,,,,,
5,1726680239910,18/09/2024 17:23:59,1726665839910,-4,18/09/2024 09:23:59,187004,3,task-x1rt,repeat-3dmk#3->-repeat-ku6w#1,40145607,BLIND,11716965,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1536x864,1396x632,,,0,Memory Task (instr only),5,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,memory_version_1,memory_version_1,1,instructions,Screen 6,5bug7j,4,continue,,2699.9999999999964,2683.399999999998,2699.9999999999964,2699.9999999999964,2683.399999999998,2699.9999999999964,1,2699.9999999999964,0,0,,Click To Continue,Text,10,object-108,instructions,,,,,,,
6,1726680242375,18/09/2024 17:24:02,1726665842375,-4,18/09/2024 09:24:02,187004,3,task-x1rt,repeat-3dmk#3->-repeat-ku6w#1,40145607,BLIND,11716965,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1536x864,1396x632,,,0,Memory Task (instr only),5,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,memory_version_1,memory_version_1,1,instructions,Screen 7,2p8goo,5,continue,,2481.9000000000015,2466.2000000000007,2481.9000000000015,2481.9000000000015,2466.2000000000007,2481.9000000000015,1,2481.9000000000015,0,0,,Click To Continue,Text,4,object-123,instructions,,,,,,,
7,1726680242376,18/09/2024 17:24:02,1726665842376,-4,18/09/2024 09:24:02,187004,3,task-x1rt,repeat-3dmk#3->-repeat-ku6w#1,40145607,BLIND,11716965,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1536x864,1396x632,,,0,Memory Task (instr only),5,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,memory_version_1,memory_version_1,,,,,,info,END,,,,,,,0,,,,,,,,,,,,,,,,
1,1726680274659,18/09/2024 17:24:34,1726665874659,-4,18/09/2024 09:24:34,187004,3,task-x1rt,repeat-3dmk#3->-repeat-ku6w#2,40145632,BLIND,11716965,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1536x864,1396x632,,,0,Memory Task (instr only),5,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,memory_version_1,memory_version_1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,
2,1726680276141,18/09/2024 17:24:36,1726665876141,-4,18/09/2024 09:24:36,187004,3,task-x1rt,repeat-3dmk#3->-repeat-ku6w#2,40145632,BLIND,11716965,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1536x864,1396x632,,,0,Memory Task (instr only),5,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,memory_version_1,memory_version_1,1,instructions,Screen 1,9emqwl,1,continue,,1448.9,1433.4,1448.9,1448.9,1433.4,1448.9,1,1448.9,0,0,,Click To Continue,Continue Button,2,object-4,instructions,,,,,,,
3,1726680283633,18/09/2024 17:24:43,1726665883633,-4,18/09/2024 09:24:43,187004,3,task-x1rt,repeat-3dmk#3->-repeat-ku6w#2,40145632,BLIND,11716965,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1536x864,1396x632,,,0,Memory Task (instr only),5,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,memory_version_1,memory_version_1,1,instructions,Screen 2,rbq82w,2,continue,,7508.5999999940395,7499.4,7508.5999999940395,7508.5999999940395,7499.4,7508.5999999940395,1,7508.5999999940395,0,0,,Click To Continue,Text,10,object-62,instructions,,,,,,,
4,1726680287281,18/09/2024 17:24:47,1726665887281,-4,18/09/2024 09:24:47,187004,3,task-x1rt,repeat-3dmk#3->-repeat-ku6w#2,40145632,BLIND,11716965,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1536x864,1396x632,,,0,Memory Task (instr only),5,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,memory_version_1,memory_version_1,1,instructions,Screen 4,8hhdnx,3,continue,,3657.1000000000004,3649.8999999999996,3657.1000000000004,3657.1000000000004,3649.8999999999996,3657.1000000000004,1,3657.1000000000004,0,0,,Click To Continue,Text,10,object-80,instructions,,,,,,,
