Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-ck1c,randomiser-8rl3,branch-tpdd,branch-qy9p,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: answer,Spreadsheet: img,Spreadsheet: Screen,Spreadsheet: answer2,Spreadsheet: answer3,Manipulation: Spreadsheet,Store: correct2,Store: Total2
5,1726683285335,18/09/2024 18:14:45,1726665285335,-5,18/09/2024 08:14:45,187004,3,task-xcgh,repeat-3dmk#3->-repeat-tj2w#2,40146209,BLIND,11716961,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 116.0.0.0,1366x768,663x683,,,0,Memory Practice Clone,7,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,1,image,Screen 3,ornkij,2,response,3,2540.5350000953676,2533.232,2540.5350000953676,2540.5350000953676,2533.232,2540.5350000953676,1,2540.5350000953676,0,0,,Keyboard Response,Keyboard Response,2,object-25,image,1,instr_photo_3.jpg,Screen 3,5,3,,2,2
6,1726683289561,18/09/2024 18:14:49,1726665289561,-5,18/09/2024 08:14:49,187004,3,task-xcgh,repeat-3dmk#3->-repeat-tj2w#2,40146209,BLIND,11716961,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 116.0.0.0,1366x768,663x683,,,0,Memory Practice Clone,7,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,1,image,Screen 2,ou4ign,3,response,5,3233.2040000000015,3216.5380000000005,3233.2040000000015,3233.2040000000015,3216.5380000000005,3233.2040000000015,1,3233.2040000000015,0,0,,Keyboard Response,Keyboard Response,3,object-22,image,1,instr_photo_3.jpg,Screen 3,5,3,,3,3
7,1726683290546,18/09/2024 18:14:50,1726665290546,-5,18/09/2024 08:14:50,187004,3,task-xcgh,repeat-3dmk#3->-repeat-tj2w#2,40146209,BLIND,11716961,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 116.0.0.0,1366x768,663x683,,,0,Memory Practice Clone,7,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,,,,,,info,END,,,,,,,0,,,,,,,,,,,,,,,,,
1,1726688616746,18/09/2024 19:43:36,1726663416746,-7,18/09/2024 05:43:36,187004,3,task-xcgh,repeat-3dmk#1->-repeat-tj2w#1,40147736,BLIND,11716976,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1366x768,911x430,,,0,Memory Practice Clone,7,Accurate,2,,Accurate,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,,
2,1726688623253,18/09/2024 19:43:43,1726663423253,-7,18/09/2024 05:43:43,187004,3,task-xcgh,repeat-3dmk#1->-repeat-tj2w#1,40147736,BLIND,11716976,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1366x768,911x430,,,0,Memory Practice Clone,7,Accurate,2,,Accurate,Spreadsheet1,Spreadsheet1,1,instructions,Screen 2,1kaj8e,1,continue,,6511.6,6500.5,6511.6,6511.6,6500.5,6511.6,1,6511.6,0,0,,Click To Continue,Continue Button,2,object-7,instructions,,,,,,,0,0
3,1726688626238,18/09/2024 19:43:46,1726663426238,-7,18/09/2024 05:43:46,187004,3,task-xcgh,repeat-3dmk#1->-repeat-tj2w#1,40147736,BLIND,11716976,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1366x768,911x430,,,0,Memory Practice Clone,7,Accurate,2,,Accurate,Spreadsheet1,Spreadsheet1,1,instructions,Screen 3,j5lb3b,2,timedOut,,3002.8000000029806,3000.800000000001,3002.8000000029806,3002.8000000029806,3000.800000000001,3002.8000000029806,1,3002.8000000029806,0,0,,Time Limit,screen,0,screen,instructions,,,,,,,0,0
4,1726688632907,18/09/2024 19:43:52,1726663432907,-7,18/09/2024 05:43:52,187004,3,task-xcgh,repeat-3dmk#1->-repeat-tj2w#1,40147736,BLIND,11716976,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1366x768,911x430,,,0,Memory Practice Clone,7,Accurate,2,,Accurate,Spreadsheet1,Spreadsheet1,1,image,Trials,mxeghn,1,response,1,6650.5999999999985,6633.799999999999,6650.5999999999985,6650.5999999999985,6633.799999999999,6650.5999999999985,1,6650.5999999999985,0,0,,Keyboard Response,Keyboard Response,2,object-4,image,1,instr_photo_3.jpg,Screen 3,5,3,,1,1
5,1726688648839,18/09/2024 19:44:08,1726663448839,-7,18/09/2024 05:44:08,187004,3,task-xcgh,repeat-3dmk#1->-repeat-tj2w#1,40147736,BLIND,11716976,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1366x768,911x430,,,0,Memory Practice Clone,7,Accurate,2,,Accurate,Spreadsheet1,Spreadsheet1,1,image,Screen 3,ornkij,2,response,3,14967.09999999404,14951.5,14967.09999999404,14967.09999999404,14951.5,14967.09999999404,1,14967.09999999404,0,0,,Keyboard Response,Keyboard Response,2,object-25,image,1,instr_photo_3.jpg,Screen 3,5,3,,2,2
6,1726688661946,18/09/2024 19:44:21,1726663461946,-7,18/09/2024 05:44:21,187004,3,task-xcgh,repeat-3dmk#1->-repeat-tj2w#1,40147736,BLIND,11716976,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1366x768,911x430,,,0,Memory Practice Clone,7,Accurate,2,,Accurate,Spreadsheet1,Spreadsheet1,1,image,Screen 2,ou4ign,3,response,5,12123.79999999106,12118.599999999999,12123.79999999106,12123.79999999106,12118.599999999999,12123.79999999106,1,12123.79999999106,0,0,,Keyboard Response,Keyboard Response,3,object-22,image,1,instr_photo_3.jpg,Screen 3,5,3,,3,3
7,1726688662942,18/09/2024 19:44:22,1726663462942,-7,18/09/2024 05:44:22,187004,3,task-xcgh,repeat-3dmk#1->-repeat-tj2w#1,40147736,BLIND,11716976,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1366x768,911x430,,,0,Memory Practice Clone,7,Accurate,2,,Accurate,Spreadsheet1,Spreadsheet1,,,,,,info,END,,,,,,,0,,,,,,,,,,,,,,,,,
1,1726678906942,18/09/2024 17:01:46,1726660906942,-5,18/09/2024 07:01:46,187004,3,task-xcgh,repeat-3dmk#1->-repeat-tj2w#2,40145071,BLIND,11716973,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 128.0.0.0,1536x960,1528x836,,,0,Memory Practice Clone,7,Accurate,2,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,,
2,1726678908554,18/09/2024 17:01:48,1726660908554,-5,18/09/2024 07:01:48,187004,3,task-xcgh,repeat-3dmk#1->-repeat-tj2w#2,40145071,BLIND,11716973,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 128.0.0.0,1536x960,1528x836,,,0,Memory Practice Clone,7,Accurate,2,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,1,instructions,Screen 2,1kaj8e,1,continue,,1616.5560000000005,1599.8560000000002,1616.5560000000005,1616.5560000000005,1599.8560000000002,1616.5560000000005,1,1616.5560000000005,0,0,,Click To Continue,Continue Button,2,object-7,instructions,,,,,,,0,0
3,1726678911537,18/09/2024 17:01:51,1726660911537,-5,18/09/2024 07:01:51,187004,3,task-xcgh,repeat-3dmk#1->-repeat-tj2w#2,40145071,BLIND,11716973,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 128.0.0.0,1536x960,1528x836,,,0,Memory Practice Clone,7,Accurate,2,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,1,instructions,Screen 3,j5lb3b,2,timedOut,,3000.399999952316,2999.9,3000.399999952316,3000.399999952316,2999.9,3000.399999952316,1,3000.399999952316,0,0,,Time Limit,screen,0,screen,instructions,,,,,,,0,0
4,1726678913754,18/09/2024 17:01:53,1726660913754,-5,18/09/2024 07:01:53,187004,3,task-xcgh,repeat-3dmk#1->-repeat-tj2w#2,40145071,BLIND,11716973,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 128.0.0.0,1536x960,1528x836,,,0,Memory Practice Clone,7,Accurate,2,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,1,image,Trials,mxeghn,1,response,1,2216.6000000000013,2199.9000000000005,2216.6000000000013,2216.6000000000013,2199.9000000000005,2216.6000000000013,1,2216.6000000000013,0,0,,Keyboard Response,Keyboard Response,2,object-4,image,1,instr_photo_3.jpg,Screen 3,5,3,,1,1
5,1726678922739,18/09/2024 17:02:02,1726660922739,-5,18/09/2024 07:02:02,187004,3,task-xcgh,repeat-3dmk#1->-repeat-tj2w#2,40145071,BLIND,11716973,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 128.0.0.0,1536x960,1528x836,,,0,Memory Practice Clone,7,Accurate,2,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,1,image,Screen 3,ornkij,2,response,4,8002.499999928474,7999.799999999999,8002.499999928474,8002.499999928474,7999.799999999999,8002.499999928474,0,8002.499999928474,0,0,,Keyboard Response,Keyboard Response,2,object-25,image,1,instr_photo_3.jpg,Screen 3,5,3,,1,2
6,1726678939584,18/09/2024 17:02:19,1726660939584,-5,18/09/2024 07:02:19,187004,3,task-xcgh,repeat-3dmk#1->-repeat-tj2w#2,40145071,BLIND,11716973,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 128.0.0.0,1536x960,1528x836,,,0,Memory Practice Clone,7,Accurate,2,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,1,image,Screen 2,ou4ign,3,response,5,15848.499999928474,15832.600000000002,15848.499999928474,15848.499999928474,15832.600000000002,15848.499999928474,1,15848.499999928474,0,0,,Keyboard Response,Keyboard Response,3,object-22,image,1,instr_photo_3.jpg,Screen 3,5,3,,2,3
7,1726678940570,18/09/2024 17:02:20,1726660940570,-5,18/09/2024 07:02:20,187004,3,task-xcgh,repeat-3dmk#1->-repeat-tj2w#2,40145071,BLIND,11716973,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 128.0.0.0,1536x960,1528x836,,,0,Memory Practice Clone,7,Accurate,2,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,,,,,,info,END,,,,,,,0,,,,,,,,,,,,,,,,,
END OF FILE
