Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-ck1c,randomiser-8rl3,branch-tpdd,branch-qy9p,Page,Page ID,Page Counter,Question,Response Type,Key,Response,Tag,OptionOrder,Object Name,Object Number,Object ID
1,1726684032778,18/09/2024 18:27:12,1726666032778,-5,18/09/2024 08:27:12,187004,3,questionnaire-vj9b,repeat-3dmk#3->-repeat-tj2w#2,40146398,BLIND,11716961,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 116.0.0.0,1366x768,663x683,,,0,Debrieff,3,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,,,,,info,,BEGIN,,,,,
2,1726684044303,18/09/2024 18:27:24,1726666044303,-5,18/09/2024 08:27:24,187004,3,questionnaire-vj9b,repeat-3dmk#3->-repeat-tj2w#2,40146398,BLIND,11716961,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 116.0.0.0,1366x768,663x683,,,0,Debrieff,3,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,,,,,info,,END,,,,,
1,1726686969239,18/09/2024 19:16:09,1726661769239,-7,18/09/2024 05:16:09,187004,3,questionnaire-vj9b,repeat-3dmk#2->-repeat-ku6w#2,40147348,BLIND,11716967,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1920x1080,1920x919,,,0,Debrieff,3,Inaccurate~Accurate,1,Inaccurate~Accurate,,,,,,info,,BEGIN,,,,,
2,1726687085990,18/09/2024 19:18:05,1726661885990,-7,18/09/2024 05:18:05,187004,3,questionnaire-vj9b,repeat-3dmk#2->-repeat-ku6w#2,40147348,BLIND,11716967,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1920x1080,1920x919,,,0,Debrieff,3,Inaccurate~Accurate,1,Inaccurate~Accurate,,,,,,info,,BEGIN,,,,,
3,1726687088839,18/09/2024 19:18:08,1726661888839,-7,18/09/2024 05:18:08,187004,3,questionnaire-vj9b,repeat-3dmk#2->-repeat-ku6w#2,40147348,BLIND,11716967,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1920x1080,1920x919,,,0,Debrieff,3,Inaccurate~Accurate,1,Inaccurate~Accurate,,,,,,info,,END,,,,,
1,1726689509742,18/09/2024 19:58:29,1726664309742,-7,18/09/2024 05:58:29,187004,3,questionnaire-vj9b,repeat-3dmk#1->-repeat-tj2w#1,40147872,BLIND,11716976,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1366x768,911x430,,,0,Debrieff,3,Accurate,2,,Accurate,,,,,info,,BEGIN,,,,,
2,1726689521196,18/09/2024 19:58:41,1726664321196,-7,18/09/2024 05:58:41,187004,3,questionnaire-vj9b,repeat-3dmk#1->-repeat-tj2w#1,40147872,BLIND,11716976,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1366x768,911x430,,,0,Debrieff,3,Accurate,2,,Accurate,,,,,info,,END,,,,,
1,1726695825141,18/09/2024 21:43:45,1726670625141,-7,18/09/2024 07:43:45,187004,3,questionnaire-vj9b,repeat-3dmk#2->-repeat-ku6w#2,40148879,BLIND,11716963,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 128.0.0.0,1920x1080,1872x962,,,0,Debrieff,3,Inaccurate~Accurate,1,Inaccurate~Accurate,,,,,,info,,BEGIN,,,,,
2,1726696003633,18/09/2024 21:46:43,1726670803633,-7,18/09/2024 07:46:43,187004,3,questionnaire-vj9b,repeat-3dmk#2->-repeat-ku6w#2,40148879,BLIND,11716963,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 128.0.0.0,1920x1080,1872x962,,,0,Debrieff,3,Inaccurate~Accurate,1,Inaccurate~Accurate,,,,,,info,,END,,,,,
END OF FILE
