Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-ck1c,randomiser-8rl3,branch-tpdd,branch-qy9p,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: number,Spreadsheet: img,Spreadsheet: type,Spreadsheet: answer,Spreadsheet: border,Spreadsheet: memory,Manipulation: Spreadsheet
1,1726680434322,18/09/2024 17:27:14,1726666034322,-4,18/09/2024 09:27:14,187004,3,task-tak4,repeat-3dmk#3->-repeat-ku6w#5,40145684,BLIND,11716965,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1536x864,1396x632,,,0,Memory Task (Clone 3),8,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,memory_skips1,memory_skips1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,
2,1726680435391,18/09/2024 17:27:15,1726666035391,-4,18/09/2024 09:27:15,187004,3,task-tak4,repeat-3dmk#3->-repeat-ku6w#5,40145684,BLIND,11716965,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1536x864,1396x632,,,0,Memory Task (Clone 3),8,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,memory_skips1,memory_skips1,1,instructions,Screen 8,bajjy3,1,continue,,1091.5,1083.3000000000002,1091.5,1091.5,1083.3000000000002,1091.5,1,1091.5,0,0,,Click To Continue,Continue Button,2,object-1931,instructions,,,,,,,
3,1726680438382,18/09/2024 17:27:18,1726666038382,-4,18/09/2024 09:27:18,187004,3,task-tak4,repeat-3dmk#3->-repeat-ku6w#5,40145684,BLIND,11716965,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1536x864,1396x632,,,0,Memory Task (Clone 3),8,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,memory_skips1,memory_skips1,1,instructions,Screen 9,bxwq68,2,timedOut,,3000.2,2999.7,3000.2,3000.2,2999.7,3000.2,1,3000.2,0,0,,Time Limit,screen,0,screen,instructions,,,,,,,
4,1726680439748,18/09/2024 17:27:19,1726666039748,-4,18/09/2024 09:27:19,187004,3,task-tak4,repeat-3dmk#3->-repeat-ku6w#5,40145684,BLIND,11716965,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1536x864,1396x632,,,0,Memory Task (Clone 3),8,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,memory_skips1,memory_skips1,1,image,Screen 3,zz7hbh,1,response,1,1366.0999999999995,1349.6999999999998,1366.0999999999995,1366.0999999999995,1349.6999999999998,1366.0999999999995,1,1366.0999999999995,0,0,,Keyboard Response,Image,1,object-1907,image,255,NegHighNonsoc_23.jpg,target,F,,filler,
5,1726680441226,18/09/2024 17:27:21,1726666041226,-4,18/09/2024 09:27:21,187004,3,task-tak4,repeat-3dmk#3->-repeat-ku6w#5,40145684,BLIND,11716965,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1536x864,1396x632,,,0,Memory Task (Clone 3),8,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,memory_skips1,memory_skips1,2,image,Screen 3,zz7hbh,1,response,1,1494.5000000029804,1483.3000000000002,1494.5000000029804,1494.5000000029804,1483.3000000000002,1494.5000000029804,1,1494.5000000029804,0,0,,Keyboard Response,Image,1,object-1907,image,103,Landscapes_032_v.jpg,target,F,,filler,
6,1726680443629,18/09/2024 17:27:23,1726666043629,-4,18/09/2024 09:27:23,187004,3,task-tak4,repeat-3dmk#3->-repeat-ku6w#5,40145684,BLIND,11716965,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1536x864,1396x632,,,0,Memory Task (Clone 3),8,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,memory_skips1,memory_skips1,3,image,Screen 3,zz7hbh,1,response,6,2414.2000000029802,2400,2414.2000000029802,2414.2000000029802,2400,2414.2000000029802,1,2414.2000000029802,0,0,,Keyboard Response,Image,1,object-1907,image,327,2301953e90a7e451f9113cb4ad3d4d78.jpg,target,F,,filler,
7,1726680444985,18/09/2024 17:27:24,1726666044985,-4,18/09/2024 09:27:24,187004,3,task-tak4,repeat-3dmk#3->-repeat-ku6w#5,40145684,BLIND,11716965,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1536x864,1396x632,,,0,Memory Task (Clone 3),8,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,memory_skips1,memory_skips1,4,image,Screen 3,zz7hbh,1,response,1,1371.0999999940395,1366.2000000000007,1371.0999999940395,1371.0999999940395,1366.2000000000007,1371.0999999940395,1,1371.0999999940395,0,0,,Keyboard Response,Image,1,object-1907,image,47,fdc9e62b6263dadd11d44260bb730622.jpg,target,F,,filler,
8,1726680445874,18/09/2024 17:27:25,1726666045874,-4,18/09/2024 09:27:25,187004,3,task-tak4,repeat-3dmk#3->-repeat-ku6w#5,40145684,BLIND,11716965,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1536x864,1396x632,,,0,Memory Task (Clone 3),8,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,memory_skips1,memory_skips1,5,image,Screen 3,zz7hbh,1,response,6,893.5000000029795,883.5,893.5000000029795,893.5000000029795,883.5,893.5000000029795,1,893.5000000029795,0,0,,Keyboard Response,Image,1,object-1907,image,375,c71dcf7bdd9c98bf79ccbe7dda4e6a97.jpg,target,F,,filler,
9,1726680447174,18/09/2024 17:27:27,1726666047174,-4,18/09/2024 09:27:27,187004,3,task-tak4,repeat-3dmk#3->-repeat-ku6w#5,40145684,BLIND,11716965,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1536x864,1396x632,,,0,Memory Task (Clone 3),8,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,memory_skips1,memory_skips1,6,image,Screen 3,zz7hbh,1,response,1,1310.1999999910586,1299.8999999999996,1310.1999999910586,1310.1999999910586,1299.8999999999996,1310.1999999910586,1,1310.1999999910586,0,0,,Keyboard Response,Image,1,object-1907,image,287,NeutMidNonsoc_8.jpg,target,J,,target,
10,1726680448874,18/09/2024 17:27:28,1726666048874,-4,18/09/2024 09:27:28,187004,3,task-tak4,repeat-3dmk#3->-repeat-ku6w#5,40145684,BLIND,11716965,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1536x864,1396x632,,,0,Memory Task (Clone 3),8,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,memory_skips1,memory_skips1,7,image,Screen 3,zz7hbh,1,response,5,1709.4999999940392,1699.699999999999,1709.4999999940392,1709.4999999940392,1699.699999999999,1709.4999999940392,1,1709.4999999940392,0,0,,Keyboard Response,Image,1,object-1907,image,39,3e63504a056f9ae4d031ef5b232068fc.jpg,target,J,,target,
