Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-ck1c,randomiser-8rl3,branch-tpdd,branch-qy9p,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Manipulation: Spreadsheet,Store: correct
1,1726678856787,18/09/2024 17:00:56,1726660856787,-5,18/09/2024 07:00:56,187004,3,task-mkiw,repeat-3dmk#1->-repeat-tj2w#1,40145054,BLIND,11716973,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 128.0.0.0,1536x960,1528x836,,,0,Retry (Memory),2,Accurate,2,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
2,1726678859564,18/09/2024 17:00:59,1726660859564,-5,18/09/2024 07:00:59,187004,3,task-mkiw,repeat-3dmk#1->-repeat-tj2w#1,40145054,BLIND,11716973,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 128.0.0.0,1536x960,1528x836,,,0,Retry (Memory),2,Accurate,2,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,1,Retry Instructions,Screen 1,iwrmq7,1,continue,,2788.336,2783.2359999999994,2788.336,2788.336,2783.2359999999994,2788.336,1,2788.336,0,0,,Click To Continue,Continue Button,2,object-2,Retry Instructions,,67
3,1726678859565,18/09/2024 17:00:59,1726660859565,-5,18/09/2024 07:00:59,187004,3,task-mkiw,repeat-3dmk#1->-repeat-tj2w#1,40145054,BLIND,11716973,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 128.0.0.0,1536x960,1528x836,,,0,Retry (Memory),2,Accurate,2,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,,,,,,info,END,,,,,,,0,,,,,,,,,,,
1,1726678945171,18/09/2024 17:02:25,1726660945171,-5,18/09/2024 07:02:25,187004,3,task-mkiw,repeat-3dmk#1->-repeat-tj2w#2,40145089,BLIND,11716973,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 128.0.0.0,1536x960,1528x836,,,0,Retry (Memory),2,Accurate,2,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
2,1726678946578,18/09/2024 17:02:26,1726660946578,-5,18/09/2024 07:02:26,187004,3,task-mkiw,repeat-3dmk#1->-repeat-tj2w#2,40145089,BLIND,11716973,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 128.0.0.0,1536x960,1528x836,,,0,Retry (Memory),2,Accurate,2,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,1,Retry Instructions,Screen 1,iwrmq7,1,continue,,1409.4900000238417,1399.79,1409.4900000238417,1409.4900000238417,1399.79,1409.4900000238417,1,1409.4900000238417,0,0,,Click To Continue,Continue Button,2,object-2,Retry Instructions,,67
3,1726678946578,18/09/2024 17:02:26,1726660946578,-5,18/09/2024 07:02:26,187004,3,task-mkiw,repeat-3dmk#1->-repeat-tj2w#2,40145089,BLIND,11716973,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 128.0.0.0,1536x960,1528x836,,,0,Retry (Memory),2,Accurate,2,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,,,,,,info,END,,,,,,,0,,,,,,,,,,,
1,1726680234081,18/09/2024 17:23:54,1726665834081,-4,18/09/2024 09:23:54,187004,3,task-mkiw,repeat-3dmk#2->-repeat-tj2w#1,40145590,BLIND,11716968,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 130.0,1707x960,1706x827,,,0,Retry (Memory),2,Inaccurate~Accurate,2,,Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
2,1726680235443,18/09/2024 17:23:55,1726665835443,-4,18/09/2024 09:23:55,187004,3,task-mkiw,repeat-3dmk#2->-repeat-tj2w#1,40145590,BLIND,11716968,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 130.0,1707x960,1706x827,,,0,Retry (Memory),2,Inaccurate~Accurate,2,,Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,1,Retry Instructions,Screen 1,iwrmq7,1,continue,,1369.06,1363.02,1369.06,1369.06,1363.02,1369.06,1,1369.06,0,0,,Click To Continue,Continue Button,2,object-2,Retry Instructions,,66
3,1726680235444,18/09/2024 17:23:55,1726665835444,-4,18/09/2024 09:23:55,187004,3,task-mkiw,repeat-3dmk#2->-repeat-tj2w#1,40145590,BLIND,11716968,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 130.0,1707x960,1706x827,,,0,Retry (Memory),2,Inaccurate~Accurate,2,,Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,,,,,,info,END,,,,,,,0,,,,,,,,,,,
1,1726683259383,18/09/2024 18:14:19,1726665259383,-5,18/09/2024 08:14:19,187004,3,task-mkiw,repeat-3dmk#3->-repeat-tj2w#1,40146207,BLIND,11716961,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 116.0.0.0,1366x768,663x683,,,0,Retry (Memory),2,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
