Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-ck1c,randomiser-8rl3,branch-tpdd,branch-qy9p,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Manipulation: Spreadsheet,Store: correct
1,1726678999743,18/09/2024 17:03:19,1726660999743,-5,18/09/2024 07:03:19,187004,3,task-7sj6,repeat-3dmk#1->-repeat-tj2w#3,40145110,BLIND,11716973,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 128.0.0.0,1536x960,1528x836,,,0,Advance (Memory),2,Accurate,2,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
2,1726679002802,18/09/2024 17:03:22,1726661002802,-5,18/09/2024 07:03:22,187004,3,task-7sj6,repeat-3dmk#1->-repeat-tj2w#3,40145110,BLIND,11716973,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 128.0.0.0,1536x960,1528x836,,,0,Advance (Memory),2,Accurate,2,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,1,Advance Instructions,Screen 1,klqz88,1,continue,,3078.000000047684,3066.5,3078.000000047684,3078.000000047684,3066.5,3078.000000047684,1,3078.000000047684,0,0,,Click To Continue,Continue Button,2,object-2,Advance Instructions,,67
3,1726679002802,18/09/2024 17:03:22,1726661002802,-5,18/09/2024 07:03:22,187004,3,task-7sj6,repeat-3dmk#1->-repeat-tj2w#3,40145110,BLIND,11716973,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 128.0.0.0,1536x960,1528x836,,,0,Advance (Memory),2,Accurate,2,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,,,,,,info,END,,,,,,,0,,,,,,,,,,,
1,1726680269075,18/09/2024 17:24:29,1726665869075,-4,18/09/2024 09:24:29,187004,3,task-7sj6,repeat-3dmk#2->-repeat-tj2w#2,40145608,BLIND,11716968,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 130.0,1707x960,1706x827,,,0,Advance (Memory),2,Inaccurate~Accurate,2,,Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
2,1726680286992,18/09/2024 17:24:46,1726665886992,-4,18/09/2024 09:24:46,187004,3,task-7sj6,repeat-3dmk#2->-repeat-tj2w#2,40145608,BLIND,11716968,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 130.0,1707x960,1706x827,,,0,Advance (Memory),2,Inaccurate~Accurate,2,,Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,1,Advance Instructions,Screen 1,klqz88,1,continue,,17919.94,17916.92,17919.94,17919.94,17916.92,17919.94,1,17919.94,0,0,,Click To Continue,Continue Button,2,object-2,Advance Instructions,,66
3,1726680286995,18/09/2024 17:24:46,1726665886995,-4,18/09/2024 09:24:46,187004,3,task-7sj6,repeat-3dmk#2->-repeat-tj2w#2,40145608,BLIND,11716968,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 130.0,1707x960,1706x827,,,0,Advance (Memory),2,Inaccurate~Accurate,2,,Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,,,,,,info,END,,,,,,,0,,,,,,,,,,,
1,1726683295611,18/09/2024 18:14:55,1726665295611,-5,18/09/2024 08:14:55,187004,3,task-7sj6,repeat-3dmk#3->-repeat-tj2w#2,40146214,BLIND,11716961,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 116.0.0.0,1366x768,663x683,,,0,Advance (Memory),2,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
2,1726683297037,18/09/2024 18:14:57,1726665297037,-5,18/09/2024 08:14:57,187004,3,task-7sj6,repeat-3dmk#3->-repeat-tj2w#2,40146214,BLIND,11716961,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 116.0.0.0,1366x768,663x683,,,0,Advance (Memory),2,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,1,Advance Instructions,Screen 1,klqz88,1,continue,,1460.0000001430512,1449.9420000000005,1460.0000001430512,1460.0000001430512,1449.9420000000005,1460.0000001430512,1,1460.0000001430512,0,0,,Click To Continue,Continue Button,2,object-2,Advance Instructions,,71
3,1726683297039,18/09/2024 18:14:57,1726665297039,-5,18/09/2024 08:14:57,187004,3,task-7sj6,repeat-3dmk#3->-repeat-tj2w#2,40146214,BLIND,11716961,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 116.0.0.0,1366x768,663x683,,,0,Advance (Memory),2,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,,,,,,info,END,,,,,,,0,,,,,,,,,,,
1,1726688670265,18/09/2024 19:44:30,1726663470265,-7,18/09/2024 05:44:30,187004,3,task-7sj6,repeat-3dmk#1->-repeat-tj2w#1,40147746,BLIND,11716976,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1366x768,911x430,,,0,Advance (Memory),2,Accurate,2,,Accurate,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
