Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-ck1c,randomiser-8rl3,branch-tpdd,branch-qy9p,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Manipulation: Spreadsheet,Store: correct
1,1726680268817,18/09/2024 17:24:28,1726665868817,-4,18/09/2024 09:24:28,187004,3,task-lon4,repeat-3dmk#3->-repeat-ku6w#1,40145627,BLIND,11716965,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1536x864,1396x632,,,0,Retry (Memory),2,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
2,1726680270602,18/09/2024 17:24:30,1726665870602,-4,18/09/2024 09:24:30,187004,3,task-lon4,repeat-3dmk#3->-repeat-ku6w#1,40145627,BLIND,11716965,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1536x864,1396x632,,,0,Retry (Memory),2,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,1,Retry Instructions,Screen 1,iwrmq7,1,continue,,1792.9999999970196,1783.2999999999997,1792.9999999970196,1792.9999999970196,1783.2999999999997,1792.9999999970196,1,1792.9999999970196,0,0,,Click To Continue,Continue Button,2,object-2,Retry Instructions,,42
3,1726680270604,18/09/2024 17:24:30,1726665870604,-4,18/09/2024 09:24:30,187004,3,task-lon4,repeat-3dmk#3->-repeat-ku6w#1,40145627,BLIND,11716965,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1536x864,1396x632,,,0,Retry (Memory),2,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,,,,,,info,END,,,,,,,0,,,,,,,,,,,
1,1726680329519,18/09/2024 17:25:29,1726665929519,-4,18/09/2024 09:25:29,187004,3,task-lon4,repeat-3dmk#3->-repeat-ku6w#2,40145642,BLIND,11716965,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1536x864,1396x632,,,0,Retry (Memory),2,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
2,1726680330575,18/09/2024 17:25:30,1726665930575,-4,18/09/2024 09:25:30,187004,3,task-lon4,repeat-3dmk#3->-repeat-ku6w#2,40145642,BLIND,11716965,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1536x864,1396x632,,,0,Retry (Memory),2,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,1,Retry Instructions,Screen 1,iwrmq7,1,continue,,1070.1159999970198,1066.816,1070.1159999970198,1070.1159999970198,1066.816,1070.1159999970198,1,1070.1159999970198,0,0,,Click To Continue,Continue Button,2,object-2,Retry Instructions,,42
3,1726680330577,18/09/2024 17:25:30,1726665930577,-4,18/09/2024 09:25:30,187004,3,task-lon4,repeat-3dmk#3->-repeat-ku6w#2,40145642,BLIND,11716965,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1536x864,1396x632,,,0,Retry (Memory),2,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,,,,,,info,END,,,,,,,0,,,,,,,,,,,
1,1726680402055,18/09/2024 17:26:42,1726666002055,-4,18/09/2024 09:26:42,187004,3,task-lon4,repeat-3dmk#3->-repeat-ku6w#4,40145672,BLIND,11716965,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1536x864,1396x632,,,0,Retry (Memory),2,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
2,1726680403359,18/09/2024 17:26:43,1726666003359,-4,18/09/2024 09:26:43,187004,3,task-lon4,repeat-3dmk#3->-repeat-ku6w#4,40145672,BLIND,11716965,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1536x864,1396x632,,,0,Retry (Memory),2,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,1,Retry Instructions,Screen 1,iwrmq7,1,continue,,1307.6839999970198,1299.5839999999998,1307.6839999970198,1307.6839999970198,1299.5839999999998,1307.6839999970198,1,1307.6839999970198,0,0,,Click To Continue,Continue Button,2,object-2,Retry Instructions,,42
3,1726680403360,18/09/2024 17:26:43,1726666003360,-4,18/09/2024 09:26:43,187004,3,task-lon4,repeat-3dmk#3->-repeat-ku6w#4,40145672,BLIND,11716965,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1536x864,1396x632,,,0,Retry (Memory),2,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,,,,,,info,END,,,,,,,0,,,,,,,,,,,
1,1726681063659,18/09/2024 17:37:43,1726659463659,-6,18/09/2024 05:37:43,187004,3,task-lon4,repeat-3dmk#2->-repeat-ku6w#1,40145844,BLIND,11716969,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 128.0.0.0,1366x768,1366x599,,,0,Retry (Memory),2,Inaccurate~Accurate,1,Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
2,1726681066228,18/09/2024 17:37:46,1726659466228,-6,18/09/2024 05:37:46,187004,3,task-lon4,repeat-3dmk#2->-repeat-ku6w#1,40145844,BLIND,11716969,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 128.0.0.0,1366x768,1366x599,,,0,Retry (Memory),2,Inaccurate~Accurate,1,Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,1,Retry Instructions,Screen 1,iwrmq7,1,continue,,2583.7340000059603,2581.834,2583.7340000059603,2583.7340000059603,2581.834,2583.7340000059603,1,2583.7340000059603,0,0,,Click To Continue,Continue Button,2,object-2,Retry Instructions,,31
3,1726681066230,18/09/2024 17:37:46,1726659466230,-6,18/09/2024 05:37:46,187004,3,task-lon4,repeat-3dmk#2->-repeat-ku6w#1,40145844,BLIND,11716969,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 128.0.0.0,1366x768,1366x599,,,0,Retry (Memory),2,Inaccurate~Accurate,1,Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,,,,,,info,END,,,,,,,0,,,,,,,,,,,
1,1726685677021,18/09/2024 18:54:37,1726660477021,-7,18/09/2024 04:54:37,187004,3,task-lon4,repeat-3dmk#2->-repeat-ku6w#1,40146855,BLIND,11716967,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1920x1080,1920x919,,,0,Retry (Memory),2,Inaccurate~Accurate,1,Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
2,1726685678589,18/09/2024 18:54:38,1726660478589,-7,18/09/2024 04:54:38,187004,3,task-lon4,repeat-3dmk#2->-repeat-ku6w#1,40146855,BLIND,11716967,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1920x1080,1920x919,,,0,Retry (Memory),2,Inaccurate~Accurate,1,Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,1,Retry Instructions,Screen 1,iwrmq7,1,continue,,1583.3540000000012,1566.6540000000005,1583.3540000000012,1583.3540000000012,1566.6540000000005,1583.3540000000012,1,1583.3540000000012,0,0,,Click To Continue,Continue Button,2,object-2,Retry Instructions,,33
3,1726685678591,18/09/2024 18:54:38,1726660478591,-7,18/09/2024 04:54:38,187004,3,task-lon4,repeat-3dmk#2->-repeat-ku6w#1,40146855,BLIND,11716967,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1920x1080,1920x919,,,0,Retry (Memory),2,Inaccurate~Accurate,1,Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,,,,,,info,END,,,,,,,0,,,,,,,,,,,
1,1726694607706,18/09/2024 21:23:27,1726669407706,-7,18/09/2024 07:23:27,187004,3,task-lon4,repeat-3dmk#2->-repeat-ku6w#1,40148716,BLIND,11716963,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 128.0.0.0,1920x1080,1872x962,,,0,Retry (Memory),2,Inaccurate~Accurate,1,Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
2,1726694610101,18/09/2024 21:23:30,1726669410101,-7,18/09/2024 07:23:30,187004,3,task-lon4,repeat-3dmk#2->-repeat-ku6w#1,40148716,BLIND,11716963,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 128.0.0.0,1920x1080,1872x962,,,0,Retry (Memory),2,Inaccurate~Accurate,1,Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,1,Retry Instructions,Screen 1,iwrmq7,1,continue,,5303.300000011921,5298,5303.300000011921,5303.300000011921,5298,5303.300000011921,1,5303.300000011921,0,0,,Click To Continue,Continue Button,2,object-2,Retry Instructions,,32
3,1726694610102,18/09/2024 21:23:30,1726669410102,-7,18/09/2024 07:23:30,187004,3,task-lon4,repeat-3dmk#2->-repeat-ku6w#1,40148716,BLIND,11716963,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 128.0.0.0,1920x1080,1872x962,,,0,Retry (Memory),2,Inaccurate~Accurate,1,Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,,,,,,info,END,,,,,,,0,,,,,,,,,,,
1,1726680362214,18/09/2024 17:26:02,1726665962214,-4,18/09/2024 09:26:02,187004,3,task-lon4,repeat-3dmk#3->-repeat-ku6w#3,40145656,BLIND,11716965,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1536x864,1396x632,,,0,Retry (Memory),2,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
