Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-ck1c,randomiser-8rl3,branch-tpdd,branch-qy9p,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Manipulation: Spreadsheet,Store: correct
1,1726680429366,18/09/2024 17:27:09,1726666029366,-4,18/09/2024 09:27:09,187004,3,task-4d82,repeat-3dmk#3->-repeat-ku6w#5,40145683,BLIND,11716965,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1536x864,1396x632,,,0,Advance (Memory),2,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
2,1726680430076,18/09/2024 17:27:10,1726666030076,-4,18/09/2024 09:27:10,187004,3,task-4d82,repeat-3dmk#3->-repeat-ku6w#5,40145683,BLIND,11716965,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1536x864,1396x632,,,0,Advance (Memory),2,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,1,Advance Instructions,Screen 1,klqz88,1,continue,,726.7339999999999,716.634,726.7339999999999,726.7339999999999,716.634,726.7339999999999,1,726.7339999999999,0,0,,Click To Continue,Continue Button,2,object-2,Advance Instructions,,42
3,1726680430078,18/09/2024 17:27:10,1726666030078,-4,18/09/2024 09:27:10,187004,3,task-4d82,repeat-3dmk#3->-repeat-ku6w#5,40145683,BLIND,11716965,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1536x864,1396x632,,,0,Advance (Memory),2,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,,,,,,info,END,,,,,,,0,,,,,,,,,,,
1,1726681140989,18/09/2024 17:39:00,1726659540989,-6,18/09/2024 05:39:00,187004,3,task-4d82,repeat-3dmk#2->-repeat-ku6w#2,40145862,BLIND,11716969,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 128.0.0.0,1366x768,1366x599,,,0,Advance (Memory),2,Inaccurate~Accurate,1,Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
2,1726681143533,18/09/2024 17:39:03,1726659543533,-6,18/09/2024 05:39:03,187004,3,task-4d82,repeat-3dmk#2->-repeat-ku6w#2,40145862,BLIND,11716969,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 128.0.0.0,1366x768,1366x599,,,0,Advance (Memory),2,Inaccurate~Accurate,1,Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,1,Advance Instructions,Screen 1,klqz88,1,continue,,2570.42,2564.62,2570.42,2570.42,2564.62,2570.42,1,2570.42,0,0,,Click To Continue,Continue Button,2,object-2,Advance Instructions,,31
3,1726681143536,18/09/2024 17:39:03,1726659543536,-6,18/09/2024 05:39:03,187004,3,task-4d82,repeat-3dmk#2->-repeat-ku6w#2,40145862,BLIND,11716969,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 128.0.0.0,1366x768,1366x599,,,0,Advance (Memory),2,Inaccurate~Accurate,1,Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,,,,,,info,END,,,,,,,0,,,,,,,,,,,
1,1726685714779,18/09/2024 18:55:14,1726660514779,-7,18/09/2024 04:55:14,187004,3,task-4d82,repeat-3dmk#2->-repeat-ku6w#2,40146872,BLIND,11716967,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1920x1080,1920x919,,,0,Advance (Memory),2,Inaccurate~Accurate,1,Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
2,1726685716278,18/09/2024 18:55:16,1726660516278,-7,18/09/2024 04:55:16,187004,3,task-4d82,repeat-3dmk#2->-repeat-ku6w#2,40146872,BLIND,11716967,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1920x1080,1920x919,,,0,Advance (Memory),2,Inaccurate~Accurate,1,Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,1,Advance Instructions,Screen 1,klqz88,1,continue,,1507.6299999046328,1499.8300000000004,1507.6299999046328,1507.6299999046328,1499.8300000000004,1507.6299999046328,1,1507.6299999046328,0,0,,Click To Continue,Continue Button,2,object-2,Advance Instructions,,33
3,1726685716280,18/09/2024 18:55:16,1726660516280,-7,18/09/2024 04:55:16,187004,3,task-4d82,repeat-3dmk#2->-repeat-ku6w#2,40146872,BLIND,11716967,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1920x1080,1920x919,,,0,Advance (Memory),2,Inaccurate~Accurate,1,Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,,,,,,info,END,,,,,,,0,,,,,,,,,,,
1,1726694663809,18/09/2024 21:24:23,1726669463809,-7,18/09/2024 07:24:23,187004,3,task-4d82,repeat-3dmk#2->-repeat-ku6w#2,40148728,BLIND,11716963,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 128.0.0.0,1920x1080,1872x962,,,0,Advance (Memory),2,Inaccurate~Accurate,1,Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
