Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-ck1c,randomiser-8rl3,branch-tpdd,branch-qy9p,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: answer,Spreadsheet: img,Spreadsheet: border,Spreadsheet: Screen,Spreadsheet: timing,Manipulation: Spreadsheet
2,1728500983696,09/10/2024 19:09:43,1728482983696,-5,09/10/2024 09:09:43,187004,3,task-wzke,repeat-3dmk#2,40526694,BLIND,11824228,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 129.0.0.0,1366x768,1366x653,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,1,instructions,Screen 1,djhvrt,1,continue,,3974.3999999046328,3963.3,3974.3999999046328,3974.3999999046328,3963.3,3974.3999999046328,1,3974.3999999046328,0,0,,Click To Continue,Continue Button,6,object-20,instructions,,,,,,
3,1728500986075,09/10/2024 19:09:46,1728482986075,-5,09/10/2024 09:09:46,187004,3,task-wzke,repeat-3dmk#2,40526694,BLIND,11824228,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 129.0.0.0,1366x768,1366x653,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,1,instructions,Screen 2,1kaj8e,2,continue,,2390.5,2380.7000000000007,2390.5,2390.5,2380.7000000000007,2390.5,1,2390.5,0,0,,Click To Continue,Continue Button,2,object-7,instructions,,,,,,
4,1728500989064,09/10/2024 19:09:49,1728482989064,-5,09/10/2024 09:09:49,187004,3,task-wzke,repeat-3dmk#2,40526694,BLIND,11824228,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 129.0.0.0,1366x768,1366x653,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,1,instructions,Screen 3,j5lb3b,3,timedOut,,2999.2999999999993,2997.3999999999996,2999.2999999999993,2999.2999999999993,2997.3999999999996,2999.2999999999993,1,2999.2999999999993,0,0,,Time Limit,screen,0,screen,instructions,,,,,,
5,1728500990066,09/10/2024 19:09:50,1728482990066,-5,09/10/2024 09:09:50,187004,3,task-wzke,repeat-3dmk#2,40526694,BLIND,11824228,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 129.0.0.0,1366x768,1366x653,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,1,image,Trials,mxeghn,1,response,J,998.8999999999996,998.8999999999996,998.8999999999996,998.8999999999996,998.8999999999996,998.8999999999996,0,998.8999999999996,0,0,,Time Limit,screen,0,screen,image,F,instr_photo.jpg,#FF69B4,,1000ms,
6,1728500991046,09/10/2024 19:09:51,1728482991046,-5,09/10/2024 09:09:51,187004,3,task-wzke,repeat-3dmk#2,40526694,BLIND,11824228,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 129.0.0.0,1366x768,1366x653,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,1,image,Screen 2,2al84i,2,continue,,499.59999999999854,499.59999999999854,499.59999999999854,499.59999999999854,499.59999999999854,499.59999999999854,1,499.59999999999854,0,0,,Fixation Timing,Fixation,1,object-24,image,F,instr_photo.jpg,#FF69B4,,1000ms,
7,1728500992048,09/10/2024 19:09:52,1728482992048,-5,09/10/2024 09:09:52,187004,3,task-wzke,repeat-3dmk#2,40526694,BLIND,11824228,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 129.0.0.0,1366x768,1366x653,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,2,image,Trials,mxeghn,1,response,J,999.1000000000022,999.1000000000022,999.1000000000022,999.1000000000022,999.1000000000022,999.1000000000022,0,999.1000000000022,0,0,,Time Limit,screen,0,screen,image,F,instr_photo_2.jpg,#DC143C,,1000ms,
8,1728500993028,09/10/2024 19:09:53,1728482993028,-5,09/10/2024 09:09:53,187004,3,task-wzke,repeat-3dmk#2,40526694,BLIND,11824228,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 129.0.0.0,1366x768,1366x653,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,2,image,Screen 2,2al84i,2,continue,,499.59999999999854,499.59999999999854,499.59999999999854,499.59999999999854,499.59999999999854,499.59999999999854,1,499.59999999999854,0,0,,Fixation Timing,Fixation,1,object-24,image,F,instr_photo_2.jpg,#DC143C,,1000ms,
9,1728500994029,09/10/2024 19:09:54,1728482994029,-5,09/10/2024 09:09:54,187004,3,task-wzke,repeat-3dmk#2,40526694,BLIND,11824228,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 129.0.0.0,1366x768,1366x653,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,3,image,Trials,mxeghn,1,response,J,998.7000000000007,998.7000000000007,998.7000000000007,998.7000000000007,998.7000000000007,998.7000000000007,0,998.7000000000007,0,0,,Time Limit,screen,0,screen,image,F,instr_photo_3.jpg,#E2752C,,1000ms,
10,1728500995008,09/10/2024 19:09:55,1728482995008,-5,09/10/2024 09:09:55,187004,3,task-wzke,repeat-3dmk#2,40526694,BLIND,11824228,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 129.0.0.0,1366x768,1366x653,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,3,image,Screen 2,2al84i,2,continue,,498.90000000000146,498.90000000000146,498.90000000000146,498.90000000000146,498.90000000000146,498.90000000000146,1,498.90000000000146,0,0,,Fixation Timing,Fixation,1,object-24,image,F,instr_photo_3.jpg,#E2752C,,1000ms,
11,1728500995487,09/10/2024 19:09:55,1728482995487,-5,09/10/2024 09:09:55,187004,3,task-wzke,repeat-3dmk#2,40526694,BLIND,11824228,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 129.0.0.0,1366x768,1366x653,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,4,image,Trials,mxeghn,1,response,F,478.7000000476837,466.7000000000007,478.7000000476837,478.7000000476837,466.7000000000007,478.7000000476837,0,478.7000000476837,0,0,,Keyboard Response,Keyboard Response,2,object-4,image,J,instr_photo_3.jpg,#DC143C,,1000ms,
12,1728500996474,09/10/2024 19:09:56,1728482996474,-5,09/10/2024 09:09:56,187004,3,task-wzke,repeat-3dmk#2,40526694,BLIND,11824228,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 129.0.0.0,1366x768,1366x653,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,4,image,Screen 2,2al84i,2,continue,,499.7000000000007,499.7000000000007,499.7000000000007,499.7000000000007,499.7000000000007,499.7000000000007,1,499.7000000000007,0,0,,Fixation Timing,Fixation,1,object-24,image,J,instr_photo_3.jpg,#DC143C,,1000ms,
13,1728500997475,09/10/2024 19:09:57,1728482997475,-5,09/10/2024 09:09:57,187004,3,task-wzke,repeat-3dmk#2,40526694,BLIND,11824228,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 129.0.0.0,1366x768,1366x653,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,5,image,Trials,mxeghn,1,response,J,998.7999999999993,998.7999999999993,998.7999999999993,998.7999999999993,998.7999999999993,998.7999999999993,0,998.7999999999993,0,0,,Time Limit,screen,0,screen,image,F,instr_photo_5.jpg,#FF69B4,,1000ms,
14,1728500998456,09/10/2024 19:09:58,1728482998456,-5,09/10/2024 09:09:58,187004,3,task-wzke,repeat-3dmk#2,40526694,BLIND,11824228,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 129.0.0.0,1366x768,1366x653,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,5,image,Screen 2,2al84i,2,continue,,499.90000000000146,499.90000000000146,499.90000000000146,499.90000000000146,499.90000000000146,499.90000000000146,1,499.90000000000146,0,0,,Fixation Timing,Fixation,1,object-24,image,F,instr_photo_5.jpg,#FF69B4,,1000ms,
15,1728500998461,09/10/2024 19:09:58,1728482998461,-5,09/10/2024 09:09:58,187004,3,task-wzke,repeat-3dmk#2,40526694,BLIND,11824228,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 129.0.0.0,1366x768,1366x653,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,,,,,,info,END,,,,,,,0,,,,,,,,,,,,,,,
1,1728501023033,09/10/2024 19:10:23,1728483023033,-5,09/10/2024 09:10:23,187004,3,task-wzke,repeat-3dmk#3,40526711,BLIND,11824228,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 129.0.0.0,1366x768,1366x653,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,
2,1728501026257,09/10/2024 19:10:26,1728483026257,-5,09/10/2024 09:10:26,187004,3,task-wzke,repeat-3dmk#3,40526711,BLIND,11824228,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 129.0.0.0,1366x768,1366x653,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,1,instructions,Screen 1,djhvrt,1,continue,,3070.7999998569485,3063.8999999999996,3070.7999998569485,3070.7999998569485,3063.8999999999996,3070.7999998569485,1,3070.7999998569485,0,0,,Click To Continue,Continue Button,6,object-20,instructions,,,,,,
3,1728501027905,09/10/2024 19:10:27,1728483027905,-5,09/10/2024 09:10:27,187004,3,task-wzke,repeat-3dmk#3,40526711,BLIND,11824228,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 129.0.0.0,1366x768,1366x653,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,1,instructions,Screen 2,1kaj8e,2,continue,,1655.3999998569489,1648.2999999999993,1655.3999998569489,1655.3999998569489,1648.2999999999993,1655.3999998569489,1,1655.3999998569489,0,0,,Click To Continue,Continue Button,2,object-7,instructions,,,,,,
4,1728501030898,09/10/2024 19:10:30,1728483030898,-5,09/10/2024 09:10:30,187004,3,task-wzke,repeat-3dmk#3,40526711,BLIND,11824228,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 129.0.0.0,1366x768,1366x653,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,1,instructions,Screen 3,j5lb3b,3,timedOut,,2999.899999809266,2997.800000000001,2999.899999809266,2999.899999809266,2997.800000000001,2999.899999809266,1,2999.899999809266,0,0,,Time Limit,screen,0,screen,instructions,,,,,,
5,1728501031900,09/10/2024 19:10:31,1728483031900,-5,09/10/2024 09:10:31,187004,3,task-wzke,repeat-3dmk#3,40526711,BLIND,11824228,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 129.0.0.0,1366x768,1366x653,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,1,image,Trials,mxeghn,1,response,J,999.1000000000004,999.1000000000004,999.1000000000004,999.1000000000004,999.1000000000004,999.1000000000004,0,999.1000000000004,0,0,,Time Limit,screen,0,screen,image,F,instr_photo.jpg,#FF69B4,,1000ms,
6,1728501032878,09/10/2024 19:10:32,1728483032878,-5,09/10/2024 09:10:32,187004,3,task-wzke,repeat-3dmk#3,40526711,BLIND,11824228,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 129.0.0.0,1366x768,1366x653,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,1,image,Screen 2,2al84i,2,continue,,499.7000000000007,499.7000000000007,499.7000000000007,499.7000000000007,499.7000000000007,499.7000000000007,1,499.7000000000007,0,0,,Fixation Timing,Fixation,1,object-24,image,F,instr_photo.jpg,#FF69B4,,1000ms,
7,1728501033877,09/10/2024 19:10:33,1728483033877,-5,09/10/2024 09:10:33,187004,3,task-wzke,repeat-3dmk#3,40526711,BLIND,11824228,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 129.0.0.0,1366x768,1366x653,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,2,image,Trials,mxeghn,1,response,J,998.7000000000007,998.7000000000007,998.7000000000007,998.7000000000007,998.7000000000007,998.7000000000007,0,998.7000000000007,0,0,,Time Limit,screen,0,screen,image,F,instr_photo_2.jpg,#DC143C,,1000ms,
8,1728501034861,09/10/2024 19:10:34,1728483034861,-5,09/10/2024 09:10:34,187004,3,task-wzke,repeat-3dmk#3,40526711,BLIND,11824228,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 129.0.0.0,1366x768,1366x653,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,2,image,Screen 2,2al84i,2,continue,,499.7999999999993,499.7999999999993,499.7999999999993,499.7999999999993,499.7999999999993,499.7999999999993,1,499.7999999999993,0,0,,Fixation Timing,Fixation,1,object-24,image,F,instr_photo_2.jpg,#DC143C,,1000ms,
9,1728501035860,09/10/2024 19:10:35,1728483035860,-5,09/10/2024 09:10:35,187004,3,task-wzke,repeat-3dmk#3,40526711,BLIND,11824228,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 129.0.0.0,1366x768,1366x653,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,3,image,Trials,mxeghn,1,response,J,998.4000000000015,998.4000000000015,998.4000000000015,998.4000000000015,998.4000000000015,998.4000000000015,0,998.4000000000015,0,0,,Time Limit,screen,0,screen,image,F,instr_photo_3.jpg,#E2752C,,1000ms,
10,1728501036842,09/10/2024 19:10:36,1728483036842,-5,09/10/2024 09:10:36,187004,3,task-wzke,repeat-3dmk#3,40526711,BLIND,11824228,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 129.0.0.0,1366x768,1366x653,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,3,image,Screen 2,2al84i,2,continue,,500.40000000000146,500.40000000000146,500.40000000000146,500.40000000000146,500.40000000000146,500.40000000000146,1,500.40000000000146,0,0,,Fixation Timing,Fixation,1,object-24,image,F,instr_photo_3.jpg,#E2752C,,1000ms,
11,1728501037306,09/10/2024 19:10:37,1728483037306,-5,09/10/2024 09:10:37,187004,3,task-wzke,repeat-3dmk#3,40526711,BLIND,11824228,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 129.0.0.0,1366x768,1366x653,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,4,image,Trials,mxeghn,1,response,F,465,449.2000000000007,465,465,449.2000000000007,465,0,465,0,0,,Keyboard Response,Keyboard Response,2,object-4,image,J,instr_photo_3.jpg,#DC143C,,1000ms,
12,1728501038290,09/10/2024 19:10:38,1728483038290,-5,09/10/2024 09:10:38,187004,3,task-wzke,repeat-3dmk#3,40526711,BLIND,11824228,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 129.0.0.0,1366x768,1366x653,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,4,image,Screen 2,2al84i,2,continue,,499.7000000000007,499.7000000000007,499.7000000000007,499.7000000000007,499.7000000000007,499.7000000000007,1,499.7000000000007,0,0,,Fixation Timing,Fixation,1,object-24,image,J,instr_photo_3.jpg,#DC143C,,1000ms,
13,1728501039291,09/10/2024 19:10:39,1728483039291,-5,09/10/2024 09:10:39,187004,3,task-wzke,repeat-3dmk#3,40526711,BLIND,11824228,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 129.0.0.0,1366x768,1366x653,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,5,image,Trials,mxeghn,1,response,J,999.2000000000007,999.2000000000007,999.2000000000007,999.2000000000007,999.2000000000007,999.2000000000007,0,999.2000000000007,0,0,,Time Limit,screen,0,screen,image,F,instr_photo_5.jpg,#FF69B4,,1000ms,
14,1728501040272,09/10/2024 19:10:40,1728483040272,-5,09/10/2024 09:10:40,187004,3,task-wzke,repeat-3dmk#3,40526711,BLIND,11824228,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 129.0.0.0,1366x768,1366x653,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,5,image,Screen 2,2al84i,2,continue,,499.2999999999993,499.2999999999993,499.2999999999993,499.2999999999993,499.2999999999993,499.2999999999993,1,499.2999999999993,0,0,,Fixation Timing,Fixation,1,object-24,image,F,instr_photo_5.jpg,#FF69B4,,1000ms,
15,1728501040277,09/10/2024 19:10:40,1728483040277,-5,09/10/2024 09:10:40,187004,3,task-wzke,repeat-3dmk#3,40526711,BLIND,11824228,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 129.0.0.0,1366x768,1366x653,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,,,,,,info,END,,,,,,,0,,,,,,,,,,,,,,,
1,1728501068696,09/10/2024 19:11:08,1728483068696,-5,09/10/2024 09:11:08,187004,3,task-wzke,repeat-3dmk#4,40526737,BLIND,11824228,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 129.0.0.0,1366x768,1366x653,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,
2,1728501081714,09/10/2024 19:11:21,1728483081714,-5,09/10/2024 09:11:21,187004,3,task-wzke,repeat-3dmk#4,40526737,BLIND,11824228,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 129.0.0.0,1366x768,1366x653,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,1,instructions,Screen 1,djhvrt,1,continue,,12878.300000047684,12871.199999999999,12878.300000047684,12878.300000047684,12871.199999999999,12878.300000047684,1,12878.300000047684,0,0,,Click To Continue,Continue Button,6,object-20,instructions,,,,,,
3,1728501083556,09/10/2024 19:11:23,1728483083556,-5,09/10/2024 09:11:23,187004,3,task-wzke,repeat-3dmk#4,40526737,BLIND,11824228,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 129.0.0.0,1366x768,1366x653,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,1,instructions,Screen 2,1kaj8e,2,continue,,1848.499999904634,1832.2000000000007,1848.499999904634,1848.499999904634,1832.2000000000007,1848.499999904634,1,1848.499999904634,0,0,,Click To Continue,Continue Button,2,object-7,instructions,,,,,,
4,1728501086538,09/10/2024 19:11:26,1728483086538,-5,09/10/2024 09:11:26,187004,3,task-wzke,repeat-3dmk#4,40526737,BLIND,11824228,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 129.0.0.0,1366x768,1366x653,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,1,instructions,Screen 3,j5lb3b,3,timedOut,,2999.5999998569496,2997.2000000000007,2999.5999998569496,2999.5999998569496,2997.2000000000007,2999.5999998569496,1,2999.5999998569496,0,0,,Time Limit,screen,0,screen,instructions,,,,,,
5,1728501087540,09/10/2024 19:11:27,1728483087540,-5,09/10/2024 09:11:27,187004,3,task-wzke,repeat-3dmk#4,40526737,BLIND,11824228,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 129.0.0.0,1366x768,1366x653,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,1,image,Trials,mxeghn,1,response,J,999,999,999,999,999,999,0,999,0,0,,Time Limit,screen,0,screen,image,F,instr_photo.jpg,#FF69B4,,1000ms,
6,1728501088518,09/10/2024 19:11:28,1728483088518,-5,09/10/2024 09:11:28,187004,3,task-wzke,repeat-3dmk#4,40526737,BLIND,11824228,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 129.0.0.0,1366x768,1366x653,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,1,image,Screen 2,2al84i,2,continue,,499.1000000000022,499.1000000000022,499.1000000000022,499.1000000000022,499.1000000000022,499.1000000000022,1,499.1000000000022,0,0,,Fixation Timing,Fixation,1,object-24,image,F,instr_photo.jpg,#FF69B4,,1000ms,
7,1728501089014,09/10/2024 19:11:29,1728483089014,-5,09/10/2024 09:11:29,187004,3,task-wzke,repeat-3dmk#4,40526737,BLIND,11824228,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 129.0.0.0,1366x768,1366x653,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,2,image,Trials,mxeghn,1,response,F,492.500000047683,483,492.500000047683,492.500000047683,483,492.500000047683,1,492.500000047683,0,0,,Keyboard Response,Keyboard Response,2,object-4,image,F,instr_photo_2.jpg,#DC143C,,1000ms,
8,1728501090001,09/10/2024 19:11:30,1728483090001,-5,09/10/2024 09:11:30,187004,3,task-wzke,repeat-3dmk#4,40526737,BLIND,11824228,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 129.0.0.0,1366x768,1366x653,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,2,image,Screen 2,2al84i,2,continue,,499.40000000000146,499.40000000000146,499.40000000000146,499.40000000000146,499.40000000000146,499.40000000000146,1,499.40000000000146,0,0,,Fixation Timing,Fixation,1,object-24,image,F,instr_photo_2.jpg,#DC143C,,1000ms,
9,1728501091002,09/10/2024 19:11:31,1728483091002,-5,09/10/2024 09:11:31,187004,3,task-wzke,repeat-3dmk#4,40526737,BLIND,11824228,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 129.0.0.0,1366x768,1366x653,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,3,image,Trials,mxeghn,1,response,J,999.2000000000007,999.2000000000007,999.2000000000007,999.2000000000007,999.2000000000007,999.2000000000007,0,999.2000000000007,0,0,,Time Limit,screen,0,screen,image,F,instr_photo_3.jpg,#E2752C,,1000ms,
10,1728501091982,09/10/2024 19:11:31,1728483091982,-5,09/10/2024 09:11:31,187004,3,task-wzke,repeat-3dmk#4,40526737,BLIND,11824228,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 129.0.0.0,1366x768,1366x653,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,3,image,Screen 2,2al84i,2,continue,,499.40000000000146,499.40000000000146,499.40000000000146,499.40000000000146,499.40000000000146,499.40000000000146,1,499.40000000000146,0,0,,Fixation Timing,Fixation,1,object-24,image,F,instr_photo_3.jpg,#E2752C,,1000ms,
