Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-ck1c,randomiser-8rl3,branch-tpdd,branch-qy9p,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: number,Spreadsheet: img,Spreadsheet: type,Spreadsheet: answer,Spreadsheet: border,Spreadsheet: memory,Manipulation: Spreadsheet
21,1728585964451,10/10/2024 18:46:04,1728571564451,-4,10/10/2024 10:46:04,187004,3,task-tak4,repeat-3dmk#2->-repeat-ku6w#4,40546921,BLIND,11824247,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,823x832,,,0,Memory Task (Clone 3),8,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,memory_skips1,memory_skips1,18,image,Screen 3,zz7hbh,1,response,3,6278.300000005962,6263.5,6278.300000005962,6278.300000005962,6263.5,6278.300000005962,1,6278.300000005962,0,0,,Keyboard Response,Image,1,object-1907,image,303,52ffa3e5889e09af34e5fe0491aa89b8.jpg,target,J,,target,
22,1728585970143,10/10/2024 18:46:10,1728571570143,-4,10/10/2024 10:46:10,187004,3,task-tak4,repeat-3dmk#2->-repeat-ku6w#4,40546921,BLIND,11824247,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,823x832,,,0,Memory Task (Clone 3),8,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,memory_skips1,memory_skips1,19,image,Screen 3,zz7hbh,1,response,4,5706.4000000000015,5697.299999999996,5706.4000000000015,5706.4000000000015,5697.299999999996,5706.4000000000015,1,5706.4000000000015,0,0,,Keyboard Response,Image,1,object-1907,image,2071,4bdbc769d61a05c14ff2061b68ffd00e.jpg,target,F,,filler,
23,1728585972054,10/10/2024 18:46:12,1728571572054,-4,10/10/2024 10:46:12,187004,3,task-tak4,repeat-3dmk#2->-repeat-ku6w#4,40546921,BLIND,11824247,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,823x832,,,0,Memory Task (Clone 3),8,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,memory_skips1,memory_skips1,20,image,Screen 3,zz7hbh,1,response,4,1919.9000000119267,1915.7000000000116,1919.9000000119267,1919.9000000119267,1915.7000000000116,1919.9000000119267,1,1919.9000000119267,0,0,,Keyboard Response,Image,1,object-1907,image,247,NegMidNonsoc_21.jpg,target,J,,target,
24,1728585973976,10/10/2024 18:46:13,1728571573976,-4,10/10/2024 10:46:13,187004,3,task-tak4,repeat-3dmk#2->-repeat-ku6w#4,40546921,BLIND,11824247,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,823x832,,,0,Memory Task (Clone 3),8,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,memory_skips1,memory_skips1,21,image,Screen 3,zz7hbh,1,response,3,1926.4999999940337,1915.5999999999913,1926.4999999940337,1926.4999999940337,1915.5999999999913,1926.4999999940337,1,1926.4999999940337,0,0,,Keyboard Response,Image,1,object-1907,image,1671,2f07d5fc0d8464c81783119fa98c83ec.jpg,target,J,,target,
25,1728585975891,10/10/2024 18:46:15,1728571575891,-4,10/10/2024 10:46:15,187004,3,task-tak4,repeat-3dmk#2->-repeat-ku6w#4,40546921,BLIND,11824247,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,823x832,,,0,Memory Task (Clone 3),8,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,memory_skips1,memory_skips1,22,image,Screen 3,zz7hbh,1,response,5,1925.7000000059634,1915.699999999997,1925.7000000059634,1925.7000000059634,1915.699999999997,1925.7000000059634,1,1925.7000000059634,0,0,,Keyboard Response,Image,1,object-1907,image,303,NegHighNonsoc_2.jpg,target,F,,filler,
26,1728585977988,10/10/2024 18:46:17,1728571577988,-4,10/10/2024 10:46:17,187004,3,task-tak4,repeat-3dmk#2->-repeat-ku6w#4,40546921,BLIND,11824247,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,823x832,,,0,Memory Task (Clone 3),8,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,memory_skips1,memory_skips1,23,image,Screen 3,zz7hbh,1,response,2,2107.5000000059663,2099,2107.5000000059663,2107.5000000059663,2099,2107.5000000059663,1,2107.5000000059663,0,0,,Keyboard Response,Image,1,object-1907,image,7,NegMidNonsoc_20.jpg,target,F,,filler,
27,1728585980424,10/10/2024 18:46:20,1728571580424,-4,10/10/2024 10:46:20,187004,3,task-tak4,repeat-3dmk#2->-repeat-ku6w#4,40546921,BLIND,11824247,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,823x832,,,0,Memory Task (Clone 3),8,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,memory_skips1,memory_skips1,24,image,Screen 3,zz7hbh,1,response,4,2444.0000000059663,2432.100000000006,2444.0000000059663,2444.0000000059663,2432.100000000006,2444.0000000059663,1,2444.0000000059663,0,0,,Keyboard Response,Image,1,object-1907,image,344,3b801dce0def3b08832596e9d9c49581.jpg,target,J,,target,
28,1728585982276,10/10/2024 18:46:22,1728571582276,-4,10/10/2024 10:46:22,187004,3,task-tak4,repeat-3dmk#2->-repeat-ku6w#4,40546921,BLIND,11824247,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,823x832,,,0,Memory Task (Clone 3),8,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,memory_skips1,memory_skips1,25,image,Screen 3,zz7hbh,1,response,2,1864.300000011921,1849.300000000003,1864.300000011921,1864.300000011921,1849.300000000003,1864.300000011921,1,1864.300000011921,0,0,,Keyboard Response,Image,1,object-1907,image,95,7c4f3f4fb26ac0b47b8ba51ee8b0979b.jpg,target,J,,target,
29,1728585983908,10/10/2024 18:46:23,1728571583908,-4,10/10/2024 10:46:23,187004,3,task-tak4,repeat-3dmk#2->-repeat-ku6w#4,40546921,BLIND,11824247,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,823x832,,,0,Memory Task (Clone 3),8,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,memory_skips1,memory_skips1,26,image,Screen 3,zz7hbh,1,response,3,1647.199999999997,1632.3999999999942,1647.199999999997,1647.199999999997,1632.3999999999942,1647.199999999997,1,1647.199999999997,0,0,,Keyboard Response,Image,1,object-1907,image,368,1ded6e97d0ad65c21ef12e8872f75185.jpg,target,J,,target,
30,1728585985985,10/10/2024 18:46:25,1728571585985,-4,10/10/2024 10:46:25,187004,3,task-tak4,repeat-3dmk#2->-repeat-ku6w#4,40546921,BLIND,11824247,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,823x832,,,0,Memory Task (Clone 3),8,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,memory_skips1,memory_skips1,27,image,Screen 3,zz7hbh,1,response,4,2091.800000000003,2082.199999999997,2091.800000000003,2091.800000000003,2082.199999999997,2091.800000000003,1,2091.800000000003,0,0,,Keyboard Response,Image,1,object-1907,image,255,ffef5b6ece3a2dda515e981c7b22d3fd.jpg,target,J,,target,
