Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-ck1c,randomiser-8rl3,branch-tpdd,branch-qy9p,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: number,Spreadsheet: img,Spreadsheet: type,Spreadsheet: mem_type,Spreadsheet: answer,Spreadsheet: border,Spreadsheet: memory,Manipulation: Spreadsheet
155,1728577067770,10/10/2024 16:17:47,1728559067770,-5,10/10/2024 06:17:47,187004,3,task-e25r,repeat-3dmk#6->-repeat-tj2w#3,40543915,BLIND,11824228,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 129.0.0.0,1366x768,1366x653,,,0,Subjective rating task (Clone),5,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,emo_2_try,emo_2_try,26,image,Screen 1,l8m57c,1,continue,,9500.499999952328,9490.700000000012,9500.499999952328,9500.499999952328,9490.700000000012,9500.499999952328,1,9500.499999952328,0,0,,Click To Continue,Continue Button,7,object-69,image,1911,06d26db007c559279f26819efcdd8c97.jpg,target,,J,,filler,
156,1728577067784,10/10/2024 16:17:47,1728559067784,-5,10/10/2024 06:17:47,187004,3,task-e25r,repeat-3dmk#6->-repeat-tj2w#3,40543915,BLIND,11824228,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 129.0.0.0,1366x768,1366x653,,,0,Subjective rating task (Clone),5,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,emo_2_try,emo_2_try,26,image,Screen 1,l8m57c,1,response,9,6643,9490.700000000012,9507.300000000017,6643,9490.700000000012,9507.300000000017,1,6643,2864.3000000000175,0,,Slider,Slider,4,object-51,image,1911,06d26db007c559279f26819efcdd8c97.jpg,target,,J,,filler,
157,1728577067805,10/10/2024 16:17:47,1728559067805,-5,10/10/2024 06:17:47,187004,3,task-e25r,repeat-3dmk#6->-repeat-tj2w#3,40543915,BLIND,11824228,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 129.0.0.0,1366x768,1366x653,,,0,Subjective rating task (Clone),5,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,emo_2_try,emo_2_try,26,image,Screen 2,7vpf45,2,info,,16.60000000000582,0,16.60000000000582,16.60000000000582,0,16.60000000000582,1,16.60000000000582,0,0,,Slider,Slider,4,object-78,image,1911,06d26db007c559279f26819efcdd8c97.jpg,target,,J,,filler,
158,1728577073195,10/10/2024 16:17:53,1728559073195,-5,10/10/2024 06:17:53,187004,3,task-e25r,repeat-3dmk#6->-repeat-tj2w#3,40543915,BLIND,11824228,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 129.0.0.0,1366x768,1366x653,,,0,Subjective rating task (Clone),5,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,emo_2_try,emo_2_try,26,image,Screen 2,7vpf45,2,continue,,5435.100000143051,5427.899999999994,5435.100000143051,5435.100000143051,5427.899999999994,5435.100000143051,1,5435.100000143051,0,0,,Click To Continue,Continue Button,7,object-82,image,1911,06d26db007c559279f26819efcdd8c97.jpg,target,,J,,filler,
159,1728577073196,10/10/2024 16:17:53,1728559073196,-5,10/10/2024 06:17:53,187004,3,task-e25r,repeat-3dmk#6->-repeat-tj2w#3,40543915,BLIND,11824228,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 129.0.0.0,1366x768,1366x653,,,0,Subjective rating task (Clone),5,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,emo_2_try,emo_2_try,26,image,Screen 2,7vpf45,2,response,3,4495.399999999994,5427.899999999994,5436.299999952316,4495.399999999994,5427.899999999994,5436.299999952316,1,4495.399999999994,940.8999999523221,0,,Slider,Slider,4,object-78,image,1911,06d26db007c559279f26819efcdd8c97.jpg,target,,J,,filler,
160,1728577073255,10/10/2024 16:17:53,1728559073255,-5,10/10/2024 06:17:53,187004,3,task-e25r,repeat-3dmk#6->-repeat-tj2w#3,40543915,BLIND,11824228,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 129.0.0.0,1366x768,1366x653,,,0,Subjective rating task (Clone),5,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,emo_2_try,emo_2_try,27,image,Screen 1,l8m57c,1,info,,16.10000000000582,0,16.10000000000582,16.10000000000582,0,16.10000000000582,1,16.10000000000582,0,0,,Slider,Slider,4,object-51,image,296,2fc170131665d79a6c9d0f52ae59bbce.jpg,target,,J,,filler,
161,1728577078529,10/10/2024 16:17:58,1728559078529,-5,10/10/2024 06:17:58,187004,3,task-e25r,repeat-3dmk#6->-repeat-tj2w#3,40543915,BLIND,11824228,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 129.0.0.0,1366x768,1366x653,,,0,Subjective rating task (Clone),5,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,emo_2_try,emo_2_try,27,image,Screen 1,l8m57c,1,continue,,5340.8000000476895,5328.100000000006,5340.8000000476895,5340.8000000476895,5328.100000000006,5340.8000000476895,1,5340.8000000476895,0,0,,Click To Continue,Continue Button,7,object-69,image,296,2fc170131665d79a6c9d0f52ae59bbce.jpg,target,,J,,filler,
162,1728577078540,10/10/2024 16:17:58,1728559078540,-5,10/10/2024 06:17:58,187004,3,task-e25r,repeat-3dmk#6->-repeat-tj2w#3,40543915,BLIND,11824228,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 129.0.0.0,1366x768,1366x653,,,0,Subjective rating task (Clone),5,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,emo_2_try,emo_2_try,27,image,Screen 1,l8m57c,1,response,10,4262.600000000006,5328.100000000006,5344.700000000012,4262.600000000006,5328.100000000006,5344.700000000012,1,4262.600000000006,1082.1000000000058,0,,Slider,Slider,4,object-51,image,296,2fc170131665d79a6c9d0f52ae59bbce.jpg,target,,J,,filler,
163,1728577078558,10/10/2024 16:17:58,1728559078558,-5,10/10/2024 06:17:58,187004,3,task-e25r,repeat-3dmk#6->-repeat-tj2w#3,40543915,BLIND,11824228,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 129.0.0.0,1366x768,1366x653,,,0,Subjective rating task (Clone),5,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,emo_2_try,emo_2_try,27,image,Screen 2,7vpf45,2,info,,16.60000000000582,0,16.60000000000582,16.60000000000582,0,16.60000000000582,1,16.60000000000582,0,0,,Slider,Slider,4,object-78,image,296,2fc170131665d79a6c9d0f52ae59bbce.jpg,target,,J,,filler,
164,1728577100028,10/10/2024 16:18:20,1728559100028,-5,10/10/2024 06:18:20,187004,3,task-e25r,repeat-3dmk#6->-repeat-tj2w#3,40543915,BLIND,11824228,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 129.0.0.0,1366x768,1366x653,,,0,Subjective rating task (Clone),5,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,emo_2_try,emo_2_try,27,image,Screen 2,7vpf45,2,continue,,21512.200000047684,21496.70000000001,21512.200000047684,21512.200000047684,21496.70000000001,21512.200000047684,1,21512.200000047684,0,0,,Click To Continue,Continue Button,7,object-82,image,296,2fc170131665d79a6c9d0f52ae59bbce.jpg,target,,J,,filler,
165,1728577100034,10/10/2024 16:18:20,1728559100034,-5,10/10/2024 06:18:20,187004,3,task-e25r,repeat-3dmk#6->-repeat-tj2w#3,40543915,BLIND,11824228,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 129.0.0.0,1366x768,1366x653,,,0,Subjective rating task (Clone),5,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,emo_2_try,emo_2_try,27,image,Screen 2,7vpf45,2,response,8,14752.600000000006,21496.70000000001,21513.300000000017,14752.600000000006,21496.70000000001,21513.300000000017,1,14752.600000000006,6760.700000000012,0,,Slider,Slider,4,object-78,image,296,2fc170131665d79a6c9d0f52ae59bbce.jpg,target,,J,,filler,
166,1728577100088,10/10/2024 16:18:20,1728559100088,-5,10/10/2024 06:18:20,187004,3,task-e25r,repeat-3dmk#6->-repeat-tj2w#3,40543915,BLIND,11824228,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 129.0.0.0,1366x768,1366x653,,,0,Subjective rating task (Clone),5,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,emo_2_try,emo_2_try,28,image,Screen 1,l8m57c,1,info,,16.60000000000582,0,16.60000000000582,16.60000000000582,0,16.60000000000582,1,16.60000000000582,0,0,,Slider,Slider,4,object-51,image,2311,Destruction 2.jpg,target,,J,,filler,
167,1728577103220,10/10/2024 16:18:23,1728559103220,-5,10/10/2024 06:18:23,187004,3,task-e25r,repeat-3dmk#6->-repeat-tj2w#3,40543915,BLIND,11824228,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 129.0.0.0,1366x768,1366x653,,,0,Subjective rating task (Clone),5,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,emo_2_try,emo_2_try,28,image,Screen 1,l8m57c,1,continue,,3207.500000047672,3196.2999999999884,3207.500000047672,3207.500000047672,3196.2999999999884,3207.500000047672,1,3207.500000047672,0,0,,Click To Continue,Continue Button,7,object-69,image,2311,Destruction 2.jpg,target,,J,,filler,
168,1728577103221,10/10/2024 16:18:23,1728559103221,-5,10/10/2024 06:18:23,187004,3,task-e25r,repeat-3dmk#6->-repeat-tj2w#3,40543915,BLIND,11824228,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 129.0.0.0,1366x768,1366x653,,,0,Subjective rating task (Clone),5,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,emo_2_try,emo_2_try,28,image,Screen 1,l8m57c,1,response,0,2563.6999999999825,3196.2999999999884,3208.700000095356,2563.6999999999825,3196.2999999999884,3208.700000095356,1,2563.6999999999825,645.0000000953733,0,,Slider,Slider,4,object-51,image,2311,Destruction 2.jpg,target,,J,,filler,
169,1728577103239,10/10/2024 16:18:23,1728559103239,-5,10/10/2024 06:18:23,187004,3,task-e25r,repeat-3dmk#6->-repeat-tj2w#3,40543915,BLIND,11824228,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 129.0.0.0,1366x768,1366x653,,,0,Subjective rating task (Clone),5,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,emo_2_try,emo_2_try,28,image,Screen 2,7vpf45,2,info,,16,0,16,16,0,16,1,16,0,0,,Slider,Slider,4,object-78,image,2311,Destruction 2.jpg,target,,J,,filler,
170,1728577105154,10/10/2024 16:18:25,1728559105154,-5,10/10/2024 06:18:25,187004,3,task-e25r,repeat-3dmk#6->-repeat-tj2w#3,40543915,BLIND,11824228,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 129.0.0.0,1366x768,1366x653,,,0,Subjective rating task (Clone),5,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,emo_2_try,emo_2_try,28,image,Screen 2,7vpf45,2,continue,,1945.7999999523163,1932,1945.7999999523163,1945.7999999523163,1932,1945.7999999523163,1,1945.7999999523163,0,0,,Click To Continue,Continue Button,7,object-82,image,2311,Destruction 2.jpg,target,,J,,filler,
171,1728577105156,10/10/2024 16:18:25,1728559105156,-5,10/10/2024 06:18:25,187004,3,task-e25r,repeat-3dmk#6->-repeat-tj2w#3,40543915,BLIND,11824228,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 129.0.0.0,1366x768,1366x653,,,0,Subjective rating task (Clone),5,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,emo_2_try,emo_2_try,28,image,Screen 2,7vpf45,2,response,9,1432.1000000000058,1932,1947.2000000476837,1432.1000000000058,1932,1947.2000000476837,1,1432.1000000000058,515.1000000476779,0,,Slider,Slider,4,object-78,image,2311,Destruction 2.jpg,target,,J,,filler,
172,1728577105218,10/10/2024 16:18:25,1728559105218,-5,10/10/2024 06:18:25,187004,3,task-e25r,repeat-3dmk#6->-repeat-tj2w#3,40543915,BLIND,11824228,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 129.0.0.0,1366x768,1366x653,,,0,Subjective rating task (Clone),5,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,emo_2_try,emo_2_try,29,image,Screen 1,l8m57c,1,info,,16.39999999999418,0,16.39999999999418,16.39999999999418,0,16.39999999999418,1,16.39999999999418,0,0,,Slider,Slider,4,object-51,image,1591,c9b37e0251acb3852cfa984af9422718.jpg,target,,J,,filler,
173,1728577107257,10/10/2024 16:18:27,1728559107257,-5,10/10/2024 06:18:27,187004,3,task-e25r,repeat-3dmk#6->-repeat-tj2w#3,40543915,BLIND,11824228,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 129.0.0.0,1366x768,1366x653,,,0,Subjective rating task (Clone),5,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,emo_2_try,emo_2_try,29,image,Screen 1,l8m57c,1,continue,,2115.100000000006,2098.100000000006,2115.100000000006,2115.100000000006,2098.100000000006,2115.100000000006,1,2115.100000000006,0,0,,Click To Continue,Continue Button,7,object-69,image,1591,c9b37e0251acb3852cfa984af9422718.jpg,target,,J,,filler,
174,1728577107259,10/10/2024 16:18:27,1728559107259,-5,10/10/2024 06:18:27,187004,3,task-e25r,repeat-3dmk#6->-repeat-tj2w#3,40543915,BLIND,11824228,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 129.0.0.0,1366x768,1366x653,,,0,Subjective rating task (Clone),5,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,emo_2_try,emo_2_try,29,image,Screen 1,l8m57c,1,response,7,1514.7000000000116,2098.100000000006,2115.100000000006,1514.7000000000116,2098.100000000006,2115.100000000006,1,1514.7000000000116,600.3999999999942,0,,Slider,Slider,4,object-51,image,1591,c9b37e0251acb3852cfa984af9422718.jpg,target,,J,,filler,
175,1728577107277,10/10/2024 16:18:27,1728559107277,-5,10/10/2024 06:18:27,187004,3,task-e25r,repeat-3dmk#6->-repeat-tj2w#3,40543915,BLIND,11824228,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 129.0.0.0,1366x768,1366x653,,,0,Subjective rating task (Clone),5,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,emo_2_try,emo_2_try,29,image,Screen 2,7vpf45,2,info,,17,0,17,17,0,17,1,17,0,0,,Slider,Slider,4,object-78,image,1591,c9b37e0251acb3852cfa984af9422718.jpg,target,,J,,filler,
176,1728577109537,10/10/2024 16:18:29,1728559109537,-5,10/10/2024 06:18:29,187004,3,task-e25r,repeat-3dmk#6->-repeat-tj2w#3,40543915,BLIND,11824228,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 129.0.0.0,1366x768,1366x653,,,0,Subjective rating task (Clone),5,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,emo_2_try,emo_2_try,29,image,Screen 2,7vpf45,2,continue,,2296.600000000006,2280.600000000006,2296.600000000006,2296.600000000006,2280.600000000006,2296.600000000006,1,2296.600000000006,0,0,,Click To Continue,Continue Button,7,object-82,image,1591,c9b37e0251acb3852cfa984af9422718.jpg,target,,J,,filler,
177,1728577109539,10/10/2024 16:18:29,1728559109539,-5,10/10/2024 06:18:29,187004,3,task-e25r,repeat-3dmk#6->-repeat-tj2w#3,40543915,BLIND,11824228,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 129.0.0.0,1366x768,1366x653,,,0,Subjective rating task (Clone),5,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,emo_2_try,emo_2_try,29,image,Screen 2,7vpf45,2,response,7,1681.1999999999825,2280.600000000006,2296.600000000006,1681.1999999999825,2280.600000000006,2296.600000000006,1,1681.1999999999825,615.4000000000233,0,,Slider,Slider,4,object-78,image,1591,c9b37e0251acb3852cfa984af9422718.jpg,target,,J,,filler,
178,1728577109595,10/10/2024 16:18:29,1728559109595,-5,10/10/2024 06:18:29,187004,3,task-e25r,repeat-3dmk#6->-repeat-tj2w#3,40543915,BLIND,11824228,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 129.0.0.0,1366x768,1366x653,,,0,Subjective rating task (Clone),5,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,emo_2_try,emo_2_try,30,image,Screen 1,l8m57c,1,info,,16,0,16,16,0,16,1,16,0,0,,Slider,Slider,4,object-51,image,391,fff1f99a649e3d1cfa2bd2097cae35e9.jpg,target,,F,,target,
179,1728577111394,10/10/2024 16:18:31,1728559111394,-5,10/10/2024 06:18:31,187004,3,task-e25r,repeat-3dmk#6->-repeat-tj2w#3,40543915,BLIND,11824228,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 129.0.0.0,1366x768,1366x653,,,0,Subjective rating task (Clone),5,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,emo_2_try,emo_2_try,30,image,Screen 1,l8m57c,1,continue,,1874.4000001430395,1865.2999999999884,1874.4000001430395,1874.4000001430395,1865.2999999999884,1874.4000001430395,1,1874.4000001430395,0,0,,Click To Continue,Continue Button,7,object-69,image,391,fff1f99a649e3d1cfa2bd2097cae35e9.jpg,target,,F,,target,
180,1728577111418,10/10/2024 16:18:31,1728559111418,-5,10/10/2024 06:18:31,187004,3,task-e25r,repeat-3dmk#6->-repeat-tj2w#3,40543915,BLIND,11824228,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 129.0.0.0,1366x768,1366x653,,,0,Subjective rating task (Clone),5,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,emo_2_try,emo_2_try,30,image,Screen 1,l8m57c,1,response,10,1282.0999999999767,1865.2999999999884,1881.7999999999884,1282.0999999999767,1865.2999999999884,1881.7999999999884,1,1282.0999999999767,599.7000000000116,0,,Slider,Slider,4,object-51,image,391,fff1f99a649e3d1cfa2bd2097cae35e9.jpg,target,,F,,target,
181,1728577111438,10/10/2024 16:18:31,1728559111438,-5,10/10/2024 06:18:31,187004,3,task-e25r,repeat-3dmk#6->-repeat-tj2w#3,40543915,BLIND,11824228,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 129.0.0.0,1366x768,1366x653,,,0,Subjective rating task (Clone),5,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,emo_2_try,emo_2_try,30,image,Screen 2,7vpf45,2,info,,16.5,0,16.5,16.5,0,16.5,1,16.5,0,0,,Slider,Slider,4,object-78,image,391,fff1f99a649e3d1cfa2bd2097cae35e9.jpg,target,,F,,target,
182,1728577113196,10/10/2024 16:18:33,1728559113196,-5,10/10/2024 06:18:33,187004,3,task-e25r,repeat-3dmk#6->-repeat-tj2w#3,40543915,BLIND,11824228,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 129.0.0.0,1366x768,1366x653,,,0,Subjective rating task (Clone),5,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,emo_2_try,emo_2_try,30,image,Screen 2,7vpf45,2,continue,,1810.9000000953674,1798.7000000000116,1810.9000000953674,1810.9000000953674,1798.7000000000116,1810.9000000953674,1,1810.9000000953674,0,0,,Click To Continue,Continue Button,7,object-82,image,391,fff1f99a649e3d1cfa2bd2097cae35e9.jpg,target,,F,,target,
183,1728577113197,10/10/2024 16:18:33,1728559113197,-5,10/10/2024 06:18:33,187004,3,task-e25r,repeat-3dmk#6->-repeat-tj2w#3,40543915,BLIND,11824228,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 129.0.0.0,1366x768,1366x653,,,0,Subjective rating task (Clone),5,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,emo_2_try,emo_2_try,30,image,Screen 2,7vpf45,2,response,10,1265,1798.7000000000116,1812.1000001430511,1265,1798.7000000000116,1812.1000001430511,1,1265,547.1000001430511,0,,Slider,Slider,4,object-78,image,391,fff1f99a649e3d1cfa2bd2097cae35e9.jpg,target,,F,,target,
184,1728577113257,10/10/2024 16:18:33,1728559113257,-5,10/10/2024 06:18:33,187004,3,task-e25r,repeat-3dmk#6->-repeat-tj2w#3,40543915,BLIND,11824228,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 129.0.0.0,1366x768,1366x653,,,0,Subjective rating task (Clone),5,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,emo_2_try,emo_2_try,31,image,Screen 1,l8m57c,1,info,,17,0,17,17,0,17,1,17,0,0,,Slider,Slider,4,object-51,image,368,1ded6e97d0ad65c21ef12e8872f75185.jpg,target,,J,,filler,
185,1728577115008,10/10/2024 16:18:35,1728559115008,-5,10/10/2024 06:18:35,187004,3,task-e25r,repeat-3dmk#6->-repeat-tj2w#3,40543915,BLIND,11824228,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 129.0.0.0,1366x768,1366x653,,,0,Subjective rating task (Clone),5,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,emo_2_try,emo_2_try,31,image,Screen 1,l8m57c,1,continue,,1824.4000001430395,1814.5999999999767,1824.4000001430395,1824.4000001430395,1814.5999999999767,1824.4000001430395,1,1824.4000001430395,0,0,,Click To Continue,Continue Button,7,object-69,image,368,1ded6e97d0ad65c21ef12e8872f75185.jpg,target,,J,,filler,
186,1728577115009,10/10/2024 16:18:35,1728559115009,-5,10/10/2024 06:18:35,187004,3,task-e25r,repeat-3dmk#6->-repeat-tj2w#3,40543915,BLIND,11824228,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 129.0.0.0,1366x768,1366x653,,,0,Subjective rating task (Clone),5,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,emo_2_try,emo_2_try,31,image,Screen 1,l8m57c,1,response,10,1181.2999999999884,1814.5999999999767,1825.7000000953558,1181.2999999999884,1814.5999999999767,1825.7000000953558,1,1181.2999999999884,644.4000000953674,0,,Slider,Slider,4,object-51,image,368,1ded6e97d0ad65c21ef12e8872f75185.jpg,target,,J,,filler,
187,1728577115028,10/10/2024 16:18:35,1728559115028,-5,10/10/2024 06:18:35,187004,3,task-e25r,repeat-3dmk#6->-repeat-tj2w#3,40543915,BLIND,11824228,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 129.0.0.0,1366x768,1366x653,,,0,Subjective rating task (Clone),5,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,emo_2_try,emo_2_try,31,image,Screen 2,7vpf45,2,info,,16.699999999982538,0,16.699999999982538,16.699999999982538,0,16.699999999982538,1,16.699999999982538,0,0,,Slider,Slider,4,object-78,image,368,1ded6e97d0ad65c21ef12e8872f75185.jpg,target,,J,,filler,
188,1728577116271,10/10/2024 16:18:36,1728559116271,-5,10/10/2024 06:18:36,187004,3,task-e25r,repeat-3dmk#6->-repeat-tj2w#3,40543915,BLIND,11824228,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 129.0.0.0,1366x768,1366x653,,,0,Subjective rating task (Clone),5,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,emo_2_try,emo_2_try,31,image,Screen 2,7vpf45,2,continue,,1273.3000001430628,1265.1000000000058,1273.3000001430628,1273.3000001430628,1265.1000000000058,1273.3000001430628,1,1273.3000001430628,0,0,,Click To Continue,Continue Button,7,object-82,image,368,1ded6e97d0ad65c21ef12e8872f75185.jpg,target,,J,,filler,
189,1728577116273,10/10/2024 16:18:36,1728559116273,-5,10/10/2024 06:18:36,187004,3,task-e25r,repeat-3dmk#6->-repeat-tj2w#3,40543915,BLIND,11824228,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 129.0.0.0,1366x768,1366x653,,,0,Subjective rating task (Clone),5,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,emo_2_try,emo_2_try,31,image,Screen 2,7vpf45,2,response,10,682.2000000000116,1265.1000000000058,1274.999999952328,682.2000000000116,1265.1000000000058,1274.999999952328,1,682.2000000000116,592.7999999523163,0,,Slider,Slider,4,object-78,image,368,1ded6e97d0ad65c21ef12e8872f75185.jpg,target,,J,,filler,
190,1728577116327,10/10/2024 16:18:36,1728559116327,-5,10/10/2024 06:18:36,187004,3,task-e25r,repeat-3dmk#6->-repeat-tj2w#3,40543915,BLIND,11824228,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 129.0.0.0,1366x768,1366x653,,,0,Subjective rating task (Clone),5,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,emo_2_try,emo_2_try,32,image,Screen 1,l8m57c,1,info,,16.39999999999418,0,16.39999999999418,16.39999999999418,0,16.39999999999418,1,16.39999999999418,0,0,,Slider,Slider,4,object-51,image,383,81e66642b9b2a168629fdd62ece35749.jpg,target,,F,,target,
191,1728577118084,10/10/2024 16:18:38,1728559118084,-5,10/10/2024 06:18:38,187004,3,task-e25r,repeat-3dmk#6->-repeat-tj2w#3,40543915,BLIND,11824228,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 129.0.0.0,1366x768,1366x653,,,0,Subjective rating task (Clone),5,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,emo_2_try,emo_2_try,32,image,Screen 1,l8m57c,1,continue,,1820.5000000953733,1814.8999999999942,1820.5000000953733,1820.5000000953733,1814.8999999999942,1820.5000000953733,1,1820.5000000953733,0,0,,Click To Continue,Continue Button,7,object-69,image,383,81e66642b9b2a168629fdd62ece35749.jpg,target,,F,,target,
