Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-ck1c,randomiser-8rl3,branch-tpdd,branch-qy9p,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: number,Spreadsheet: img,Spreadsheet: type,Spreadsheet: answer,Spreadsheet: border,Spreadsheet: memory,Manipulation: Spreadsheet
1,1728575977077,10/10/2024 15:59:37,1728550777077,-7,10/10/2024 01:59:37,187004,3,task-6sfn,repeat-3dmk#2->-repeat-tj2w#3,40543543,BLIND,11824218,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x945,,,0,Memory Task (Clone 3),8,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,memory_skips2,memory_skips2,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,
2,1728575992467,10/10/2024 15:59:52,1728550792467,-7,10/10/2024 01:59:52,187004,3,task-6sfn,repeat-3dmk#2->-repeat-tj2w#3,40543543,BLIND,11824218,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x945,,,0,Memory Task (Clone 3),8,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,memory_skips2,memory_skips2,1,instructions,Screen 8,bajjy3,1,continue,,15398.100000000744,15394.7,15398.100000000744,15398.100000000744,15394.7,15398.100000000744,1,15398.100000000744,0,0,,Click To Continue,Continue Button,2,object-1931,instructions,,,,,,,
3,1728575995464,10/10/2024 15:59:55,1728550795464,-7,10/10/2024 01:59:55,187004,3,task-6sfn,repeat-3dmk#2->-repeat-tj2w#3,40543543,BLIND,11824218,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x945,,,0,Memory Task (Clone 3),8,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,memory_skips2,memory_skips2,1,instructions,Screen 9,bxwq68,2,timedOut,,2999.7999999992535,2999.699999999997,2999.7999999992535,2999.7999999992535,2999.699999999997,2999.7999999992535,1,2999.7999999992535,0,0,,Time Limit,screen,0,screen,instructions,,,,,,,
4,1728575999405,10/10/2024 15:59:59,1728550799405,-7,10/10/2024 01:59:59,187004,3,task-6sfn,repeat-3dmk#2->-repeat-tj2w#3,40543543,BLIND,11824218,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x945,,,0,Memory Task (Clone 3),8,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,memory_skips2,memory_skips2,1,image,Screen 3,zz7hbh,1,response,6,3941.7000000007465,3937.300000000003,3941.7000000007465,3941.7000000007465,3937.300000000003,3941.7000000007465,1,3941.7000000007465,0,0,,Keyboard Response,Image,1,object-1907,image,63,fed68ff713db60eac84b65889ac38028.jpg,target,J,,filler,
5,1728576001293,10/10/2024 16:00:01,1728550801293,-7,10/10/2024 02:00:01,187004,3,task-6sfn,repeat-3dmk#2->-repeat-tj2w#3,40543543,BLIND,11824218,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x945,,,0,Memory Task (Clone 3),8,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,memory_skips2,memory_skips2,2,image,Screen 3,zz7hbh,1,response,6,1891.7999999992535,1888.699999999997,1891.7999999992535,1891.7999999992535,1888.699999999997,1891.7999999992535,1,1891.7999999992535,0,0,,Keyboard Response,Image,1,object-1907,image,312,Landscapes_058_h.jpg,target,J,,filler,
6,1728576002110,10/10/2024 16:00:02,1728550802110,-7,10/10/2024 02:00:02,187004,3,task-6sfn,repeat-3dmk#2->-repeat-tj2w#3,40543543,BLIND,11824218,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x945,,,0,Memory Task (Clone 3),8,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,memory_skips2,memory_skips2,3,image,Screen 3,zz7hbh,1,response,6,820.7000000007465,819.5,820.7000000007465,820.7000000007465,819.5,820.7000000007465,1,820.7000000007465,0,0,,Keyboard Response,Image,1,object-1907,image,344,3b801dce0def3b08832596e9d9c49581.jpg,target,J,,filler,
7,1728576005265,10/10/2024 16:00:05,1728550805265,-7,10/10/2024 02:00:05,187004,3,task-6sfn,repeat-3dmk#2->-repeat-tj2w#3,40543543,BLIND,11824218,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x945,,,0,Memory Task (Clone 3),8,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,memory_skips2,memory_skips2,4,image,Screen 3,zz7hbh,1,response,5,3156.2000000007465,3152.5,3156.2000000007465,3156.2000000007465,3152.5,3156.2000000007465,1,3156.2000000007465,0,0,,Keyboard Response,Image,1,object-1907,image,271,fef52d08fa721202036106f66f1505ac.jpg,target,J,,filler,
8,1728576007787,10/10/2024 16:00:07,1728550807787,-7,10/10/2024 02:00:07,187004,3,task-6sfn,repeat-3dmk#2->-repeat-tj2w#3,40543543,BLIND,11824218,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x945,,,0,Memory Task (Clone 3),8,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,memory_skips2,memory_skips2,5,image,Screen 3,zz7hbh,1,response,2,2525.4000000000015,2520.5999999999985,2525.4000000000015,2525.4000000000015,2520.5999999999985,2525.4000000000015,1,2525.4000000000015,0,0,,Keyboard Response,Image,1,object-1907,image,239,Lava 1.jpg,target,F,,target,
9,1728576011874,10/10/2024 16:00:11,1728550811874,-7,10/10/2024 02:00:11,187004,3,task-6sfn,repeat-3dmk#2->-repeat-tj2w#3,40543543,BLIND,11824218,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x945,,,0,Memory Task (Clone 3),8,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,memory_skips2,memory_skips2,6,image,Screen 3,zz7hbh,1,response,4,4092.100000000748,4090,4092.100000000748,4092.100000000748,4090,4092.100000000748,1,4092.100000000748,0,0,,Keyboard Response,Image,1,object-1907,image,55,7096db64fae6464d83aba73b658251b8.jpg,target,J,,filler,
10,1728576015112,10/10/2024 16:00:15,1728550815112,-7,10/10/2024 02:00:15,187004,3,task-6sfn,repeat-3dmk#2->-repeat-tj2w#3,40543543,BLIND,11824218,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x945,,,0,Memory Task (Clone 3),8,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,memory_skips2,memory_skips2,7,image,Screen 3,zz7hbh,1,response,1,3239.800000000003,3235.9000000000015,3239.800000000003,3239.800000000003,3235.9000000000015,3239.800000000003,1,3239.800000000003,0,0,,Keyboard Response,Image,1,object-1907,image,111,3b08f28d9d585bfe9af0a73b73fcaa96.jpg,target,F,,target,
