Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-ck1c,randomiser-8rl3,branch-tpdd,branch-qy9p,branch-phuz,branch-3j3b,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: number,Spreadsheet: img,Spreadsheet: type,Spreadsheet: mem_type,Spreadsheet: answer,Spreadsheet: border,Spreadsheet: memory,Spreadsheet: ans1,Spreadsheet: ans2,Spreadsheet: ans3,Spreadsheet: val1,Spreadsheet: val2,Spreadsheet: val3,Manipulation: Spreadsheet,Store: correct3,Store: total3
22,1737123619367,17/01/2025 14:20:19,1737105619367,-5,17/01/2025 04:20:19,153647,19,task-7g1b,repeat-3dmk#4->-repeat-ku6w#4->-repeat-bbex#2,42545292,BLIND,12412740,,complete,,678a5ff96409f0574fc37d1d,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1920x1080,1912x1000,,,0,Subjective rating Practice,6,Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,,emo_prac,emo_prac,1,image,Screen 8,wpbw4n,4,continue,,7136.60000000037,7129,7136.60000000037,7136.60000000037,7129,7136.60000000037,0,7136.60000000037,0,0,,Click To Continue,Continue Button,7,object-161,image,,,,,,,,,,,,,,,3,19
23,1737123619368,17/01/2025 14:20:19,1737105619368,-5,17/01/2025 04:20:19,153647,19,task-7g1b,repeat-3dmk#4->-repeat-ku6w#4->-repeat-bbex#2,42545292,BLIND,12412740,,complete,,678a5ff96409f0574fc37d1d,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1920x1080,1912x1000,,,0,Subjective rating Practice,6,Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,,emo_prac,emo_prac,1,image,Screen 8,wpbw4n,4,response,9,5796.5,7129,7137.0000000002765,5796.5,7129,7137.0000000002765,1,5796.5,1340.5000000002765,0,,Slider,Slider,4,object-158,image,,,,,,,,,,,,,,,4,20
24,1737123620365,17/01/2025 14:20:20,1737105620365,-5,17/01/2025 04:20:20,153647,19,task-7g1b,repeat-3dmk#4->-repeat-ku6w#4->-repeat-bbex#2,42545292,BLIND,12412740,,complete,,678a5ff96409f0574fc37d1d,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1920x1080,1912x1000,,,0,Subjective rating Practice,6,Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,,emo_prac,emo_prac,1,image,Screen 9,ev1o37,5,info,,5.700000000280852,0,5.700000000280852,5.700000000280852,0,5.700000000280852,0,5.700000000280852,0,0,,Slider,Slider,4,object-170,image,,,,,,,,,,,,,,,4,20
25,1737123629383,17/01/2025 14:20:29,1737105629383,-5,17/01/2025 04:20:29,153647,19,task-7g1b,repeat-3dmk#4->-repeat-ku6w#4->-repeat-bbex#2,42545292,BLIND,12412740,,complete,,678a5ff96409f0574fc37d1d,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1920x1080,1912x1000,,,0,Subjective rating Practice,6,Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,,emo_prac,emo_prac,1,image,Screen 9,ev1o37,5,continue,,9023.800000000374,9011.099999999999,9023.800000000374,9023.800000000374,9011.099999999999,9023.800000000374,0,9023.800000000374,0,0,,Click To Continue,Continue Button,7,object-173,image,,,,,,,,,,,,,,,4,21
26,1737123629385,17/01/2025 14:20:29,1737105629385,-5,17/01/2025 04:20:29,153647,19,task-7g1b,repeat-3dmk#4->-repeat-ku6w#4->-repeat-bbex#2,42545292,BLIND,12412740,,complete,,678a5ff96409f0574fc37d1d,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1920x1080,1912x1000,,,0,Subjective rating Practice,6,Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,,emo_prac,emo_prac,1,image,Screen 9,ev1o37,5,response,6,7895.0999999999985,9011.099999999999,9025.500000000095,7895.0999999999985,9011.099999999999,9025.500000000095,1,7895.0999999999985,1130.400000000096,0,,Slider,Slider,4,object-170,image,,,,,,,,,,,,,,,5,22
27,1737123630375,17/01/2025 14:20:30,1737105630375,-5,17/01/2025 04:20:30,153647,19,task-7g1b,repeat-3dmk#4->-repeat-ku6w#4->-repeat-bbex#2,42545292,BLIND,12412740,,complete,,678a5ff96409f0574fc37d1d,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1920x1080,1912x1000,,,0,Subjective rating Practice,6,Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,,emo_prac,emo_prac,1,image,Screen 10,fpb9mf,6,info,,5.300000000366708,0,5.300000000366708,5.300000000366708,0,5.300000000366708,0,5.300000000366708,0,0,,Slider,Slider,4,object-180,image,,,,,,,,,,,,,,,5,22
28,1737123643255,17/01/2025 14:20:43,1737105643255,-5,17/01/2025 04:20:43,153647,19,task-7g1b,repeat-3dmk#4->-repeat-ku6w#4->-repeat-bbex#2,42545292,BLIND,12412740,,complete,,678a5ff96409f0574fc37d1d,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1920x1080,1912x1000,,,0,Subjective rating Practice,6,Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,,emo_prac,emo_prac,1,image,Screen 10,fpb9mf,6,continue,,12885.899999999994,12875.399999999994,12885.899999999994,12885.899999999994,12875.399999999994,12885.899999999994,0,12885.899999999994,0,0,,Click To Continue,Continue Button,7,object-183,image,,,,,,,,,,,,,,,5,23
29,1737123643257,17/01/2025 14:20:43,1737105643257,-5,17/01/2025 04:20:43,153647,19,task-7g1b,repeat-3dmk#4->-repeat-ku6w#4->-repeat-bbex#2,42545292,BLIND,12412740,,complete,,678a5ff96409f0574fc37d1d,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1920x1080,1912x1000,,,0,Subjective rating Practice,6,Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,,emo_prac,emo_prac,1,image,Screen 10,fpb9mf,6,response,8,5763,12875.399999999994,12887.899999999994,5763,12875.399999999994,12887.899999999994,0,5763,7124.899999999994,0,,Slider,Slider,4,object-180,image,,,,,,,,,,,,,,,5,24
30,1737123644245,17/01/2025 14:20:44,1737105644245,-5,17/01/2025 04:20:44,153647,19,task-7g1b,repeat-3dmk#4->-repeat-ku6w#4->-repeat-bbex#2,42545292,BLIND,12412740,,complete,,678a5ff96409f0574fc37d1d,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1920x1080,1912x1000,,,0,Subjective rating Practice,6,Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,,emo_prac,emo_prac,,,,,,info,END,,,85921,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
1,1737123652566,17/01/2025 14:20:52,1737105652566,-5,17/01/2025 04:20:52,153647,19,task-7g1b,repeat-3dmk#4->-repeat-ku6w#4->-repeat-bbex#3,42545338,BLIND,12412740,,complete,,678a5ff96409f0574fc37d1d,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1920x1080,1912x1000,,,0,Subjective rating Practice,6,Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,,emo_prac,emo_prac,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
2,1737123654023,17/01/2025 14:20:54,1737105654023,-5,17/01/2025 04:20:54,153647,19,task-7g1b,repeat-3dmk#4->-repeat-ku6w#4->-repeat-bbex#3,42545338,BLIND,12412740,,complete,,678a5ff96409f0574fc37d1d,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1920x1080,1912x1000,,,0,Subjective rating Practice,6,Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,,emo_prac,emo_prac,1,instructions,Screen 12,eyep1y,1,continue,,1400.9999999998138,1399.1000000000001,1400.9999999998138,1400.9999999998138,1399.1000000000001,1400.9999999998138,1,1400.9999999998138,0,0,,Click To Continue,Continue Button,2,object-4,instructions,,,,,,,,,,,,,,,5,24
3,1737123655463,17/01/2025 14:20:55,1737105655463,-5,17/01/2025 04:20:55,153647,19,task-7g1b,repeat-3dmk#4->-repeat-ku6w#4->-repeat-bbex#3,42545338,BLIND,12412740,,complete,,678a5ff96409f0574fc37d1d,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1920x1080,1912x1000,,,0,Subjective rating Practice,6,Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,,emo_prac,emo_prac,1,instructions,Screen 5,e3ks8t,2,continue,,1441.8000000001862,1432.6,1441.8000000001862,1441.8000000001862,1432.6,1441.8000000001862,1,1441.8000000001862,0,0,,Click To Continue,Continue Button,2,object-68,instructions,,,,,,,,,,,,,,,5,24
4,1737123659215,17/01/2025 14:20:59,1737105659215,-5,17/01/2025 04:20:59,153647,19,task-7g1b,repeat-3dmk#4->-repeat-ku6w#4->-repeat-bbex#3,42545338,BLIND,12412740,,complete,,678a5ff96409f0574fc37d1d,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1920x1080,1912x1000,,,0,Subjective rating Practice,6,Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,,emo_prac,emo_prac,1,instructions,Screen 9,l1vn7l,3,continue,,3761.399999999907,3747.7000000000007,3761.399999999907,3761.399999999907,3747.7000000000007,3761.399999999907,1,3761.399999999907,0,0,,Click To Continue,Continue Button,3,object-65,instructions,,,,,,,,,,,,,,,5,24
5,1737123659221,17/01/2025 14:20:59,1737105659221,-5,17/01/2025 04:20:59,153647,19,task-7g1b,repeat-3dmk#4->-repeat-ku6w#4->-repeat-bbex#3,42545338,BLIND,12412740,,complete,,678a5ff96409f0574fc37d1d,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1920x1080,1912x1000,,,0,Subjective rating Practice,6,Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,,emo_prac,emo_prac,1,instructions,Screen 10,xskzd4,4,info,,16.700000000000728,0,16.700000000000728,16.700000000000728,0,16.700000000000728,1,16.700000000000728,0,0,,Slider,Slider,5,object-39,instructions,,,,,,,,,,,,,,,5,24
6,1737123663463,17/01/2025 14:21:03,1737105663463,-5,17/01/2025 04:21:03,153647,19,task-7g1b,repeat-3dmk#4->-repeat-ku6w#4->-repeat-bbex#3,42545338,BLIND,12412740,,complete,,678a5ff96409f0574fc37d1d,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1920x1080,1912x1000,,,0,Subjective rating Practice,6,Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,,emo_prac,emo_prac,1,instructions,Screen 10,xskzd4,4,continue,,4261.400000000092,4247.299999999999,4261.400000000092,4261.400000000092,4247.299999999999,4261.400000000092,1,4261.400000000092,0,0,,Click To Continue,Continue Button,9,object-66,instructions,,,,,,,,,,,,,,,5,24
7,1737123663465,17/01/2025 14:21:03,1737105663465,-5,17/01/2025 04:21:03,153647,19,task-7g1b,repeat-3dmk#4->-repeat-ku6w#4->-repeat-bbex#3,42545338,BLIND,12412740,,complete,,678a5ff96409f0574fc37d1d,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1920x1080,1912x1000,,,0,Subjective rating Practice,6,Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,,emo_prac,emo_prac,1,instructions,Screen 10,xskzd4,4,response,8,3331.199999999999,4247.299999999999,4263.599999999813,3331.199999999999,4247.299999999999,4263.599999999813,1,3331.199999999999,932.3999999998141,0,,Slider,Slider,5,object-39,instructions,,,,,,,,,,,,,,,5,24
8,1737123663471,17/01/2025 14:21:03,1737105663471,-5,17/01/2025 04:21:03,153647,19,task-7g1b,repeat-3dmk#4->-repeat-ku6w#4->-repeat-bbex#3,42545338,BLIND,12412740,,complete,,678a5ff96409f0574fc37d1d,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1920x1080,1912x1000,,,0,Subjective rating Practice,6,Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,,emo_prac,emo_prac,1,instructions,Screen 11,fgeg47,5,info,,16.700000000000728,0,16.700000000000728,16.700000000000728,0,16.700000000000728,1,16.700000000000728,0,0,,Slider,Slider,5,object-61,instructions,,,,,,,,,,,,,,,5,24
9,1737123667431,17/01/2025 14:21:07,1737105667431,-5,17/01/2025 04:21:07,153647,19,task-7g1b,repeat-3dmk#4->-repeat-ku6w#4->-repeat-bbex#3,42545338,BLIND,12412740,,complete,,678a5ff96409f0574fc37d1d,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1920x1080,1912x1000,,,0,Subjective rating Practice,6,Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,,emo_prac,emo_prac,1,instructions,Screen 11,fgeg47,5,continue,,3982,3980.7999999999993,3982,3982,3980.7999999999993,3982,1,3982,0,0,,Click To Continue,Continue Button,9,object-67,instructions,,,,,,,,,,,,,,,5,24
10,1737123667431,17/01/2025 14:21:07,1737105667431,-5,17/01/2025 04:21:07,153647,19,task-7g1b,repeat-3dmk#4->-repeat-ku6w#4->-repeat-bbex#3,42545338,BLIND,12412740,,complete,,678a5ff96409f0574fc37d1d,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1920x1080,1912x1000,,,0,Subjective rating Practice,6,Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,,emo_prac,emo_prac,1,instructions,Screen 11,fgeg47,5,response,1,1232.5,3980.7999999999993,3982.2999999998137,1232.5,3980.7999999999993,3982.2999999998137,1,1232.5,2749.7999999998137,0,,Slider,Slider,5,object-61,instructions,,,,,,,,,,,,,,,5,24
11,1737123670429,17/01/2025 14:21:10,1737105670429,-5,17/01/2025 04:21:10,153647,19,task-7g1b,repeat-3dmk#4->-repeat-ku6w#4->-repeat-bbex#3,42545338,BLIND,12412740,,complete,,678a5ff96409f0574fc37d1d,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1920x1080,1912x1000,,,0,Subjective rating Practice,6,Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,,emo_prac,emo_prac,1,instructions,Screen 6,yf7ssf,6,timedOut,,2998.7000000000007,2998.2000000000007,2998.7000000000007,2998.7000000000007,2998.2000000000007,2998.7000000000007,1,2998.7000000000007,0,0,,Time Limit,screen,0,screen,instructions,,,,,,,,,,,,,,,5,24
12,1737123670435,17/01/2025 14:21:10,1737105670435,-5,17/01/2025 04:21:10,153647,19,task-7g1b,repeat-3dmk#4->-repeat-ku6w#4->-repeat-bbex#3,42545338,BLIND,12412740,,complete,,678a5ff96409f0574fc37d1d,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1920x1080,1912x1000,,,0,Subjective rating Practice,6,Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,,emo_prac,emo_prac,1,image,Screen 1,l8m57c,1,info,,7.399999999906868,0,7.399999999906868,7.399999999906868,0,7.399999999906868,0,7.399999999906868,0,0,,Slider,Slider,4,object-51,image,,,,,,,,,,,,,,,0,24
13,1737123673128,17/01/2025 14:21:13,1737105673128,-5,17/01/2025 04:21:13,153647,19,task-7g1b,repeat-3dmk#4->-repeat-ku6w#4->-repeat-bbex#3,42545338,BLIND,12412740,,complete,,678a5ff96409f0574fc37d1d,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1920x1080,1912x1000,,,0,Subjective rating Practice,6,Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,,emo_prac,emo_prac,1,image,Screen 1,l8m57c,1,continue,,2699.399999999907,2698.2000000000007,2699.399999999907,2699.399999999907,2698.2000000000007,2699.399999999907,0,2699.399999999907,0,0,,Click To Continue,Continue Button,7,object-69,image,,,,,,,,,,,,,,,0,25
14,1737123673128,17/01/2025 14:21:13,1737105673128,-5,17/01/2025 04:21:13,153647,19,task-7g1b,repeat-3dmk#4->-repeat-ku6w#4->-repeat-bbex#3,42545338,BLIND,12412740,,complete,,678a5ff96409f0574fc37d1d,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1920x1080,1912x1000,,,0,Subjective rating Practice,6,Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,,emo_prac,emo_prac,1,image,Screen 1,l8m57c,1,response,9,1532.2999999999993,2698.2000000000007,2700,1532.2999999999993,2698.2000000000007,2700,1,1532.2999999999993,1167.7000000000007,0,,Slider,Slider,4,object-51,image,,,,,,,,,,,,,,,1,26
15,1737123674132,17/01/2025 14:21:14,1737105674132,-5,17/01/2025 04:21:14,153647,19,task-7g1b,repeat-3dmk#4->-repeat-ku6w#4->-repeat-bbex#3,42545338,BLIND,12412740,,complete,,678a5ff96409f0574fc37d1d,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1920x1080,1912x1000,,,0,Subjective rating Practice,6,Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,,emo_prac,emo_prac,1,image,Screen 2,7vpf45,2,info,,6.200000000000728,0,6.200000000000728,6.200000000000728,0,6.200000000000728,0,6.200000000000728,0,0,,Slider,Slider,4,object-78,image,,,,,,,,,,,,,,,1,26
16,1737123675720,17/01/2025 14:21:15,1737105675720,-5,17/01/2025 04:21:15,153647,19,task-7g1b,repeat-3dmk#4->-repeat-ku6w#4->-repeat-bbex#3,42545338,BLIND,12412740,,complete,,678a5ff96409f0574fc37d1d,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1920x1080,1912x1000,,,0,Subjective rating Practice,6,Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,,emo_prac,emo_prac,1,image,Screen 2,7vpf45,2,continue,,1594.0999999999076,1582.2999999999993,1594.0999999999076,1594.0999999999076,1582.2999999999993,1594.0999999999076,0,1594.0999999999076,0,0,,Click To Continue,Continue Button,7,object-82,image,,,,,,,,,,,,,,,1,27
17,1737123675721,17/01/2025 14:21:15,1737105675721,-5,17/01/2025 04:21:15,153647,19,task-7g1b,repeat-3dmk#4->-repeat-ku6w#4->-repeat-bbex#3,42545338,BLIND,12412740,,complete,,678a5ff96409f0574fc37d1d,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1920x1080,1912x1000,,,0,Subjective rating Practice,6,Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,,emo_prac,emo_prac,1,image,Screen 2,7vpf45,2,response,1,582.9000000000015,1582.2999999999993,1594.5999999999076,582.9000000000015,1582.2999999999993,1594.5999999999076,1,582.9000000000015,1011.6999999999061,0,,Slider,Slider,4,object-78,image,,,,,,,,,,,,,,,2,28
18,1737123676715,17/01/2025 14:21:16,1737105676715,-5,17/01/2025 04:21:16,153647,19,task-7g1b,repeat-3dmk#4->-repeat-ku6w#4->-repeat-bbex#3,42545338,BLIND,12412740,,complete,,678a5ff96409f0574fc37d1d,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1920x1080,1912x1000,,,0,Subjective rating Practice,6,Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,,emo_prac,emo_prac,1,image,Screen 7,q18uw1,3,info,,7.2000000001862645,0,7.2000000001862645,7.2000000001862645,0,7.2000000001862645,0,7.2000000001862645,0,0,,Slider,Slider,4,object-148,image,,,,,,,,,,,,,,,2,28
19,1737123683695,17/01/2025 14:21:23,1737105683695,-5,17/01/2025 04:21:23,153647,19,task-7g1b,repeat-3dmk#4->-repeat-ku6w#4->-repeat-bbex#3,42545338,BLIND,12412740,,complete,,678a5ff96409f0574fc37d1d,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1920x1080,1912x1000,,,0,Subjective rating Practice,6,Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,,emo_prac,emo_prac,1,image,Screen 7,q18uw1,3,continue,,6987.799999999814,6979,6987.799999999814,6987.799999999814,6979,6987.799999999814,0,6987.799999999814,0,0,,Click To Continue,Continue Button,7,object-151,image,,,,,,,,,,,,,,,2,29
20,1737123683696,17/01/2025 14:21:23,1737105683696,-5,17/01/2025 04:21:23,153647,19,task-7g1b,repeat-3dmk#4->-repeat-ku6w#4->-repeat-bbex#3,42545338,BLIND,12412740,,complete,,678a5ff96409f0574fc37d1d,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1920x1080,1912x1000,,,0,Subjective rating Practice,6,Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,,emo_prac,emo_prac,1,image,Screen 7,q18uw1,3,response,2,5763.0999999999985,6979,6988.200000000186,5763.0999999999985,6979,6988.200000000186,1,5763.0999999999985,1225.1000000001877,0,,Slider,Slider,4,object-148,image,,,,,,,,,,,,,,,3,30
21,1737123684692,17/01/2025 14:21:24,1737105684692,-5,17/01/2025 04:21:24,153647,19,task-7g1b,repeat-3dmk#4->-repeat-ku6w#4->-repeat-bbex#3,42545338,BLIND,12412740,,complete,,678a5ff96409f0574fc37d1d,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1920x1080,1912x1000,,,0,Subjective rating Practice,6,Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,,emo_prac,emo_prac,1,image,Screen 8,wpbw4n,4,info,,5.69999999999709,0,5.69999999999709,5.69999999999709,0,5.69999999999709,0,5.69999999999709,0,0,,Slider,Slider,4,object-158,image,,,,,,,,,,,,,,,3,30
22,1737123689495,17/01/2025 14:21:29,1737105689495,-5,17/01/2025 04:21:29,153647,19,task-7g1b,repeat-3dmk#4->-repeat-ku6w#4->-repeat-bbex#3,42545338,BLIND,12412740,,complete,,678a5ff96409f0574fc37d1d,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1920x1080,1912x1000,,,0,Subjective rating Practice,6,Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,,emo_prac,emo_prac,1,image,Screen 8,wpbw4n,4,continue,,4809.199999999997,4797.0999999999985,4809.199999999997,4809.199999999997,4797.0999999999985,4809.199999999997,0,4809.199999999997,0,0,,Click To Continue,Continue Button,7,object-161,image,,,,,,,,,,,,,,,3,31
23,1737123689495,17/01/2025 14:21:29,1737105689495,-5,17/01/2025 04:21:29,153647,19,task-7g1b,repeat-3dmk#4->-repeat-ku6w#4->-repeat-bbex#3,42545338,BLIND,12412740,,complete,,678a5ff96409f0574fc37d1d,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1920x1080,1912x1000,,,0,Subjective rating Practice,6,Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,,emo_prac,emo_prac,1,image,Screen 8,wpbw4n,4,response,9,2931.5999999999985,4797.0999999999985,4809.599999999904,2931.5999999999985,4797.0999999999985,4809.599999999904,1,2931.5999999999985,1877.9999999999054,0,,Slider,Slider,4,object-158,image,,,,,,,,,,,,,,,4,32
24,1737123690488,17/01/2025 14:21:30,1737105690488,-5,17/01/2025 04:21:30,153647,19,task-7g1b,repeat-3dmk#4->-repeat-ku6w#4->-repeat-bbex#3,42545338,BLIND,12412740,,complete,,678a5ff96409f0574fc37d1d,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1920x1080,1912x1000,,,0,Subjective rating Practice,6,Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,,emo_prac,emo_prac,1,image,Screen 9,ev1o37,5,info,,5.39999999981228,0,5.39999999981228,5.39999999981228,0,5.39999999981228,0,5.39999999981228,0,0,,Slider,Slider,4,object-170,image,,,,,,,,,,,,,,,4,32
25,1737123695271,17/01/2025 14:21:35,1737105695271,-5,17/01/2025 04:21:35,153647,19,task-7g1b,repeat-3dmk#4->-repeat-ku6w#4->-repeat-bbex#3,42545338,BLIND,12412740,,complete,,678a5ff96409f0574fc37d1d,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1920x1080,1912x1000,,,0,Subjective rating Practice,6,Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,,emo_prac,emo_prac,1,image,Screen 9,ev1o37,5,continue,,4788.999999999905,4780.299999999996,4788.999999999905,4788.999999999905,4780.299999999996,4788.999999999905,0,4788.999999999905,0,0,,Click To Continue,Continue Button,7,object-173,image,,,,,,,,,,,,,,,4,33
