Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-ck1c,randomiser-8rl3,branch-tpdd,branch-qy9p,branch-phuz,branch-3j3b,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: type,Spreadsheet: answer,Spreadsheet: memory,Spreadsheet: randomise,Spreadsheet: img,Manipulation: Spreadsheet
11,1737121322510,17/01/2025 13:42:02,1737103322510,-5,17/01/2025 03:42:02,153647,19,task-6sfn,repeat-3dmk#2->-repeat-tj2w#1,42543885,BLIND,12412390,,complete,,678a591a71ffb8818e74aba9,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x778,,,0,Memory Task (Clone 3),10,Inaccurate~Accurate,2,,Accurate,,Accurate,memory_resampled2,memory_resampled2,10,image,Screen 3,zz7hbh,1,response,6,3079.8000000715256,3066.5999999999985,3079.8000000715256,3079.8000000715256,3066.5999999999985,3079.8000000715256,1,3079.8000000715256,0,0,,Keyboard Response,Image,1,object-1907,image,target,F,filler,1,8abf8e0d7f0269df0963a5e1f0c98fc5.jpg,
12,1737121324465,17/01/2025 13:42:04,1737103324465,-5,17/01/2025 03:42:04,153647,19,task-6sfn,repeat-3dmk#2->-repeat-tj2w#1,42543885,BLIND,12412390,,complete,,678a591a71ffb8818e74aba9,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x778,,,0,Memory Task (Clone 3),10,Inaccurate~Accurate,2,,Accurate,,Accurate,memory_resampled2,memory_resampled2,11,image,Screen 3,zz7hbh,1,response,1,1968.1000000476852,1965.5999999999985,1968.1000000476852,1968.1000000476852,1965.5999999999985,1968.1000000476852,1,1968.1000000476852,0,0,,Keyboard Response,Image,1,object-1907,image,target,F,target,1,01f870e557961e3faef0856f12309fa4.jpg,
13,1737121326119,17/01/2025 13:42:06,1737103326119,-5,17/01/2025 03:42:06,153647,19,task-6sfn,repeat-3dmk#2->-repeat-tj2w#1,42543885,BLIND,12412390,,complete,,678a591a71ffb8818e74aba9,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x778,,,0,Memory Task (Clone 3),10,Inaccurate~Accurate,2,,Accurate,,Accurate,memory_resampled2,memory_resampled2,12,image,Screen 3,zz7hbh,1,response,1,1656.1000000715285,1651.1000000000058,1656.1000000715285,1656.1000000715285,1651.1000000000058,1656.1000000715285,1,1656.1000000715285,0,0,,Keyboard Response,Image,1,object-1907,image,target,F,target,1,15b2fecb8d54103bbfccd9e0cf34a77e.jpg,
14,1737121330117,17/01/2025 13:42:10,1737103330117,-5,17/01/2025 03:42:10,153647,19,task-6sfn,repeat-3dmk#2->-repeat-tj2w#1,42543885,BLIND,12412390,,complete,,678a591a71ffb8818e74aba9,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x778,,,0,Memory Task (Clone 3),10,Inaccurate~Accurate,2,,Accurate,,Accurate,memory_resampled2,memory_resampled2,13,image,Screen 3,zz7hbh,1,response,4,4002.5999999761552,3999,4002.5999999761552,4002.5999999761552,3999,4002.5999999761552,1,4002.5999999761552,0,0,,Keyboard Response,Image,1,object-1907,image,target,F,target,1,3ddd64c8e1bd9da05c60694765cbaa6e.jpg,
15,1737121333388,17/01/2025 13:42:13,1737103333388,-5,17/01/2025 03:42:13,153647,19,task-6sfn,repeat-3dmk#2->-repeat-tj2w#1,42543885,BLIND,12412390,,complete,,678a591a71ffb8818e74aba9,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x778,,,0,Memory Task (Clone 3),10,Inaccurate~Accurate,2,,Accurate,,Accurate,memory_resampled2,memory_resampled2,14,image,Screen 3,zz7hbh,1,response,6,3274.699999999997,3267.5,3274.699999999997,3274.699999999997,3267.5,3274.699999999997,1,3274.699999999997,0,0,,Keyboard Response,Image,1,object-1907,image,target,F,filler,1,3d59b2b50b93bc6789d97509f8441be6.jpg,
16,1737121336074,17/01/2025 13:42:16,1737103336074,-5,17/01/2025 03:42:16,153647,19,task-6sfn,repeat-3dmk#2->-repeat-tj2w#1,42543885,BLIND,12412390,,complete,,678a591a71ffb8818e74aba9,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x778,,,0,Memory Task (Clone 3),10,Inaccurate~Accurate,2,,Accurate,,Accurate,memory_resampled2,memory_resampled2,15,image,Screen 3,zz7hbh,1,response,1,2693.900000047681,2683.199999999997,2693.900000047681,2693.900000047681,2683.199999999997,2693.900000047681,1,2693.900000047681,0,0,,Keyboard Response,Image,1,object-1907,image,target,F,filler,1,6a8a7d8712318130339bb151a1a480d1.jpg,
17,1737121340684,17/01/2025 13:42:20,1737103340684,-5,17/01/2025 03:42:20,153647,19,task-6sfn,repeat-3dmk#2->-repeat-tj2w#1,42543885,BLIND,12412390,,complete,,678a591a71ffb8818e74aba9,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x778,,,0,Memory Task (Clone 3),10,Inaccurate~Accurate,2,,Accurate,,Accurate,memory_resampled2,memory_resampled2,16,image,Screen 3,zz7hbh,1,response,4,4620.399999976158,4615.9000000000015,4620.399999976158,4620.399999976158,4615.9000000000015,4620.399999976158,1,4620.399999976158,0,0,,Keyboard Response,Image,1,object-1907,image,target,F,filler,1,5fdc482e5b42049a82ca070062ab59d8.jpg,
18,1737121345242,17/01/2025 13:42:25,1737103345242,-5,17/01/2025 03:42:25,153647,19,task-6sfn,repeat-3dmk#2->-repeat-tj2w#1,42543885,BLIND,12412390,,complete,,678a591a71ffb8818e74aba9,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x778,,,0,Memory Task (Clone 3),10,Inaccurate~Accurate,2,,Accurate,,Accurate,memory_resampled2,memory_resampled2,17,image,Screen 3,zz7hbh,1,response,6,4562.5999999999985,4550.5999999999985,4562.5999999999985,4562.5999999999985,4550.5999999999985,4562.5999999999985,1,4562.5999999999985,0,0,,Keyboard Response,Image,1,object-1907,image,target,F,filler,1,NeutMidNonsoc_5.jpg,
19,1737121350112,17/01/2025 13:42:30,1737103350112,-5,17/01/2025 03:42:30,153647,19,task-6sfn,repeat-3dmk#2->-repeat-tj2w#1,42543885,BLIND,12412390,,complete,,678a591a71ffb8818e74aba9,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x778,,,0,Memory Task (Clone 3),10,Inaccurate~Accurate,2,,Accurate,,Accurate,memory_resampled2,memory_resampled2,18,image,Screen 3,zz7hbh,1,response,4,4881.700000047684,4866.800000000003,4881.700000047684,4881.700000047684,4866.800000000003,4881.700000047684,1,4881.700000047684,0,0,,Keyboard Response,Image,1,object-1907,image,target,F,filler,1,6c34e2878569d763bdd92cdc72c8be88.jpg,
20,1737121353464,17/01/2025 13:42:33,1737103353464,-5,17/01/2025 03:42:33,153647,19,task-6sfn,repeat-3dmk#2->-repeat-tj2w#1,42543885,BLIND,12412390,,complete,,678a591a71ffb8818e74aba9,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x778,,,0,Memory Task (Clone 3),10,Inaccurate~Accurate,2,,Accurate,,Accurate,memory_resampled2,memory_resampled2,19,image,Screen 3,zz7hbh,1,response,4,3366.4999999999854,3349.899999999994,3366.4999999999854,3366.4999999999854,3349.899999999994,3366.4999999999854,1,3366.4999999999854,0,0,,Keyboard Response,Image,1,object-1907,image,target,F,target,1,1e7ce32a3cbdae096a502e6c8076f79b.jpg,
21,1737121356675,17/01/2025 13:42:36,1737103356675,-5,17/01/2025 03:42:36,153647,19,task-6sfn,repeat-3dmk#2->-repeat-tj2w#1,42543885,BLIND,12412390,,complete,,678a591a71ffb8818e74aba9,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x778,,,0,Memory Task (Clone 3),10,Inaccurate~Accurate,2,,Accurate,,Accurate,memory_resampled2,memory_resampled2,20,image,Screen 3,zz7hbh,1,response,2,3228.199999976161,3216.600000000006,3228.199999976161,3228.199999976161,3216.600000000006,3228.199999976161,1,3228.199999976161,0,0,,Keyboard Response,Image,1,object-1907,image,target,F,target,1,ff52ebec9d07da7fd2f4fc3dd5ab07fa.jpg,
22,1737121358159,17/01/2025 13:42:38,1737103358159,-5,17/01/2025 03:42:38,153647,19,task-6sfn,repeat-3dmk#2->-repeat-tj2w#1,42543885,BLIND,12412390,,complete,,678a591a71ffb8818e74aba9,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x778,,,0,Memory Task (Clone 3),10,Inaccurate~Accurate,2,,Accurate,,Accurate,memory_resampled2,memory_resampled2,21,image,Screen 3,zz7hbh,1,response,1,1495.199999999997,1483.300000000003,1495.199999999997,1495.199999999997,1483.300000000003,1495.199999999997,1,1495.199999999997,0,0,,Keyboard Response,Image,1,object-1907,image,target,F,target,1,1f70ece26cb7ddab09e7389717665ce5.jpg,
23,1737121361284,17/01/2025 13:42:41,1737103361284,-5,17/01/2025 03:42:41,153647,19,task-6sfn,repeat-3dmk#2->-repeat-tj2w#1,42543885,BLIND,12412390,,complete,,678a591a71ffb8818e74aba9,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x778,,,0,Memory Task (Clone 3),10,Inaccurate~Accurate,2,,Accurate,,Accurate,memory_resampled2,memory_resampled2,22,image,Screen 3,zz7hbh,1,response,5,3137.000000023836,3132.199999999997,3137.000000023836,3137.000000023836,3132.199999999997,3137.000000023836,1,3137.000000023836,0,0,,Keyboard Response,Image,1,object-1907,image,target,F,filler,1,1ec3da084ef6bb404b0f4e706f3dca08.jpg,
24,1737121362680,17/01/2025 13:42:42,1737103362680,-5,17/01/2025 03:42:42,153647,19,task-6sfn,repeat-3dmk#2->-repeat-tj2w#1,42543885,BLIND,12412390,,complete,,678a591a71ffb8818e74aba9,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x778,,,0,Memory Task (Clone 3),10,Inaccurate~Accurate,2,,Accurate,,Accurate,memory_resampled2,memory_resampled2,23,image,Screen 3,zz7hbh,1,response,1,1400.5999999761552,1384.300000000003,1400.5999999761552,1400.5999999761552,1384.300000000003,1400.5999999761552,1,1400.5999999761552,0,0,,Keyboard Response,Image,1,object-1907,image,target,F,target,1,Bar 1.jpg,
25,1737121363903,17/01/2025 13:42:43,1737103363903,-5,17/01/2025 03:42:43,153647,19,task-6sfn,repeat-3dmk#2->-repeat-tj2w#1,42543885,BLIND,12412390,,complete,,678a591a71ffb8818e74aba9,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x778,,,0,Memory Task (Clone 3),10,Inaccurate~Accurate,2,,Accurate,,Accurate,memory_resampled2,memory_resampled2,24,image,Screen 3,zz7hbh,1,response,1,1239.100000047678,1233.5,1239.100000047678,1239.100000047678,1233.5,1239.100000047678,1,1239.100000047678,0,0,,Keyboard Response,Image,1,object-1907,image,target,F,target,1,ff28796767d99273def9eb0e6db65953.jpg,
26,1737121365323,17/01/2025 13:42:45,1737103365323,-5,17/01/2025 03:42:45,153647,19,task-6sfn,repeat-3dmk#2->-repeat-tj2w#1,42543885,BLIND,12412390,,complete,,678a591a71ffb8818e74aba9,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x778,,,0,Memory Task (Clone 3),10,Inaccurate~Accurate,2,,Accurate,,Accurate,memory_resampled2,memory_resampled2,25,image,Screen 3,zz7hbh,1,response,1,1425.7000000715198,1416.5999999999913,1425.7000000715198,1425.7000000715198,1416.5999999999913,1425.7000000715198,1,1425.7000000715198,0,0,,Keyboard Response,Image,1,object-1907,image,target,F,target,1,Skijump 1.jpg,
27,1737121369424,17/01/2025 13:42:49,1737103369424,-5,17/01/2025 03:42:49,153647,19,task-6sfn,repeat-3dmk#2->-repeat-tj2w#1,42543885,BLIND,12412390,,complete,,678a591a71ffb8818e74aba9,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x778,,,0,Memory Task (Clone 3),10,Inaccurate~Accurate,2,,Accurate,,Accurate,memory_resampled2,memory_resampled2,26,image,Screen 3,zz7hbh,1,response,4,4110.800000000003,4100,4110.800000000003,4110.800000000003,4100,4110.800000000003,1,4110.800000000003,0,0,,Keyboard Response,Image,1,object-1907,image,target,F,filler,1,ffacecd7ff2483bae112f8f0e8356a68.jpg,
28,1737121371557,17/01/2025 13:42:51,1737103371557,-5,17/01/2025 03:42:51,153647,19,task-6sfn,repeat-3dmk#2->-repeat-tj2w#1,42543885,BLIND,12412390,,complete,,678a591a71ffb8818e74aba9,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x778,,,0,Memory Task (Clone 3),10,Inaccurate~Accurate,2,,Accurate,,Accurate,memory_resampled2,memory_resampled2,27,image,Screen 3,zz7hbh,1,response,6,2143.300000000003,2133.199999999997,2143.300000000003,2143.300000000003,2133.199999999997,2143.300000000003,1,2143.300000000003,0,0,,Keyboard Response,Image,1,object-1907,image,target,F,filler,1,Explosion 1.jpg,
29,1737121373623,17/01/2025 13:42:53,1737103373623,-5,17/01/2025 03:42:53,153647,19,task-6sfn,repeat-3dmk#2->-repeat-tj2w#1,42543885,BLIND,12412390,,complete,,678a591a71ffb8818e74aba9,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x778,,,0,Memory Task (Clone 3),10,Inaccurate~Accurate,2,,Accurate,,Accurate,memory_resampled2,memory_resampled2,28,image,Screen 3,zz7hbh,1,response,6,2076.100000000006,2066.7000000000116,2076.100000000006,2076.100000000006,2066.7000000000116,2076.100000000006,1,2076.100000000006,0,0,,Keyboard Response,Image,1,object-1907,image,target,F,filler,1,2abb120cd5a781286741182cc4bb6dd2.jpg,
30,1737121376461,17/01/2025 13:42:56,1737103376461,-5,17/01/2025 03:42:56,153647,19,task-6sfn,repeat-3dmk#2->-repeat-tj2w#1,42543885,BLIND,12412390,,complete,,678a591a71ffb8818e74aba9,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x778,,,0,Memory Task (Clone 3),10,Inaccurate~Accurate,2,,Accurate,,Accurate,memory_resampled2,memory_resampled2,29,image,Screen 3,zz7hbh,1,response,5,2847.399999999994,2832.699999999997,2847.399999999994,2847.399999999994,2832.699999999997,2847.399999999994,1,2847.399999999994,0,0,,Keyboard Response,Image,1,object-1907,image,target,F,target,1,fec2211aa4477f705a7b7fd5610e2224.jpg,
31,1737121378569,17/01/2025 13:42:58,1737103378569,-5,17/01/2025 03:42:58,153647,19,task-6sfn,repeat-3dmk#2->-repeat-tj2w#1,42543885,BLIND,12412390,,complete,,678a591a71ffb8818e74aba9,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x778,,,0,Memory Task (Clone 3),10,Inaccurate~Accurate,2,,Accurate,,Accurate,memory_resampled2,memory_resampled2,30,image,Screen 3,zz7hbh,1,response,6,2122.300000023839,2117.300000000003,2122.300000023839,2122.300000023839,2117.300000000003,2122.300000023839,1,2122.300000023839,0,0,,Keyboard Response,Image,1,object-1907,image,target,F,filler,1,04d47b8184a2bdde9179efa50640e7d3.jpg,
32,1737121381748,17/01/2025 13:43:01,1737103381748,-5,17/01/2025 03:43:01,153647,19,task-6sfn,repeat-3dmk#2->-repeat-tj2w#1,42543885,BLIND,12412390,,complete,,678a591a71ffb8818e74aba9,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x778,,,0,Memory Task (Clone 3),10,Inaccurate~Accurate,2,,Accurate,,Accurate,memory_resampled2,memory_resampled2,31,image,Screen 3,zz7hbh,1,response,4,3184.100000047678,3182.0999999999913,3184.100000047678,3184.100000047678,3182.0999999999913,3184.100000047678,1,3184.100000047678,0,0,,Keyboard Response,Image,1,object-1907,image,target,F,target,1,2a608dc6d5195d76ed0be5bb46e5922e.jpg,
33,1737121384407,17/01/2025 13:43:04,1737103384407,-5,17/01/2025 03:43:04,153647,19,task-6sfn,repeat-3dmk#2->-repeat-tj2w#1,42543885,BLIND,12412390,,complete,,678a591a71ffb8818e74aba9,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x778,,,0,Memory Task (Clone 3),10,Inaccurate~Accurate,2,,Accurate,,Accurate,memory_resampled2,memory_resampled2,32,image,Screen 3,zz7hbh,1,response,4,2660.800000000003,2651.100000000006,2660.800000000003,2660.800000000003,2651.100000000006,2660.800000000003,1,2660.800000000003,0,0,,Keyboard Response,Image,1,object-1907,image,target,F,target,1,ff775e0aab0fac9ed6f2cda33af71491.jpg,
34,1737121385385,17/01/2025 13:43:05,1737103385385,-5,17/01/2025 03:43:05,153647,19,task-6sfn,repeat-3dmk#2->-repeat-tj2w#1,42543885,BLIND,12412390,,complete,,678a591a71ffb8818e74aba9,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x778,,,0,Memory Task (Clone 3),10,Inaccurate~Accurate,2,,Accurate,,Accurate,memory_resampled2,memory_resampled2,33,image,Screen 3,zz7hbh,1,response,1,987.800000023839,982.8000000000029,987.800000023839,987.800000023839,982.8000000000029,987.800000023839,1,987.800000023839,0,0,,Keyboard Response,Image,1,object-1907,image,target,F,target,1,4c439fd6c90fcac1d9c247e0d30db57a.jpg,
35,1737121388528,17/01/2025 13:43:08,1737103388528,-5,17/01/2025 03:43:08,153647,19,task-6sfn,repeat-3dmk#2->-repeat-tj2w#1,42543885,BLIND,12412390,,complete,,678a591a71ffb8818e74aba9,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x778,,,0,Memory Task (Clone 3),10,Inaccurate~Accurate,2,,Accurate,,Accurate,memory_resampled2,memory_resampled2,34,image,Screen 3,zz7hbh,1,response,3,3148.000000023836,3133.7999999999884,3148.000000023836,3148.000000023836,3133.7999999999884,3148.000000023836,1,3148.000000023836,0,0,,Keyboard Response,Image,1,object-1907,image,target,F,filler,1,2f3e68a37d68e5bab426786d2ae708cf.jpg,
36,1737121392136,17/01/2025 13:43:12,1737103392136,-5,17/01/2025 03:43:12,153647,19,task-6sfn,repeat-3dmk#2->-repeat-tj2w#1,42543885,BLIND,12412390,,complete,,678a591a71ffb8818e74aba9,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x778,,,0,Memory Task (Clone 3),10,Inaccurate~Accurate,2,,Accurate,,Accurate,memory_resampled2,memory_resampled2,35,image,Screen 3,zz7hbh,1,response,3,3622.7000000238477,3616.600000000006,3622.7000000238477,3622.7000000238477,3616.600000000006,3622.7000000238477,1,3622.7000000238477,0,0,,Keyboard Response,Image,1,object-1907,image,target,F,filler,1,fe72718d821af79325bd7f405b581abd.jpg,
