Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-ck1c,randomiser-8rl3,branch-tpdd,branch-qy9p,branch-phuz,branch-3j3b,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: number,Spreadsheet: img,Spreadsheet: type,Spreadsheet: answer,Spreadsheet: border,Spreadsheet: memory,Manipulation: Spreadsheet
4,1737121641181,17/01/2025 13:47:21,1737103641181,-5,17/01/2025 03:47:21,153647,19,task-i3u4,repeat-3dmk#3->-repeat-tj2w#1,42544087,BLIND,12412381,,complete,,678a593a88d126e45fd45ac0,computer,Desktop or Laptop,Windows 10,Firefox 134.0,1536x864,1536x731,,,0,Memory Task (instr only),4,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,Accurate,memory_version_1,memory_version_1,1,instructions,Screen 4,8hhdnx,3,continue,,11503.279999999999,11496.940000000002,11503.279999999999,11503.279999999999,11496.940000000002,11503.279999999999,1,11503.279999999999,0,0,,Click To Continue,Text,10,object-80,instructions,,,,,,,
5,1737121660724,17/01/2025 13:47:40,1737103660724,-5,17/01/2025 03:47:40,153647,19,task-i3u4,repeat-3dmk#3->-repeat-tj2w#1,42544087,BLIND,12412381,,complete,,678a593a88d126e45fd45ac0,computer,Desktop or Laptop,Windows 10,Firefox 134.0,1536x864,1536x731,,,0,Memory Task (instr only),4,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,Accurate,memory_version_1,memory_version_1,1,instructions,Screen 6,5bug7j,4,continue,,19549.339999999997,19544.559999999998,19549.339999999997,19549.339999999997,19544.559999999998,19549.339999999997,1,19549.339999999997,0,0,,Click To Continue,Text,10,object-108,instructions,,,,,,,
6,1737121681936,17/01/2025 13:48:01,1737103681936,-5,17/01/2025 03:48:01,153647,19,task-i3u4,repeat-3dmk#3->-repeat-tj2w#1,42544087,BLIND,12412381,,complete,,678a593a88d126e45fd45ac0,computer,Desktop or Laptop,Windows 10,Firefox 134.0,1536x864,1536x731,,,0,Memory Task (instr only),4,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,Accurate,memory_version_1,memory_version_1,1,instructions,Screen 7,2p8goo,5,continue,,21217.78,21211.100000000006,21217.78,21217.78,21211.100000000006,21217.78,1,21217.78,0,0,,Click To Continue,Text,4,object-123,instructions,,,,,,,
7,1737121681941,17/01/2025 13:48:01,1737103681941,-5,17/01/2025 03:48:01,153647,19,task-i3u4,repeat-3dmk#3->-repeat-tj2w#1,42544087,BLIND,12412381,,complete,,678a593a88d126e45fd45ac0,computer,Desktop or Laptop,Windows 10,Firefox 134.0,1536x864,1536x731,,,0,Memory Task (instr only),4,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,Accurate,memory_version_1,memory_version_1,,,,,,info,END,,,82589,,,,0,,,,,,,,,,,,,,,,
1,1737121770993,17/01/2025 13:49:30,1737100170993,-6,17/01/2025 01:49:30,153647,19,task-i3u4,repeat-3dmk#4->-repeat-tj2w#2,42544253,BLIND,12412378,,complete,,678a59102c59d48aff2d67f9,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1280x720,1280x585,,,0,Memory Task (instr only),4,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,,Inaccurate~Inaccurate~Inaccurate~Accurate,memory_version_1,memory_version_1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,
2,1737121776690,17/01/2025 13:49:36,1737100176690,-6,17/01/2025 01:49:36,153647,19,task-i3u4,repeat-3dmk#4->-repeat-tj2w#2,42544253,BLIND,12412378,,complete,,678a59102c59d48aff2d67f9,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1280x720,1280x585,,,0,Memory Task (instr only),4,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,,Inaccurate~Inaccurate~Inaccurate~Accurate,memory_version_1,memory_version_1,1,instructions,Screen 1,9emqwl,1,continue,,5653.9,5645.5,5653.9,5653.9,5645.5,5653.9,1,5653.9,0,0,,Click To Continue,Continue Button,2,object-4,instructions,,,,,,,
3,1737121786813,17/01/2025 13:49:46,1737100186813,-6,17/01/2025 01:49:46,153647,19,task-i3u4,repeat-3dmk#4->-repeat-tj2w#2,42544253,BLIND,12412378,,complete,,678a59102c59d48aff2d67f9,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1280x720,1280x585,,,0,Memory Task (instr only),4,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,,Inaccurate~Inaccurate~Inaccurate~Accurate,memory_version_1,memory_version_1,1,instructions,Screen 2,rbq82w,2,continue,,10131.699999952316,10124.999999999998,10131.699999952316,10131.699999952316,10124.999999999998,10131.699999952316,1,10131.699999952316,0,0,,Click To Continue,Text,10,object-62,instructions,,,,,,,
4,1737121799343,17/01/2025 13:49:59,1737100199343,-6,17/01/2025 01:49:59,153647,19,task-i3u4,repeat-3dmk#4->-repeat-tj2w#2,42544253,BLIND,12412378,,complete,,678a59102c59d48aff2d67f9,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1280x720,1280x585,,,0,Memory Task (instr only),4,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,,Inaccurate~Inaccurate~Inaccurate~Accurate,memory_version_1,memory_version_1,1,instructions,Screen 4,8hhdnx,3,continue,,12536.79999997616,12523,12536.79999997616,12536.79999997616,12523,12536.79999997616,1,12536.79999997616,0,0,,Click To Continue,Text,10,object-80,instructions,,,,,,,
5,1737121816126,17/01/2025 13:50:16,1737100216126,-6,17/01/2025 01:50:16,153647,19,task-i3u4,repeat-3dmk#4->-repeat-tj2w#2,42544253,BLIND,12412378,,complete,,678a59102c59d48aff2d67f9,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1280x720,1280x585,,,0,Memory Task (instr only),4,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,,Inaccurate~Inaccurate~Inaccurate~Accurate,memory_version_1,memory_version_1,1,instructions,Screen 6,5bug7j,4,continue,,16797.29999997616,16786.1,16797.29999997616,16797.29999997616,16786.1,16797.29999997616,1,16797.29999997616,0,0,,Click To Continue,Text,10,object-108,instructions,,,,,,,
6,1737121817256,17/01/2025 13:50:17,1737100217256,-6,17/01/2025 01:50:17,153647,19,task-i3u4,repeat-3dmk#4->-repeat-tj2w#2,42544253,BLIND,12412378,,complete,,678a59102c59d48aff2d67f9,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1280x720,1280x585,,,0,Memory Task (instr only),4,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,,Inaccurate~Inaccurate~Inaccurate~Accurate,memory_version_1,memory_version_1,1,instructions,Screen 7,2p8goo,5,continue,,1140.9000000238448,1132.5,1140.9000000238448,1140.9000000238448,1132.5,1140.9000000238448,1,1140.9000000238448,0,0,,Click To Continue,Text,4,object-123,instructions,,,,,,,
7,1737121817260,17/01/2025 13:50:17,1737100217260,-6,17/01/2025 01:50:17,153647,19,task-i3u4,repeat-3dmk#4->-repeat-tj2w#2,42544253,BLIND,12412378,,complete,,678a59102c59d48aff2d67f9,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1280x720,1280x585,,,0,Memory Task (instr only),4,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,,Inaccurate~Inaccurate~Inaccurate~Accurate,memory_version_1,memory_version_1,,,,,,info,END,,,46217,,,,0,,,,,,,,,,,,,,,,
1,1737121818061,17/01/2025 13:50:18,1737103818061,-5,17/01/2025 03:50:18,153647,19,task-i3u4,repeat-3dmk#3->-repeat-tj2w#2,42544277,BLIND,12412381,,complete,,678a593a88d126e45fd45ac0,computer,Desktop or Laptop,Windows 10,Firefox 134.0,1536x864,1536x731,,,0,Memory Task (instr only),4,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,Accurate,memory_version_1,memory_version_1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,
2,1737121819947,17/01/2025 13:50:19,1737103819947,-5,17/01/2025 03:50:19,153647,19,task-i3u4,repeat-3dmk#3->-repeat-tj2w#2,42544277,BLIND,12412381,,complete,,678a593a88d126e45fd45ac0,computer,Desktop or Laptop,Windows 10,Firefox 134.0,1536x864,1536x731,,,0,Memory Task (instr only),4,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,Accurate,memory_version_1,memory_version_1,1,instructions,Screen 1,9emqwl,1,continue,,1736.5999999999985,1732.9799999999996,1736.5999999999985,1736.5999999999985,1732.9799999999996,1736.5999999999985,1,1736.5999999999985,0,0,,Click To Continue,Continue Button,2,object-4,instructions,,,,,,,
3,1737121828996,17/01/2025 13:50:28,1737103828996,-5,17/01/2025 03:50:28,153647,19,task-i3u4,repeat-3dmk#3->-repeat-tj2w#2,42544277,BLIND,12412381,,complete,,678a593a88d126e45fd45ac0,computer,Desktop or Laptop,Windows 10,Firefox 134.0,1536x864,1536x731,,,0,Memory Task (instr only),4,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,Accurate,memory_version_1,memory_version_1,1,instructions,Screen 2,rbq82w,2,continue,,9053.619999999999,9047.32,9053.619999999999,9053.619999999999,9047.32,9053.619999999999,1,9053.619999999999,0,0,,Click To Continue,Text,10,object-62,instructions,,,,,,,
4,1737121830559,17/01/2025 13:50:30,1737103830559,-5,17/01/2025 03:50:30,153647,19,task-i3u4,repeat-3dmk#3->-repeat-tj2w#2,42544277,BLIND,12412381,,complete,,678a593a88d126e45fd45ac0,computer,Desktop or Laptop,Windows 10,Firefox 134.0,1536x864,1536x731,,,0,Memory Task (instr only),4,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,Accurate,memory_version_1,memory_version_1,1,instructions,Screen 4,8hhdnx,3,continue,,1568.2999999999993,1566.2000000000007,1568.2999999999993,1568.2999999999993,1566.2000000000007,1568.2999999999993,1,1568.2999999999993,0,0,,Click To Continue,Text,10,object-80,instructions,,,,,,,
5,1737121831190,17/01/2025 13:50:31,1737103831190,-5,17/01/2025 03:50:31,153647,19,task-i3u4,repeat-3dmk#3->-repeat-tj2w#2,42544277,BLIND,12412381,,complete,,678a593a88d126e45fd45ac0,computer,Desktop or Laptop,Windows 10,Firefox 134.0,1536x864,1536x731,,,0,Memory Task (instr only),4,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,Accurate,memory_version_1,memory_version_1,1,instructions,Screen 6,5bug7j,4,continue,,633.0999999999985,616.7599999999984,633.0999999999985,633.0999999999985,616.7599999999984,633.0999999999985,1,633.0999999999985,0,0,,Click To Continue,Text,10,object-108,instructions,,,,,,,
6,1737121831655,17/01/2025 13:50:31,1737103831655,-5,17/01/2025 03:50:31,153647,19,task-i3u4,repeat-3dmk#3->-repeat-tj2w#2,42544277,BLIND,12412381,,complete,,678a593a88d126e45fd45ac0,computer,Desktop or Laptop,Windows 10,Firefox 134.0,1536x864,1536x731,,,0,Memory Task (instr only),4,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,Accurate,memory_version_1,memory_version_1,1,instructions,Screen 7,2p8goo,5,continue,,482.34000000000015,466.4599999999991,482.34000000000015,482.34000000000015,466.4599999999991,482.34000000000015,1,482.34000000000015,0,0,,Click To Continue,Text,4,object-123,instructions,,,,,,,
7,1737121831658,17/01/2025 13:50:31,1737103831658,-5,17/01/2025 03:50:31,153647,19,task-i3u4,repeat-3dmk#3->-repeat-tj2w#2,42544277,BLIND,12412381,,complete,,678a593a88d126e45fd45ac0,computer,Desktop or Laptop,Windows 10,Firefox 134.0,1536x864,1536x731,,,0,Memory Task (instr only),4,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,Accurate,memory_version_1,memory_version_1,,,,,,info,END,,,13516,,,,0,,,,,,,,,,,,,,,,
1,1737121957599,17/01/2025 13:52:37,1737103957599,-5,17/01/2025 03:52:37,153647,19,task-i3u4,repeat-3dmk#3->-repeat-tj2w#3,42544393,BLIND,12412381,,complete,,678a593a88d126e45fd45ac0,computer,Desktop or Laptop,Windows 10,Firefox 134.0,1536x864,1536x731,,,0,Memory Task (instr only),4,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,Accurate,memory_version_1,memory_version_1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,
2,1737121960123,17/01/2025 13:52:40,1737103960123,-5,17/01/2025 03:52:40,153647,19,task-i3u4,repeat-3dmk#3->-repeat-tj2w#3,42544393,BLIND,12412381,,complete,,678a593a88d126e45fd45ac0,computer,Desktop or Laptop,Windows 10,Firefox 134.0,1536x864,1536x731,,,0,Memory Task (instr only),4,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,Accurate,memory_version_1,memory_version_1,1,instructions,Screen 1,9emqwl,1,continue,,2365.960000000001,2349.300000000001,2365.960000000001,2365.960000000001,2349.300000000001,2365.960000000001,1,2365.960000000001,0,0,,Click To Continue,Continue Button,2,object-4,instructions,,,,,,,
3,1737121963410,17/01/2025 13:52:43,1737103963410,-5,17/01/2025 03:52:43,153647,19,task-i3u4,repeat-3dmk#3->-repeat-tj2w#3,42544393,BLIND,12412381,,complete,,678a593a88d126e45fd45ac0,computer,Desktop or Laptop,Windows 10,Firefox 134.0,1536x864,1536x731,,,0,Memory Task (instr only),4,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,Accurate,memory_version_1,memory_version_1,1,instructions,Screen 2,rbq82w,2,continue,,3306.24,3299.3200000000015,3306.24,3306.24,3299.3200000000015,3306.24,1,3306.24,0,0,,Click To Continue,Text,10,object-62,instructions,,,,,,,
4,1737121967964,17/01/2025 13:52:47,1737103967964,-5,17/01/2025 03:52:47,153647,19,task-i3u4,repeat-3dmk#3->-repeat-tj2w#3,42544393,BLIND,12412381,,complete,,678a593a88d126e45fd45ac0,computer,Desktop or Laptop,Windows 10,Firefox 134.0,1536x864,1536x731,,,0,Memory Task (instr only),4,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,Accurate,memory_version_1,memory_version_1,1,instructions,Screen 4,8hhdnx,3,continue,,4559.919999999998,4548.639999999999,4559.919999999998,4559.919999999998,4548.639999999999,4559.919999999998,1,4559.919999999998,0,0,,Click To Continue,Text,10,object-80,instructions,,,,,,,
