Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-ck1c,randomiser-8rl3,branch-tpdd,branch-qy9p,branch-phuz,branch-3j3b,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Manipulation: Spreadsheet,Store: correct
1,1737121839584,17/01/2025 13:50:39,1737103839584,-5,17/01/2025 03:50:39,153647,19,task-2yvf,repeat-3dmk#4->-repeat-ku6w#2->-repeat-bbex#1,42544354,BLIND,12412388,,complete,,678a596ef767b9becdc5a9f7,computer,Desktop or Laptop,Windows 10,Firefox 134.0,1920x1080,1920x947,,,0,Advance (Subj) ,2,Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Accurate,,Accurate,,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
2,1737121842946,17/01/2025 13:50:42,1737103842946,-5,17/01/2025 03:50:42,153647,19,task-2yvf,repeat-3dmk#4->-repeat-ku6w#2->-repeat-bbex#1,42544354,BLIND,12412388,,complete,,678a596ef767b9becdc5a9f7,computer,Desktop or Laptop,Windows 10,Firefox 134.0,1920x1080,1920x947,,,0,Advance (Subj) ,2,Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Accurate,,Accurate,,Spreadsheet1,Spreadsheet1,1,Advance Instructions,Screen 1,klqz88,1,continue,,3374.62,3362.1400000000003,3374.62,3374.62,3362.1400000000003,3374.62,1,3374.62,0,0,,Click To Continue,Continue Button,2,object-2,Advance Instructions,,67
3,1737121842947,17/01/2025 13:50:42,1737103842947,-5,17/01/2025 03:50:42,153647,19,task-2yvf,repeat-3dmk#4->-repeat-ku6w#2->-repeat-bbex#1,42544354,BLIND,12412388,,complete,,678a596ef767b9becdc5a9f7,computer,Desktop or Laptop,Windows 10,Firefox 134.0,1920x1080,1920x947,,,0,Advance (Subj) ,2,Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Accurate,,Accurate,,Spreadsheet1,Spreadsheet1,,,,,,info,END,,,3354,,,,0,,,,,,,,,,,
1,1737123718346,17/01/2025 14:21:58,1737105718346,-5,17/01/2025 04:21:58,153647,19,task-2yvf,repeat-3dmk#4->-repeat-ku6w#4->-repeat-bbex#3,42545375,BLIND,12412740,,complete,,678a5ff96409f0574fc37d1d,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1920x1080,1912x1000,,,0,Advance (Subj) ,2,Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
2,1737123719369,17/01/2025 14:21:59,1737105719369,-5,17/01/2025 04:21:59,153647,19,task-2yvf,repeat-3dmk#4->-repeat-ku6w#4->-repeat-bbex#3,42545375,BLIND,12412740,,complete,,678a5ff96409f0574fc37d1d,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1920x1080,1912x1000,,,0,Advance (Subj) ,2,Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,1,Advance Instructions,Screen 1,klqz88,1,continue,,1036.3779999997207,1032.0780000000002,1036.3779999997207,1036.3779999997207,1032.0780000000002,1036.3779999997207,1,1036.3779999997207,0,0,,Click To Continue,Continue Button,2,object-2,Advance Instructions,,60
3,1737123719370,17/01/2025 14:21:59,1737105719370,-5,17/01/2025 04:21:59,153647,19,task-2yvf,repeat-3dmk#4->-repeat-ku6w#4->-repeat-bbex#3,42545375,BLIND,12412740,,complete,,678a5ff96409f0574fc37d1d,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1920x1080,1912x1000,,,0,Advance (Subj) ,2,Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,,,,,,info,END,,,1014,,,,0,,,,,,,,,,,
1,1737127032351,17/01/2025 15:17:12,1737109032351,-5,17/01/2025 05:17:12,153647,19,task-2yvf,repeat-3dmk#2->-repeat-ku6w#2->-repeat-bbex#4,42548273,BLIND,12413025,,complete,,678a66cca6cbaaaa7143eefe,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1205x944,,,0,Advance (Subj) ,2,Inaccurate~Accurate,1,Inaccurate~Accurate,,Inaccurate~Inaccurate~Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
2,1737127034226,17/01/2025 15:17:14,1737109034226,-5,17/01/2025 05:17:14,153647,19,task-2yvf,repeat-3dmk#2->-repeat-ku6w#2->-repeat-bbex#4,42548273,BLIND,12413025,,complete,,678a66cca6cbaaaa7143eefe,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1205x944,,,0,Advance (Subj) ,2,Inaccurate~Accurate,1,Inaccurate~Accurate,,Inaccurate~Inaccurate~Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,1,Advance Instructions,Screen 1,klqz88,1,continue,,1892.342000023842,1882.7420000000002,1892.342000023842,1892.342000023842,1882.7420000000002,1892.342000023842,1,1892.342000023842,0,0,,Click To Continue,Continue Button,2,object-2,Advance Instructions,,64
3,1737127034227,17/01/2025 15:17:14,1737109034227,-5,17/01/2025 05:17:14,153647,19,task-2yvf,repeat-3dmk#2->-repeat-ku6w#2->-repeat-bbex#4,42548273,BLIND,12413025,,complete,,678a66cca6cbaaaa7143eefe,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1205x944,,,0,Advance (Subj) ,2,Inaccurate~Accurate,1,Inaccurate~Accurate,,Inaccurate~Inaccurate~Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,,,,,,info,END,,,1867,,,,0,,,,,,,,,,,
1,1737127679038,17/01/2025 15:27:59,1737098879038,-8,16/01/2025 23:27:59,153647,19,task-2yvf,repeat-3dmk#3->-repeat-ku6w#4->-repeat-bbex#1,42548851,BLIND,12413015,,complete,,678a60cb12c49300d3e8bc39,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,958x944,,,0,Advance (Subj) ,2,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Accurate,,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
