Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-ck1c,randomiser-8rl3,branch-tpdd,branch-qy9p,branch-phuz,branch-3j3b,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: answer,Spreadsheet: img,Spreadsheet: Screen,Spreadsheet: answer2,Spreadsheet: answer3,Manipulation: Spreadsheet,Store: correct2,Store: Total2
4,1737121398556,17/01/2025 13:43:18,1737103398556,-5,17/01/2025 03:43:18,153647,19,task-ugmz,repeat-3dmk#4->-repeat-ku6w#2,42543998,BLIND,12412388,,complete,,678a596ef767b9becdc5a9f7,computer,Desktop or Laptop,Windows 10,Firefox 134.0,1920x1080,1920x947,,,0,Memory Practice Clone,7,Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Accurate,,Accurate,,Spreadsheet1,Spreadsheet1,1,image,Trials,mxeghn,1,response,1,6982.639999999999,6974.040000000001,6982.639999999999,6982.639999999999,6974.040000000001,6982.639999999999,1,6982.639999999999,0,0,,Keyboard Response,Keyboard Response,2,object-4,image,1,instr_photo_3.jpg,Screen 3,5,3,,1,1
5,1737121412030,17/01/2025 13:43:32,1737103412030,-5,17/01/2025 03:43:32,153647,19,task-ugmz,repeat-3dmk#4->-repeat-ku6w#2,42543998,BLIND,12412388,,complete,,678a596ef767b9becdc5a9f7,computer,Desktop or Laptop,Windows 10,Firefox 134.0,1920x1080,1920x947,,,0,Memory Practice Clone,7,Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Accurate,,Accurate,,Spreadsheet1,Spreadsheet1,1,image,Screen 3,ornkij,2,response,3,12478.119999999995,12461.399999999998,12478.119999999995,12478.119999999995,12461.399999999998,12478.119999999995,1,12478.119999999995,0,0,,Keyboard Response,Keyboard Response,2,object-25,image,1,instr_photo_3.jpg,Screen 3,5,3,,2,2
6,1737121420817,17/01/2025 13:43:40,1737103420817,-5,17/01/2025 03:43:40,153647,19,task-ugmz,repeat-3dmk#4->-repeat-ku6w#2,42543998,BLIND,12412388,,complete,,678a596ef767b9becdc5a9f7,computer,Desktop or Laptop,Windows 10,Firefox 134.0,1920x1080,1920x947,,,0,Memory Practice Clone,7,Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Accurate,,Accurate,,Spreadsheet1,Spreadsheet1,1,image,Screen 2,ou4ign,3,response,5,7802.279999999999,7793.519999999997,7802.279999999999,7802.279999999999,7793.519999999997,7802.279999999999,1,7802.279999999999,0,0,,Keyboard Response,Keyboard Response,3,object-22,image,1,instr_photo_3.jpg,Screen 3,5,3,,3,3
7,1737121421816,17/01/2025 13:43:41,1737103421816,-5,17/01/2025 03:43:41,153647,19,task-ugmz,repeat-3dmk#4->-repeat-ku6w#2,42543998,BLIND,12412388,,complete,,678a596ef767b9becdc5a9f7,computer,Desktop or Laptop,Windows 10,Firefox 134.0,1920x1080,1920x947,,,0,Memory Practice Clone,7,Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Accurate,,Accurate,,Spreadsheet1,Spreadsheet1,,,,,,info,END,,,34900,,,,0,,,,,,,,,,,,,,,,,
1,1737122899838,17/01/2025 14:08:19,1737104899838,-5,17/01/2025 04:08:19,153647,19,task-ugmz,repeat-3dmk#4->-repeat-ku6w#1,42544911,BLIND,12412740,,complete,,678a5ff96409f0574fc37d1d,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1920x1080,1912x1000,,,0,Memory Practice Clone,7,Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,,
2,1737122902537,17/01/2025 14:08:22,1737104902537,-5,17/01/2025 04:08:22,153647,19,task-ugmz,repeat-3dmk#4->-repeat-ku6w#1,42544911,BLIND,12412740,,complete,,678a5ff96409f0574fc37d1d,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1920x1080,1912x1000,,,0,Memory Practice Clone,7,Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,1,instructions,Screen 2,1kaj8e,1,continue,,2714.376,2697.6760000000004,2714.376,2714.376,2697.6760000000004,2714.376,1,2714.376,0,0,,Click To Continue,Continue Button,2,object-7,instructions,,,,,,,0,0
3,1737122905518,17/01/2025 14:08:25,1737104905518,-5,17/01/2025 04:08:25,153647,19,task-ugmz,repeat-3dmk#4->-repeat-ku6w#1,42544911,BLIND,12412740,,complete,,678a5ff96409f0574fc37d1d,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1920x1080,1912x1000,,,0,Memory Practice Clone,7,Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,1,instructions,Screen 3,j5lb3b,2,timedOut,,2998.699999999767,2998.0999999999995,2998.699999999767,2998.699999999767,2998.0999999999995,2998.699999999767,1,2998.699999999767,0,0,,Time Limit,screen,0,screen,instructions,,,,,,,0,0
4,1737122916494,17/01/2025 14:08:36,1737104916494,-5,17/01/2025 04:08:36,153647,19,task-ugmz,repeat-3dmk#4->-repeat-ku6w#1,42544911,BLIND,12412740,,complete,,678a5ff96409f0574fc37d1d,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1920x1080,1912x1000,,,0,Memory Practice Clone,7,Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,1,image,Trials,mxeghn,1,response,1,10975.799999999954,10960.000000000002,10975.799999999954,10975.799999999954,10960.000000000002,10975.799999999954,1,10975.799999999954,0,0,,Keyboard Response,Keyboard Response,2,object-4,image,1,instr_photo_3.jpg,Screen 3,5,3,,1,1
5,1737122929737,17/01/2025 14:08:49,1737104929737,-5,17/01/2025 04:08:49,153647,19,task-ugmz,repeat-3dmk#4->-repeat-ku6w#1,42544911,BLIND,12412740,,complete,,678a5ff96409f0574fc37d1d,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1920x1080,1912x1000,,,0,Memory Practice Clone,7,Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,1,image,Screen 3,ornkij,2,response,3,12260.200000000139,12259.099999999999,12260.200000000139,12260.200000000139,12259.099999999999,12260.200000000139,1,12260.200000000139,0,0,,Keyboard Response,Keyboard Response,2,object-25,image,1,instr_photo_3.jpg,Screen 3,5,3,,2,2
6,1737122944756,17/01/2025 14:09:04,1737104944756,-5,17/01/2025 04:09:04,153647,19,task-ugmz,repeat-3dmk#4->-repeat-ku6w#1,42544911,BLIND,12412740,,complete,,678a5ff96409f0574fc37d1d,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1920x1080,1912x1000,,,0,Memory Practice Clone,7,Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,1,image,Screen 2,ou4ign,3,response,4,14021.200000000143,14008.100000000006,14021.200000000143,14021.200000000143,14008.100000000006,14021.200000000143,0,14021.200000000143,0,0,,Keyboard Response,Keyboard Response,3,object-22,image,1,instr_photo_3.jpg,Screen 3,5,3,,2,3
7,1737122945743,17/01/2025 14:09:05,1737104945743,-5,17/01/2025 04:09:05,153647,19,task-ugmz,repeat-3dmk#4->-repeat-ku6w#1,42544911,BLIND,12412740,,complete,,678a5ff96409f0574fc37d1d,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1920x1080,1912x1000,,,0,Memory Practice Clone,7,Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,,,,,,info,END,,,45868,,,,0,,,,,,,,,,,,,,,,,
1,1737122970313,17/01/2025 14:09:30,1737104970313,-5,17/01/2025 04:09:30,153647,19,task-ugmz,repeat-3dmk#4->-repeat-ku6w#2,42544955,BLIND,12412740,,complete,,678a5ff96409f0574fc37d1d,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1920x1080,1912x1000,,,0,Memory Practice Clone,7,Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,,
2,1737122971753,17/01/2025 14:09:31,1737104971753,-5,17/01/2025 04:09:31,153647,19,task-ugmz,repeat-3dmk#4->-repeat-ku6w#2,42544955,BLIND,12412740,,complete,,678a5ff96409f0574fc37d1d,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1920x1080,1912x1000,,,0,Memory Practice Clone,7,Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,1,instructions,Screen 2,1kaj8e,1,continue,,1457.9339999996275,1448.6340000000002,1457.9339999996275,1457.9339999996275,1448.6340000000002,1457.9339999996275,1,1457.9339999996275,0,0,,Click To Continue,Continue Button,2,object-7,instructions,,,,,,,0,0
3,1737122974742,17/01/2025 14:09:34,1737104974742,-5,17/01/2025 04:09:34,153647,19,task-ugmz,repeat-3dmk#4->-repeat-ku6w#2,42544955,BLIND,12412740,,complete,,678a5ff96409f0574fc37d1d,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1920x1080,1912x1000,,,0,Memory Practice Clone,7,Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,1,instructions,Screen 3,j5lb3b,2,timedOut,,2998.5999999999067,2998.0999999999995,2998.5999999999067,2998.5999999999067,2998.0999999999995,2998.5999999999067,1,2998.5999999999067,0,0,,Time Limit,screen,0,screen,instructions,,,,,,,0,0
4,1737122976254,17/01/2025 14:09:36,1737104976254,-5,17/01/2025 04:09:36,153647,19,task-ugmz,repeat-3dmk#4->-repeat-ku6w#2,42544955,BLIND,12412740,,complete,,678a5ff96409f0574fc37d1d,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1920x1080,1912x1000,,,0,Memory Practice Clone,7,Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,1,image,Trials,mxeghn,1,response,1,1512.6999999996278,1499.1000000000004,1512.6999999996278,1512.6999999996278,1499.1000000000004,1512.6999999996278,1,1512.6999999996278,0,0,,Keyboard Response,Keyboard Response,2,object-4,image,1,instr_photo_3.jpg,Screen 3,5,3,,1,1
5,1737122978179,17/01/2025 14:09:38,1737104978179,-5,17/01/2025 04:09:38,153647,19,task-ugmz,repeat-3dmk#4->-repeat-ku6w#2,42544955,BLIND,12412740,,complete,,678a5ff96409f0574fc37d1d,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1920x1080,1912x1000,,,0,Memory Practice Clone,7,Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,1,image,Screen 3,ornkij,2,response,3,938.799999999721,932.8000000000011,938.799999999721,938.799999999721,932.8000000000011,938.799999999721,1,938.799999999721,0,0,,Keyboard Response,Keyboard Response,2,object-25,image,1,instr_photo_3.jpg,Screen 3,5,3,,2,2
6,1737122980282,17/01/2025 14:09:40,1737104980282,-5,17/01/2025 04:09:40,153647,19,task-ugmz,repeat-3dmk#4->-repeat-ku6w#2,42544955,BLIND,12412740,,complete,,678a5ff96409f0574fc37d1d,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1920x1080,1912x1000,,,0,Memory Practice Clone,7,Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,1,image,Screen 2,ou4ign,3,response,6,1110.5,1099.3999999999996,1110.5,1110.5,1099.3999999999996,1110.5,0,1110.5,0,0,,Keyboard Response,Keyboard Response,3,object-22,image,1,instr_photo_3.jpg,Screen 3,5,3,,2,3
7,1737122981271,17/01/2025 14:09:41,1737104981271,-5,17/01/2025 04:09:41,153647,19,task-ugmz,repeat-3dmk#4->-repeat-ku6w#2,42544955,BLIND,12412740,,complete,,678a5ff96409f0574fc37d1d,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1920x1080,1912x1000,,,0,Memory Practice Clone,7,Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,,,,,,info,END,,,10923,,,,0,,,,,,,,,,,,,,,,,
1,1737122998419,17/01/2025 14:09:58,1737104998419,-5,17/01/2025 04:09:58,153647,19,task-ugmz,repeat-3dmk#4->-repeat-ku6w#3,42544975,BLIND,12412740,,complete,,678a5ff96409f0574fc37d1d,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1920x1080,1912x1000,,,0,Memory Practice Clone,7,Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,,
2,1737122999825,17/01/2025 14:09:59,1737104999825,-5,17/01/2025 04:09:59,153647,19,task-ugmz,repeat-3dmk#4->-repeat-ku6w#3,42544975,BLIND,12412740,,complete,,678a5ff96409f0574fc37d1d,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1920x1080,1912x1000,,,0,Memory Practice Clone,7,Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,1,instructions,Screen 2,1kaj8e,1,continue,,1414.086,1398.8860000000002,1414.086,1414.086,1398.8860000000002,1414.086,1,1414.086,0,0,,Click To Continue,Continue Button,2,object-7,instructions,,,,,,,0,0
3,1737123002808,17/01/2025 14:10:02,1737105002808,-5,17/01/2025 04:10:02,153647,19,task-ugmz,repeat-3dmk#4->-repeat-ku6w#3,42544975,BLIND,12412740,,complete,,678a5ff96409f0574fc37d1d,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1920x1080,1912x1000,,,0,Memory Practice Clone,7,Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,1,instructions,Screen 3,j5lb3b,2,timedOut,,2998.7,2998.0999999999995,2998.7,2998.7,2998.0999999999995,2998.7,1,2998.7,0,0,,Time Limit,screen,0,screen,instructions,,,,,,,0,0
4,1737123004981,17/01/2025 14:10:04,1737105004981,-5,17/01/2025 04:10:04,153647,19,task-ugmz,repeat-3dmk#4->-repeat-ku6w#3,42544975,BLIND,12412740,,complete,,678a5ff96409f0574fc37d1d,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1920x1080,1912x1000,,,0,Memory Practice Clone,7,Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,1,image,Trials,mxeghn,1,response,1,2173.299999999721,2165.3999999999996,2173.299999999721,2173.299999999721,2165.3999999999996,2173.299999999721,1,2173.299999999721,0,0,,Keyboard Response,Keyboard Response,2,object-4,image,1,instr_photo_3.jpg,Screen 3,5,3,,1,1
5,1737123007064,17/01/2025 14:10:07,1737105007064,-5,17/01/2025 04:10:07,153647,19,task-ugmz,repeat-3dmk#4->-repeat-ku6w#3,42544975,BLIND,12412740,,complete,,678a5ff96409f0574fc37d1d,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1920x1080,1912x1000,,,0,Memory Practice Clone,7,Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,1,image,Screen 3,ornkij,2,response,3,1091.8999999996267,1082.5999999999985,1091.8999999996267,1091.8999999996267,1082.5999999999985,1091.8999999996267,1,1091.8999999996267,0,0,,Keyboard Response,Keyboard Response,2,object-25,image,1,instr_photo_3.jpg,Screen 3,5,3,,2,2
6,1737123019064,17/01/2025 14:10:19,1737105019064,-5,17/01/2025 04:10:19,153647,19,task-ugmz,repeat-3dmk#4->-repeat-ku6w#3,42544975,BLIND,12412740,,complete,,678a5ff96409f0574fc37d1d,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1920x1080,1912x1000,,,0,Memory Practice Clone,7,Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,1,image,Screen 2,ou4ign,3,response,3,11009.800000000003,10993.2,11009.800000000003,11009.800000000003,10993.2,11009.800000000003,0,11009.800000000003,0,0,,Keyboard Response,Keyboard Response,3,object-22,image,1,instr_photo_3.jpg,Screen 3,5,3,,2,3
7,1737123020048,17/01/2025 14:10:20,1737105020048,-5,17/01/2025 04:10:20,153647,19,task-ugmz,repeat-3dmk#4->-repeat-ku6w#3,42544975,BLIND,12412740,,complete,,678a5ff96409f0574fc37d1d,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1920x1080,1912x1000,,,0,Memory Practice Clone,7,Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,,,,,,info,END,,,21591,,,,0,,,,,,,,,,,,,,,,,
1,1737123035578,17/01/2025 14:10:35,1737105035578,-5,17/01/2025 04:10:35,153647,19,task-ugmz,repeat-3dmk#4->-repeat-ku6w#4,42545003,BLIND,12412740,,complete,,678a5ff96409f0574fc37d1d,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1920x1080,1912x1000,,,0,Memory Practice Clone,7,Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,,
