Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-ck1c,randomiser-8rl3,branch-tpdd,branch-qy9p,branch-phuz,branch-3j3b,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: type,Spreadsheet: answer,Spreadsheet: memory,Spreadsheet: randomise,Spreadsheet: img,Manipulation: Spreadsheet
11,1737121463338,17/01/2025 13:44:23,1737103463338,-5,17/01/2025 03:44:23,153647,19,task-tak4,repeat-3dmk#4->-repeat-ku6w#2,42544034,BLIND,12412388,,complete,,678a596ef767b9becdc5a9f7,computer,Desktop or Laptop,Windows 10,Firefox 134.0,1920x1080,1920x947,,,0,Memory Task (Clone 3),10,Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Accurate,,Accurate,,memory_resampled,memory_resampled,5,image,Screen 3,zz7hbh,1,continue,,1851.5200000000004,1839.6599999999999,1851.5200000000004,1851.5200000000004,1839.6599999999999,1851.5200000000004,1,1851.5200000000004,0,0,,Key To Continue,Image,1,object-1907,image,target,F,target,1,8979facd2551c9b4d2ed46316c3109e3.jpg,
12,1737121465790,17/01/2025 13:44:25,1737103465790,-5,17/01/2025 03:44:25,153647,19,task-tak4,repeat-3dmk#4->-repeat-ku6w#2,42544034,BLIND,12412388,,complete,,678a596ef767b9becdc5a9f7,computer,Desktop or Laptop,Windows 10,Firefox 134.0,1920x1080,1920x947,,,0,Memory Task (Clone 3),10,Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Accurate,,Accurate,,memory_resampled,memory_resampled,6,image,Screen 3,zz7hbh,1,continue,,2464.8600000000006,2458.4799999999996,2464.8600000000006,2464.8600000000006,2458.4799999999996,2464.8600000000006,1,2464.8600000000006,0,0,,Key To Continue,Image,1,object-1907,image,target,F,filler,1,6cb2b2a420aafa64f282ef22e112d0b2.jpg,
13,1737121465792,17/01/2025 13:44:25,1737103465792,-5,17/01/2025 03:44:25,153647,19,task-tak4,repeat-3dmk#4->-repeat-ku6w#2,42544034,BLIND,12412388,,complete,,678a596ef767b9becdc5a9f7,computer,Desktop or Laptop,Windows 10,Firefox 134.0,1920x1080,1920x947,,,0,Memory Task (Clone 3),10,Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Accurate,,Accurate,,memory_resampled,memory_resampled,6,image,Screen 3,zz7hbh,1,continue,,2465.8600000000006,2458.4799999999996,2465.8600000000006,2465.8600000000006,2458.4799999999996,2465.8600000000006,1,2465.8600000000006,0,0,,Key To Continue,Image,1,object-1907,image,target,F,filler,1,6cb2b2a420aafa64f282ef22e112d0b2.jpg,
14,1737121468738,17/01/2025 13:44:28,1737103468738,-5,17/01/2025 03:44:28,153647,19,task-tak4,repeat-3dmk#4->-repeat-ku6w#2,42544034,BLIND,12412388,,complete,,678a596ef767b9becdc5a9f7,computer,Desktop or Laptop,Windows 10,Firefox 134.0,1920x1080,1920x947,,,0,Memory Task (Clone 3),10,Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Accurate,,Accurate,,memory_resampled,memory_resampled,7,image,Screen 3,zz7hbh,1,response,right,2953.380000000001,2943.4799999999996,2953.380000000001,2953.380000000001,2943.4799999999996,2953.380000000001,1,2953.380000000001,0,0,,Keyboard Response,Image,1,object-1907,image,target,F,filler,1,2aa7d16216672ee000ee2bd2adac4cfc.jpg,
15,1737121470163,17/01/2025 13:44:30,1737103470163,-5,17/01/2025 03:44:30,153647,19,task-tak4,repeat-3dmk#4->-repeat-ku6w#2,42544034,BLIND,12412388,,complete,,678a596ef767b9becdc5a9f7,computer,Desktop or Laptop,Windows 10,Firefox 134.0,1920x1080,1920x947,,,0,Memory Task (Clone 3),10,Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Accurate,,Accurate,,memory_resampled,memory_resampled,8,image,Screen 3,zz7hbh,1,response,right,1434.9000000000015,1421.5600000000013,1434.9000000000015,1434.9000000000015,1421.5600000000013,1434.9000000000015,1,1434.9000000000015,0,0,,Keyboard Response,Image,1,object-1907,image,target,F,target,1,4d7c83a8e9b0984905e4da0d496113c7.jpg,
16,1737121471556,17/01/2025 13:44:31,1737103471556,-5,17/01/2025 03:44:31,153647,19,task-tak4,repeat-3dmk#4->-repeat-ku6w#2,42544034,BLIND,12412388,,complete,,678a596ef767b9becdc5a9f7,computer,Desktop or Laptop,Windows 10,Firefox 134.0,1920x1080,1920x947,,,0,Memory Task (Clone 3),10,Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Accurate,,Accurate,,memory_resampled,memory_resampled,9,image,Screen 3,zz7hbh,1,continue,,1404.8399999999965,1388.119999999999,1404.8399999999965,1404.8399999999965,1388.119999999999,1404.8399999999965,1,1404.8399999999965,0,0,,Key To Continue,Image,1,object-1907,image,target,F,target,1,3a86857c680b20161adf067d5fa9433d.jpg,
17,1737121471558,17/01/2025 13:44:31,1737103471558,-5,17/01/2025 03:44:31,153647,19,task-tak4,repeat-3dmk#4->-repeat-ku6w#2,42544034,BLIND,12412388,,complete,,678a596ef767b9becdc5a9f7,computer,Desktop or Laptop,Windows 10,Firefox 134.0,1920x1080,1920x947,,,0,Memory Task (Clone 3),10,Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Accurate,,Accurate,,memory_resampled,memory_resampled,9,image,Screen 3,zz7hbh,1,continue,,1404.8399999999965,1388.119999999999,1404.8399999999965,1404.8399999999965,1388.119999999999,1404.8399999999965,1,1404.8399999999965,0,0,,Key To Continue,Image,1,object-1907,image,target,F,target,1,3a86857c680b20161adf067d5fa9433d.jpg,
18,1737121472524,17/01/2025 13:44:32,1737103472524,-5,17/01/2025 03:44:32,153647,19,task-tak4,repeat-3dmk#4->-repeat-ku6w#2,42544034,BLIND,12412388,,complete,,678a596ef767b9becdc5a9f7,computer,Desktop or Laptop,Windows 10,Firefox 134.0,1920x1080,1920x947,,,0,Memory Task (Clone 3),10,Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Accurate,,Accurate,,memory_resampled,memory_resampled,10,image,Screen 3,zz7hbh,1,continue,,986.2200000000012,971.8600000000006,986.2200000000012,986.2200000000012,971.8600000000006,986.2200000000012,1,986.2200000000012,0,0,,Key To Continue,Image,1,object-1907,image,target,F,target,1,6a8a7d8712318130339bb151a1a480d1.jpg,
19,1737121472524,17/01/2025 13:44:32,1737103472524,-5,17/01/2025 03:44:32,153647,19,task-tak4,repeat-3dmk#4->-repeat-ku6w#2,42544034,BLIND,12412388,,complete,,678a596ef767b9becdc5a9f7,computer,Desktop or Laptop,Windows 10,Firefox 134.0,1920x1080,1920x947,,,0,Memory Task (Clone 3),10,Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Accurate,,Accurate,,memory_resampled,memory_resampled,10,image,Screen 3,zz7hbh,1,continue,,986.2200000000012,971.8600000000006,986.2200000000012,986.2200000000012,971.8600000000006,986.2200000000012,1,986.2200000000012,0,0,,Key To Continue,Image,1,object-1907,image,target,F,target,1,6a8a7d8712318130339bb151a1a480d1.jpg,
20,1737121473824,17/01/2025 13:44:33,1737103473824,-5,17/01/2025 03:44:33,153647,19,task-tak4,repeat-3dmk#4->-repeat-ku6w#2,42544034,BLIND,12412388,,complete,,678a596ef767b9becdc5a9f7,computer,Desktop or Laptop,Windows 10,Firefox 134.0,1920x1080,1920x947,,,0,Memory Task (Clone 3),10,Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Accurate,,Accurate,,memory_resampled,memory_resampled,11,image,Screen 3,zz7hbh,1,continue,,1314.3600000000006,1304.4599999999991,1314.3600000000006,1314.3600000000006,1304.4599999999991,1314.3600000000006,1,1314.3600000000006,0,0,,Key To Continue,Image,1,object-1907,image,target,F,target,1,NegMidNonsoc_16.jpg,
21,1737121473824,17/01/2025 13:44:33,1737103473824,-5,17/01/2025 03:44:33,153647,19,task-tak4,repeat-3dmk#4->-repeat-ku6w#2,42544034,BLIND,12412388,,complete,,678a596ef767b9becdc5a9f7,computer,Desktop or Laptop,Windows 10,Firefox 134.0,1920x1080,1920x947,,,0,Memory Task (Clone 3),10,Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Accurate,,Accurate,,memory_resampled,memory_resampled,11,image,Screen 3,zz7hbh,1,continue,,1315.3600000000006,1304.4599999999991,1315.3600000000006,1315.3600000000006,1304.4599999999991,1315.3600000000006,1,1315.3600000000006,0,0,,Key To Continue,Image,1,object-1907,image,target,F,target,1,NegMidNonsoc_16.jpg,
22,1737121475290,17/01/2025 13:44:35,1737103475290,-5,17/01/2025 03:44:35,153647,19,task-tak4,repeat-3dmk#4->-repeat-ku6w#2,42544034,BLIND,12412388,,complete,,678a596ef767b9becdc5a9f7,computer,Desktop or Laptop,Windows 10,Firefox 134.0,1920x1080,1920x947,,,0,Memory Task (Clone 3),10,Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Accurate,,Accurate,,memory_resampled,memory_resampled,12,image,Screen 3,zz7hbh,1,response,right,1475.9000000000015,1471.739999999998,1475.9000000000015,1475.9000000000015,1471.739999999998,1475.9000000000015,1,1475.9000000000015,0,0,,Keyboard Response,Image,1,object-1907,image,target,F,filler,1,5e10ffc07c32b122581ffbcf070e3513.jpg,
23,1737121477929,17/01/2025 13:44:37,1737103477929,-5,17/01/2025 03:44:37,153647,19,task-tak4,repeat-3dmk#4->-repeat-ku6w#2,42544034,BLIND,12412388,,complete,,678a596ef767b9becdc5a9f7,computer,Desktop or Laptop,Windows 10,Firefox 134.0,1920x1080,1920x947,,,0,Memory Task (Clone 3),10,Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Accurate,,Accurate,,memory_resampled,memory_resampled,13,image,Screen 3,zz7hbh,1,response,down,2644.1600000000035,2642.4400000000023,2644.1600000000035,2644.1600000000035,2642.4400000000023,2644.1600000000035,1,2644.1600000000035,0,0,,Keyboard Response,Image,1,object-1907,image,target,F,target,1,NeutMidNonsoc_5.jpg,
24,1737121480012,17/01/2025 13:44:40,1737103480012,-5,17/01/2025 03:44:40,153647,19,task-tak4,repeat-3dmk#4->-repeat-ku6w#2,42544034,BLIND,12412388,,complete,,678a596ef767b9becdc5a9f7,computer,Desktop or Laptop,Windows 10,Firefox 134.0,1920x1080,1920x947,,,0,Memory Task (Clone 3),10,Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Accurate,,Accurate,,memory_resampled,memory_resampled,14,image,Screen 3,zz7hbh,1,response,right,2083.720000000001,2073.8199999999997,2083.720000000001,2083.720000000001,2073.8199999999997,2083.720000000001,1,2083.720000000001,0,0,,Keyboard Response,Image,1,object-1907,image,target,F,filler,1,3aa18c7989615cbf9e84d32f0039e64f.jpg,
25,1737121481637,17/01/2025 13:44:41,1737103481637,-5,17/01/2025 03:44:41,153647,19,task-tak4,repeat-3dmk#4->-repeat-ku6w#2,42544034,BLIND,12412388,,complete,,678a596ef767b9becdc5a9f7,computer,Desktop or Laptop,Windows 10,Firefox 134.0,1920x1080,1920x947,,,0,Memory Task (Clone 3),10,Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Accurate,,Accurate,,memory_resampled,memory_resampled,15,image,Screen 3,zz7hbh,1,response,right,1634.9000000000015,1622.260000000002,1634.9000000000015,1634.9000000000015,1622.260000000002,1634.9000000000015,1,1634.9000000000015,0,0,,Keyboard Response,Image,1,object-1907,image,target,F,filler,1,2e4009a2ea8d585ba497bf5fd7816d1b.jpg,
26,1737121483498,17/01/2025 13:44:43,1737103483498,-5,17/01/2025 03:44:43,153647,19,task-tak4,repeat-3dmk#4->-repeat-ku6w#2,42544034,BLIND,12412388,,complete,,678a596ef767b9becdc5a9f7,computer,Desktop or Laptop,Windows 10,Firefox 134.0,1920x1080,1920x947,,,0,Memory Task (Clone 3),10,Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Accurate,,Accurate,,memory_resampled,memory_resampled,16,image,Screen 3,zz7hbh,1,continue,,1873.1400000000067,1856.4000000000015,1873.1400000000067,1873.1400000000067,1856.4000000000015,1873.1400000000067,1,1873.1400000000067,0,0,,Key To Continue,Image,1,object-1907,image,target,F,target,1,2f35eee0d0df52af0fb2c2e2785a2264.jpg,
27,1737121483498,17/01/2025 13:44:43,1737103483498,-5,17/01/2025 03:44:43,153647,19,task-tak4,repeat-3dmk#4->-repeat-ku6w#2,42544034,BLIND,12412388,,complete,,678a596ef767b9becdc5a9f7,computer,Desktop or Laptop,Windows 10,Firefox 134.0,1920x1080,1920x947,,,0,Memory Task (Clone 3),10,Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Accurate,,Accurate,,memory_resampled,memory_resampled,16,image,Screen 3,zz7hbh,1,continue,,1873.1400000000067,1856.4000000000015,1873.1400000000067,1873.1400000000067,1856.4000000000015,1873.1400000000067,1,1873.1400000000067,0,0,,Key To Continue,Image,1,object-1907,image,target,F,target,1,2f35eee0d0df52af0fb2c2e2785a2264.jpg,
28,1737121486274,17/01/2025 13:44:46,1737103486274,-5,17/01/2025 03:44:46,153647,19,task-tak4,repeat-3dmk#4->-repeat-ku6w#2,42544034,BLIND,12412388,,complete,,678a596ef767b9becdc5a9f7,computer,Desktop or Laptop,Windows 10,Firefox 134.0,1920x1080,1920x947,,,0,Memory Task (Clone 3),10,Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Accurate,,Accurate,,memory_resampled,memory_resampled,17,image,Screen 3,zz7hbh,1,continue,,2792.9400000000023,2776.220000000001,2792.9400000000023,2792.9400000000023,2776.220000000001,2792.9400000000023,1,2792.9400000000023,0,0,,Key To Continue,Image,1,object-1907,image,target,F,filler,1,7c4f3f4fb26ac0b47b8ba51ee8b0979b.jpg,
29,1737121486274,17/01/2025 13:44:46,1737103486274,-5,17/01/2025 03:44:46,153647,19,task-tak4,repeat-3dmk#4->-repeat-ku6w#2,42544034,BLIND,12412388,,complete,,678a596ef767b9becdc5a9f7,computer,Desktop or Laptop,Windows 10,Firefox 134.0,1920x1080,1920x947,,,0,Memory Task (Clone 3),10,Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Accurate,,Accurate,,memory_resampled,memory_resampled,17,image,Screen 3,zz7hbh,1,continue,,2792.9400000000023,2776.220000000001,2792.9400000000023,2792.9400000000023,2776.220000000001,2792.9400000000023,1,2792.9400000000023,0,0,,Key To Continue,Image,1,object-1907,image,target,F,filler,1,7c4f3f4fb26ac0b47b8ba51ee8b0979b.jpg,
30,1737121487877,17/01/2025 13:44:47,1737103487877,-5,17/01/2025 03:44:47,153647,19,task-tak4,repeat-3dmk#4->-repeat-ku6w#2,42544034,BLIND,12412388,,complete,,678a596ef767b9becdc5a9f7,computer,Desktop or Laptop,Windows 10,Firefox 134.0,1920x1080,1920x947,,,0,Memory Task (Clone 3),10,Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Accurate,,Accurate,,memory_resampled,memory_resampled,18,image,Screen 3,zz7hbh,1,response,down,1621.0199999999968,1605.5399999999936,1621.0199999999968,1621.0199999999968,1605.5399999999936,1621.0199999999968,1,1621.0199999999968,0,0,,Keyboard Response,Image,1,object-1907,image,target,F,filler,1,dda7c54d92c7279ad21757f349c7cb59.jpg,
31,1737121489524,17/01/2025 13:44:49,1737103489524,-5,17/01/2025 03:44:49,153647,19,task-tak4,repeat-3dmk#4->-repeat-ku6w#2,42544034,BLIND,12412388,,complete,,678a596ef767b9becdc5a9f7,computer,Desktop or Laptop,Windows 10,Firefox 134.0,1920x1080,1920x947,,,0,Memory Task (Clone 3),10,Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Accurate,,Accurate,,memory_resampled,memory_resampled,19,image,Screen 3,zz7hbh,1,response,down,1662.4800000000032,1655.7000000000044,1662.4800000000032,1662.4800000000032,1655.7000000000044,1662.4800000000032,1,1662.4800000000032,0,0,,Keyboard Response,Image,1,object-1907,image,target,F,target,1,04d47b8184a2bdde9179efa50640e7d3.jpg,
32,1737121491341,17/01/2025 13:44:51,1737103491341,-5,17/01/2025 03:44:51,153647,19,task-tak4,repeat-3dmk#4->-repeat-ku6w#2,42544034,BLIND,12412388,,complete,,678a596ef767b9becdc5a9f7,computer,Desktop or Laptop,Windows 10,Firefox 134.0,1920x1080,1920x947,,,0,Memory Task (Clone 3),10,Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Accurate,,Accurate,,memory_resampled,memory_resampled,20,image,Screen 3,zz7hbh,1,response,down,1821.7799999999988,1806.239999999998,1821.7799999999988,1821.7799999999988,1806.239999999998,1821.7799999999988,1,1821.7799999999988,0,0,,Keyboard Response,Image,1,object-1907,image,target,F,target,1,Landscapes_135_h.jpg,
33,1737121493402,17/01/2025 13:44:53,1737103493402,-5,17/01/2025 03:44:53,153647,19,task-tak4,repeat-3dmk#4->-repeat-ku6w#2,42544034,BLIND,12412388,,complete,,678a596ef767b9becdc5a9f7,computer,Desktop or Laptop,Windows 10,Firefox 134.0,1920x1080,1920x947,,,0,Memory Task (Clone 3),10,Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Accurate,,Accurate,,memory_resampled,memory_resampled,21,image,Screen 3,zz7hbh,1,response,right,2076.540000000001,2073.800000000003,2076.540000000001,2076.540000000001,2073.800000000003,2076.540000000001,1,2076.540000000001,0,0,,Keyboard Response,Image,1,object-1907,image,target,F,filler,1,ff52ebec9d07da7fd2f4fc3dd5ab07fa.jpg,
34,1737121495282,17/01/2025 13:44:55,1737103495282,-5,17/01/2025 03:44:55,153647,19,task-tak4,repeat-3dmk#4->-repeat-ku6w#2,42544034,BLIND,12412388,,complete,,678a596ef767b9becdc5a9f7,computer,Desktop or Laptop,Windows 10,Firefox 134.0,1920x1080,1920x947,,,0,Memory Task (Clone 3),10,Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Accurate,,Accurate,,memory_resampled,memory_resampled,22,image,Screen 3,zz7hbh,1,continue,,1883.739999999998,1875,1883.739999999998,1883.739999999998,1875,1883.739999999998,1,1883.739999999998,0,0,,Key To Continue,Image,1,object-1907,image,target,F,filler,1,1f70ece26cb7ddab09e7389717665ce5.jpg,
35,1737121495282,17/01/2025 13:44:55,1737103495282,-5,17/01/2025 03:44:55,153647,19,task-tak4,repeat-3dmk#4->-repeat-ku6w#2,42544034,BLIND,12412388,,complete,,678a596ef767b9becdc5a9f7,computer,Desktop or Laptop,Windows 10,Firefox 134.0,1920x1080,1920x947,,,0,Memory Task (Clone 3),10,Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Accurate,,Accurate,,memory_resampled,memory_resampled,22,image,Screen 3,zz7hbh,1,continue,,1883.739999999998,1875,1883.739999999998,1883.739999999998,1875,1883.739999999998,1,1883.739999999998,0,0,,Key To Continue,Image,1,object-1907,image,target,F,filler,1,1f70ece26cb7ddab09e7389717665ce5.jpg,
