Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-ck1c,randomiser-8rl3,branch-tpdd,branch-qy9p,branch-phuz,branch-3j3b,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: answer,Spreadsheet: img,Spreadsheet: Screen,Spreadsheet: answer2,Spreadsheet: answer3,Manipulation: Spreadsheet,Store: correct2,Store: Total2
6,1736519161323,10/01/2025 14:26:01,1736501161323,-5,10/01/2025 04:26:01,153647,18,task-xcgh,repeat-3dmk#4->-repeat-tj2w#1,42388218,BLIND,12371879,,complete,,6781280ac4e5de97d59a845d,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1280x800,1280x712,,,0,Memory Practice Clone,7,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,1,image,Screen 2,ou4ign,3,response,6,14631.899999988076,14614.299999999996,14631.899999988076,14631.899999988076,14614.299999999996,14631.899999988076,0,14631.899999988076,0,0,,Keyboard Response,Keyboard Response,3,object-22,image,1,instr_photo_3.jpg,Screen 3,5,3,,0,3
7,1736519162309,10/01/2025 14:26:02,1736501162309,-5,10/01/2025 04:26:02,153647,18,task-xcgh,repeat-3dmk#4->-repeat-tj2w#1,42388218,BLIND,12371879,,complete,,6781280ac4e5de97d59a845d,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1280x800,1280x712,,,0,Memory Practice Clone,7,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,,,,,,info,END,,,43387,,,,0,,,,,,,,,,,,,,,,,
1,1736519203062,10/01/2025 14:26:43,1736501203062,-5,10/01/2025 04:26:43,153647,18,task-xcgh,repeat-3dmk#3->-repeat-tj2w#2,42388296,BLIND,12371855,,complete,,678128057cb5864bece881ef,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1366x768,1093x513,,,0,Memory Practice Clone,7,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,,
2,1736519208591,10/01/2025 14:26:48,1736501208591,-5,10/01/2025 04:26:48,153647,18,task-xcgh,repeat-3dmk#3->-repeat-tj2w#2,42388296,BLIND,12371855,,complete,,678128057cb5864bece881ef,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1366x768,1093x513,,,0,Memory Practice Clone,7,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,1,instructions,Screen 2,1kaj8e,1,continue,,5550.020000000001,5533.320000000001,5550.020000000001,5550.020000000001,5533.320000000001,5550.020000000001,1,5550.020000000001,0,0,,Click To Continue,Continue Button,2,object-7,instructions,,,,,,,0,0
3,1736519211574,10/01/2025 14:26:51,1736501211574,-5,10/01/2025 04:26:51,153647,18,task-xcgh,repeat-3dmk#3->-repeat-tj2w#2,42388296,BLIND,12371855,,complete,,678128057cb5864bece881ef,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1366x768,1093x513,,,0,Memory Practice Clone,7,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,1,instructions,Screen 3,j5lb3b,2,timedOut,,3001.6999997138973,3000.1000000000004,3001.6999997138973,3001.6999997138973,3000.1000000000004,3001.6999997138973,1,3001.6999997138973,0,0,,Time Limit,screen,0,screen,instructions,,,,,,,0,0
4,1736519219059,10/01/2025 14:26:59,1736501219059,-5,10/01/2025 04:26:59,153647,18,task-xcgh,repeat-3dmk#3->-repeat-tj2w#2,42388296,BLIND,12371855,,complete,,678128057cb5864bece881ef,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1366x768,1093x513,,,0,Memory Practice Clone,7,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,1,image,Trials,mxeghn,1,response,5,7483.099999999995,7466.399999999998,7483.099999999995,7483.099999999995,7466.399999999998,7483.099999999995,0,7483.099999999995,0,0,,Keyboard Response,Keyboard Response,2,object-4,image,1,instr_photo_3.jpg,Screen 3,5,3,,0,1
5,1736519238622,10/01/2025 14:27:18,1736501238622,-5,10/01/2025 04:27:18,153647,18,task-xcgh,repeat-3dmk#3->-repeat-tj2w#2,42388296,BLIND,12371855,,complete,,678128057cb5864bece881ef,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1366x768,1093x513,,,0,Memory Practice Clone,7,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,1,image,Screen 3,ornkij,2,response,5,18581.399999904632,18566.3,18581.399999904632,18581.399999904632,18566.3,18581.399999904632,0,18581.399999904632,0,0,,Keyboard Response,Keyboard Response,2,object-25,image,1,instr_photo_3.jpg,Screen 3,5,3,,0,2
6,1736519265485,10/01/2025 14:27:45,1736501265485,-5,10/01/2025 04:27:45,153647,18,task-xcgh,repeat-3dmk#3->-repeat-tj2w#2,42388296,BLIND,12371855,,complete,,678128057cb5864bece881ef,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1366x768,1093x513,,,0,Memory Practice Clone,7,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,1,image,Screen 2,ou4ign,3,response,2,25879.699999809265,25866.6,25879.699999809265,25879.699999809265,25866.6,25879.699999809265,0,25879.699999809265,0,0,,Keyboard Response,Keyboard Response,3,object-22,image,1,instr_photo_3.jpg,Screen 3,5,3,,0,3
7,1736519266475,10/01/2025 14:27:46,1736501266475,-5,10/01/2025 04:27:46,153647,18,task-xcgh,repeat-3dmk#3->-repeat-tj2w#2,42388296,BLIND,12371855,,complete,,678128057cb5864bece881ef,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1366x768,1093x513,,,0,Memory Practice Clone,7,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,,,,,,info,END,,,63318,,,,0,,,,,,,,,,,,,,,,,
1,1736519225772,10/01/2025 14:27:05,1736501225772,-5,10/01/2025 04:27:05,153647,18,task-xcgh,repeat-3dmk#5->-repeat-tj2w#1,42388309,BLIND,12371861,,complete,,6781280410f2e5f8a90f8a07,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 131.0.0.0,1300x730,1300x596,,,0,Memory Practice Clone,7,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,,
2,1736519235607,10/01/2025 14:27:15,1736501235607,-5,10/01/2025 04:27:15,153647,18,task-xcgh,repeat-3dmk#5->-repeat-tj2w#1,42388309,BLIND,12371861,,complete,,6781280410f2e5f8a90f8a07,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 131.0.0.0,1300x730,1300x596,,,0,Memory Practice Clone,7,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,1,instructions,Screen 2,1kaj8e,1,continue,,9859.991999997765,9849.292000000001,9859.991999997765,9859.991999997765,9849.292000000001,9859.991999997765,1,9859.991999997765,0,0,,Click To Continue,Continue Button,2,object-7,instructions,,,,,,,0,0
3,1736519238597,10/01/2025 14:27:18,1736501238597,-5,10/01/2025 04:27:18,153647,18,task-xcgh,repeat-3dmk#5->-repeat-tj2w#1,42388309,BLIND,12371861,,complete,,6781280410f2e5f8a90f8a07,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 131.0.0.0,1300x730,1300x596,,,0,Memory Practice Clone,7,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,1,instructions,Screen 3,j5lb3b,2,timedOut,,3001.0999999999985,2999.7999999999993,3001.0999999999985,3001.0999999999985,2999.7999999999993,3001.0999999999985,1,3001.0999999999985,0,0,,Time Limit,screen,0,screen,instructions,,,,,,,0,0
4,1736519241635,10/01/2025 14:27:21,1736501241635,-5,10/01/2025 04:27:21,153647,18,task-xcgh,repeat-3dmk#5->-repeat-tj2w#1,42388309,BLIND,12371861,,complete,,6781280410f2e5f8a90f8a07,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 131.0.0.0,1300x730,1300x596,,,0,Memory Practice Clone,7,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,1,image,Trials,mxeghn,1,response,6,3037.699999998509,3033.0999999999985,3037.699999998509,3037.699999998509,3033.0999999999985,3037.699999998509,0,3037.699999998509,0,0,,Keyboard Response,Keyboard Response,2,object-4,image,1,instr_photo_3.jpg,Screen 3,5,3,,0,1
5,1736519248324,10/01/2025 14:27:28,1736501248324,-5,10/01/2025 04:27:28,153647,18,task-xcgh,repeat-3dmk#5->-repeat-tj2w#1,42388309,BLIND,12371861,,complete,,6781280410f2e5f8a90f8a07,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 131.0.0.0,1300x730,1300x596,,,0,Memory Practice Clone,7,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,1,image,Screen 3,ornkij,2,response,1,5694.200000000001,5682.899999999998,5694.200000000001,5694.200000000001,5682.899999999998,5694.200000000001,0,5694.200000000001,0,0,,Keyboard Response,Keyboard Response,2,object-25,image,1,instr_photo_3.jpg,Screen 3,5,3,,0,2
6,1736519270054,10/01/2025 14:27:50,1736501270054,-5,10/01/2025 04:27:50,153647,18,task-xcgh,repeat-3dmk#5->-repeat-tj2w#1,42388309,BLIND,12371861,,complete,,6781280410f2e5f8a90f8a07,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 131.0.0.0,1300x730,1300x596,,,0,Memory Practice Clone,7,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,1,image,Screen 2,ou4ign,3,response,4,20742.099999998507,20731.299999999996,20742.099999998507,20742.099999998507,20731.299999999996,20742.099999998507,0,20742.099999998507,0,0,,Keyboard Response,Keyboard Response,3,object-22,image,1,instr_photo_3.jpg,Screen 3,5,3,,0,3
7,1736519271046,10/01/2025 14:27:51,1736501271046,-5,10/01/2025 04:27:51,153647,18,task-xcgh,repeat-3dmk#5->-repeat-tj2w#1,42388309,BLIND,12371861,,complete,,6781280410f2e5f8a90f8a07,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 131.0.0.0,1300x730,1300x596,,,0,Memory Practice Clone,7,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,,,,,,info,END,,,45208,,,,0,,,,,,,,,,,,,,,,,
1,1736519255866,10/01/2025 14:27:35,1736501255866,-5,10/01/2025 04:27:35,153647,18,task-xcgh,repeat-3dmk#4->-repeat-tj2w#2,42388327,BLIND,12371879,,complete,,6781280ac4e5de97d59a845d,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1280x800,1280x712,,,0,Memory Practice Clone,7,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,,
2,1736519267601,10/01/2025 14:27:47,1736501267601,-5,10/01/2025 04:27:47,153647,18,task-xcgh,repeat-3dmk#4->-repeat-tj2w#2,42388327,BLIND,12371879,,complete,,6781280ac4e5de97d59a845d,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1280x800,1280x712,,,0,Memory Practice Clone,7,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,1,instructions,Screen 2,1kaj8e,1,continue,,11750.682000035762,11730.982,11750.682000035762,11750.682000035762,11730.982,11750.682000035762,1,11750.682000035762,0,0,,Click To Continue,Continue Button,2,object-7,instructions,,,,,,,0,0
3,1736519270592,10/01/2025 14:27:50,1736501270592,-5,10/01/2025 04:27:50,153647,18,task-xcgh,repeat-3dmk#4->-repeat-tj2w#2,42388327,BLIND,12371879,,complete,,6781280ac4e5de97d59a845d,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1280x800,1280x712,,,0,Memory Practice Clone,7,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,1,instructions,Screen 3,j5lb3b,2,timedOut,,3011.500000047683,3010.899999999998,3011.500000047683,3011.500000047683,3010.899999999998,3011.500000047683,1,3011.500000047683,0,0,,Time Limit,screen,0,screen,instructions,,,,,,,0,0
4,1736519281745,10/01/2025 14:28:01,1736501281745,-5,10/01/2025 04:28:01,153647,18,task-xcgh,repeat-3dmk#4->-repeat-tj2w#2,42388327,BLIND,12371879,,complete,,6781280ac4e5de97d59a845d,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1280x800,1280x712,,,0,Memory Practice Clone,7,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,1,image,Trials,mxeghn,1,response,5,11153.900000000001,11135.300000000003,11153.900000000001,11153.900000000001,11135.300000000003,11153.900000000001,0,11153.900000000001,0,0,,Keyboard Response,Keyboard Response,2,object-4,image,1,instr_photo_3.jpg,Screen 3,5,3,,0,1
5,1736519289549,10/01/2025 14:28:09,1736501289549,-5,10/01/2025 04:28:09,153647,18,task-xcgh,repeat-3dmk#4->-repeat-tj2w#2,42388327,BLIND,12371879,,complete,,6781280ac4e5de97d59a845d,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1280x800,1280x712,,,0,Memory Practice Clone,7,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,1,image,Screen 3,ornkij,2,response,2,6818.200000011922,6787.800000000003,6818.200000011922,6818.200000011922,6787.800000000003,6818.200000011922,0,6818.200000011922,0,0,,Keyboard Response,Keyboard Response,2,object-25,image,1,instr_photo_3.jpg,Screen 3,5,3,,0,2
6,1736519294898,10/01/2025 14:28:14,1736501294898,-5,10/01/2025 04:28:14,153647,18,task-xcgh,repeat-3dmk#4->-repeat-tj2w#2,42388327,BLIND,12371879,,complete,,6781280ac4e5de97d59a845d,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1280x800,1280x712,,,0,Memory Practice Clone,7,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,1,image,Screen 2,ou4ign,3,response,4,4375.900000023845,4346.700000000004,4375.900000023845,4375.900000023845,4346.700000000004,4375.900000023845,0,4375.900000023845,0,0,,Keyboard Response,Keyboard Response,3,object-22,image,1,instr_photo_3.jpg,Screen 3,5,3,,0,3
