Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-ck1c,randomiser-8rl3,branch-tpdd,branch-qy9p,branch-phuz,branch-3j3b,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Manipulation: Spreadsheet,Store: correct
1,1736518000189,10/01/2025 14:06:40,1736496400189,-6,10/01/2025 02:06:40,153647,18,task-3bxn,repeat-3dmk#2,42386947,BLIND,12371860,,complete,,67812805083317810c101abb,computer,Desktop or Laptop,Windows 10,Firefox 134.0,1536x864,1536x722,,,0,Advance,3,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,Accurate,,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
2,1736518001368,10/01/2025 14:06:41,1736496401368,-6,10/01/2025 02:06:41,153647,18,task-3bxn,repeat-3dmk#2,42386947,BLIND,12371860,,complete,,67812805083317810c101abb,computer,Desktop or Laptop,Windows 10,Firefox 134.0,1536x864,1536x722,,,0,Advance,3,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,Accurate,,Spreadsheet1,Spreadsheet1,1,Advance Instructions,Screen 1,klqz88,1,continue,,1182.7199999999998,1178.8399999999997,1182.7199999999998,1182.7199999999998,1178.8399999999997,1182.7199999999998,1,1182.7199999999998,0,0,,Click To Continue,Continue Button,2,object-2,Advance Instructions,,5
3,1736518001368,10/01/2025 14:06:41,1736496401368,-6,10/01/2025 02:06:41,153647,18,task-3bxn,repeat-3dmk#2,42386947,BLIND,12371860,,complete,,67812805083317810c101abb,computer,Desktop or Laptop,Windows 10,Firefox 134.0,1536x864,1536x722,,,0,Advance,3,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,Accurate,,Spreadsheet1,Spreadsheet1,,,,,,info,END,,,1163,,,,0,,,,,,,,,,,
1,1736518073939,10/01/2025 14:07:53,1736500073939,-5,10/01/2025 04:07:53,153647,18,task-3bxn,repeat-3dmk#3,42387053,BLIND,12371855,,complete,,678128057cb5864bece881ef,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1366x768,1093x513,,,0,Advance,3,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
2,1736518078286,10/01/2025 14:07:58,1736500078286,-5,10/01/2025 04:07:58,153647,18,task-3bxn,repeat-3dmk#3,42387053,BLIND,12371855,,complete,,678128057cb5864bece881ef,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1366x768,1093x513,,,0,Advance,3,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,1,Advance Instructions,Screen 1,klqz88,1,continue,,7589.099999904633,7575.8,7589.099999904633,7589.099999904633,7575.8,7589.099999904633,1,7589.099999904633,0,0,,Click To Continue,Continue Button,2,object-2,Advance Instructions,,5
3,1736518078291,10/01/2025 14:07:58,1736500078291,-5,10/01/2025 04:07:58,153647,18,task-3bxn,repeat-3dmk#3,42387053,BLIND,12371855,,complete,,678128057cb5864bece881ef,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1366x768,1093x513,,,0,Advance,3,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,,,,,,info,END,,,4329,,,,0,,,,,,,,,,,
1,1736518107593,10/01/2025 14:08:27,1736496507593,-6,10/01/2025 02:08:27,153647,18,task-3bxn,repeat-3dmk#3,42387100,BLIND,12371858,,complete,,6781280b7039949793de297e,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x720,1280x585,,,0,Advance,3,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
2,1736518113809,10/01/2025 14:08:33,1736496513809,-6,10/01/2025 02:08:33,153647,18,task-3bxn,repeat-3dmk#3,42387100,BLIND,12371858,,complete,,6781280b7039949793de297e,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x720,1280x585,,,0,Advance,3,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,1,Advance Instructions,Screen 1,klqz88,1,continue,,6230.15,6215.35,6230.15,6230.15,6215.35,6230.15,1,6230.15,0,0,,Click To Continue,Continue Button,2,object-2,Advance Instructions,,5
3,1736518113813,10/01/2025 14:08:33,1736496513813,-6,10/01/2025 02:08:33,153647,18,task-3bxn,repeat-3dmk#3,42387100,BLIND,12371858,,complete,,6781280b7039949793de297e,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x720,1280x585,,,0,Advance,3,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,,,,,,info,END,,,6201,,,,0,,,,,,,,,,,
1,1736518371234,10/01/2025 14:12:51,1736500371234,-5,10/01/2025 04:12:51,153647,18,task-3bxn,repeat-3dmk#2,42387186,BLIND,12371846,,complete,,67812806646e84ae634178ab,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x730,,,0,Advance,3,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Accurate,,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
