Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-ck1c,randomiser-8rl3,branch-tpdd,branch-qy9p,branch-phuz,branch-3j3b,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: type,Spreadsheet: answer,Spreadsheet: memory,Spreadsheet: randomise,Spreadsheet: img,Manipulation: Spreadsheet
1,1736518939825,10/01/2025 14:22:19,1736497339825,-6,10/01/2025 02:22:19,153647,18,task-tak4,repeat-3dmk#2->-repeat-ku6w#3,42388079,BLIND,12371860,,complete,,67812805083317810c101abb,computer,Desktop or Laptop,Windows 10,Firefox 134.0,1536x864,1536x722,,,0,Memory Task (Clone 3),10,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,Accurate,,memory_resampled,memory_resampled,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,
2,1736518945466,10/01/2025 14:22:25,1736497345466,-6,10/01/2025 02:22:25,153647,18,task-tak4,repeat-3dmk#2->-repeat-ku6w#3,42388079,BLIND,12371860,,complete,,67812805083317810c101abb,computer,Desktop or Laptop,Windows 10,Firefox 134.0,1536x864,1536x722,,,0,Memory Task (Clone 3),10,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,Accurate,,memory_resampled,memory_resampled,1,image,Screen 3,zz7hbh,1,response,6,4411.64,4406.500000000001,4411.64,4411.64,4406.500000000001,4411.64,1,4411.64,0,0,,Keyboard Response,Image,1,object-1907,image,target,F,target,1,Lightning 3.jpg,
3,1736518947575,10/01/2025 14:22:27,1736497347575,-6,10/01/2025 02:22:27,153647,18,task-tak4,repeat-3dmk#2->-repeat-ku6w#3,42388079,BLIND,12371860,,complete,,67812805083317810c101abb,computer,Desktop or Laptop,Windows 10,Firefox 134.0,1536x864,1536x722,,,0,Memory Task (Clone 3),10,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,Accurate,,memory_resampled,memory_resampled,2,image,Screen 3,zz7hbh,1,response,5,2115.1399999999994,2108.4399999999987,2115.1399999999994,2115.1399999999994,2108.4399999999987,2115.1399999999994,1,2115.1399999999994,0,0,,Keyboard Response,Image,1,object-1907,image,target,F,filler,1,abe336eaf110ed14cce5d4fed62a7d5a.jpg,
4,1736518949045,10/01/2025 14:22:29,1736497349045,-6,10/01/2025 02:22:29,153647,18,task-tak4,repeat-3dmk#2->-repeat-ku6w#3,42388079,BLIND,12371860,,complete,,67812805083317810c101abb,computer,Desktop or Laptop,Windows 10,Firefox 134.0,1536x864,1536x722,,,0,Memory Task (Clone 3),10,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,Accurate,,memory_resampled,memory_resampled,3,image,Screen 3,zz7hbh,1,response,4,1476.7000000000007,1473.7800000000007,1476.7000000000007,1476.7000000000007,1473.7800000000007,1476.7000000000007,1,1476.7000000000007,0,0,,Keyboard Response,Image,1,object-1907,image,target,F,filler,1,6cb2b2a420aafa64f282ef22e112d0b2.jpg,
5,1736518951618,10/01/2025 14:22:31,1736497351618,-6,10/01/2025 02:22:31,153647,18,task-tak4,repeat-3dmk#2->-repeat-ku6w#3,42388079,BLIND,12371860,,complete,,67812805083317810c101abb,computer,Desktop or Laptop,Windows 10,Firefox 134.0,1536x864,1536x722,,,0,Memory Task (Clone 3),10,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,Accurate,,memory_resampled,memory_resampled,4,image,Screen 3,zz7hbh,1,response,3,2574.5200000000023,2566.2000000000007,2574.5200000000023,2574.5200000000023,2566.2000000000007,2574.5200000000023,1,2574.5200000000023,0,0,,Keyboard Response,Image,1,object-1907,image,target,F,filler,1,15b2fecb8d54103bbfccd9e0cf34a77e.jpg,
6,1736518953742,10/01/2025 14:22:33,1736497353742,-6,10/01/2025 02:22:33,153647,18,task-tak4,repeat-3dmk#2->-repeat-ku6w#3,42388079,BLIND,12371860,,complete,,67812805083317810c101abb,computer,Desktop or Laptop,Windows 10,Firefox 134.0,1536x864,1536x722,,,0,Memory Task (Clone 3),10,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,Accurate,,memory_resampled,memory_resampled,5,image,Screen 3,zz7hbh,1,response,4,2133.3399999999983,2125.0199999999986,2133.3399999999983,2133.3399999999983,2125.0199999999986,2133.3399999999983,1,2133.3399999999983,0,0,,Keyboard Response,Image,1,object-1907,image,target,F,target,1,04c7e1e045d2a464c7660a5a1dc6b521.jpg,
7,1736518955733,10/01/2025 14:22:35,1736497355733,-6,10/01/2025 02:22:35,153647,18,task-tak4,repeat-3dmk#2->-repeat-ku6w#3,42388079,BLIND,12371860,,complete,,67812805083317810c101abb,computer,Desktop or Laptop,Windows 10,Firefox 134.0,1536x864,1536x722,,,0,Memory Task (Clone 3),10,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,Accurate,,memory_resampled,memory_resampled,6,image,Screen 3,zz7hbh,1,response,3,1998.3600000000006,1990.0400000000009,1998.3600000000006,1998.3600000000006,1990.0400000000009,1998.3600000000006,1,1998.3600000000006,0,0,,Keyboard Response,Image,1,object-1907,image,target,F,filler,1,1f400d28261cb15a25e91e7be56110ba.jpg,
8,1736518957241,10/01/2025 14:22:37,1736497357241,-6,10/01/2025 02:22:37,153647,18,task-tak4,repeat-3dmk#2->-repeat-ku6w#3,42388079,BLIND,12371860,,complete,,67812805083317810c101abb,computer,Desktop or Laptop,Windows 10,Firefox 134.0,1536x864,1536x722,,,0,Memory Task (Clone 3),10,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,Accurate,,memory_resampled,memory_resampled,7,image,Screen 3,zz7hbh,1,response,5,1516.6599999999999,1508.880000000001,1516.6599999999999,1516.6599999999999,1508.880000000001,1516.6599999999999,1,1516.6599999999999,0,0,,Keyboard Response,Image,1,object-1907,image,target,F,filler,1,7e7c6491904659cda90b353efa05c36c.jpg,
9,1736518960457,10/01/2025 14:22:40,1736497360457,-6,10/01/2025 02:22:40,153647,18,task-tak4,repeat-3dmk#2->-repeat-ku6w#3,42388079,BLIND,12371860,,complete,,67812805083317810c101abb,computer,Desktop or Laptop,Windows 10,Firefox 134.0,1536x864,1536x722,,,0,Memory Task (Clone 3),10,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,Accurate,,memory_resampled,memory_resampled,8,image,Screen 3,zz7hbh,1,response,4,3223.779999999999,3215.84,3223.779999999999,3223.779999999999,3215.84,3223.779999999999,1,3223.779999999999,0,0,,Keyboard Response,Image,1,object-1907,image,target,F,target,1,1ee7db919447af22c4e020dc971d886d.jpg,
10,1736518962083,10/01/2025 14:22:42,1736497362083,-6,10/01/2025 02:22:42,153647,18,task-tak4,repeat-3dmk#2->-repeat-ku6w#3,42388079,BLIND,12371860,,complete,,67812805083317810c101abb,computer,Desktop or Laptop,Windows 10,Firefox 134.0,1536x864,1536x722,,,0,Memory Task (Clone 3),10,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,Accurate,,memory_resampled,memory_resampled,9,image,Screen 3,zz7hbh,1,response,4,1632.0200000000004,1623.6800000000003,1632.0200000000004,1632.0200000000004,1623.6800000000003,1632.0200000000004,1,1632.0200000000004,0,0,,Keyboard Response,Image,1,object-1907,image,target,F,target,1,1e11737ef84d2540acdb3e95be306366.jpg,
