Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-ck1c,randomiser-8rl3,branch-tpdd,branch-qy9p,branch-phuz,branch-3j3b,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Manipulation: Spreadsheet,Store: correct
1,1736519100416,10/01/2025 14:25:00,1736501100416,-5,10/01/2025 04:25:00,153647,18,task-mkiw,repeat-3dmk#3->-repeat-tj2w#1,42388203,BLIND,12371855,,complete,,678128057cb5864bece881ef,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1366x768,1093x513,,,0,Retry (Memory),2,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
2,1736519114166,10/01/2025 14:25:14,1736501114166,-5,10/01/2025 04:25:14,153647,18,task-mkiw,repeat-3dmk#3->-repeat-tj2w#1,42388203,BLIND,12371855,,complete,,678128057cb5864bece881ef,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1366x768,1093x513,,,0,Retry (Memory),2,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,1,Retry Instructions,Screen 1,iwrmq7,1,continue,,13777.700000190734,13766.699999999999,13777.700000190734,13777.700000190734,13766.699999999999,13777.700000190734,1,13777.700000190734,0,0,,Click To Continue,Continue Button,2,object-2,Retry Instructions,,69
3,1736519114176,10/01/2025 14:25:14,1736501114176,-5,10/01/2025 04:25:14,153647,18,task-mkiw,repeat-3dmk#3->-repeat-tj2w#1,42388203,BLIND,12371855,,complete,,678128057cb5864bece881ef,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1366x768,1093x513,,,0,Retry (Memory),2,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,,,,,,info,END,,,13730,,,,0,,,,,,,,,,,
1,1736519172813,10/01/2025 14:26:12,1736501172813,-5,10/01/2025 04:26:12,153647,18,task-mkiw,repeat-3dmk#4->-repeat-tj2w#1,42388269,BLIND,12371879,,complete,,6781280ac4e5de97d59a845d,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1280x800,1280x712,,,0,Retry (Memory),2,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
2,1736519175929,10/01/2025 14:26:15,1736501175929,-5,10/01/2025 04:26:15,153647,18,task-mkiw,repeat-3dmk#4->-repeat-tj2w#1,42388269,BLIND,12371879,,complete,,6781280ac4e5de97d59a845d,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1280x800,1280x712,,,0,Retry (Memory),2,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,1,Retry Instructions,Screen 1,iwrmq7,1,continue,,3133.317999976158,3106.018,3133.317999976158,3133.317999976158,3106.018,3133.317999976158,1,3133.317999976158,0,0,,Click To Continue,Continue Button,2,object-2,Retry Instructions,,69
3,1736519175931,10/01/2025 14:26:15,1736501175931,-5,10/01/2025 04:26:15,153647,18,task-mkiw,repeat-3dmk#4->-repeat-tj2w#1,42388269,BLIND,12371879,,complete,,6781280ac4e5de97d59a845d,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1280x800,1280x712,,,0,Retry (Memory),2,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,,,,,,info,END,,,3101,,,,0,,,,,,,,,,,
1,1736519271294,10/01/2025 14:27:51,1736501271294,-5,10/01/2025 04:27:51,153647,18,task-mkiw,repeat-3dmk#3->-repeat-tj2w#2,42388354,BLIND,12371855,,complete,,678128057cb5864bece881ef,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1366x768,1093x513,,,0,Retry (Memory),2,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
2,1736519276938,10/01/2025 14:27:56,1736501276938,-5,10/01/2025 04:27:56,153647,18,task-mkiw,repeat-3dmk#3->-repeat-tj2w#2,42388354,BLIND,12371855,,complete,,678128057cb5864bece881ef,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1366x768,1093x513,,,0,Retry (Memory),2,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,1,Retry Instructions,Screen 1,iwrmq7,1,continue,,5664.2,5650.099999999999,5664.2,5664.2,5650.099999999999,5664.2,1,5664.2,0,0,,Click To Continue,Continue Button,2,object-2,Retry Instructions,,69
3,1736519276942,10/01/2025 14:27:56,1736501276942,-5,10/01/2025 04:27:56,153647,18,task-mkiw,repeat-3dmk#3->-repeat-tj2w#2,42388354,BLIND,12371855,,complete,,678128057cb5864bece881ef,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1366x768,1093x513,,,0,Retry (Memory),2,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,,,,,,info,END,,,5627,,,,0,,,,,,,,,,,
1,1736519289661,10/01/2025 14:28:09,1736501289661,-5,10/01/2025 04:28:09,153647,18,task-mkiw,repeat-3dmk#5->-repeat-tj2w#1,42388362,BLIND,12371861,,complete,,6781280410f2e5f8a90f8a07,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 131.0.0.0,1300x730,1300x596,,,0,Retry (Memory),2,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
