Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-ck1c,randomiser-8rl3,branch-tpdd,branch-qy9p,branch-phuz,branch-3j3b,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: number,Spreadsheet: img,Spreadsheet: type,Spreadsheet: answer,Spreadsheet: border,Spreadsheet: memory,Manipulation: Spreadsheet
7,1736519205605,10/01/2025 14:26:45,1736501205605,-5,10/01/2025 04:26:45,153647,18,task-i3u4,repeat-3dmk#5->-repeat-tj2w#1,42388219,BLIND,12371861,,complete,,6781280410f2e5f8a90f8a07,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 131.0.0.0,1300x730,1300x596,,,0,Memory Task (instr only),4,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Accurate,memory_version_1,memory_version_1,,,,,,info,END,,,84536,,,,0,,,,,,,,,,,,,,,,
1,1736519118941,10/01/2025 14:25:18,1736501118941,-5,10/01/2025 04:25:18,153647,18,task-i3u4,repeat-3dmk#3->-repeat-tj2w#2,42388223,BLIND,12371855,,complete,,678128057cb5864bece881ef,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1366x768,1093x513,,,0,Memory Task (instr only),4,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,memory_version_1,memory_version_1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,
2,1736519123653,10/01/2025 14:25:23,1736501123653,-5,10/01/2025 04:25:23,153647,18,task-i3u4,repeat-3dmk#3->-repeat-tj2w#2,42388223,BLIND,12371855,,complete,,678128057cb5864bece881ef,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1366x768,1093x513,,,0,Memory Task (instr only),4,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,memory_version_1,memory_version_1,1,instructions,Screen 1,9emqwl,1,continue,,4581.999999904632,4566.5,4581.999999904632,4581.999999904632,4566.5,4581.999999904632,1,4581.999999904632,0,0,,Click To Continue,Continue Button,2,object-4,instructions,,,,,,,
3,1736519132601,10/01/2025 14:25:32,1736501132601,-5,10/01/2025 04:25:32,153647,18,task-i3u4,repeat-3dmk#3->-repeat-tj2w#2,42388223,BLIND,12371855,,complete,,678128057cb5864bece881ef,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1366x768,1093x513,,,0,Memory Task (instr only),4,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,memory_version_1,memory_version_1,1,instructions,Screen 2,rbq82w,2,continue,,8963.499999904632,8950.3,8963.499999904632,8963.499999904632,8950.3,8963.499999904632,1,8963.499999904632,0,0,,Click To Continue,Text,10,object-62,instructions,,,,,,,
4,1736519150762,10/01/2025 14:25:50,1736501150762,-5,10/01/2025 04:25:50,153647,18,task-i3u4,repeat-3dmk#3->-repeat-tj2w#2,42388223,BLIND,12371855,,complete,,678128057cb5864bece881ef,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1366x768,1093x513,,,0,Memory Task (instr only),4,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,memory_version_1,memory_version_1,1,instructions,Screen 4,8hhdnx,3,continue,,18174.3000002861,18166,18174.3000002861,18174.3000002861,18166,18174.3000002861,1,18174.3000002861,0,0,,Click To Continue,Text,10,object-80,instructions,,,,,,,
5,1736519185608,10/01/2025 14:26:25,1736501185608,-5,10/01/2025 04:26:25,153647,18,task-i3u4,repeat-3dmk#3->-repeat-tj2w#2,42388223,BLIND,12371855,,complete,,678128057cb5864bece881ef,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1366x768,1093x513,,,0,Memory Task (instr only),4,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,memory_version_1,memory_version_1,1,instructions,Screen 6,5bug7j,4,continue,,34851.200000000004,34834.6,34851.200000000004,34851.200000000004,34834.6,34851.200000000004,1,34851.200000000004,0,0,,Click To Continue,Text,10,object-108,instructions,,,,,,,
6,1736519198340,10/01/2025 14:26:38,1736501198340,-5,10/01/2025 04:26:38,153647,18,task-i3u4,repeat-3dmk#3->-repeat-tj2w#2,42388223,BLIND,12371855,,complete,,678128057cb5864bece881ef,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1366x768,1093x513,,,0,Memory Task (instr only),4,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,memory_version_1,memory_version_1,1,instructions,Screen 7,2p8goo,5,continue,,12749.800000000017,12733.100000000006,12749.800000000017,12749.800000000017,12733.100000000006,12749.800000000017,1,12749.800000000017,0,0,,Click To Continue,Text,4,object-123,instructions,,,,,,,
7,1736519198351,10/01/2025 14:26:38,1736501198351,-5,10/01/2025 04:26:38,153647,18,task-i3u4,repeat-3dmk#3->-repeat-tj2w#2,42388223,BLIND,12371855,,complete,,678128057cb5864bece881ef,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1366x768,1093x513,,,0,Memory Task (instr only),4,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,memory_version_1,memory_version_1,,,,,,info,END,,,79305,,,,0,,,,,,,,,,,,,,,,
1,1736519187628,10/01/2025 14:26:27,1736501187628,-5,10/01/2025 04:26:27,153647,18,task-i3u4,repeat-3dmk#4->-repeat-tj2w#2,42388280,BLIND,12371879,,complete,,6781280ac4e5de97d59a845d,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1280x800,1280x712,,,0,Memory Task (instr only),4,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,memory_version_1,memory_version_1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,
2,1736519193712,10/01/2025 14:26:33,1736501193712,-5,10/01/2025 04:26:33,153647,18,task-i3u4,repeat-3dmk#4->-repeat-tj2w#2,42388280,BLIND,12371879,,complete,,6781280ac4e5de97d59a845d,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1280x800,1280x712,,,0,Memory Task (instr only),4,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,memory_version_1,memory_version_1,1,instructions,Screen 1,9emqwl,1,continue,,6005.0999999523165,5985.7,6005.0999999523165,6005.0999999523165,5985.7,6005.0999999523165,1,6005.0999999523165,0,0,,Click To Continue,Continue Button,2,object-4,instructions,,,,,,,
3,1736519199377,10/01/2025 14:26:39,1736501199377,-5,10/01/2025 04:26:39,153647,18,task-i3u4,repeat-3dmk#4->-repeat-tj2w#2,42388280,BLIND,12371879,,complete,,6781280ac4e5de97d59a845d,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1280x800,1280x712,,,0,Memory Task (instr only),4,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,memory_version_1,memory_version_1,1,instructions,Screen 2,rbq82w,2,continue,,5684.799999988079,5652.500000000002,5684.799999988079,5684.799999988079,5652.500000000002,5684.799999988079,1,5684.799999988079,0,0,,Click To Continue,Text,10,object-62,instructions,,,,,,,
4,1736519209872,10/01/2025 14:26:49,1736501209872,-5,10/01/2025 04:26:49,153647,18,task-i3u4,repeat-3dmk#4->-repeat-tj2w#2,42388280,BLIND,12371879,,complete,,6781280ac4e5de97d59a845d,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1280x800,1280x712,,,0,Memory Task (instr only),4,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,memory_version_1,memory_version_1,1,instructions,Screen 4,8hhdnx,3,continue,,10527.699999964236,10500.599999999999,10527.699999964236,10527.699999964236,10500.599999999999,10527.699999964236,1,10527.699999964236,0,0,,Click To Continue,Text,10,object-80,instructions,,,,,,,
5,1736519214638,10/01/2025 14:26:54,1736501214638,-5,10/01/2025 04:26:54,153647,18,task-i3u4,repeat-3dmk#4->-repeat-tj2w#2,42388280,BLIND,12371879,,complete,,6781280ac4e5de97d59a845d,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1280x800,1280x712,,,0,Memory Task (instr only),4,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,memory_version_1,memory_version_1,1,instructions,Screen 6,5bug7j,4,continue,,4792.899999976158,4782.0999999999985,4792.899999976158,4792.899999976158,4782.0999999999985,4792.899999976158,1,4792.899999976158,0,0,,Click To Continue,Text,10,object-108,instructions,,,,,,,
6,1736519245438,10/01/2025 14:27:25,1736501245438,-5,10/01/2025 04:27:25,153647,18,task-i3u4,repeat-3dmk#4->-repeat-tj2w#2,42388280,BLIND,12371879,,complete,,6781280ac4e5de97d59a845d,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1280x800,1280x712,,,0,Memory Task (instr only),4,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,memory_version_1,memory_version_1,1,instructions,Screen 7,2p8goo,5,continue,,30812.29999997616,30800.200000000004,30812.29999997616,30812.29999997616,30800.200000000004,30812.29999997616,1,30812.29999997616,0,0,,Click To Continue,Text,4,object-123,instructions,,,,,,,
7,1736519245442,10/01/2025 14:27:25,1736501245442,-5,10/01/2025 04:27:25,153647,18,task-i3u4,repeat-3dmk#4->-repeat-tj2w#2,42388280,BLIND,12371879,,complete,,6781280ac4e5de97d59a845d,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1280x800,1280x712,,,0,Memory Task (instr only),4,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,memory_version_1,memory_version_1,,,,,,info,END,,,57747,,,,0,,,,,,,,,,,,,,,,
1,1736519239701,10/01/2025 14:27:19,1736490439701,-8,09/01/2025 22:27:19,153647,18,task-i3u4,repeat-3dmk#2->-repeat-tj2w#1,42388320,BLIND,12371916,,complete,,6781280748708cd024ca77da,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1920x1080,1922x918,,,0,Memory Task (instr only),4,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,memory_version_1,memory_version_1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,
