Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-ck1c,randomiser-8rl3,branch-tpdd,branch-qy9p,branch-phuz,branch-3j3b,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Manipulation: Spreadsheet,Store: correct
1,1736518932407,10/01/2025 14:22:12,1736497332407,-6,10/01/2025 02:22:12,153647,18,task-4d82,repeat-3dmk#2->-repeat-ku6w#3,42388072,BLIND,12371860,,complete,,67812805083317810c101abb,computer,Desktop or Laptop,Windows 10,Firefox 134.0,1536x864,1536x722,,,0,Advance (Memory),2,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,Accurate,,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
2,1736518934039,10/01/2025 14:22:14,1736497334039,-6,10/01/2025 02:22:14,153647,18,task-4d82,repeat-3dmk#2->-repeat-ku6w#3,42388072,BLIND,12371860,,complete,,67812805083317810c101abb,computer,Desktop or Laptop,Windows 10,Firefox 134.0,1536x864,1536x722,,,0,Advance (Memory),2,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,Accurate,,Spreadsheet1,Spreadsheet1,1,Advance Instructions,Screen 1,klqz88,1,continue,,1637.48,1629.7400000000002,1637.48,1637.48,1629.7400000000002,1637.48,1,1637.48,0,0,,Click To Continue,Continue Button,2,object-2,Advance Instructions,,67
3,1736518934042,10/01/2025 14:22:14,1736497334042,-6,10/01/2025 02:22:14,153647,18,task-4d82,repeat-3dmk#2->-repeat-ku6w#3,42388072,BLIND,12371860,,complete,,67812805083317810c101abb,computer,Desktop or Laptop,Windows 10,Firefox 134.0,1536x864,1536x722,,,0,Advance (Memory),2,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,Accurate,,Spreadsheet1,Spreadsheet1,,,,,,info,END,,,1614,,,,0,,,,,,,,,,,
1,1736519676412,10/01/2025 14:34:36,1736498076412,-6,10/01/2025 02:34:36,153647,18,task-4d82,repeat-3dmk#3->-repeat-ku6w#4,42388627,BLIND,12371858,,complete,,6781280b7039949793de297e,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x720,1280x585,,,0,Advance (Memory),2,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
2,1736519681997,10/01/2025 14:34:41,1736498081997,-6,10/01/2025 02:34:41,153647,18,task-4d82,repeat-3dmk#3->-repeat-ku6w#4,42388627,BLIND,12371858,,complete,,6781280b7039949793de297e,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x720,1280x585,,,0,Advance (Memory),2,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,1,Advance Instructions,Screen 1,klqz88,1,continue,,5599.052,5582.152,5599.052,5599.052,5582.152,5599.052,1,5599.052,0,0,,Click To Continue,Continue Button,2,object-2,Advance Instructions,,66
3,1736519682000,10/01/2025 14:34:42,1736498082000,-6,10/01/2025 02:34:42,153647,18,task-4d82,repeat-3dmk#3->-repeat-ku6w#4,42388627,BLIND,12371858,,complete,,6781280b7039949793de297e,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x720,1280x585,,,0,Advance (Memory),2,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,,,,,,info,END,,,5573,,,,0,,,,,,,,,,,
1,1736520128411,10/01/2025 14:42:08,1736502128411,-5,10/01/2025 04:42:08,153647,18,task-4d82,repeat-3dmk#2->-repeat-ku6w#4,42388812,BLIND,12371846,,complete,,67812806646e84ae634178ab,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x730,,,0,Advance (Memory),2,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Accurate,,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
2,1736520132176,10/01/2025 14:42:12,1736502132176,-5,10/01/2025 04:42:12,153647,18,task-4d82,repeat-3dmk#2->-repeat-ku6w#4,42388812,BLIND,12371846,,complete,,67812806646e84ae634178ab,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x730,,,0,Advance (Memory),2,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Accurate,,Spreadsheet1,Spreadsheet1,1,Advance Instructions,Screen 1,klqz88,1,continue,,3773.100000023842,3766.5,3773.100000023842,3773.100000023842,3766.5,3773.100000023842,1,3773.100000023842,0,0,,Click To Continue,Continue Button,2,object-2,Advance Instructions,,67
3,1736520132178,10/01/2025 14:42:12,1736502132178,-5,10/01/2025 04:42:12,153647,18,task-4d82,repeat-3dmk#2->-repeat-ku6w#4,42388812,BLIND,12371846,,complete,,67812806646e84ae634178ab,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x730,,,0,Advance (Memory),2,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Accurate,,Spreadsheet1,Spreadsheet1,,,,,,info,END,,,3758,,,,0,,,,,,,,,,,
1,1736520708018,10/01/2025 14:51:48,1736502708018,-5,10/01/2025 04:51:48,153647,18,task-4d82,repeat-3dmk#3->-repeat-ku6w#3,42389311,BLIND,12371944,,complete,,67812a0cf970264a514db9de,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 116.0.0.0,1440x900,1440x750,,,0,Advance (Memory),2,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,Accurate,,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
2,1736521448414,10/01/2025 15:04:08,1736503448414,-5,10/01/2025 05:04:08,153647,18,task-4d82,repeat-3dmk#3->-repeat-ku6w#3,42389311,BLIND,12371944,,complete,,67812a0cf970264a514db9de,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 116.0.0.0,1440x900,1440x750,,,0,Advance (Memory),2,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,Accurate,,Spreadsheet1,Spreadsheet1,1,Advance Instructions,Screen 1,klqz88,1,continue,,740437.8629999523,740427.374,740437.8629999523,740437.8629999523,740427.374,740437.8629999523,1,740437.8629999523,0,0,,Click To Continue,Continue Button,2,object-2,Advance Instructions,,57
3,1736521448418,10/01/2025 15:04:08,1736503448418,-5,10/01/2025 05:04:08,153647,18,task-4d82,repeat-3dmk#3->-repeat-ku6w#3,42389311,BLIND,12371944,,complete,,67812a0cf970264a514db9de,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 116.0.0.0,1440x900,1440x750,,,0,Advance (Memory),2,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,Accurate,,Spreadsheet1,Spreadsheet1,,,,,,info,END,,,740388,,,,0,,,,,,,,,,,
1,1736525350494,10/01/2025 16:09:10,1736507350494,-5,10/01/2025 06:09:10,153647,18,task-4d82,repeat-3dmk#4->-repeat-ku6w#3,42391454,BLIND,12372492,,complete,,67813e32fdc25d10e49dcb61,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1280x720,1280x585,,,0,Advance (Memory),2,Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
2,1736525397887,10/01/2025 16:09:57,1736507397887,-5,10/01/2025 06:09:57,153647,18,task-4d82,repeat-3dmk#4->-repeat-ku6w#3,42391454,BLIND,12372492,,complete,,67813e32fdc25d10e49dcb61,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1280x720,1280x585,,,0,Advance (Memory),2,Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,1,Advance Instructions,Screen 1,klqz88,1,continue,,47410.799999999996,47394.299999999996,47410.799999999996,47410.799999999996,47394.299999999996,47410.799999999996,1,47410.799999999996,0,0,,Click To Continue,Continue Button,2,object-2,Advance Instructions,,61
3,1736525397890,10/01/2025 16:09:57,1736507397890,-5,10/01/2025 06:09:57,153647,18,task-4d82,repeat-3dmk#4->-repeat-ku6w#3,42391454,BLIND,12372492,,complete,,67813e32fdc25d10e49dcb61,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1280x720,1280x585,,,0,Advance (Memory),2,Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,,,,,,info,END,,,47367,,,,0,,,,,,,,,,,
END OF FILE
