Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-ck1c,randomiser-8rl3,branch-tpdd,branch-qy9p,branch-phuz,branch-3j3b,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: type,Spreadsheet: answer,Spreadsheet: memory,Spreadsheet: randomise,Spreadsheet: img,Manipulation: Spreadsheet
11,1736519590141,10/01/2025 14:33:10,1736501590141,-5,10/01/2025 04:33:10,153647,18,task-6sfn,repeat-3dmk#4->-repeat-tj2w#5,42388560,BLIND,12371879,,complete,,6781280ac4e5de97d59a845d,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1280x800,1280x712,,,0,Memory Task (Clone 3),10,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,memory_resampled2,memory_resampled2,10,image,Screen 3,zz7hbh,1,response,1,1160.2000000238404,1136.8999999999978,1160.2000000238404,1160.2000000238404,1136.8999999999978,1160.2000000238404,1,1160.2000000238404,0,0,,Keyboard Response,Image,1,object-1907,image,target,F,filler,1,5fdc482e5b42049a82ca070062ab59d8.jpg,
12,1736519591050,10/01/2025 14:33:11,1736501591050,-5,10/01/2025 04:33:11,153647,18,task-6sfn,repeat-3dmk#4->-repeat-tj2w#5,42388560,BLIND,12371879,,complete,,6781280ac4e5de97d59a845d,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1280x800,1280x712,,,0,Memory Task (Clone 3),10,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,memory_resampled2,memory_resampled2,11,image,Screen 3,zz7hbh,1,response,1,932.7000000000007,902.2999999999993,932.7000000000007,932.7000000000007,902.2999999999993,932.7000000000007,1,932.7000000000007,0,0,,Keyboard Response,Image,1,object-1907,image,target,F,target,1,4c439fd6c90fcac1d9c247e0d30db57a.jpg,
13,1736519593850,10/01/2025 14:33:13,1736501593850,-5,10/01/2025 04:33:13,153647,18,task-6sfn,repeat-3dmk#4->-repeat-tj2w#5,42388560,BLIND,12371879,,complete,,6781280ac4e5de97d59a845d,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1280x800,1280x712,,,0,Memory Task (Clone 3),10,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,memory_resampled2,memory_resampled2,12,image,Screen 3,zz7hbh,1,response,4,2830.2000000119224,2809.300000000003,2830.2000000119224,2830.2000000119224,2809.300000000003,2830.2000000119224,1,2830.2000000119224,0,0,,Keyboard Response,Image,1,object-1907,image,target,F,filler,1,Lightning 3.jpg,
14,1736519597267,10/01/2025 14:33:17,1736501597267,-5,10/01/2025 04:33:17,153647,18,task-6sfn,repeat-3dmk#4->-repeat-tj2w#5,42388560,BLIND,12371879,,complete,,6781280ac4e5de97d59a845d,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1280x800,1280x712,,,0,Memory Task (Clone 3),10,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,memory_resampled2,memory_resampled2,13,image,Screen 3,zz7hbh,1,response,6,3437.5999999999985,3411.699999999997,3437.5999999999985,3437.5999999999985,3411.699999999997,3437.5999999999985,1,3437.5999999999985,0,0,,Keyboard Response,Image,1,object-1907,image,target,F,filler,1,6a428827436fae2f1dc16138cf69fbc3.jpg,
15,1736519598850,10/01/2025 14:33:18,1736501598850,-5,10/01/2025 04:33:18,153647,18,task-6sfn,repeat-3dmk#4->-repeat-tj2w#5,42388560,BLIND,12371879,,complete,,6781280ac4e5de97d59a845d,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1280x800,1280x712,,,0,Memory Task (Clone 3),10,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,memory_resampled2,memory_resampled2,14,image,Screen 3,zz7hbh,1,response,1,1609.3000000357642,1605.0999999999985,1609.3000000357642,1609.3000000357642,1605.0999999999985,1609.3000000357642,1,1609.3000000357642,0,0,,Keyboard Response,Image,1,object-1907,image,target,F,filler,1,2e736b206488e9fae823363bdfc23722.jpg,
16,1736519600404,10/01/2025 14:33:20,1736501600404,-5,10/01/2025 04:33:20,153647,18,task-6sfn,repeat-3dmk#4->-repeat-tj2w#5,42388560,BLIND,12371879,,complete,,6781280ac4e5de97d59a845d,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1280x800,1280x712,,,0,Memory Task (Clone 3),10,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,memory_resampled2,memory_resampled2,15,image,Screen 3,zz7hbh,1,response,1,1558.4000000238448,1538.2000000000044,1558.4000000238448,1558.4000000238448,1538.2000000000044,1558.4000000238448,1,1558.4000000238448,0,0,,Keyboard Response,Image,1,object-1907,image,target,F,filler,1,1e55bcaa25fabbc8578a7277fc33739b.jpg,
17,1736519601354,10/01/2025 14:33:21,1736501601354,-5,10/01/2025 04:33:21,153647,18,task-6sfn,repeat-3dmk#4->-repeat-tj2w#5,42388560,BLIND,12371879,,complete,,6781280ac4e5de97d59a845d,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1280x800,1280x712,,,0,Memory Task (Clone 3),10,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,memory_resampled2,memory_resampled2,16,image,Screen 3,zz7hbh,1,response,1,970.0999999999985,936.6999999999971,970.0999999999985,970.0999999999985,936.6999999999971,970.0999999999985,1,970.0999999999985,0,0,,Keyboard Response,Image,1,object-1907,image,target,F,target,1,NegHighNonsoc_19.jpg,
18,1736519602381,10/01/2025 14:33:22,1736501602381,-5,10/01/2025 04:33:22,153647,18,task-6sfn,repeat-3dmk#4->-repeat-tj2w#5,42388560,BLIND,12371879,,complete,,6781280ac4e5de97d59a845d,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1280x800,1280x712,,,0,Memory Task (Clone 3),10,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,memory_resampled2,memory_resampled2,17,image,Screen 3,zz7hbh,1,response,1,1060.2000000119224,1036.7000000000044,1060.2000000119224,1060.2000000119224,1036.7000000000044,1060.2000000119224,1,1060.2000000119224,0,0,,Keyboard Response,Image,1,object-1907,image,target,F,filler,1,98e1de33aecf9079ec4fef36414a6b93.jpg,
19,1736519603994,10/01/2025 14:33:23,1736501603994,-5,10/01/2025 04:33:23,153647,18,task-6sfn,repeat-3dmk#4->-repeat-tj2w#5,42388560,BLIND,12371879,,complete,,6781280ac4e5de97d59a845d,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1280x800,1280x712,,,0,Memory Task (Clone 3),10,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,memory_resampled2,memory_resampled2,18,image,Screen 3,zz7hbh,1,response,5,1637.000000011918,1605.199999999997,1637.000000011918,1637.000000011918,1605.199999999997,1637.000000011918,1,1637.000000011918,0,0,,Keyboard Response,Image,1,object-1907,image,target,F,filler,1,7343e3dc0a765f0152c87b9cea4d9743.jpg,
20,1736519605892,10/01/2025 14:33:25,1736501605892,-5,10/01/2025 04:33:25,153647,18,task-6sfn,repeat-3dmk#4->-repeat-tj2w#5,42388560,BLIND,12371879,,complete,,6781280ac4e5de97d59a845d,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1280x800,1280x712,,,0,Memory Task (Clone 3),10,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,memory_resampled2,memory_resampled2,19,image,Screen 3,zz7hbh,1,response,5,1930.199999988079,1906.0999999999985,1930.199999988079,1930.199999988079,1906.0999999999985,1930.199999988079,1,1930.199999988079,0,0,,Keyboard Response,Image,1,object-1907,image,target,F,filler,1,fe72718d821af79325bd7f405b581abd.jpg,
21,1736519606938,10/01/2025 14:33:26,1736501606938,-5,10/01/2025 04:33:26,153647,18,task-6sfn,repeat-3dmk#4->-repeat-tj2w#5,42388560,BLIND,12371879,,complete,,6781280ac4e5de97d59a845d,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1280x800,1280x712,,,0,Memory Task (Clone 3),10,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,memory_resampled2,memory_resampled2,20,image,Screen 3,zz7hbh,1,response,1,1069.5999999880805,1036.9000000000015,1069.5999999880805,1069.5999999880805,1036.9000000000015,1069.5999999880805,1,1069.5999999880805,0,0,,Keyboard Response,Image,1,object-1907,image,target,F,filler,1,6ef7925a3b6b6f4edb74c00708d0a723.jpg,
22,1736519607956,10/01/2025 14:33:27,1736501607956,-5,10/01/2025 04:33:27,153647,18,task-6sfn,repeat-3dmk#4->-repeat-tj2w#5,42388560,BLIND,12371879,,complete,,6781280ac4e5de97d59a845d,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1280x800,1280x712,,,0,Memory Task (Clone 3),10,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,memory_resampled2,memory_resampled2,21,image,Screen 3,zz7hbh,1,response,1,1051.1000000238419,1036.699999999997,1051.1000000238419,1051.1000000238419,1036.699999999997,1051.1000000238419,1,1051.1000000238419,0,0,,Keyboard Response,Image,1,object-1907,image,target,F,filler,1,1e11737ef84d2540acdb3e95be306366.jpg,
23,1736519608977,10/01/2025 14:33:28,1736501608977,-5,10/01/2025 04:33:28,153647,18,task-6sfn,repeat-3dmk#4->-repeat-tj2w#5,42388560,BLIND,12371879,,complete,,6781280ac4e5de97d59a845d,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1280x800,1280x712,,,0,Memory Task (Clone 3),10,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,memory_resampled2,memory_resampled2,22,image,Screen 3,zz7hbh,1,response,1,1035.2000000357657,1003.2000000000044,1035.2000000357657,1035.2000000357657,1003.2000000000044,1035.2000000357657,1,1035.2000000357657,0,0,,Keyboard Response,Image,1,object-1907,image,target,F,target,1,5e5b9d846232bdcc3e52cd453a221dff.jpg,
24,1736519609787,10/01/2025 14:33:29,1736501609787,-5,10/01/2025 04:33:29,153647,18,task-6sfn,repeat-3dmk#4->-repeat-tj2w#5,42388560,BLIND,12371879,,complete,,6781280ac4e5de97d59a845d,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1280x800,1280x712,,,0,Memory Task (Clone 3),10,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,memory_resampled2,memory_resampled2,23,image,Screen 3,zz7hbh,1,response,1,842.4000000119195,836.0999999999985,842.4000000119195,842.4000000119195,836.0999999999985,842.4000000119195,1,842.4000000119195,0,0,,Keyboard Response,Image,1,object-1907,image,target,F,filler,1,7ab03626f990062e6132f7a256c68cc0.jpg,
25,1736519610521,10/01/2025 14:33:30,1736501610521,-5,10/01/2025 04:33:30,153647,18,task-6sfn,repeat-3dmk#4->-repeat-tj2w#5,42388560,BLIND,12371879,,complete,,6781280ac4e5de97d59a845d,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1280x800,1280x712,,,0,Memory Task (Clone 3),10,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,memory_resampled2,memory_resampled2,24,image,Screen 3,zz7hbh,1,response,1,740.3000000119209,735.5,740.3000000119209,740.3000000119209,735.5,740.3000000119209,1,740.3000000119209,0,0,,Keyboard Response,Image,1,object-1907,image,target,F,target,1,d8f1bd0679a210b6b43880a48c128c94.jpg,
26,1736519611220,10/01/2025 14:33:31,1736501611220,-5,10/01/2025 04:33:31,153647,18,task-6sfn,repeat-3dmk#4->-repeat-tj2w#5,42388560,BLIND,12371879,,complete,,6781280ac4e5de97d59a845d,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1280x800,1280x712,,,0,Memory Task (Clone 3),10,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,memory_resampled2,memory_resampled2,25,image,Screen 3,zz7hbh,1,response,1,703.9000000357628,701.5999999999985,703.9000000357628,703.9000000357628,701.5999999999985,703.9000000357628,1,703.9000000357628,0,0,,Keyboard Response,Image,1,object-1907,image,target,F,target,1,6ee5ea40cd52e1d8fdb5d823354d2eeb.jpg,
27,1736519612898,10/01/2025 14:33:32,1736501612898,-5,10/01/2025 04:33:32,153647,18,task-6sfn,repeat-3dmk#4->-repeat-tj2w#5,42388560,BLIND,12371879,,complete,,6781280ac4e5de97d59a845d,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1280x800,1280x712,,,0,Memory Task (Clone 3),10,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,memory_resampled2,memory_resampled2,26,image,Screen 3,zz7hbh,1,response,1,1679.5000000238433,1673,1679.5000000238433,1679.5000000238433,1673,1679.5000000238433,1,1679.5000000238433,0,0,,Keyboard Response,Image,1,object-1907,image,target,F,filler,1,4d617813ee2d6d8c2ce9cc2d540e163f.jpg,
28,1736519613740,10/01/2025 14:33:33,1736501613740,-5,10/01/2025 04:33:33,153647,18,task-6sfn,repeat-3dmk#4->-repeat-tj2w#5,42388560,BLIND,12371879,,complete,,6781280ac4e5de97d59a845d,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1280x800,1280x712,,,0,Memory Task (Clone 3),10,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,memory_resampled2,memory_resampled2,27,image,Screen 3,zz7hbh,1,response,1,849.0000000238433,835.0999999999985,849.0000000238433,849.0000000238433,835.0999999999985,849.0000000238433,1,849.0000000238433,0,0,,Keyboard Response,Image,1,object-1907,image,target,F,target,1,5e83165bb10aa890a84087c2c6d3edb1.jpg,
29,1736519615066,10/01/2025 14:33:35,1736501615066,-5,10/01/2025 04:33:35,153647,18,task-6sfn,repeat-3dmk#4->-repeat-tj2w#5,42388560,BLIND,12371879,,complete,,6781280ac4e5de97d59a845d,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1280x800,1280x712,,,0,Memory Task (Clone 3),10,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,memory_resampled2,memory_resampled2,28,image,Screen 3,zz7hbh,1,response,1,1339.499999988082,1337.6000000000058,1339.499999988082,1339.499999988082,1337.6000000000058,1339.499999988082,1,1339.499999988082,0,0,,Keyboard Response,Image,1,object-1907,image,target,F,filler,1,5b9a17117584d671f8ac090ec0bace1e.jpg,
30,1736519616196,10/01/2025 14:33:36,1736501616196,-5,10/01/2025 04:33:36,153647,18,task-6sfn,repeat-3dmk#4->-repeat-tj2w#5,42388560,BLIND,12371879,,complete,,6781280ac4e5de97d59a845d,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1280x800,1280x712,,,0,Memory Task (Clone 3),10,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,memory_resampled2,memory_resampled2,29,image,Screen 3,zz7hbh,1,response,1,1132.500000011918,1104.699999999997,1132.500000011918,1132.500000011918,1104.699999999997,1132.500000011918,1,1132.500000011918,0,0,,Keyboard Response,Image,1,object-1907,image,target,F,target,1,Lake 11.jpg,
31,1736519616993,10/01/2025 14:33:36,1736501616993,-5,10/01/2025 04:33:36,153647,18,task-6sfn,repeat-3dmk#4->-repeat-tj2w#5,42388560,BLIND,12371879,,complete,,6781280ac4e5de97d59a845d,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1280x800,1280x712,,,0,Memory Task (Clone 3),10,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,memory_resampled2,memory_resampled2,30,image,Screen 3,zz7hbh,1,response,1,825,802.5999999999985,825,825,802.5999999999985,825,1,825,0,0,,Keyboard Response,Image,1,object-1907,image,target,F,filler,1,6c34e2878569d763bdd92cdc72c8be88.jpg,
