Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-ck1c,randomiser-8rl3,branch-tpdd,branch-qy9p,branch-phuz,branch-3j3b,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Manipulation: Spreadsheet,Store: correct
1,1736517963174,10/01/2025 14:06:03,1736496363174,-6,10/01/2025 02:06:03,153647,18,task-nkxf,repeat-3dmk#1,42386901,BLIND,12371860,,complete,,67812805083317810c101abb,computer,Desktop or Laptop,Windows 10,Firefox 134.0,1536x864,1536x722,,,0,Retry,3,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,Accurate,,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
2,1736517967343,10/01/2025 14:06:07,1736496367343,-6,10/01/2025 02:06:07,153647,18,task-nkxf,repeat-3dmk#1,42386901,BLIND,12371860,,complete,,67812805083317810c101abb,computer,Desktop or Laptop,Windows 10,Firefox 134.0,1536x864,1536x722,,,0,Retry,3,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,Accurate,,Spreadsheet1,Spreadsheet1,1,Retry Instructions,Screen 1,iwrmq7,1,continue,,4172.240000000001,4163.92,4172.240000000001,4172.240000000001,4163.92,4172.240000000001,1,4172.240000000001,0,0,,Click To Continue,Continue Button,2,object-2,Retry Instructions,,0
3,1736517967345,10/01/2025 14:06:07,1736496367345,-6,10/01/2025 02:06:07,153647,18,task-nkxf,repeat-3dmk#1,42386901,BLIND,12371860,,complete,,67812805083317810c101abb,computer,Desktop or Laptop,Windows 10,Firefox 134.0,1536x864,1536x722,,,0,Retry,3,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,Accurate,,Spreadsheet1,Spreadsheet1,,,,,,info,END,,,4154,,,,0,,,,,,,,,,,
1,1736517992541,10/01/2025 14:06:32,1736499992541,-5,10/01/2025 04:06:32,153647,18,task-nkxf,repeat-3dmk#1,42386939,BLIND,12371855,,complete,,678128057cb5864bece881ef,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1366x768,1093x513,,,0,Retry,3,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
2,1736518002508,10/01/2025 14:06:42,1736500002508,-5,10/01/2025 04:06:42,153647,18,task-nkxf,repeat-3dmk#1,42386939,BLIND,12371855,,complete,,678128057cb5864bece881ef,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1366x768,1093x513,,,0,Retry,3,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,1,Retry Instructions,Screen 1,iwrmq7,1,continue,,9983.599999999999,9966.9,9983.599999999999,9983.599999999999,9966.9,9983.599999999999,1,9983.599999999999,0,0,,Click To Continue,Continue Button,2,object-2,Retry Instructions,,1
3,1736518002511,10/01/2025 14:06:42,1736500002511,-5,10/01/2025 04:06:42,153647,18,task-nkxf,repeat-3dmk#1,42386939,BLIND,12371855,,complete,,678128057cb5864bece881ef,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1366x768,1093x513,,,0,Retry,3,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,,,,,,info,END,,,9946,,,,0,,,,,,,,,,,
1,1736518022036,10/01/2025 14:07:02,1736496422036,-6,10/01/2025 02:07:02,153647,18,task-nkxf,repeat-3dmk#1,42386980,BLIND,12371858,,complete,,6781280b7039949793de297e,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x720,1280x585,,,0,Retry,3,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
2,1736518031265,10/01/2025 14:07:11,1736496431265,-6,10/01/2025 02:07:11,153647,18,task-nkxf,repeat-3dmk#1,42386980,BLIND,12371858,,complete,,6781280b7039949793de297e,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x720,1280x585,,,0,Retry,3,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,1,Retry Instructions,Screen 1,iwrmq7,1,continue,,9241.838,9231.338,9241.838,9241.838,9231.338,9241.838,1,9241.838,0,0,,Click To Continue,Continue Button,2,object-2,Retry Instructions,,4
3,1736518031268,10/01/2025 14:07:11,1736496431268,-6,10/01/2025 02:07:11,153647,18,task-nkxf,repeat-3dmk#1,42386980,BLIND,12371858,,complete,,6781280b7039949793de297e,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x720,1280x585,,,0,Retry,3,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,,,,,,info,END,,,9220,,,,0,,,,,,,,,,,
1,1736518034286,10/01/2025 14:07:14,1736500034286,-5,10/01/2025 04:07:14,153647,18,task-nkxf,repeat-3dmk#1,42386994,BLIND,12371861,,complete,,6781280410f2e5f8a90f8a07,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 131.0.0.0,1300x730,1300x596,,,0,Retry,3,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
