Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-ck1c,randomiser-8rl3,branch-tpdd,branch-qy9p,branch-phuz,branch-3j3b,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Manipulation: Spreadsheet,Store: correct
1,1736519246059,10/01/2025 14:27:26,1736497646059,-6,10/01/2025 02:27:26,153647,18,task-2yvf,repeat-3dmk#2->-repeat-ku6w#3->-repeat-bbex#1,42388325,BLIND,12371860,,complete,,67812805083317810c101abb,computer,Desktop or Laptop,Windows 10,Firefox 134.0,1536x864,1536x722,,,0,Advance (Subj) ,2,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,Accurate,,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
2,1736519247279,10/01/2025 14:27:27,1736497647279,-6,10/01/2025 02:27:27,153647,18,task-2yvf,repeat-3dmk#2->-repeat-ku6w#3->-repeat-bbex#1,42388325,BLIND,12371860,,complete,,67812805083317810c101abb,computer,Desktop or Laptop,Windows 10,Firefox 134.0,1536x864,1536x722,,,0,Advance (Subj) ,2,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,Accurate,,Spreadsheet1,Spreadsheet1,1,Advance Instructions,Screen 1,klqz88,1,continue,,1225.3200000000002,1218.96,1225.3200000000002,1225.3200000000002,1218.96,1225.3200000000002,1,1225.3200000000002,0,0,,Click To Continue,Continue Button,2,object-2,Advance Instructions,,67
3,1736519247279,10/01/2025 14:27:27,1736497647279,-6,10/01/2025 02:27:27,153647,18,task-2yvf,repeat-3dmk#2->-repeat-ku6w#3->-repeat-bbex#1,42388325,BLIND,12371860,,complete,,67812805083317810c101abb,computer,Desktop or Laptop,Windows 10,Firefox 134.0,1536x864,1536x722,,,0,Advance (Subj) ,2,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,Accurate,,Spreadsheet1,Spreadsheet1,,,,,,info,END,,,1207,,,,0,,,,,,,,,,,
1,1736520505362,10/01/2025 14:48:25,1736502505362,-5,10/01/2025 04:48:25,153647,18,task-2yvf,repeat-3dmk#2->-repeat-ku6w#4->-repeat-bbex#1,42389048,BLIND,12371846,,complete,,67812806646e84ae634178ab,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x730,,,0,Advance (Subj) ,2,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Accurate,,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
2,1736520519030,10/01/2025 14:48:39,1736502519030,-5,10/01/2025 04:48:39,153647,18,task-2yvf,repeat-3dmk#2->-repeat-ku6w#4->-repeat-bbex#1,42389048,BLIND,12371846,,complete,,67812806646e84ae634178ab,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x730,,,0,Advance (Subj) ,2,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Accurate,,Spreadsheet1,Spreadsheet1,1,Advance Instructions,Screen 1,klqz88,1,continue,,13677.00000000596,13666.4,13677.00000000596,13677.00000000596,13666.4,13677.00000000596,1,13677.00000000596,0,0,,Click To Continue,Continue Button,2,object-2,Advance Instructions,,67
3,1736520519032,10/01/2025 14:48:39,1736502519032,-5,10/01/2025 04:48:39,153647,18,task-2yvf,repeat-3dmk#2->-repeat-ku6w#4->-repeat-bbex#1,42389048,BLIND,12371846,,complete,,67812806646e84ae634178ab,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x730,,,0,Advance (Subj) ,2,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Accurate,,Spreadsheet1,Spreadsheet1,,,,,,info,END,,,13660,,,,0,,,,,,,,,,,
1,1736520364733,10/01/2025 14:46:04,1736498764733,-6,10/01/2025 02:46:04,153647,18,task-2yvf,repeat-3dmk#3->-repeat-ku6w#4->-repeat-bbex#2,42389086,BLIND,12371858,,complete,,6781280b7039949793de297e,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x720,1280x585,,,0,Advance (Subj) ,2,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
2,1736520368858,10/01/2025 14:46:08,1736498768858,-6,10/01/2025 02:46:08,153647,18,task-2yvf,repeat-3dmk#3->-repeat-ku6w#4->-repeat-bbex#2,42389086,BLIND,12371858,,complete,,6781280b7039949793de297e,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x720,1280x585,,,0,Advance (Subj) ,2,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,1,Advance Instructions,Screen 1,klqz88,1,continue,,4149.238000000001,4132.5380000000005,4149.238000000001,4149.238000000001,4132.5380000000005,4149.238000000001,1,4149.238000000001,0,0,,Click To Continue,Continue Button,2,object-2,Advance Instructions,,66
3,1736520368860,10/01/2025 14:46:08,1736498768860,-6,10/01/2025 02:46:08,153647,18,task-2yvf,repeat-3dmk#3->-repeat-ku6w#4->-repeat-bbex#2,42389086,BLIND,12371858,,complete,,6781280b7039949793de297e,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x720,1280x585,,,0,Advance (Subj) ,2,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,,,,,,info,END,,,4108,,,,0,,,,,,,,,,,
1,1736521666378,10/01/2025 15:07:46,1736503666378,-5,10/01/2025 05:07:46,153647,18,task-2yvf,repeat-3dmk#3->-repeat-ku6w#3->-repeat-bbex#1,42389714,BLIND,12371944,,complete,,67812a0cf970264a514db9de,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 116.0.0.0,1440x900,1440x750,,,0,Advance (Subj) ,2,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,Accurate,,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
