Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-ck1c,randomiser-8rl3,branch-tpdd,branch-qy9p,branch-phuz,branch-3j3b,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Manipulation: Spreadsheet,Store: correct
1,1738300137673,31/01/2025 05:08:57,1738282137673,-5,30/01/2025 19:08:57,153647,21,task-78js,repeat-3dmk#3->-repeat-ku6w#2->-repeat-bbex#1,42922875,BLIND,12510917,,complete,,679c55af2fceb3624daf60c1,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x800,1280x712,,,0,Retry (subj),2,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Accurate,,Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
2,1738300138568,31/01/2025 05:08:58,1738282138568,-5,30/01/2025 19:08:58,153647,21,task-78js,repeat-3dmk#3->-repeat-ku6w#2->-repeat-bbex#1,42922875,BLIND,12510917,,complete,,679c55af2fceb3624daf60c1,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x800,1280x712,,,0,Retry (subj),2,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Accurate,,Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,1,Retry Instructions,Screen 1,iwrmq7,1,continue,,907.3000000000002,900.2000000000003,907.3000000000002,907.3000000000002,900.2000000000003,907.3000000000002,1,907.3000000000002,0,0,,Click To Continue,Continue Button,2,object-2,Retry Instructions,,61
3,1738300138570,31/01/2025 05:08:58,1738282138570,-5,30/01/2025 19:08:58,153647,21,task-78js,repeat-3dmk#3->-repeat-ku6w#2->-repeat-bbex#1,42922875,BLIND,12510917,,complete,,679c55af2fceb3624daf60c1,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x800,1280x712,,,0,Retry (subj),2,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Accurate,,Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,,,,,,info,END,,,878,,,,0,,,,,,,,,,,
1,1738300439575,31/01/2025 05:13:59,1738282439575,-5,30/01/2025 19:13:59,153647,21,task-78js,repeat-3dmk#5->-repeat-ku6w#3->-repeat-bbex#1,42922920,BLIND,12510914,,complete,,679c55a96b9e1dabfe0a2f8d,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x720,1280x569,,,0,Retry (subj),2,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
2,1738300445963,31/01/2025 05:14:05,1738282445963,-5,30/01/2025 19:14:05,153647,21,task-78js,repeat-3dmk#5->-repeat-ku6w#3->-repeat-bbex#1,42922920,BLIND,12510914,,complete,,679c55a96b9e1dabfe0a2f8d,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x720,1280x569,,,0,Retry (subj),2,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,1,Retry Instructions,Screen 1,iwrmq7,1,continue,,6407.100000011921,6395.6,6407.100000011921,6407.100000011921,6395.6,6407.100000011921,1,6407.100000011921,0,0,,Click To Continue,Continue Button,2,object-2,Retry Instructions,,74
3,1738300445965,31/01/2025 05:14:05,1738282445965,-5,30/01/2025 19:14:05,153647,21,task-78js,repeat-3dmk#5->-repeat-ku6w#3->-repeat-bbex#1,42922920,BLIND,12510914,,complete,,679c55a96b9e1dabfe0a2f8d,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x720,1280x569,,,0,Retry (subj),2,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,,,,,,info,END,,,6381,,,,0,,,,,,,,,,,
1,1738300468047,31/01/2025 05:14:28,1738278868047,-6,30/01/2025 17:14:28,153647,21,task-78js,repeat-3dmk#3->-repeat-ku6w#1->-repeat-bbex#1,42922930,BLIND,12510915,,complete,,679c55b05b38d9ea7ac4e814,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 132.0.0.0,1366x768,1366x633,,,0,Retry (subj),2,Inaccurate~Inaccurate~Accurate,1,Accurate,,Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
2,1738300512991,31/01/2025 05:15:12,1738278912991,-6,30/01/2025 17:15:12,153647,21,task-78js,repeat-3dmk#3->-repeat-ku6w#1->-repeat-bbex#1,42922930,BLIND,12510915,,complete,,679c55b05b38d9ea7ac4e814,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 132.0.0.0,1366x768,1366x633,,,0,Retry (subj),2,Inaccurate~Inaccurate~Accurate,1,Accurate,,Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,1,Retry Instructions,Screen 1,iwrmq7,1,continue,,44979.20000000149,44970.4,44979.20000000149,44979.20000000149,44970.4,44979.20000000149,1,44979.20000000149,0,0,,Click To Continue,Continue Button,2,object-2,Retry Instructions,,58
3,1738300513000,31/01/2025 05:15:13,1738278913000,-6,30/01/2025 17:15:13,153647,21,task-78js,repeat-3dmk#3->-repeat-ku6w#1->-repeat-bbex#1,42922930,BLIND,12510915,,complete,,679c55b05b38d9ea7ac4e814,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 132.0.0.0,1366x768,1366x633,,,0,Retry (subj),2,Inaccurate~Inaccurate~Accurate,1,Accurate,,Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,,,,,,info,END,,,44928,,,,0,,,,,,,,,,,
1,1738300563262,31/01/2025 05:16:03,1738282563262,-5,30/01/2025 19:16:03,153647,21,task-78js,repeat-3dmk#5->-repeat-ku6w#3->-repeat-bbex#2,42922944,BLIND,12510914,,complete,,679c55a96b9e1dabfe0a2f8d,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x720,1280x569,,,0,Retry (subj),2,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
