Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-ck1c,randomiser-8rl3,branch-tpdd,branch-qy9p,branch-phuz,branch-3j3b,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Manipulation: Spreadsheet,Store: correct
1,1738299819296,31/01/2025 05:03:39,1738281819296,-5,30/01/2025 19:03:39,153647,21,task-lon4,repeat-3dmk#3->-repeat-ku6w#1,42922822,BLIND,12510917,,complete,,679c55af2fceb3624daf60c1,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x800,1280x712,,,0,Retry (Memory),2,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Accurate,,Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
2,1738299821401,31/01/2025 05:03:41,1738281821401,-5,30/01/2025 19:03:41,153647,21,task-lon4,repeat-3dmk#3->-repeat-ku6w#1,42922822,BLIND,12510917,,complete,,679c55af2fceb3624daf60c1,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x800,1280x712,,,0,Retry (Memory),2,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Accurate,,Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,1,Retry Instructions,Screen 1,iwrmq7,1,continue,,2116.5,2108.3,2116.5,2116.5,2108.3,2116.5,1,2116.5,0,0,,Click To Continue,Continue Button,2,object-2,Retry Instructions,,61
3,1738299821403,31/01/2025 05:03:41,1738281821403,-5,30/01/2025 19:03:41,153647,21,task-lon4,repeat-3dmk#3->-repeat-ku6w#1,42922822,BLIND,12510917,,complete,,679c55af2fceb3624daf60c1,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x800,1280x712,,,0,Retry (Memory),2,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Accurate,,Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,,,,,,info,END,,,2092,,,,0,,,,,,,,,,,
1,1738299901376,31/01/2025 05:05:01,1738281901376,-5,30/01/2025 19:05:01,153647,21,task-lon4,repeat-3dmk#5->-repeat-ku6w#1,42922837,BLIND,12510914,,complete,,679c55a96b9e1dabfe0a2f8d,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x720,1280x569,,,0,Retry (Memory),2,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
2,1738299904667,31/01/2025 05:05:04,1738281904667,-5,30/01/2025 19:05:04,153647,21,task-lon4,repeat-3dmk#5->-repeat-ku6w#1,42922837,BLIND,12510914,,complete,,679c55a96b9e1dabfe0a2f8d,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x720,1280x569,,,0,Retry (Memory),2,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,1,Retry Instructions,Screen 1,iwrmq7,1,continue,,3297.1459999761582,3280.946,3297.1459999761582,3297.1459999761582,3280.946,3297.1459999761582,1,3297.1459999761582,0,0,,Click To Continue,Continue Button,2,object-2,Retry Instructions,,74
3,1738299904668,31/01/2025 05:05:04,1738281904668,-5,30/01/2025 19:05:04,153647,21,task-lon4,repeat-3dmk#5->-repeat-ku6w#1,42922837,BLIND,12510914,,complete,,679c55a96b9e1dabfe0a2f8d,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x720,1280x569,,,0,Retry (Memory),2,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,,,,,,info,END,,,3280,,,,0,,,,,,,,,,,
1,1738300021659,31/01/2025 05:07:01,1738282021659,-5,30/01/2025 19:07:01,153647,21,task-lon4,repeat-3dmk#5->-repeat-ku6w#2,42922851,BLIND,12510914,,complete,,679c55a96b9e1dabfe0a2f8d,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x720,1280x569,,,0,Retry (Memory),2,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
2,1738300024312,31/01/2025 05:07:04,1738282024312,-5,30/01/2025 19:07:04,153647,21,task-lon4,repeat-3dmk#5->-repeat-ku6w#2,42922851,BLIND,12510914,,complete,,679c55a96b9e1dabfe0a2f8d,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x720,1280x569,,,0,Retry (Memory),2,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,1,Retry Instructions,Screen 1,iwrmq7,1,continue,,2658.699999988079,2648.3,2658.699999988079,2658.699999988079,2648.3,2658.699999988079,1,2658.699999988079,0,0,,Click To Continue,Continue Button,2,object-2,Retry Instructions,,74
3,1738300024313,31/01/2025 05:07:04,1738282024313,-5,30/01/2025 19:07:04,153647,21,task-lon4,repeat-3dmk#5->-repeat-ku6w#2,42922851,BLIND,12510914,,complete,,679c55a96b9e1dabfe0a2f8d,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x720,1280x569,,,0,Retry (Memory),2,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,,,,,,info,END,,,2641,,,,0,,,,,,,,,,,
1,1738300388192,31/01/2025 05:13:08,1738271588192,-8,30/01/2025 13:13:08,153647,21,task-lon4,repeat-3dmk#2->-repeat-ku6w#1,42922910,BLIND,12510925,,complete,,679c55a5870e04cb94567d6a,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1920x1080,1920x1080,,,0,Retry (Memory),2,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,Accurate,,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
2,1738300389778,31/01/2025 05:13:09,1738271589778,-8,30/01/2025 13:13:09,153647,21,task-lon4,repeat-3dmk#2->-repeat-ku6w#1,42922910,BLIND,12510925,,complete,,679c55a5870e04cb94567d6a,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1920x1080,1920x1080,,,0,Retry (Memory),2,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,Accurate,,Spreadsheet1,Spreadsheet1,1,Retry Instructions,Screen 1,iwrmq7,1,continue,,1605.80000000149,1600.5999999999995,1605.80000000149,1605.80000000149,1600.5999999999995,1605.80000000149,1,1605.80000000149,0,0,,Click To Continue,Continue Button,2,object-2,Retry Instructions,,61
3,1738300389779,31/01/2025 05:13:09,1738271589779,-8,30/01/2025 13:13:09,153647,21,task-lon4,repeat-3dmk#2->-repeat-ku6w#1,42922910,BLIND,12510925,,complete,,679c55a5870e04cb94567d6a,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1920x1080,1920x1080,,,0,Retry (Memory),2,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,Accurate,,Spreadsheet1,Spreadsheet1,,,,,,info,END,,,1574,,,,0,,,,,,,,,,,
1,1738300430479,31/01/2025 05:13:50,1738271630479,-8,30/01/2025 13:13:50,153647,21,task-lon4,repeat-3dmk#2->-repeat-ku6w#2,42922917,BLIND,12510925,,complete,,679c55a5870e04cb94567d6a,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1920x1080,1920x1080,,,0,Retry (Memory),2,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,Accurate,,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
2,1738300435042,31/01/2025 05:13:55,1738271635042,-8,30/01/2025 13:13:55,153647,21,task-lon4,repeat-3dmk#2->-repeat-ku6w#2,42922917,BLIND,12510925,,complete,,679c55a5870e04cb94567d6a,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1920x1080,1920x1080,,,0,Retry (Memory),2,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,Accurate,,Spreadsheet1,Spreadsheet1,1,Retry Instructions,Screen 1,iwrmq7,1,continue,,4569.39799999702,4566.898,4569.39799999702,4569.39799999702,4566.898,4569.39799999702,1,4569.39799999702,0,0,,Click To Continue,Continue Button,2,object-2,Retry Instructions,,61
