Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-ck1c,randomiser-8rl3,branch-tpdd,branch-qy9p,branch-phuz,branch-3j3b,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Manipulation: Spreadsheet,Store: correct
1,1738300465985,31/01/2025 05:14:25,1738278865985,-6,30/01/2025 17:14:25,153647,21,task-bypn,repeat-3dmk#4->-repeat-tj2w#3->-repeat-bh4w#4,42922929,BLIND,12510918,,complete,,679c55aedb42a33c1c212b10,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1920x1080,1920x919,,,0,Advance (Subj) ,2,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
2,1738300467267,31/01/2025 05:14:27,1738278867267,-6,30/01/2025 17:14:27,153647,21,task-bypn,repeat-3dmk#4->-repeat-tj2w#3->-repeat-bh4w#4,42922929,BLIND,12510918,,complete,,679c55aedb42a33c1c212b10,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1920x1080,1920x919,,,0,Advance (Subj) ,2,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,1,Advance Instructions,Screen 1,klqz88,1,continue,,4980.5,4971,4980.5,4980.5,4971,4980.5,1,4980.5,0,0,,Click To Continue,Continue Button,2,object-2,Advance Instructions,,75
3,1738300467268,31/01/2025 05:14:27,1738278867268,-6,30/01/2025 17:14:27,153647,21,task-bypn,repeat-3dmk#4->-repeat-tj2w#3->-repeat-bh4w#4,42922929,BLIND,12510918,,complete,,679c55aedb42a33c1c212b10,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1920x1080,1920x919,,,0,Advance (Subj) ,2,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,,,,,,info,END,,,1277,,,,0,,,,,,,,,,,
1,1738301806127,31/01/2025 05:36:46,1738273006127,-8,30/01/2025 13:36:46,153647,21,task-bypn,repeat-3dmk#4->-repeat-tj2w#2->-repeat-bh4w#1,42923083,BLIND,12510932,,complete,,679c5ade4f2c75939462b161,computer,Desktop or Laptop,Linux x86_64,Falkon 3.2.0,1600x900,1600x752,,,0,Advance (Subj) ,2,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,,Accurate,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
2,1738301814829,31/01/2025 05:36:54,1738273014829,-8,30/01/2025 13:36:54,153647,21,task-bypn,repeat-3dmk#4->-repeat-tj2w#2->-repeat-bh4w#1,42923083,BLIND,12510932,,complete,,679c5ade4f2c75939462b161,computer,Desktop or Laptop,Linux x86_64,Falkon 3.2.0,1600x900,1600x752,,,0,Advance (Subj) ,2,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,,Accurate,Spreadsheet1,Spreadsheet1,1,Advance Instructions,Screen 1,klqz88,1,continue,,8740.844999998993,8732.984,8740.844999998993,8740.844999998993,8732.984,8740.844999998993,1,8740.844999998993,0,0,,Click To Continue,Continue Button,2,object-2,Advance Instructions,,62
3,1738301814835,31/01/2025 05:36:54,1738273014835,-8,30/01/2025 13:36:54,153647,21,task-bypn,repeat-3dmk#4->-repeat-tj2w#2->-repeat-bh4w#1,42923083,BLIND,12510932,,complete,,679c5ade4f2c75939462b161,computer,Desktop or Laptop,Linux x86_64,Falkon 3.2.0,1600x900,1600x752,,,0,Advance (Subj) ,2,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,,Accurate,Spreadsheet1,Spreadsheet1,,,,,,info,END,,,8661,,,,0,,,,,,,,,,,
1,1738302693382,31/01/2025 05:51:33,1738281093382,-6,30/01/2025 17:51:33,153647,21,task-bypn,repeat-3dmk#2->-repeat-tj2w#1->-repeat-bh4w#2,42923172,BLIND,12510945,,complete,,679c5e4dbedfb999fa85f68f,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1368x912,1368x777,,,0,Advance (Subj) ,2,Inaccurate~Accurate,2,,Accurate,,Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
2,1738302729895,31/01/2025 05:52:09,1738281129895,-6,30/01/2025 17:52:09,153647,21,task-bypn,repeat-3dmk#2->-repeat-tj2w#1->-repeat-bh4w#2,42923172,BLIND,12510945,,complete,,679c5e4dbedfb999fa85f68f,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1368x912,1368x777,,,0,Advance (Subj) ,2,Inaccurate~Accurate,2,,Accurate,,Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,1,Advance Instructions,Screen 1,klqz88,1,continue,,36527.49999999702,36524.899999999994,36527.49999999702,36527.49999999702,36524.899999999994,36527.49999999702,1,36527.49999999702,0,0,,Click To Continue,Continue Button,2,object-2,Advance Instructions,,69
3,1738302729900,31/01/2025 05:52:09,1738281129900,-6,30/01/2025 17:52:09,153647,21,task-bypn,repeat-3dmk#2->-repeat-tj2w#1->-repeat-bh4w#2,42923172,BLIND,12510945,,complete,,679c5e4dbedfb999fa85f68f,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1368x912,1368x777,,,0,Advance (Subj) ,2,Inaccurate~Accurate,2,,Accurate,,Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,,,,,,info,END,,,36503,,,,0,,,,,,,,,,,
1,1738302944142,31/01/2025 05:55:44,1738284944142,-5,30/01/2025 19:55:44,153647,21,task-bypn,repeat-3dmk#2->-repeat-tj2w#1->-repeat-bh4w#1,42923212,BLIND,12510944,,complete,,679c5dfc578748db5a9cfded,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,2560x1440,852x878,,,0,Advance (Subj) ,2,Inaccurate~Accurate,2,,Accurate,,Accurate,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
