Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-ck1c,randomiser-8rl3,branch-tpdd,branch-qy9p,branch-phuz,branch-3j3b,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: answer,Spreadsheet: img,Spreadsheet: border,Spreadsheet: Screen,Manipulation: Spreadsheet,Store: Total,Store: correct
2,1738298940495,31/01/2025 04:49:00,1738277340495,-6,30/01/2025 16:49:00,153647,21,task-icdl,,42922710,BLIND,12510918,,complete,,679c55aedb42a33c1c212b10,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1920x1080,1920x919,,,0,Sustained Attention Task Instructions,14,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Inaccurate~Accurate,Sustained Attention Trials,Sustained Attention Trials,1,instructions,Intro,3syeo3,1,continue,,1357.9719999970198,1349.9720000000002,1357.9719999970198,1357.9719999970198,1349.9720000000002,1357.9719999970198,1,1357.9719999970198,0,0,,Click To Continue,Continue Button,2,object-56,instructions,,,,,,,
3,1738298940495,31/01/2025 04:49:00,1738277340495,-6,30/01/2025 16:49:00,153647,21,task-icdl,,42922710,BLIND,12510918,,complete,,679c55aedb42a33c1c212b10,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1920x1080,1920x919,,,0,Sustained Attention Task Instructions,14,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Inaccurate~Accurate,Sustained Attention Trials,Sustained Attention Trials,,,,,,info,END,,,1333,,,,0,,,,,,,,,,,,,,,,
1,1738299292798,31/01/2025 04:54:52,1738281292798,-5,30/01/2025 18:54:52,153647,21,task-icdl,,42922770,BLIND,12510920,,complete,,679c55abc0a635f6721f9836,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1280x720,1280x632,,,0,Sustained Attention Task Instructions,14,Inaccurate~Accurate,1,Inaccurate~Accurate,,Inaccurate~Accurate,,Sustained Attention Trials,Sustained Attention Trials,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,
2,1738299294172,31/01/2025 04:54:54,1738281294172,-5,30/01/2025 18:54:54,153647,21,task-icdl,,42922770,BLIND,12510920,,complete,,679c55abc0a635f6721f9836,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1280x720,1280x632,,,0,Sustained Attention Task Instructions,14,Inaccurate~Accurate,1,Inaccurate~Accurate,,Inaccurate~Accurate,,Sustained Attention Trials,Sustained Attention Trials,1,instructions,Intro,3syeo3,1,continue,,1393.1000000238419,1383.3000000000002,1393.1000000238419,1393.1000000238419,1383.3000000000002,1393.1000000238419,1,1393.1000000238419,0,0,,Click To Continue,Continue Button,2,object-56,instructions,,,,,,,
3,1738299294173,31/01/2025 04:54:54,1738281294173,-5,30/01/2025 18:54:54,153647,21,task-icdl,,42922770,BLIND,12510920,,complete,,679c55abc0a635f6721f9836,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1280x720,1280x632,,,0,Sustained Attention Task Instructions,14,Inaccurate~Accurate,1,Inaccurate~Accurate,,Inaccurate~Accurate,,Sustained Attention Trials,Sustained Attention Trials,,,,,,info,END,,,1365,,,,0,,,,,,,,,,,,,,,,
1,1738299440948,31/01/2025 04:57:20,1738270640948,-8,30/01/2025 12:57:20,153647,21,task-icdl,,42922792,BLIND,12510925,,complete,,679c55a5870e04cb94567d6a,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1920x1080,1920x1080,,,0,Sustained Attention Task Instructions,14,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,Accurate,,Sustained Attention Trials,Sustained Attention Trials,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,
2,1738299443394,31/01/2025 04:57:23,1738270643394,-8,30/01/2025 12:57:23,153647,21,task-icdl,,42922792,BLIND,12510925,,complete,,679c55a5870e04cb94567d6a,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1920x1080,1920x1080,,,0,Sustained Attention Task Instructions,14,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,Accurate,,Sustained Attention Trials,Sustained Attention Trials,1,instructions,Intro,3syeo3,1,continue,,2453.736,2449.8360000000002,2453.736,2453.736,2449.8360000000002,2453.736,1,2453.736,0,0,,Click To Continue,Continue Button,2,object-56,instructions,,,,,,,
3,1738299443394,31/01/2025 04:57:23,1738270643394,-8,30/01/2025 12:57:23,153647,21,task-icdl,,42922792,BLIND,12510925,,complete,,679c55a5870e04cb94567d6a,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1920x1080,1920x1080,,,0,Sustained Attention Task Instructions,14,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,Accurate,,Sustained Attention Trials,Sustained Attention Trials,,,,,,info,END,,,2434,,,,0,,,,,,,,,,,,,,,,
1,1738300361286,31/01/2025 05:12:41,1738271561286,-8,30/01/2025 13:12:41,153647,21,task-icdl,,42922904,BLIND,12510932,,complete,,679c5ade4f2c75939462b161,computer,Desktop or Laptop,Linux x86_64,Falkon 3.2.0,1600x900,1600x752,,,0,Sustained Attention Task Instructions,14,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,,Accurate,Sustained Attention Trials,Sustained Attention Trials,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,
2,1738300363372,31/01/2025 05:12:43,1738271563372,-8,30/01/2025 13:12:43,153647,21,task-icdl,,42922904,BLIND,12510932,,complete,,679c5ade4f2c75939462b161,computer,Desktop or Laptop,Linux x86_64,Falkon 3.2.0,1600x900,1600x752,,,0,Sustained Attention Task Instructions,14,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,,Accurate,Sustained Attention Trials,Sustained Attention Trials,1,instructions,Intro,3syeo3,1,continue,,2116.582,2099.9159999999997,2116.582,2116.582,2099.9159999999997,2116.582,1,2116.582,0,0,,Click To Continue,Continue Button,2,object-56,instructions,,,,,,,
3,1738300363379,31/01/2025 05:12:43,1738271563379,-8,30/01/2025 13:12:43,153647,21,task-icdl,,42922904,BLIND,12510932,,complete,,679c5ade4f2c75939462b161,computer,Desktop or Laptop,Linux x86_64,Falkon 3.2.0,1600x900,1600x752,,,0,Sustained Attention Task Instructions,14,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,,Accurate,Sustained Attention Trials,Sustained Attention Trials,,,,,,info,END,,,2046,,,,0,,,,,,,,,,,,,,,,
1,1738300970037,31/01/2025 05:22:50,1738282970037,-5,30/01/2025 19:22:50,153647,21,task-icdl,,42922991,BLIND,12510944,,complete,,679c5dfc578748db5a9cfded,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,2560x1440,852x878,,,0,Sustained Attention Task Instructions,14,Inaccurate~Accurate,2,,Accurate,,Accurate,Sustained Attention Trials,Sustained Attention Trials,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,
2,1738300972103,31/01/2025 05:22:52,1738282972103,-5,30/01/2025 19:22:52,153647,21,task-icdl,,42922991,BLIND,12510944,,complete,,679c5dfc578748db5a9cfded,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,2560x1440,852x878,,,0,Sustained Attention Task Instructions,14,Inaccurate~Accurate,2,,Accurate,,Accurate,Sustained Attention Trials,Sustained Attention Trials,1,instructions,Intro,3syeo3,1,continue,,2069.500000023842,2066.7000000000003,2069.500000023842,2069.500000023842,2066.7000000000003,2069.500000023842,1,2069.500000023842,0,0,,Click To Continue,Continue Button,2,object-56,instructions,,,,,,,
3,1738300972103,31/01/2025 05:22:52,1738282972103,-5,30/01/2025 19:22:52,153647,21,task-icdl,,42922991,BLIND,12510944,,complete,,679c5dfc578748db5a9cfded,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,2560x1440,852x878,,,0,Sustained Attention Task Instructions,14,Inaccurate~Accurate,2,,Accurate,,Accurate,Sustained Attention Trials,Sustained Attention Trials,,,,,,info,END,,,2063,,,,0,,,,,,,,,,,,,,,,
1,1738301112380,31/01/2025 05:25:12,1738279512380,-6,30/01/2025 17:25:12,153647,21,task-icdl,,42923015,BLIND,12510945,,complete,,679c5e4dbedfb999fa85f68f,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1368x912,1368x777,,,0,Sustained Attention Task Instructions,14,Inaccurate~Accurate,2,,Accurate,,Inaccurate~Accurate,Sustained Attention Trials,Sustained Attention Trials,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,
2,1738301113556,31/01/2025 05:25:13,1738279513556,-6,30/01/2025 17:25:13,153647,21,task-icdl,,42923015,BLIND,12510945,,complete,,679c5e4dbedfb999fa85f68f,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1368x912,1368x777,,,0,Sustained Attention Task Instructions,14,Inaccurate~Accurate,2,,Accurate,,Inaccurate~Accurate,Sustained Attention Trials,Sustained Attention Trials,1,instructions,Intro,3syeo3,1,continue,,1187.7999999970198,1167.6000000000004,1187.7999999970198,1187.7999999970198,1167.6000000000004,1187.7999999970198,1,1187.7999999970198,0,0,,Click To Continue,Continue Button,2,object-56,instructions,,,,,,,
3,1738301113557,31/01/2025 05:25:13,1738279513557,-6,30/01/2025 17:25:13,153647,21,task-icdl,,42923015,BLIND,12510945,,complete,,679c5e4dbedfb999fa85f68f,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1368x912,1368x777,,,0,Sustained Attention Task Instructions,14,Inaccurate~Accurate,2,,Accurate,,Inaccurate~Accurate,Sustained Attention Trials,Sustained Attention Trials,,,,,,info,END,,,1164,,,,0,,,,,,,,,,,,,,,,
1,1738301326552,31/01/2025 05:28:46,1738272526552,-8,30/01/2025 13:28:46,153647,21,task-icdl,,42923035,BLIND,12510949,,complete,,679c5eef73ea9c871f9916c6,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1280x720,1280x593,,,0,Sustained Attention Task Instructions,14,Inaccurate~Accurate,1,Inaccurate~Accurate,,Inaccurate~Accurate,,Sustained Attention Trials,Sustained Attention Trials,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,
2,1738301503405,31/01/2025 05:31:43,1738272703405,-8,30/01/2025 13:31:43,153647,21,task-icdl,,42923035,BLIND,12510949,,complete,,679c5eef73ea9c871f9916c6,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1280x720,1280x593,,,0,Sustained Attention Task Instructions,14,Inaccurate~Accurate,1,Inaccurate~Accurate,,Inaccurate~Accurate,,Sustained Attention Trials,Sustained Attention Trials,1,instructions,Intro,3syeo3,1,continue,,182692.69999998808,182688.8,182692.69999998808,182692.69999998808,182688.8,182692.69999998808,1,182692.69999998808,0,0,,Click To Continue,Continue Button,2,object-56,instructions,,,,,,,
3,1738301503407,31/01/2025 05:31:43,1738272703407,-8,30/01/2025 13:31:43,153647,21,task-icdl,,42923035,BLIND,12510949,,complete,,679c5eef73ea9c871f9916c6,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1280x720,1280x593,,,0,Sustained Attention Task Instructions,14,Inaccurate~Accurate,1,Inaccurate~Accurate,,Inaccurate~Accurate,,Sustained Attention Trials,Sustained Attention Trials,,,,,,info,END,,,176846,,,,0,,,,,,,,,,,,,,,,
1,1738301354368,31/01/2025 05:29:14,1738279754368,-6,30/01/2025 17:29:14,153647,21,task-icdl,,42923039,BLIND,12510950,,complete,,679c5f4fb8b7e0dcd8f509b2,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1920x1080,1920x911,,,0,Sustained Attention Task Instructions,14,Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Accurate,,Accurate,,Sustained Attention Trials,Sustained Attention Trials,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,
2,1738301356949,31/01/2025 05:29:16,1738279756949,-6,30/01/2025 17:29:16,153647,21,task-icdl,,42923039,BLIND,12510950,,complete,,679c5f4fb8b7e0dcd8f509b2,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1920x1080,1920x911,,,0,Sustained Attention Task Instructions,14,Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Accurate,,Accurate,,Sustained Attention Trials,Sustained Attention Trials,1,instructions,Intro,3syeo3,1,continue,,2584.89999999851,2582.8,2584.89999999851,2584.89999999851,2582.8,2584.89999999851,1,2584.89999999851,0,0,,Click To Continue,Continue Button,2,object-56,instructions,,,,,,,
3,1738301356949,31/01/2025 05:29:16,1738279756949,-6,30/01/2025 17:29:16,153647,21,task-icdl,,42923039,BLIND,12510950,,complete,,679c5f4fb8b7e0dcd8f509b2,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1920x1080,1920x911,,,0,Sustained Attention Task Instructions,14,Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Accurate,,Accurate,,Sustained Attention Trials,Sustained Attention Trials,,,,,,info,END,,,2574,,,,0,,,,,,,,,,,,,,,,
1,1738301887732,31/01/2025 05:38:07,1738265887732,-10,30/01/2025 09:38:07,153647,21,task-icdl,,42923098,BLIND,12510957,,complete,,679c5fbe1b953059eb2b217b,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 131.0.0.0,1366x768,1242x575,,,0,Sustained Attention Task Instructions,14,Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Accurate,,Accurate,,Sustained Attention Trials,Sustained Attention Trials,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,
2,1738301890328,31/01/2025 05:38:10,1738265890328,-10,30/01/2025 09:38:10,153647,21,task-icdl,,42923098,BLIND,12510957,,complete,,679c5fbe1b953059eb2b217b,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 131.0.0.0,1366x768,1242x575,,,0,Sustained Attention Task Instructions,14,Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Accurate,,Accurate,,Sustained Attention Trials,Sustained Attention Trials,1,instructions,Intro,3syeo3,1,continue,,2623.7960000000003,2614.7960000000003,2623.7960000000003,2623.7960000000003,2614.7960000000003,2623.7960000000003,1,2623.7960000000003,0,0,,Click To Continue,Continue Button,2,object-56,instructions,,,,,,,
3,1738301890332,31/01/2025 05:38:10,1738265890332,-10,30/01/2025 09:38:10,153647,21,task-icdl,,42923098,BLIND,12510957,,complete,,679c5fbe1b953059eb2b217b,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 131.0.0.0,1366x768,1242x575,,,0,Sustained Attention Task Instructions,14,Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Accurate,,Accurate,,Sustained Attention Trials,Sustained Attention Trials,,,,,,info,END,,,2563,,,,0,,,,,,,,,,,,,,,,
1,1738302725131,31/01/2025 05:52:05,1738273925131,-8,30/01/2025 13:52:05,153647,21,task-icdl,,42923178,BLIND,12510975,,complete,,679c648d5b38d9ea7ac4ea19,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1504x1003,1503x916,,,0,Sustained Attention Task Instructions,14,Inaccurate~Accurate,2,,Inaccurate~Accurate,,Accurate,Sustained Attention Trials,Sustained Attention Trials,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,
2,1738302727550,31/01/2025 05:52:07,1738273927550,-8,30/01/2025 13:52:07,153647,21,task-icdl,,42923178,BLIND,12510975,,complete,,679c648d5b38d9ea7ac4ea19,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1504x1003,1503x916,,,0,Sustained Attention Task Instructions,14,Inaccurate~Accurate,2,,Inaccurate~Accurate,,Accurate,Sustained Attention Trials,Sustained Attention Trials,1,instructions,Intro,3syeo3,1,continue,,2427.69999999702,2423.2999999999997,2427.69999999702,2427.69999999702,2423.2999999999997,2427.69999999702,1,2427.69999999702,0,0,,Click To Continue,Continue Button,2,object-56,instructions,,,,,,,
3,1738302727551,31/01/2025 05:52:07,1738273927551,-8,30/01/2025 13:52:07,153647,21,task-icdl,,42923178,BLIND,12510975,,complete,,679c648d5b38d9ea7ac4ea19,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1504x1003,1503x916,,,0,Sustained Attention Task Instructions,14,Inaccurate~Accurate,2,,Inaccurate~Accurate,,Accurate,Sustained Attention Trials,Sustained Attention Trials,,,,,,info,END,,,2409,,,,0,,,,,,,,,,,,,,,,
1,1738302822986,31/01/2025 05:53:42,1738274022986,-8,30/01/2025 13:53:42,153647,21,task-icdl,,42923195,BLIND,12510969,,complete,,679c62fe9ac474936fed77b8,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1920x1080,1050x951,,,0,Sustained Attention Task Instructions,14,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,,Sustained Attention Trials,Sustained Attention Trials,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,
2,1738302824922,31/01/2025 05:53:44,1738274024922,-8,30/01/2025 13:53:44,153647,21,task-icdl,,42923195,BLIND,12510969,,complete,,679c62fe9ac474936fed77b8,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1920x1080,1050x951,,,0,Sustained Attention Task Instructions,14,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,,Sustained Attention Trials,Sustained Attention Trials,1,instructions,Intro,3syeo3,1,continue,,1947.399999988079,1945.3999999999996,1947.399999988079,1947.399999988079,1945.3999999999996,1947.399999988079,1,1947.399999988079,0,0,,Click To Continue,Continue Button,2,object-56,instructions,,,,,,,
3,1738302824922,31/01/2025 05:53:44,1738274024922,-8,30/01/2025 13:53:44,153647,21,task-icdl,,42923195,BLIND,12510969,,complete,,679c62fe9ac474936fed77b8,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1920x1080,1050x951,,,0,Sustained Attention Task Instructions,14,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,,Sustained Attention Trials,Sustained Attention Trials,,,,,,info,END,,,1929,,,,0,,,,,,,,,,,,,,,,
1,1738303616887,31/01/2025 06:06:56,1738274816887,-8,30/01/2025 14:06:56,153647,21,task-icdl,,42923283,BLIND,12510998,,complete,,679c677a54d48362474990da,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,2560x1440,2560x1305,,,0,Sustained Attention Task Instructions,14,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,Inaccurate~Accurate,,Sustained Attention Trials,Sustained Attention Trials,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,
2,1738303619060,31/01/2025 06:06:59,1738274819060,-8,30/01/2025 14:06:59,153647,21,task-icdl,,42923283,BLIND,12510998,,complete,,679c677a54d48362474990da,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,2560x1440,2560x1305,,,0,Sustained Attention Task Instructions,14,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,Inaccurate~Accurate,,Sustained Attention Trials,Sustained Attention Trials,1,instructions,Intro,3syeo3,1,continue,,2180.7000000059606,2178.8,2180.7000000059606,2180.7000000059606,2178.8,2180.7000000059606,1,2180.7000000059606,0,0,,Click To Continue,Continue Button,2,object-56,instructions,,,,,,,
3,1738303619062,31/01/2025 06:06:59,1738274819062,-8,30/01/2025 14:06:59,153647,21,task-icdl,,42923283,BLIND,12510998,,complete,,679c677a54d48362474990da,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,2560x1440,2560x1305,,,0,Sustained Attention Task Instructions,14,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,Inaccurate~Accurate,,Sustained Attention Trials,Sustained Attention Trials,,,,,,info,END,,,2171,,,,0,,,,,,,,,,,,,,,,
