Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-ck1c,randomiser-8rl3,branch-tpdd,branch-qy9p,branch-phuz,branch-3j3b,Spreadsheet,,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Manipulation: Spreadsheet,Manipulation: undefined
2,1738298886009,31/01/2025 04:48:06,1738277286009,-6,30/01/2025 16:48:06,153647,21,task-efz1,,42922690,BLIND,12510918,,complete,,679c55aedb42a33c1c212b10,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1920x1080,1920x919,,,0,Study Welcome,11,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Inaccurate~Accurate,Spreadsheet1,,Spreadsheet1,1,IMG,Study Welcome,gc8r1z,1,continue,,25123.5,25117.2,25123.5,25123.5,25117.2,25123.5,1,25123.5,0,0,,Click To Continue,Continue Button,2,object-4,IMG,,
3,1738298886012,31/01/2025 04:48:06,1738277286012,-6,30/01/2025 16:48:06,153647,21,task-efz1,,42922690,BLIND,12510918,,complete,,679c55aedb42a33c1c212b10,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1920x1080,1920x919,,,0,Study Welcome,11,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Inaccurate~Accurate,Spreadsheet1,,Spreadsheet1,,,,,,info,END,,,20111,,,,0,,,,,,,,,,,
1,1738299102011,31/01/2025 04:51:42,1738281102011,-5,30/01/2025 18:51:42,153647,21,task-efz1,,42922746,BLIND,12510920,,complete,,679c55abc0a635f6721f9836,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1280x720,1280x632,,,0,Study Welcome,11,Inaccurate~Accurate,1,Inaccurate~Accurate,,Inaccurate~Accurate,,Spreadsheet1,,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
2,1738299200093,31/01/2025 04:53:20,1738281200093,-5,30/01/2025 18:53:20,153647,21,task-efz1,,42922746,BLIND,12510920,,complete,,679c55abc0a635f6721f9836,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1280x720,1280x632,,,0,Study Welcome,11,Inaccurate~Accurate,1,Inaccurate~Accurate,,Inaccurate~Accurate,,Spreadsheet1,,Spreadsheet1,1,IMG,Study Welcome,gc8r1z,1,continue,,98095.40000004768,98083.09999999999,98095.40000004768,98095.40000004768,98083.09999999999,98095.40000004768,1,98095.40000004768,0,0,,Click To Continue,Continue Button,2,object-4,IMG,,
3,1738299200098,31/01/2025 04:53:20,1738281200098,-5,30/01/2025 18:53:20,153647,21,task-efz1,,42922746,BLIND,12510920,,complete,,679c55abc0a635f6721f9836,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1280x720,1280x632,,,0,Study Welcome,11,Inaccurate~Accurate,1,Inaccurate~Accurate,,Inaccurate~Accurate,,Spreadsheet1,,Spreadsheet1,,,,,,info,END,,,98061,,,,0,,,,,,,,,,,
1,1738299337418,31/01/2025 04:55:37,1738270537418,-8,30/01/2025 12:55:37,153647,21,task-efz1,,42922776,BLIND,12510925,,complete,,679c55a5870e04cb94567d6a,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1920x1080,1920x919,,,0,Study Welcome,11,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,Accurate,,Spreadsheet1,,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
2,1738299376851,31/01/2025 04:56:16,1738270576851,-8,30/01/2025 12:56:16,153647,21,task-efz1,,42922776,BLIND,12510925,,complete,,679c55a5870e04cb94567d6a,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1920x1080,1920x919,,,0,Study Welcome,11,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,Accurate,,Spreadsheet1,,Spreadsheet1,1,IMG,Study Welcome,gc8r1z,1,continue,,39460.50000000149,39450.1,39460.50000000149,39460.50000000149,39450.1,39460.50000000149,1,39460.50000000149,0,0,,Click To Continue,Continue Button,2,object-4,IMG,,
3,1738299376856,31/01/2025 04:56:16,1738270576856,-8,30/01/2025 12:56:16,153647,21,task-efz1,,42922776,BLIND,12510925,,complete,,679c55a5870e04cb94567d6a,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1920x1080,1920x919,,,0,Study Welcome,11,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,Accurate,,Spreadsheet1,,Spreadsheet1,,,,,,info,END,,,39412,,,,0,,,,,,,,,,,
1,1738300166238,31/01/2025 05:09:26,1738271366238,-8,30/01/2025 13:09:26,153647,21,task-efz1,,42922879,BLIND,12510932,,complete,,679c5ade4f2c75939462b161,computer,Desktop or Laptop,Linux x86_64,Falkon 3.2.0,1600x900,1600x752,,,0,Study Welcome,11,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,,Accurate,Spreadsheet1,,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
2,1738300173990,31/01/2025 05:09:33,1738271373990,-8,30/01/2025 13:09:33,153647,21,task-efz1,,42922879,BLIND,12510932,,complete,,679c5ade4f2c75939462b161,computer,Desktop or Laptop,Linux x86_64,Falkon 3.2.0,1600x900,1600x752,,,0,Study Welcome,11,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,,Accurate,Spreadsheet1,,Spreadsheet1,1,IMG,Study Welcome,gc8r1z,1,continue,,7816.353999999999,7799.688,7816.353999999999,7816.353999999999,7799.688,7816.353999999999,1,7816.353999999999,0,0,,Click To Continue,Continue Button,2,object-4,IMG,,
3,1738300173996,31/01/2025 05:09:33,1738271373996,-8,30/01/2025 13:09:33,153647,21,task-efz1,,42922879,BLIND,12510932,,complete,,679c5ade4f2c75939462b161,computer,Desktop or Laptop,Linux x86_64,Falkon 3.2.0,1600x900,1600x752,,,0,Study Welcome,11,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,,Accurate,Spreadsheet1,,Spreadsheet1,,,,,,info,END,,,7693,,,,0,,,,,,,,,,,
1,1738300936633,31/01/2025 05:22:16,1738282936633,-5,30/01/2025 19:22:16,153647,21,task-efz1,,42922985,BLIND,12510944,,complete,,679c5dfc578748db5a9cfded,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,2560x1440,852x878,,,0,Study Welcome,11,Inaccurate~Accurate,2,,Accurate,,Accurate,Spreadsheet1,,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
2,1738300937674,31/01/2025 05:22:17,1738282937674,-5,30/01/2025 19:22:17,153647,21,task-efz1,,42922985,BLIND,12510944,,complete,,679c5dfc578748db5a9cfded,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,2560x1440,852x878,,,0,Study Welcome,11,Inaccurate~Accurate,2,,Accurate,,Accurate,Spreadsheet1,,Spreadsheet1,1,IMG,Study Welcome,gc8r1z,1,continue,,1047.299999988079,1046.4,1047.299999988079,1047.299999988079,1046.4,1047.299999988079,1,1047.299999988079,0,0,,Click To Continue,Continue Button,2,object-4,IMG,,
3,1738300937675,31/01/2025 05:22:17,1738282937675,-5,30/01/2025 19:22:17,153647,21,task-efz1,,42922985,BLIND,12510944,,complete,,679c5dfc578748db5a9cfded,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,2560x1440,852x878,,,0,Study Welcome,11,Inaccurate~Accurate,2,,Accurate,,Accurate,Spreadsheet1,,Spreadsheet1,,,,,,info,END,,,1034,,,,0,,,,,,,,,,,
1,1738301023437,31/01/2025 05:23:43,1738279423437,-6,30/01/2025 17:23:43,153647,21,task-efz1,,42922995,BLIND,12510945,,complete,,679c5e4dbedfb999fa85f68f,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1368x912,1368x777,,,0,Study Welcome,11,Inaccurate~Accurate,2,,Accurate,,Inaccurate~Accurate,Spreadsheet1,,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
2,1738301033718,31/01/2025 05:23:53,1738279433718,-6,30/01/2025 17:23:53,153647,21,task-efz1,,42922995,BLIND,12510945,,complete,,679c5e4dbedfb999fa85f68f,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1368x912,1368x777,,,0,Study Welcome,11,Inaccurate~Accurate,2,,Accurate,,Inaccurate~Accurate,Spreadsheet1,,Spreadsheet1,1,IMG,Study Welcome,gc8r1z,1,continue,,10311.699999991059,10307.2,10311.699999991059,10311.699999991059,10307.2,10311.699999991059,1,10311.699999991059,0,0,,Click To Continue,Continue Button,2,object-4,IMG,,
3,1738301033724,31/01/2025 05:23:53,1738279433724,-6,30/01/2025 17:23:53,153647,21,task-efz1,,42922995,BLIND,12510945,,complete,,679c5e4dbedfb999fa85f68f,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1368x912,1368x777,,,0,Study Welcome,11,Inaccurate~Accurate,2,,Accurate,,Inaccurate~Accurate,Spreadsheet1,,Spreadsheet1,,,,,,info,END,,,10260,,,,0,,,,,,,,,,,
1,1738301267320,31/01/2025 05:27:47,1738272467320,-8,30/01/2025 13:27:47,153647,21,task-efz1,,42923024,BLIND,12510949,,complete,,679c5eef73ea9c871f9916c6,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1280x720,1280x593,,,0,Study Welcome,11,Inaccurate~Accurate,1,Inaccurate~Accurate,,Inaccurate~Accurate,,Spreadsheet1,,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
2,1738301271053,31/01/2025 05:27:51,1738272471053,-8,30/01/2025 13:27:51,153647,21,task-efz1,,42923024,BLIND,12510949,,complete,,679c5eef73ea9c871f9916c6,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1280x720,1280x593,,,0,Study Welcome,11,Inaccurate~Accurate,1,Inaccurate~Accurate,,Inaccurate~Accurate,,Spreadsheet1,,Spreadsheet1,1,IMG,Study Welcome,gc8r1z,1,continue,,3750.2999999999975,3734.699999999999,3750.2999999999975,3750.2999999999975,3734.699999999999,3750.2999999999975,1,3750.2999999999975,0,0,,Click To Continue,Continue Button,2,object-4,IMG,,
3,1738301271054,31/01/2025 05:27:51,1738272471054,-8,30/01/2025 13:27:51,153647,21,task-efz1,,42923024,BLIND,12510949,,complete,,679c5eef73ea9c871f9916c6,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1280x720,1280x593,,,0,Study Welcome,11,Inaccurate~Accurate,1,Inaccurate~Accurate,,Inaccurate~Accurate,,Spreadsheet1,,Spreadsheet1,,,,,,info,END,,,3715,,,,0,,,,,,,,,,,
1,1738301289150,31/01/2025 05:28:09,1738279689150,-6,30/01/2025 17:28:09,153647,21,task-efz1,,42923030,BLIND,12510950,,complete,,679c5f4fb8b7e0dcd8f509b2,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1920x1080,1920x911,,,0,Study Welcome,11,Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Accurate,,Accurate,,Spreadsheet1,,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
2,1738301303305,31/01/2025 05:28:23,1738279703305,-6,30/01/2025 17:28:23,153647,21,task-efz1,,42923030,BLIND,12510950,,complete,,679c5f4fb8b7e0dcd8f509b2,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1920x1080,1920x911,,,0,Study Welcome,11,Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Accurate,,Accurate,,Spreadsheet1,,Spreadsheet1,1,IMG,Study Welcome,gc8r1z,1,continue,,14171.94200000298,14164.242,14171.94200000298,14171.94200000298,14164.242,14171.94200000298,1,14171.94200000298,0,0,,Click To Continue,Continue Button,2,object-4,IMG,,
3,1738301303307,31/01/2025 05:28:23,1738279703307,-6,30/01/2025 17:28:23,153647,21,task-efz1,,42923030,BLIND,12510950,,complete,,679c5f4fb8b7e0dcd8f509b2,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1920x1080,1920x911,,,0,Study Welcome,11,Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Accurate,,Accurate,,Spreadsheet1,,Spreadsheet1,,,,,,info,END,,,14145,,,,0,,,,,,,,,,,
1,1738301800626,31/01/2025 05:36:40,1738265800626,-10,30/01/2025 09:36:40,153647,21,task-efz1,,42923082,BLIND,12510957,,complete,,679c5fbe1b953059eb2b217b,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 131.0.0.0,1366x768,1242x575,,,0,Study Welcome,11,Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Accurate,,Accurate,,Spreadsheet1,,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
2,1738301817724,31/01/2025 05:36:57,1738265817724,-10,30/01/2025 09:36:57,153647,21,task-efz1,,42923082,BLIND,12510957,,complete,,679c5fbe1b953059eb2b217b,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 131.0.0.0,1366x768,1242x575,,,0,Study Welcome,11,Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Accurate,,Accurate,,Spreadsheet1,,Spreadsheet1,1,IMG,Study Welcome,gc8r1z,1,continue,,17144.074,17127.474000000002,17144.074,17144.074,17127.474000000002,17144.074,1,17144.074,0,0,,Click To Continue,Continue Button,2,object-4,IMG,,
3,1738301817746,31/01/2025 05:36:57,1738265817746,-10,30/01/2025 09:36:57,153647,21,task-efz1,,42923082,BLIND,12510957,,complete,,679c5fbe1b953059eb2b217b,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 131.0.0.0,1366x768,1242x575,,,0,Study Welcome,11,Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Accurate,,Accurate,,Spreadsheet1,,Spreadsheet1,,,,,,info,END,,,17067,,,,0,,,,,,,,,,,
1,1738302312882,31/01/2025 05:45:12,1738273512882,-8,30/01/2025 13:45:12,153647,21,task-efz1,,42923139,BLIND,12510969,,complete,,679c62fe9ac474936fed77b8,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1920x1080,1050x951,,,0,Study Welcome,11,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,,Spreadsheet1,,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
2,1738302722783,31/01/2025 05:52:02,1738273922783,-8,30/01/2025 13:52:02,153647,21,task-efz1,,42923139,BLIND,12510969,,complete,,679c62fe9ac474936fed77b8,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1920x1080,1050x951,,,0,Study Welcome,11,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,,Spreadsheet1,,Spreadsheet1,1,IMG,Study Welcome,gc8r1z,1,continue,,415100.39999997616,415095.8,415100.39999997616,415100.39999997616,415095.8,415100.39999997616,1,415100.39999997616,0,0,,Click To Continue,Continue Button,2,object-4,IMG,,
3,1738302722787,31/01/2025 05:52:02,1738273922787,-8,30/01/2025 13:52:02,153647,21,task-efz1,,42923139,BLIND,12510969,,complete,,679c62fe9ac474936fed77b8,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1920x1080,1050x951,,,0,Study Welcome,11,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,,Spreadsheet1,,Spreadsheet1,,,,,,info,END,,,409886,,,,0,,,,,,,,,,,
1,1738302679331,31/01/2025 05:51:19,1738273879331,-8,30/01/2025 13:51:19,153647,21,task-efz1,,42923170,BLIND,12510975,,complete,,679c648d5b38d9ea7ac4ea19,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1504x1003,1503x916,,,0,Study Welcome,11,Inaccurate~Accurate,2,,Inaccurate~Accurate,,Accurate,Spreadsheet1,,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
2,1738302686767,31/01/2025 05:51:26,1738273886767,-8,30/01/2025 13:51:26,153647,21,task-efz1,,42923170,BLIND,12510975,,complete,,679c648d5b38d9ea7ac4ea19,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1504x1003,1503x916,,,0,Study Welcome,11,Inaccurate~Accurate,2,,Inaccurate~Accurate,,Accurate,Spreadsheet1,,Spreadsheet1,1,IMG,Study Welcome,gc8r1z,1,continue,,7450.699999999255,7448.9,7450.699999999255,7450.699999999255,7448.9,7450.699999999255,1,7450.699999999255,0,0,,Click To Continue,Continue Button,2,object-4,IMG,,
3,1738302686769,31/01/2025 05:51:26,1738273886769,-8,30/01/2025 13:51:26,153647,21,task-efz1,,42923170,BLIND,12510975,,complete,,679c648d5b38d9ea7ac4ea19,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1504x1003,1503x916,,,0,Study Welcome,11,Inaccurate~Accurate,2,,Inaccurate~Accurate,,Accurate,Spreadsheet1,,Spreadsheet1,,,,,,info,END,,,7416,,,,0,,,,,,,,,,,
1,1738303536230,31/01/2025 06:05:36,1738285536230,-5,30/01/2025 20:05:36,153647,21,task-efz1,,42923267,BLIND,12510996,,complete,,679c6826bb1c0f58811e4273,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1920x1080,1920x953,,,0,Study Welcome,11,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,Accurate,,Spreadsheet1,,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
2,1738304426030,31/01/2025 06:20:26,1738286426030,-5,30/01/2025 20:20:26,153647,21,task-efz1,,42923267,BLIND,12510996,,complete,,679c6826bb1c0f58811e4273,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1920x1080,1920x953,,,0,Study Welcome,11,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,Accurate,,Spreadsheet1,,Spreadsheet1,1,IMG,Study Welcome,gc8r1z,1,continue,,889825.226,889808.326,889825.226,889825.226,889808.326,889825.226,1,889825.226,0,0,,Click To Continue,Continue Button,2,object-4,IMG,,
3,1738304426047,31/01/2025 06:20:26,1738286426047,-5,30/01/2025 20:20:26,153647,21,task-efz1,,42923267,BLIND,12510996,,complete,,679c6826bb1c0f58811e4273,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1920x1080,1920x953,,,0,Study Welcome,11,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,Accurate,,Spreadsheet1,,Spreadsheet1,,,,,,info,END,,,889787,,,,0,,,,,,,,,,,
1,1738303563817,31/01/2025 06:06:03,1738274763817,-8,30/01/2025 14:06:03,153647,21,task-efz1,,42923274,BLIND,12510998,,complete,,679c677a54d48362474990da,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,2560x1440,2560x1305,,,0,Study Welcome,11,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,Inaccurate~Accurate,,Spreadsheet1,,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
2,1738303572151,31/01/2025 06:06:12,1738274772151,-8,30/01/2025 14:06:12,153647,21,task-efz1,,42923274,BLIND,12510998,,complete,,679c677a54d48362474990da,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,2560x1440,2560x1305,,,0,Study Welcome,11,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,Inaccurate~Accurate,,Spreadsheet1,,Spreadsheet1,1,IMG,Study Welcome,gc8r1z,1,continue,,8342.799999982119,8338.8,8342.799999982119,8342.799999982119,8338.8,8342.799999982119,1,8342.799999982119,0,0,,Click To Continue,Continue Button,2,object-4,IMG,,
3,1738303572154,31/01/2025 06:06:12,1738274772154,-8,30/01/2025 14:06:12,153647,21,task-efz1,,42923274,BLIND,12510998,,complete,,679c677a54d48362474990da,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,2560x1440,2560x1305,,,0,Study Welcome,11,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,Inaccurate~Accurate,,Spreadsheet1,,Spreadsheet1,,,,,,info,END,,,8327,,,,0,,,,,,,,,,,
