Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-ck1c,randomiser-8rl3,branch-tpdd,branch-qy9p,branch-phuz,branch-3j3b,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: number,Spreadsheet: img,Spreadsheet: type,Spreadsheet: answer,Spreadsheet: border,Spreadsheet: memory,Manipulation: Spreadsheet
4,1738299830602,31/01/2025 05:03:50,1738281830602,-5,30/01/2025 19:03:50,153647,21,task-x1rt,repeat-3dmk#3->-repeat-ku6w#2,42922823,BLIND,12510917,,complete,,679c55af2fceb3624daf60c1,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x800,1280x712,,,0,Memory Task (instr only),4,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Accurate,,Inaccurate~Accurate,,memory_version_1,memory_version_1,1,instructions,Screen 4,8hhdnx,3,continue,,592.6999999523159,591.6999999999998,592.6999999523159,592.6999999523159,591.6999999999998,592.6999999523159,1,592.6999999523159,0,0,,Click To Continue,Text,10,object-80,instructions,,,,,,,
5,1738299830966,31/01/2025 05:03:50,1738281830966,-5,30/01/2025 19:03:50,153647,21,task-x1rt,repeat-3dmk#3->-repeat-ku6w#2,42922823,BLIND,12510917,,complete,,679c55af2fceb3624daf60c1,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x800,1280x712,,,0,Memory Task (instr only),4,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Accurate,,Inaccurate~Accurate,,memory_version_1,memory_version_1,1,instructions,Screen 6,5bug7j,4,continue,,365.2999999046324,358.3000000000002,365.2999999046324,365.2999999046324,358.3000000000002,365.2999999046324,1,365.2999999046324,0,0,,Click To Continue,Text,10,object-108,instructions,,,,,,,
6,1738299831358,31/01/2025 05:03:51,1738281831358,-5,30/01/2025 19:03:51,153647,21,task-x1rt,repeat-3dmk#3->-repeat-ku6w#2,42922823,BLIND,12510917,,complete,,679c55af2fceb3624daf60c1,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x800,1280x712,,,0,Memory Task (instr only),4,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Accurate,,Inaccurate~Accurate,,memory_version_1,memory_version_1,1,instructions,Screen 7,2p8goo,5,continue,,399.2999998569485,391.59999999999945,399.2999998569485,399.2999998569485,391.59999999999945,399.2999998569485,1,399.2999998569485,0,0,,Click To Continue,Text,4,object-123,instructions,,,,,,,
7,1738299831361,31/01/2025 05:03:51,1738281831361,-5,30/01/2025 19:03:51,153647,21,task-x1rt,repeat-3dmk#3->-repeat-ku6w#2,42922823,BLIND,12510917,,complete,,679c55af2fceb3624daf60c1,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x800,1280x712,,,0,Memory Task (instr only),4,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Accurate,,Inaccurate~Accurate,,memory_version_1,memory_version_1,,,,,,info,END,,,5819,,,,0,,,,,,,,,,,,,,,,
1,1738299830008,31/01/2025 05:03:50,1738281830008,-5,30/01/2025 19:03:50,153647,21,task-x1rt,repeat-3dmk#5->-repeat-ku6w#1,42922826,BLIND,12510914,,complete,,679c55a96b9e1dabfe0a2f8d,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x720,1280x569,,,0,Memory Task (instr only),4,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Inaccurate~Accurate,,memory_version_1,memory_version_1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,
2,1738299833126,31/01/2025 05:03:53,1738281833126,-5,30/01/2025 19:03:53,153647,21,task-x1rt,repeat-3dmk#5->-repeat-ku6w#1,42922826,BLIND,12510914,,complete,,679c55a96b9e1dabfe0a2f8d,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x720,1280x569,,,0,Memory Task (instr only),4,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Inaccurate~Accurate,,memory_version_1,memory_version_1,1,instructions,Screen 1,9emqwl,1,continue,,2999.099999999999,2981.9999999999995,2999.099999999999,2999.099999999999,2981.9999999999995,2999.099999999999,1,2999.099999999999,0,0,,Click To Continue,Continue Button,2,object-4,instructions,,,,,,,
3,1738299844847,31/01/2025 05:04:04,1738281844847,-5,30/01/2025 19:04:04,153647,21,task-x1rt,repeat-3dmk#5->-repeat-ku6w#1,42922826,BLIND,12510914,,complete,,679c55a96b9e1dabfe0a2f8d,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x720,1280x569,,,0,Memory Task (instr only),4,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Inaccurate~Accurate,,memory_version_1,memory_version_1,1,instructions,Screen 2,rbq82w,2,continue,,11740.400000011921,11726.300000000001,11740.400000011921,11740.400000011921,11726.300000000001,11740.400000011921,1,11740.400000011921,0,0,,Click To Continue,Text,10,object-62,instructions,,,,,,,
4,1738299847081,31/01/2025 05:04:07,1738281847081,-5,30/01/2025 19:04:07,153647,21,task-x1rt,repeat-3dmk#5->-repeat-ku6w#1,42922826,BLIND,12510914,,complete,,679c55a96b9e1dabfe0a2f8d,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x720,1280x569,,,0,Memory Task (instr only),4,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Inaccurate~Accurate,,memory_version_1,memory_version_1,1,instructions,Screen 4,8hhdnx,3,continue,,2247.7999999999993,2232.2000000000007,2247.7999999999993,2247.7999999999993,2232.2000000000007,2247.7999999999993,1,2247.7999999999993,0,0,,Click To Continue,Text,10,object-80,instructions,,,,,,,
5,1738299847778,31/01/2025 05:04:07,1738281847778,-5,30/01/2025 19:04:07,153647,21,task-x1rt,repeat-3dmk#5->-repeat-ku6w#1,42922826,BLIND,12510914,,complete,,679c55a96b9e1dabfe0a2f8d,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x720,1280x569,,,0,Memory Task (instr only),4,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Inaccurate~Accurate,,memory_version_1,memory_version_1,1,instructions,Screen 6,5bug7j,4,continue,,712.7000000238404,699.8999999999978,712.7000000238404,712.7000000238404,699.8999999999978,712.7000000238404,1,712.7000000238404,0,0,,Click To Continue,Text,10,object-108,instructions,,,,,,,
6,1738299863563,31/01/2025 05:04:23,1738281863563,-5,30/01/2025 19:04:23,153647,21,task-x1rt,repeat-3dmk#5->-repeat-ku6w#1,42922826,BLIND,12510914,,complete,,679c55a96b9e1dabfe0a2f8d,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x720,1280x569,,,0,Memory Task (instr only),4,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Inaccurate~Accurate,,memory_version_1,memory_version_1,1,instructions,Screen 7,2p8goo,5,continue,,15798.300000023843,15791.2,15798.300000023843,15798.300000023843,15791.2,15798.300000023843,1,15798.300000023843,0,0,,Click To Continue,Text,4,object-123,instructions,,,,,,,
7,1738299863568,31/01/2025 05:04:23,1738281863568,-5,30/01/2025 19:04:23,153647,21,task-x1rt,repeat-3dmk#5->-repeat-ku6w#1,42922826,BLIND,12510914,,complete,,679c55a96b9e1dabfe0a2f8d,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x720,1280x569,,,0,Memory Task (instr only),4,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Inaccurate~Accurate,,memory_version_1,memory_version_1,,,,,,info,END,,,33504,,,,0,,,,,,,,,,,,,,,,
1,1738299929095,31/01/2025 05:05:29,1738281929095,-5,30/01/2025 19:05:29,153647,21,task-x1rt,repeat-3dmk#5->-repeat-ku6w#2,42922838,BLIND,12510914,,complete,,679c55a96b9e1dabfe0a2f8d,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x720,1280x569,,,0,Memory Task (instr only),4,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Inaccurate~Accurate,,memory_version_1,memory_version_1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,
2,1738299948618,31/01/2025 05:05:48,1738281948618,-5,30/01/2025 19:05:48,153647,21,task-x1rt,repeat-3dmk#5->-repeat-ku6w#2,42922838,BLIND,12510914,,complete,,679c55a96b9e1dabfe0a2f8d,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x720,1280x569,,,0,Memory Task (instr only),4,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Inaccurate~Accurate,,memory_version_1,memory_version_1,1,instructions,Screen 1,9emqwl,1,continue,,21157,21148.3,21157,21157,21148.3,21157,1,21157,0,0,,Click To Continue,Continue Button,2,object-4,instructions,,,,,,,
3,1738299964256,31/01/2025 05:06:04,1738281964256,-5,30/01/2025 19:06:04,153647,21,task-x1rt,repeat-3dmk#5->-repeat-ku6w#2,42922838,BLIND,12510914,,complete,,679c55a96b9e1dabfe0a2f8d,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x720,1280x569,,,0,Memory Task (instr only),4,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Inaccurate~Accurate,,memory_version_1,memory_version_1,1,instructions,Screen 2,rbq82w,2,continue,,15647.000000011922,15641.399999999998,15647.000000011922,15647.000000011922,15641.399999999998,15647.000000011922,1,15647.000000011922,0,0,,Click To Continue,Text,10,object-62,instructions,,,,,,,
4,1738299965750,31/01/2025 05:06:05,1738281965750,-5,30/01/2025 19:06:05,153647,21,task-x1rt,repeat-3dmk#5->-repeat-ku6w#2,42922838,BLIND,12510914,,complete,,679c55a96b9e1dabfe0a2f8d,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x720,1280x569,,,0,Memory Task (instr only),4,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Inaccurate~Accurate,,memory_version_1,memory_version_1,1,instructions,Screen 4,8hhdnx,3,continue,,1499,1482.5,1499,1499,1482.5,1499,1,1499,0,0,,Click To Continue,Text,10,object-80,instructions,,,,,,,
5,1738299976571,31/01/2025 05:06:16,1738281976571,-5,30/01/2025 19:06:16,153647,21,task-x1rt,repeat-3dmk#5->-repeat-ku6w#2,42922838,BLIND,12510914,,complete,,679c55a96b9e1dabfe0a2f8d,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x720,1280x569,,,0,Memory Task (instr only),4,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Inaccurate~Accurate,,memory_version_1,memory_version_1,1,instructions,Screen 6,5bug7j,4,continue,,10838.300000000003,10827.400000000001,10838.300000000003,10838.300000000003,10827.400000000001,10838.300000000003,1,10838.300000000003,0,0,,Click To Continue,Text,10,object-108,instructions,,,,,,,
6,1738299978693,31/01/2025 05:06:18,1738281978693,-5,30/01/2025 19:06:18,153647,21,task-x1rt,repeat-3dmk#5->-repeat-ku6w#2,42922838,BLIND,12510914,,complete,,679c55a96b9e1dabfe0a2f8d,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x720,1280x569,,,0,Memory Task (instr only),4,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Inaccurate~Accurate,,memory_version_1,memory_version_1,1,instructions,Screen 7,2p8goo,5,continue,,2132.4000000000015,2115.800000000003,2132.4000000000015,2132.4000000000015,2115.800000000003,2132.4000000000015,1,2132.4000000000015,0,0,,Click To Continue,Text,4,object-123,instructions,,,,,,,
7,1738299978695,31/01/2025 05:06:18,1738281978695,-5,30/01/2025 19:06:18,153647,21,task-x1rt,repeat-3dmk#5->-repeat-ku6w#2,42922838,BLIND,12510914,,complete,,679c55a96b9e1dabfe0a2f8d,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x720,1280x569,,,0,Memory Task (instr only),4,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Inaccurate~Accurate,,memory_version_1,memory_version_1,,,,,,info,END,,,49542,,,,0,,,,,,,,,,,,,,,,
1,1738300028469,31/01/2025 05:07:08,1738282028469,-5,30/01/2025 19:07:08,153647,21,task-x1rt,repeat-3dmk#5->-repeat-ku6w#3,42922852,BLIND,12510914,,complete,,679c55a96b9e1dabfe0a2f8d,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x720,1280x569,,,0,Memory Task (instr only),4,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Inaccurate~Accurate,,memory_version_1,memory_version_1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,
2,1738300033900,31/01/2025 05:07:13,1738282033900,-5,30/01/2025 19:07:13,153647,21,task-x1rt,repeat-3dmk#5->-repeat-ku6w#3,42922852,BLIND,12510914,,complete,,679c55a96b9e1dabfe0a2f8d,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x720,1280x569,,,0,Memory Task (instr only),4,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Inaccurate~Accurate,,memory_version_1,memory_version_1,1,instructions,Screen 1,9emqwl,1,continue,,5384.900000011921,5380.4,5384.900000011921,5384.900000011921,5380.4,5384.900000011921,1,5384.900000011921,0,0,,Click To Continue,Continue Button,2,object-4,instructions,,,,,,,
3,1738300041570,31/01/2025 05:07:21,1738282041570,-5,30/01/2025 19:07:21,153647,21,task-x1rt,repeat-3dmk#5->-repeat-ku6w#3,42922852,BLIND,12510914,,complete,,679c55a96b9e1dabfe0a2f8d,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x720,1280x569,,,0,Memory Task (instr only),4,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Inaccurate~Accurate,,memory_version_1,memory_version_1,1,instructions,Screen 2,rbq82w,2,continue,,7674.899999988079,7662.8,7674.899999988079,7674.899999988079,7662.8,7674.899999988079,1,7674.899999988079,0,0,,Click To Continue,Text,10,object-62,instructions,,,,,,,
4,1738300043733,31/01/2025 05:07:23,1738282043733,-5,30/01/2025 19:07:23,153647,21,task-x1rt,repeat-3dmk#5->-repeat-ku6w#3,42922852,BLIND,12510914,,complete,,679c55a96b9e1dabfe0a2f8d,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x720,1280x569,,,0,Memory Task (instr only),4,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Inaccurate~Accurate,,memory_version_1,memory_version_1,1,instructions,Screen 4,8hhdnx,3,continue,,2174.2000000119206,2165.499999999998,2174.2000000119206,2174.2000000119206,2165.499999999998,2174.2000000119206,1,2174.2000000119206,0,0,,Click To Continue,Text,10,object-80,instructions,,,,,,,
5,1738300054725,31/01/2025 05:07:34,1738282054725,-5,30/01/2025 19:07:34,153647,21,task-x1rt,repeat-3dmk#5->-repeat-ku6w#3,42922852,BLIND,12510914,,complete,,679c55a96b9e1dabfe0a2f8d,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x720,1280x569,,,0,Memory Task (instr only),4,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Inaccurate~Accurate,,memory_version_1,memory_version_1,1,instructions,Screen 6,5bug7j,4,continue,,11001.499999964239,10993.600000000002,11001.499999964239,11001.499999964239,10993.600000000002,11001.499999964239,1,11001.499999964239,0,0,,Click To Continue,Text,10,object-108,instructions,,,,,,,
6,1738300055252,31/01/2025 05:07:35,1738282055252,-5,30/01/2025 19:07:35,153647,21,task-x1rt,repeat-3dmk#5->-repeat-ku6w#3,42922852,BLIND,12510914,,complete,,679c55a96b9e1dabfe0a2f8d,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x720,1280x569,,,0,Memory Task (instr only),4,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Inaccurate~Accurate,,memory_version_1,memory_version_1,1,instructions,Screen 7,2p8goo,5,continue,,534.6999999761574,532.8999999999978,534.6999999761574,534.6999999761574,532.8999999999978,534.6999999761574,1,534.6999999761574,0,0,,Click To Continue,Text,4,object-123,instructions,,,,,,,
7,1738300055254,31/01/2025 05:07:35,1738282055254,-5,30/01/2025 19:07:35,153647,21,task-x1rt,repeat-3dmk#5->-repeat-ku6w#3,42922852,BLIND,12510914,,complete,,679c55a96b9e1dabfe0a2f8d,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x720,1280x569,,,0,Memory Task (instr only),4,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Inaccurate~Accurate,,memory_version_1,memory_version_1,,,,,,info,END,,,26740,,,,0,,,,,,,,,,,,,,,,
1,1738300031497,31/01/2025 05:07:11,1738278431497,-6,30/01/2025 17:07:11,153647,21,task-x1rt,repeat-3dmk#3->-repeat-ku6w#1,42922855,BLIND,12510915,,complete,,679c55b05b38d9ea7ac4e814,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 132.0.0.0,1366x768,1366x633,,,0,Memory Task (instr only),4,Inaccurate~Inaccurate~Accurate,1,Accurate,,Inaccurate~Accurate,,memory_version_1,memory_version_1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,
2,1738300048928,31/01/2025 05:07:28,1738278448928,-6,30/01/2025 17:07:28,153647,21,task-x1rt,repeat-3dmk#3->-repeat-ku6w#1,42922855,BLIND,12510915,,complete,,679c55b05b38d9ea7ac4e814,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 132.0.0.0,1366x768,1366x633,,,0,Memory Task (instr only),4,Inaccurate~Inaccurate~Accurate,1,Accurate,,Inaccurate~Accurate,,memory_version_1,memory_version_1,1,instructions,Screen 1,9emqwl,1,continue,,17264.9,17257.5,17264.9,17264.9,17257.5,17264.9,1,17264.9,0,0,,Click To Continue,Continue Button,2,object-4,instructions,,,,,,,
