Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-ck1c,randomiser-8rl3,branch-tpdd,branch-qy9p,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: number,Spreadsheet: img,Spreadsheet: type,Spreadsheet: answer,Spreadsheet: border,Spreadsheet: memory,Manipulation: Spreadsheet
1,1725985990600,10/09/2024 16:33:10,1725967990600,-5,10/09/2024 06:33:10,187004,3,task-x1rt,repeat-3dmk#2->-repeat-ku6w#1,39982835,BLIND,11682066,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 128.0.0.0,1536x864,1488x740,,,0,Memory Task (instr only),5,Inaccurate~Accurate,1,Inaccurate~Accurate,,memory_version_1,memory_version_1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,
2,1725985995227,10/09/2024 16:33:15,1725967995227,-5,10/09/2024 06:33:15,187004,3,task-x1rt,repeat-3dmk#2->-repeat-ku6w#1,39982835,BLIND,11682066,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 128.0.0.0,1536x864,1488x740,,,0,Memory Task (instr only),5,Inaccurate~Accurate,1,Inaccurate~Accurate,,memory_version_1,memory_version_1,1,instructions,Screen 1,9emqwl,1,continue,,4531.3000000089405,4518.5,4531.3000000089405,4531.3000000089405,4518.5,4531.3000000089405,1,4531.3000000089405,0,0,,Click To Continue,Continue Button,2,object-4,instructions,,,,,,,
3,1725986024788,10/09/2024 16:33:44,1725968024788,-5,10/09/2024 06:33:44,187004,3,task-x1rt,repeat-3dmk#2->-repeat-ku6w#1,39982835,BLIND,11682066,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 128.0.0.0,1536x864,1488x740,,,0,Memory Task (instr only),5,Inaccurate~Accurate,1,Inaccurate~Accurate,,memory_version_1,memory_version_1,1,instructions,Screen 2,rbq82w,2,continue,,29575.2,29561.399999999998,29575.2,29575.2,29561.399999999998,29575.2,1,29575.2,0,0,,Click To Continue,Text,10,object-62,instructions,,,,,,,
4,1725986028110,10/09/2024 16:33:48,1725968028110,-5,10/09/2024 06:33:48,187004,3,task-x1rt,repeat-3dmk#2->-repeat-ku6w#1,39982835,BLIND,11682066,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 128.0.0.0,1536x864,1488x740,,,0,Memory Task (instr only),5,Inaccurate~Accurate,1,Inaccurate~Accurate,,memory_version_1,memory_version_1,1,instructions,Screen 4,8hhdnx,3,continue,,3334.9000000000087,3318.2000000000044,3334.9000000000087,3334.9000000000087,3318.2000000000044,3334.9000000000087,1,3334.9000000000087,0,0,,Click To Continue,Text,10,object-80,instructions,,,,,,,
5,1725986044055,10/09/2024 16:34:04,1725968044055,-5,10/09/2024 06:34:04,187004,3,task-x1rt,repeat-3dmk#2->-repeat-ku6w#1,39982835,BLIND,11682066,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 128.0.0.0,1536x864,1488x740,,,0,Memory Task (instr only),5,Inaccurate~Accurate,1,Inaccurate~Accurate,,memory_version_1,memory_version_1,1,instructions,Screen 6,5bug7j,4,continue,,15963.000000005959,15955.599999999999,15963.000000005959,15963.000000005959,15955.599999999999,15963.000000005959,1,15963.000000005959,0,0,,Click To Continue,Text,10,object-108,instructions,,,,,,,
6,1725986061181,10/09/2024 16:34:21,1725968061181,-5,10/09/2024 06:34:21,187004,3,task-x1rt,repeat-3dmk#2->-repeat-ku6w#1,39982835,BLIND,11682066,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 128.0.0.0,1536x864,1488x740,,,0,Memory Task (instr only),5,Inaccurate~Accurate,1,Inaccurate~Accurate,,memory_version_1,memory_version_1,1,instructions,Screen 7,2p8goo,5,continue,,17133.60000000894,17123.199999999997,17133.60000000894,17133.60000000894,17123.199999999997,17133.60000000894,1,17133.60000000894,0,0,,Click To Continue,Text,4,object-123,instructions,,,,,,,
7,1725986061191,10/09/2024 16:34:21,1725968061191,-5,10/09/2024 06:34:21,187004,3,task-x1rt,repeat-3dmk#2->-repeat-ku6w#1,39982835,BLIND,11682066,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 128.0.0.0,1536x864,1488x740,,,0,Memory Task (instr only),5,Inaccurate~Accurate,1,Inaccurate~Accurate,,memory_version_1,memory_version_1,,,,,,info,END,,,,,,,0,,,,,,,,,,,,,,,,
1,1725986125047,10/09/2024 16:35:25,1725968125047,-5,10/09/2024 06:35:25,187004,3,task-x1rt,repeat-3dmk#2->-repeat-ku6w#2,39982875,BLIND,11682066,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 128.0.0.0,1536x864,1488x740,,,0,Memory Task (instr only),5,Inaccurate~Accurate,1,Inaccurate~Accurate,,memory_version_1,memory_version_1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,
2,1725986128495,10/09/2024 16:35:28,1725968128495,-5,10/09/2024 06:35:28,187004,3,task-x1rt,repeat-3dmk#2->-repeat-ku6w#2,39982875,BLIND,11682066,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 128.0.0.0,1536x864,1488x740,,,0,Memory Task (instr only),5,Inaccurate~Accurate,1,Inaccurate~Accurate,,memory_version_1,memory_version_1,1,instructions,Screen 1,9emqwl,1,continue,,3399.6999999940394,3384.4999999999995,3399.6999999940394,3399.6999999940394,3384.4999999999995,3399.6999999940394,1,3399.6999999940394,0,0,,Click To Continue,Continue Button,2,object-4,instructions,,,,,,,
3,1725986131937,10/09/2024 16:35:31,1725968131937,-5,10/09/2024 06:35:31,187004,3,task-x1rt,repeat-3dmk#2->-repeat-ku6w#2,39982875,BLIND,11682066,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 128.0.0.0,1536x864,1488x740,,,0,Memory Task (instr only),5,Inaccurate~Accurate,1,Inaccurate~Accurate,,memory_version_1,memory_version_1,1,instructions,Screen 2,rbq82w,2,continue,,3457.4999999910597,3451.3999999999996,3457.4999999910597,3457.4999999910597,3451.3999999999996,3457.4999999910597,1,3457.4999999910597,0,0,,Click To Continue,Text,10,object-62,instructions,,,,,,,
