Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-ck1c,randomiser-8rl3,branch-tpdd,branch-qy9p,Page,Page ID,Page Counter,Question,Response Type,Key,Response,Tag,OptionOrder,Object Name,Object Number,Object ID
1,1725987557570,10/09/2024 16:59:17,1725969557570,-5,10/09/2024 06:59:17,187004,3,questionnaire-vj9b,repeat-3dmk#4->-repeat-ku6w#3,39983148,BLIND,11682076,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1366x768,908x821,,,0,Debrieff,3,Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,,,,,info,,BEGIN,,,,,
2,1725987560211,10/09/2024 16:59:20,1725969560211,-5,10/09/2024 06:59:20,187004,3,questionnaire-vj9b,repeat-3dmk#4->-repeat-ku6w#3,39983148,BLIND,11682076,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1366x768,908x821,,,0,Debrieff,3,Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,,,,,info,,END,,,,,
1,1725987599904,10/09/2024 16:59:59,1725973199904,-4,10/09/2024 08:59:59,187004,3,questionnaire-vj9b,repeat-3dmk#3->-repeat-ku6w#2,39983157,BLIND,11682060,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1366x768,1366x599,,,0,Debrieff,3,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Accurate,,,,,,info,,BEGIN,,,,,
2,1725987607484,10/09/2024 17:00:07,1725973207484,-4,10/09/2024 09:00:07,187004,3,questionnaire-vj9b,repeat-3dmk#3->-repeat-ku6w#2,39983157,BLIND,11682060,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1366x768,1366x599,,,0,Debrieff,3,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Accurate,,,,,,info,,END,,,,,
1,1725988070158,10/09/2024 17:07:50,1725973670158,-4,10/09/2024 09:07:50,187004,3,questionnaire-vj9b,repeat-3dmk#2->-repeat-ku6w#4,39983229,BLIND,11682065,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x778,,,0,Debrieff,3,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,,,,,info,,BEGIN,,,,,
2,1725988074819,10/09/2024 17:07:54,1725973674819,-4,10/09/2024 09:07:54,187004,3,questionnaire-vj9b,repeat-3dmk#2->-repeat-ku6w#4,39983229,BLIND,11682065,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x778,,,0,Debrieff,3,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,,,,,info,,END,,,,,
1,1725988130331,10/09/2024 17:08:50,1725962930331,-7,10/09/2024 03:08:50,187004,3,questionnaire-vj9b,repeat-3dmk#1->-repeat-tj2w#1,39983236,BLIND,11682083,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 125.0.0.0,1440x900,1309x650,,,0,Debrieff,3,Accurate,2,,Accurate,,,,,info,,BEGIN,,,,,
2,1725988134455,10/09/2024 17:08:54,1725962934455,-7,10/09/2024 03:08:54,187004,3,questionnaire-vj9b,repeat-3dmk#1->-repeat-tj2w#1,39983236,BLIND,11682083,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 125.0.0.0,1440x900,1309x650,,,0,Debrieff,3,Accurate,2,,Accurate,,,,,info,,END,,,,,
1,1725989745962,10/09/2024 17:35:45,1725975345962,-4,10/09/2024 09:35:45,187004,3,questionnaire-vj9b,repeat-3dmk#1->-repeat-tj2w#1,39983523,BLIND,11682176,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1680x1050,1688x912,,,0,Debrieff,3,Accurate,2,,Accurate,,,,,info,,BEGIN,,,,,
2,1725989769779,10/09/2024 17:36:09,1725975369779,-4,10/09/2024 09:36:09,187004,3,questionnaire-vj9b,repeat-3dmk#1->-repeat-tj2w#1,39983523,BLIND,11682176,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1680x1050,1688x912,,,0,Debrieff,3,Accurate,2,,Accurate,,,,,info,,END,,,,,
1,1725989958002,10/09/2024 17:39:18,1725975558002,-4,10/09/2024 09:39:18,187004,3,questionnaire-vj9b,repeat-3dmk#3->-repeat-ku6w#4,39983553,BLIND,11682075,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 127.0.0.0,1920x1080,1920x945,,,0,Debrieff,3,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,,,,,info,,BEGIN,,,,,
2,1725989966115,10/09/2024 17:39:26,1725975566115,-4,10/09/2024 09:39:26,187004,3,questionnaire-vj9b,repeat-3dmk#3->-repeat-ku6w#4,39983553,BLIND,11682075,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 127.0.0.0,1920x1080,1920x945,,,0,Debrieff,3,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,,,,,info,,END,,,,,
1,1725990298061,10/09/2024 17:44:58,1725972298061,-5,10/09/2024 07:44:58,187004,3,questionnaire-vj9b,repeat-3dmk#5->-repeat-tj2w#5,39983617,BLIND,11682061,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1536x864,1536x695,,,0,Debrieff,3,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,,,,info,,BEGIN,,,,,
2,1725990302154,10/09/2024 17:45:02,1725972302154,-5,10/09/2024 07:45:02,187004,3,questionnaire-vj9b,repeat-3dmk#5->-repeat-tj2w#5,39983617,BLIND,11682061,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1536x864,1536x695,,,0,Debrieff,3,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,,,,info,,END,,,,,
1,1725990420581,10/09/2024 17:47:00,1725976020581,-4,10/09/2024 09:47:00,187004,3,questionnaire-vj9b,repeat-3dmk#1->-repeat-tj2w#4,39983640,BLIND,11682053,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 128.0.0.0,1920x1080,1912x922,,,0,Debrieff,3,Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Accurate,,,,,info,,BEGIN,,,,,
2,1725990424307,10/09/2024 17:47:04,1725976024307,-4,10/09/2024 09:47:04,187004,3,questionnaire-vj9b,repeat-3dmk#1->-repeat-tj2w#4,39983640,BLIND,11682053,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 128.0.0.0,1920x1080,1912x922,,,0,Debrieff,3,Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Accurate,,,,,info,,END,,,,,
1,1725990950900,10/09/2024 17:55:50,1725976550900,-4,10/09/2024 09:55:50,187004,3,questionnaire-vj9b,repeat-3dmk#2->-repeat-tj2w#1,39983695,BLIND,11682054,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 129.0,1920x1080,1391x966,,,0,Debrieff,3,Inaccurate~Accurate,2,,Accurate,,,,,info,,BEGIN,,,,,
2,1725990956653,10/09/2024 17:55:56,1725976556653,-4,10/09/2024 09:55:56,187004,3,questionnaire-vj9b,repeat-3dmk#2->-repeat-tj2w#1,39983695,BLIND,11682054,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 129.0,1920x1080,1391x966,,,0,Debrieff,3,Inaccurate~Accurate,2,,Accurate,,,,,info,,END,,,,,
1,1725996053120,10/09/2024 19:20:53,1725970853120,-7,10/09/2024 05:20:53,187004,3,questionnaire-vj9b,repeat-3dmk#2->-repeat-ku6w#1,39984503,BLIND,11682102,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1280x1024,1280x897,,,0,Debrieff,3,Inaccurate~Accurate,1,Accurate,,,,,,info,,BEGIN,,,,,
2,1725996056282,10/09/2024 19:20:56,1725970856282,-7,10/09/2024 05:20:56,187004,3,questionnaire-vj9b,repeat-3dmk#2->-repeat-ku6w#1,39984503,BLIND,11682102,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1280x1024,1280x897,,,0,Debrieff,3,Inaccurate~Accurate,1,Accurate,,,,,,info,,END,,,,,
1,1725992035190,10/09/2024 18:13:55,1725977635190,-4,10/09/2024 10:13:55,187004,3,questionnaire-vj9b,repeat-3dmk#2->-repeat-ku6w#2,39983862,BLIND,11682072,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1407x733,,,0,Debrieff,3,Inaccurate~Accurate,1,Inaccurate~Accurate,,,,,,info,,BEGIN,,,,,
2,1725992062348,10/09/2024 18:14:22,1725977662348,-4,10/09/2024 10:14:22,187004,3,questionnaire-vj9b,repeat-3dmk#2->-repeat-ku6w#2,39983862,BLIND,11682072,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1407x733,,,0,Debrieff,3,Inaccurate~Accurate,1,Inaccurate~Accurate,,,,,,info,,END,,,,,
1,1725991720183,10/09/2024 18:08:40,1725977320183,-4,10/09/2024 10:08:40,187004,3,questionnaire-vj9b,repeat-3dmk#2->-repeat-tj2w#1,39983827,BLIND,11682067,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1536x864,1536x703,,,0,Debrieff,3,Inaccurate~Accurate,2,,Accurate,,,,,info,,BEGIN,,,,,
2,1725991737405,10/09/2024 18:08:57,1725977337405,-4,10/09/2024 10:08:57,187004,3,questionnaire-vj9b,repeat-3dmk#2->-repeat-tj2w#1,39983827,BLIND,11682067,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1536x864,1536x703,,,0,Debrieff,3,Inaccurate~Accurate,2,,Accurate,,,,,info,,END,,,,,
1,1725991700438,10/09/2024 18:08:20,1725977300438,-4,10/09/2024 10:08:20,187004,3,questionnaire-vj9b,repeat-3dmk#3->-repeat-tj2w#4,39983821,BLIND,11682073,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 126.0.0.0,1366x768,1366x599,,,0,Debrieff,3,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Accurate,,,,,info,,BEGIN,,,,,
2,1725991719135,10/09/2024 18:08:39,1725977319135,-4,10/09/2024 10:08:39,187004,3,questionnaire-vj9b,repeat-3dmk#3->-repeat-tj2w#4,39983821,BLIND,11682073,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 126.0.0.0,1366x768,1366x599,,,0,Debrieff,3,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Accurate,,,,,info,,END,,,,,
1,1725990581474,10/09/2024 17:49:41,1725972581474,-5,10/09/2024 07:49:41,187004,3,questionnaire-vj9b,repeat-3dmk#3->-repeat-ku6w#1,39983656,BLIND,11682085,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1280x720,1280x585,,,0,Debrieff,3,Inaccurate~Inaccurate~Accurate,1,Accurate,,,,,,info,,BEGIN,,,,,
2,1725990608836,10/09/2024 17:50:08,1725972608836,-5,10/09/2024 07:50:08,187004,3,questionnaire-vj9b,repeat-3dmk#3->-repeat-ku6w#1,39983656,BLIND,11682085,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1280x720,1280x585,,,0,Debrieff,3,Inaccurate~Inaccurate~Accurate,1,Accurate,,,,,,info,,END,,,,,
END OF FILE
